RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,23541,Ben Crane,13.40,373,50
2,0,29221,Webb Simpson,11.08,352,39
3,0,27649,Brandt Snedeker,10.85,378,41
4,0,25686,Jason Dufner,10.81,370,40
5,0,28308,Troy Kelly,10.54,313,33
6,0,27644,Brian Harman,10.18,501,51
7,0,01810,Phil Mickelson,10.12,336,34
8,0,24502,Adam Scott,10.00,260,26
9,0,08793,Tiger Woods,9.89,283,28
10,0,27797,Derek Lamely,9.75,359,35
11,0,20104,Ken Duke,9.69,516,50
12,0,31558,J.J. Killeen,9.67,455,44
13,0,29926,Danny Lee,9.58,334,32
14,0,30750,Tommy Gainey,9.54,524,50
15,0,23409,James Driscoll,9.28,431,40
16,0,23135,Tim Clark,9.19,272,25
16,0,23108,Matt Kuchar,9.19,370,34
18,0,24925,Jonathan Byrd,9.15,328,30
19,0,20160,Charlie Wi,9.05,420,38
20,0,28500,Martin Flores,8.95,514,46
21,0,27895,Jonas Blixt,8.92,370,33
22,0,29420,Billy Horschel,8.91,303,27
22,0,31202,William McGirt,8.91,505,45
24,0,24490,George McNeill,8.83,419,37
25,0,20623,Gavin Coles,8.81,352,31
25,0,23638,Brendon de Jonge,8.81,624,55
27,0,26329,Louis Oosthuizen,8.79,307,27
28,0,21528,Henrik Stenson,8.78,262,23
29,0,25818,Scott Piercy,8.70,506,44
30,0,27141,J.B. Holmes,8.66,462,40
31,0,01116,Michael Bradley,8.64,359,31
32,0,25572,Graeme McDowell,8.57,210,18
33,0,20229,Stewart Cink,8.55,351,30
34,0,01249,John Daly,8.42,202,17
34,0,25240,D.A. Points,8.42,475,40
34,0,30927,Brendon Todd,8.42,368,31
37,0,21731,Freddie Jacobson,8.40,238,20
38,0,06251,Chris DiMarco,8.38,382,32
39,0,33141,Keegan Bradley,8.37,442,37
39,0,32150,Michael Thompson,8.37,406,34
41,0,21805,Harrison Frazar,8.33,264,22
42,0,21753,Brian Davis,8.27,423,35
43,0,29478,Kevin Kisner,8.25,303,25
44,0,24140,Sean O'Hair,8.18,477,39
44,0,22405,Justin Rose,8.18,318,26
46,0,10213,Dicky Pride,8.13,283,23
46,0,27770,Camilo Villegas,8.13,455,37
48,0,24024,Zach Johnson,8.10,395,32
49,0,12652,Cameron Beckman,8.07,409,33
50,0,22621,Ben Curtis,8.05,298,24
50,0,27060,John Mallinger,8.05,385,31
52,0,11123,Chris Couch,7.97,301,24
53,0,34174,John Huh,7.96,515,41
53,0,23800,Bryce Molder,7.96,427,34
55,0,33120,Mark Anderson,7.95,390,31
56,0,28475,Jeff Overton,7.92,530,42
57,0,23542,Tommy Biershenk,7.89,342,27
58,0,20766,Padraig Harrington,7.88,241,19
58,0,27064,Jhonattan Vegas,7.88,457,36
60,0,10885,Robert Allenby,7.83,396,31
61,0,28089,Jason Day,7.81,269,21
62,0,28093,Miguel Angel Carballo,7.78,347,27
62,0,01724,Jeff Maggert,7.78,463,36
64,0,23320,Ryan Palmer,7.77,399,31
65,0,01797,Rocco Mediate,7.76,322,25
65,0,20396,Lee Westwood,7.76,232,18
67,0,25804,Bubba Watson,7.74,297,23
68,0,25396,Kevin Na,7.72,324,25
69,0,24361,Pat Perez,7.71,389,30
70,0,24358,Robert Garrigus,7.69,416,32
70,0,22348,Nick O'Hern,7.69,377,29
70,0,22548,Patrick Sheehan,7.69,234,18
73,0,32102,Rickie Fowler,7.67,365,28
74,0,27466,Spencer Levin,7.63,380,29
75,0,24940,Edward Loar,7.60,263,20
76,0,27302,Garth Mulroy,7.58,264,20
76,0,24138,Ian Poulter,7.58,211,16
78,0,24494,Erik Compton,7.57,370,28
79,0,08725,Tom Gillis,7.54,398,30
80,0,27933,John Merrick,7.47,482,36
81,0,29289,S.Y. Noh,7.45,550,41
82,0,20691,Greg Owen,7.42,485,36
83,0,30852,Ryo Ishikawa,7.41,216,16
83,0,23623,Bo Van Pelt,7.41,351,26
85,0,30926,Chris Kirk,7.39,487,36
86,0,25562,Andres Romero,7.38,298,22
87,0,24846,Ricky Barnes,7.37,502,37
87,0,29479,Scott Brown,7.37,312,23
89,0,30925,Dustin Johnson,7.33,300,22
90,0,23204,Gary Christian,7.31,465,34
91,0,26758,David Hearn,7.30,548,40
92,0,23718,Nathan Green,7.24,359,26
92,0,20572,Rod Pampling,7.24,428,31
94,0,27095,Nick Watney,7.21,444,32
95,0,23983,Luke Donald,7.19,306,22
96,0,28307,Matt Every,7.18,362,26
