RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,23983,Luke Donald,53.64,302,162
2,0,22371,Aaron Baddeley,53.57,392,210
3,0,20623,Gavin Coles,52.54,394,207
4,0,27895,Jonas Blixt,52.44,450,236
5,0,24663,Y.E. Yang,51.41,354,182
6,0,27649,Brandt Snedeker,51.22,449,230
7,0,20593,Greg Chalmers,51.16,516,264
8,0,23623,Bo Van Pelt,51.15,479,245
9,0,28500,Martin Flores,50.94,532,271
10,0,19846,Brian Gay,50.86,521,265
11,0,27797,Derek Lamely,50.77,390,198
12,0,27556,Ted Potter Jr.,50.58,433,219
13,0,22961,David Mathis,50.40,494,249
14,0,23320,Ryan Palmer,50.29,515,259
15,0,28259,Sangmoon Bae,50.26,384,193
16,0,20766,Padraig Harrington,50.16,309,155
17,0,25345,Carl Pettersson,50.00,552,276
18,0,23108,Matt Kuchar,49.88,419,209
19,0,21350,Ryuji Imada,49.53,527,261
20,0,33141,Keegan Bradley,49.48,481,238
21,0,26758,David Hearn,49.43,611,302
22,0,21753,Brian Davis,49.42,601,297
23,0,22621,Ben Curtis,49.38,320,158
24,0,25632,Jimmy Walker,49.28,621,306
25,0,29910,Blake Adams,49.27,619,305
26,0,24024,Zach Johnson,49.15,529,260
27,0,27120,Troy Matteson,49.14,584,287
28,0,34174,John Huh,49.13,572,281
28,0,26331,Charl Schwartzel,49.13,287,141
30,0,26596,Ryan Moore,49.12,568,279
31,0,20098,Stuart Appleby,49.11,450,221
32,0,30927,Brendon Todd,48.88,448,219
33,0,23409,James Driscoll,48.72,470,229
33,0,32150,Michael Thompson,48.72,470,229
35,0,29478,Kevin Kisner,48.70,347,169
36,0,01320,Bob Estes,48.58,459,223
37,0,01706,Davis Love III,48.52,371,180
38,0,28089,Jason Day,48.50,334,162
38,0,26951,Johnson Wagner,48.50,567,275
40,0,22046,Geoff Ogilvy,48.49,365,177
41,0,20850,Daniel Chopra,48.47,295,143
41,0,20104,Ken Duke,48.47,621,301
43,0,01810,Phil Mickelson,48.36,428,207
44,0,27466,Spencer Levin,48.35,455,220
45,0,25396,Kevin Na,48.32,476,230
46,0,23542,Tommy Biershenk,48.20,417,201
47,0,24361,Pat Perez,48.16,490,236
48,0,33419,Cameron Tringale,48.12,532,256
49,0,01249,John Daly,48.08,312,150
50,0,08725,Tom Gillis,48.03,483,232
51,0,27936,Martin Laird,47.94,413,198
52,0,29222,Billy Hurley III,47.92,409,196
53,0,28475,Jeff Overton,47.87,635,304
53,0,29518,Brendan Steele,47.87,445,213
55,0,20848,Ángel Cabrera,47.78,270,129
56,0,23800,Bryce Molder,47.76,490,234
57,0,29221,Webb Simpson,47.71,480,229
58,0,28307,Matt Every,47.70,457,218
59,0,10809,Jim Furyk,47.61,418,199
60,0,10213,Dicky Pride,47.60,334,159
61,0,27963,Chris Stroud,47.54,528,251
62,0,25818,Scott Piercy,47.51,602,286
63,0,29289,S.Y. Noh,47.43,544,258
63,0,27095,Nick Watney,47.43,565,268
65,0,11123,Chris Couch,47.31,353,167
65,0,25686,Jason Dufner,47.31,427,202
67,0,30711,Colt Knost,47.27,476,225
68,0,23903,Stephen Gangluff,47.16,299,141
69,0,34099,Harris English,47.10,603,284
70,0,24490,George McNeill,47.02,521,245
71,0,35139,Richard Lee,47.01,402,189
72,0,06527,Steve Stricker,46.97,379,178
73,0,20229,Stewart Cink,46.94,343,161
74,0,23541,Ben Crane,46.92,422,198
75,0,28237,Rory McIlroy,46.91,275,129
76,0,24358,Robert Garrigus,46.86,557,261
77,0,21209,Sergio Garcia,46.84,316,148
78,0,06573,Brandt Jobe,46.82,299,140
79,0,06004,Stephen Ames,46.81,282,132
80,0,31202,William McGirt,46.67,525,245
80,0,21528,Henrik Stenson,46.67,285,133
82,0,20160,Charlie Wi,46.61,502,234
83,0,33122,Russell Knox,46.60,382,178
84,0,26300,Matt Jones,46.53,288,134
84,0,29476,Kyle Reifers,46.53,475,221
86,0,01766,Billy Mayfair,46.47,538,250
87,0,23325,Vaughn Taylor,46.30,460,213
88,0,23718,Nathan Green,46.28,376,174
89,0,33120,Mark Anderson,46.19,433,200
90,0,30750,Tommy Gainey,45.99,648,298
91,0,27214,Kevin Streelman,45.93,516,237
92,0,24924,Bill Haas,45.82,419,192
93,0,32200,Roberto Castro,45.80,500,229
94,0,22913,John Rollins,45.75,518,237
95,0,27436,Graham DeLaet,45.72,538,246
96,0,23548,Bill Lunde,45.67,462,211
97,0,23638,Brendon de Jonge,45.64,734,335
98,0,24494,Erik Compton,45.60,443,202
99,0,21878,Mark Wilson,45.49,466,212
100,0,24507,Jason Bohn,45.44,493,224
101,0,32366,Kevin Chappell,45.40,522,237
102,0,06522,Ernie Els,45.27,444,201
103,0,20645,John Senden,45.24,431,195
104,0,08793,Tiger Woods,45.18,332,150
105,0,24925,Jonathan Byrd,45.08,386,174
106,0,27330,Josh Teater,44.99,589,265
107,0,34021,Bud Cauley,44.94,623,280
107,0,23204,Gary Christian,44.94,563,253
109,0,25892,Steve Wheatcroft,44.91,285,128
110,0,29420,Billy Horschel,44.79,317,142
111,0,32334,Charlie Beljan,44.75,295,132
112,0,26476,Chez Reavie,44.72,445,199
113,0,27974,Sung Kang,44.69,452,202
114,0,08075,Jerry Kelly,44.66,506,226
115,0,32698,Bobby Gates,44.59,536,239
116,0,30944,Jason Kokrak,44.58,480,214
117,0,32102,Rickie Fowler,44.37,462,205
118,0,28093,Miguel Angel Carballo,44.36,417,185
119,0,25562,Andres Romero,44.25,400,177
120,0,06251,Chris DiMarco,44.22,493,218
121,0,28308,Troy Kelly,44.21,328,145
122,0,24140,Sean O'Hair,44.20,543,240
123,0,21805,Harrison Frazar,44.19,353,156
124,0,30926,Chris Kirk,44.14,623,275
125,0,30925,Dustin Johnson,44.13,358,158
126,0,27933,John Merrick,44.12,451,199
127,0,06036,Scott Dunlap,44.01,334,147
128,0,24502,Adam Scott,44.00,275,121
129,0,27770,Camilo Villegas,43.92,485,213
130,0,01941,Tom Pernice Jr.,43.91,353,155
131,0,12510,Chad Campbell,43.87,522,229
132,0,01116,Michael Bradley,43.86,399,175
133,0,24138,Ian Poulter,43.82,267,117
133,0,25457,Alexandre Rocha,43.82,372,163
135,0,31558,J.J. Killeen,43.81,582,255
135,0,02206,David Toms,43.81,315,138
137,0,20574,Mathew Goggin,43.75,352,154
138,0,24357,K.J. Choi,43.69,396,173
139,0,01724,Jeff Maggert,43.65,559,244
140,0,01797,Rocco Mediate,43.64,401,175
141,0,22378,Trevor Immelman,43.58,374,163
142,0,27302,Garth Mulroy,43.52,324,141
143,0,24940,Edward Loar,43.47,329,143
144,0,12782,Tim Herron,43.45,504,219
145,0,29479,Scott Brown,43.44,343,149
146,0,30852,Ryo Ishikawa,43.41,258,112
147,0,21731,Freddie Jacobson,43.40,318,138
147,0,29926,Danny Lee,43.40,424,184
149,0,21407,Arjun Atwal,43.38,468,203
150,0,24846,Ricky Barnes,43.33,577,250
151,0,21961,Charles Howell III,43.21,523,226
152,0,27141,J.B. Holmes,43.18,528,228
153,0,24604,Hunter Haas,43.16,373,161
154,0,23135,Tim Clark,43.04,388,167
155,0,22405,Justin Rose,42.98,356,153
156,0,25572,Graeme McDowell,42.91,268,115
157,0,12652,Cameron Beckman,42.80,507,217
157,0,20572,Rod Pampling,42.80,479,205
159,0,28087,Kris Blanks,42.72,426,182
160,0,28455,Will Claxton,42.63,617,263
161,0,26679,Kevin Stadler,42.53,475,202
162,0,19970,Robert Karlsson,42.52,301,128
162,0,20396,Lee Westwood,42.52,294,125
164,0,31323,Gary Woodland,42.41,382,162
165,0,24781,Hunter Mahan,42.36,432,183
166,0,25834,Daniel Summerhays,42.33,463,196
