RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,24940,Edward Loar,3.000,3,1
2,0,28089,Jason Day,3.500,7,2
3,0,21407,Arjun Atwal,3.667,11,3
4,0,24781,Hunter Mahan,3.750,15,4
5,0,24507,Jason Bohn,3.833,23,6
6,0,32334,Charlie Beljan,4.000,4,1
6,0,29479,Scott Brown,4.000,8,2
6,0,24925,Jonathan Byrd,4.000,16,4
6,0,28093,Miguel Angel Carballo,4.000,4,1
6,0,32200,Roberto Castro,4.000,12,3
6,0,20850,Daniel Chopra,4.000,8,2
6,0,06036,Scott Dunlap,4.000,8,2
6,0,28500,Martin Flores,4.000,16,4
6,0,32102,Rickie Fowler,4.000,16,4
6,0,23903,Stephen Gangluff,4.000,8,2
6,0,19846,Brian Gay,4.000,28,7
6,0,20574,Mathew Goggin,4.000,12,3
6,0,23718,Nathan Green,4.000,8,2
6,0,20766,Padraig Harrington,4.000,12,3
6,0,21961,Charles Howell III,4.000,32,8
6,0,30925,Dustin Johnson,4.000,8,2
6,0,19970,Robert Karlsson,4.000,12,3
6,0,30711,Colt Knost,4.000,28,7
6,0,33122,Russell Knox,4.000,8,2
6,0,27936,Martin Laird,4.000,20,5
6,0,35139,Richard Lee,4.000,4,1
6,0,27302,Garth Mulroy,4.000,4,1
6,0,24138,Ian Poulter,4.000,12,3
6,0,25457,Alexandre Rocha,4.000,12,3
6,0,06527,Steve Stricker,4.000,4,1
6,0,22582,Kyle Thompson,4.000,8,2
6,0,02206,David Toms,4.000,8,2
33,0,32366,Kevin Chappell,4.111,37,9
34,0,27060,John Mallinger,4.143,29,7
34,0,23621,Rory Sabbatini,4.143,29,7
34,0,26289,Boo Weekley,4.143,29,7
37,0,20098,Stuart Appleby,4.167,25,6
37,0,24846,Ricky Barnes,4.167,25,6
37,0,24924,Bill Haas,4.167,25,6
37,0,06567,Vijay Singh,4.167,25,6
41,0,24357,K.J. Choi,4.200,21,5
41,0,21805,Harrison Frazar,4.200,21,5
41,0,21209,Sergio Garcia,4.200,21,5
41,0,12782,Tim Herron,4.200,21,5
41,0,27141,J.B. Holmes,4.200,21,5
41,0,21350,Ryuji Imada,4.200,21,5
41,0,23800,Bryce Molder,4.200,21,5
41,0,26596,Ryan Moore,4.200,21,5
41,0,22046,Geoff Ogilvy,4.200,21,5
41,0,24361,Pat Perez,4.200,21,5
51,0,32150,Michael Thompson,4.222,38,9
52,0,22371,Aaron Baddeley,4.250,17,4
52,0,25686,Jason Dufner,4.250,34,8
52,0,24604,Hunter Haas,4.250,17,4
52,0,22378,Trevor Immelman,4.250,34,8
52,0,25396,Kevin Na,4.250,34,8
52,0,25562,Andres Romero,4.250,17,4
52,0,27330,Josh Teater,4.250,34,8
52,0,23623,Bo Van Pelt,4.250,17,4
52,0,27770,Camilo Villegas,4.250,17,4
61,0,12652,Cameron Beckman,4.286,30,7
61,0,20070,Matt Bettencourt,4.286,30,7
61,0,27644,Brian Harman,4.286,30,7
61,0,30944,Jason Kokrak,4.286,30,7
61,0,01766,Billy Mayfair,4.286,30,7
66,0,28087,Kris Blanks,4.333,26,6
66,0,27895,Jonas Blixt,4.333,13,3
66,0,20229,Stewart Cink,4.333,26,6
66,0,28455,Will Claxton,4.333,26,6
66,0,11123,Chris Couch,4.333,13,3
66,0,23983,Luke Donald,4.333,26,6
66,0,06522,Ernie Els,4.333,26,6
66,0,32698,Bobby Gates,4.333,26,6
66,0,23353,J.J. Henry,4.333,26,6
66,0,12716,Charley Hoffman,4.333,26,6
66,0,23108,Matt Kuchar,4.333,26,6
66,0,23320,Ryan Palmer,4.333,13,3
66,0,27556,Ted Potter Jr.,4.333,13,3
66,0,24502,Adam Scott,4.333,13,3
66,0,20645,John Senden,4.333,13,3
66,0,26679,Kevin Stadler,4.333,26,6
66,0,30927,Brendon Todd,4.333,26,6
66,0,21878,Mark Wilson,4.333,26,6
66,0,08793,Tiger Woods,4.333,13,3
85,0,12510,Chad Campbell,4.375,35,8
85,0,01724,Jeff Maggert,4.375,35,8
87,0,33120,Mark Anderson,4.400,22,5
87,0,01116,Michael Bradley,4.400,22,5
87,0,20593,Greg Chalmers,4.400,22,5
87,0,23135,Tim Clark,4.400,22,5
87,0,24494,Erik Compton,4.400,22,5
87,0,29222,Billy Hurley III,4.400,22,5
87,0,31323,Gary Woodland,4.400,22,5
94,0,08725,Tom Gillis,4.429,31,7
94,0,21731,Freddie Jacobson,4.429,31,7
94,0,28475,Jeff Overton,4.429,31,7
94,0,27214,Kevin Streelman,4.429,31,7
98,0,23638,Brendon de Jonge,4.444,40,9
98,0,22913,John Rollins,4.444,40,9
100,0,28259,Sangmoon Bae,4.500,9,2
100,0,23542,Tommy Biershenk,4.500,18,4
100,0,33141,Keegan Bradley,4.500,18,4
100,0,20848,Ángel Cabrera,4.500,9,2
100,0,22621,Ben Curtis,4.500,9,2
100,0,01249,John Daly,4.500,18,4
100,0,06034,Marco Dawson,4.500,9,2
100,0,34099,Harris English,4.500,27,6
100,0,10809,Jim Furyk,4.500,36,8
100,0,29420,Billy Horschel,4.500,9,2
100,0,30852,Ryo Ishikawa,4.500,18,4
100,0,06573,Brandt Jobe,4.500,9,2
100,0,26300,Matt Jones,4.500,9,2
100,0,27974,Sung Kang,4.500,18,4
100,0,29478,Kevin Kisner,4.500,9,2
100,0,27797,Derek Lamely,4.500,9,2
100,0,29926,Danny Lee,4.500,9,2
100,0,22961,David Mathis,4.500,18,4
100,0,22348,Nick O'Hern,4.500,18,4
100,0,25818,Scott Piercy,4.500,18,4
100,0,22548,Patrick Sheehan,4.500,9,2
100,0,26287,Roland Thatcher,4.500,9,2
100,0,23788,D.J. Trahan,4.500,18,4
100,0,27064,Jhonattan Vegas,4.500,27,6
100,0,24663,Y.E. Yang,4.500,9,2
125,0,24024,Zach Johnson,4.556,41,9
126,0,28307,Matt Every,4.571,32,7
126,0,31558,J.J. Killeen,4.571,32,7
126,0,25240,D.A. Points,4.571,32,7
126,0,27649,Brandt Snedeker,4.571,32,7
130,0,06004,Stephen Ames,4.600,23,5
130,0,23409,James Driscoll,4.600,23,5
130,0,01320,Bob Estes,4.600,23,5
130,0,34174,John Huh,4.600,23,5
130,0,30926,Chris Kirk,4.600,23,5
130,0,23548,Bill Lunde,4.600,23,5
130,0,01810,Phil Mickelson,4.600,23,5
137,0,21753,Brian Davis,4.625,37,8
137,0,26851,Marc Leishman,4.625,37,8
137,0,25345,Carl Pettersson,4.625,37,8
140,0,29910,Blake Adams,4.667,14,3
140,0,23204,Gary Christian,4.667,28,6
140,0,27933,John Merrick,4.667,14,3
140,0,24140,Sean O'Hair,4.667,28,6
140,0,20691,Greg Owen,4.667,28,6
140,0,22293,Heath Slocum,4.667,28,6
140,0,30110,Kyle Stanley,4.667,28,6
140,0,27963,Chris Stroud,4.667,28,6
140,0,26951,Johnson Wagner,4.667,28,6
140,0,25632,Jimmy Walker,4.667,28,6
150,0,27436,Graham DeLaet,4.714,33,7
150,0,26758,David Hearn,4.714,33,7
150,0,24490,George McNeill,4.714,33,7
153,0,20104,Ken Duke,4.750,38,8
153,0,30750,Tommy Gainey,4.750,38,8
153,0,27466,Spencer Levin,4.750,38,8
153,0,27120,Troy Matteson,4.750,19,4
153,0,29289,S.Y. Noh,4.750,19,4
153,0,20572,Rod Pampling,4.750,19,4
153,0,01941,Tom Pernice Jr.,4.750,19,4
153,0,10213,Dicky Pride,4.750,19,4
153,0,30692,Scott Stallings,4.750,19,4
153,0,33419,Cameron Tringale,4.750,19,4
153,0,25804,Bubba Watson,4.750,19,4
164,0,34021,Bud Cauley,4.800,48,10
164,0,22405,Justin Rose,4.800,24,5
164,0,25834,Daniel Summerhays,4.800,24,5
164,0,27095,Nick Watney,4.800,24,5
168,0,10885,Robert Allenby,4.833,29,6
169,0,10860,Justin Leonard,4.857,34,7
169,0,26476,Chez Reavie,4.857,34,7
169,0,23325,Vaughn Taylor,4.857,34,7
172,0,20160,Charlie Wi,4.875,39,8
173,0,20623,Gavin Coles,5.000,15,3
173,0,23541,Ben Crane,5.000,5,1
173,0,06251,Chris DiMarco,5.000,20,4
173,0,08075,Jerry Kelly,5.000,35,7
173,0,28308,Troy Kelly,5.000,5,1
173,0,25572,Graeme McDowell,5.000,10,2
