RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ATTEMPTS
1,0,24507,Jason Bohn,2.000,2,1
1,0,24925,Jonathan Byrd,2.000,4,2
1,0,20850,Daniel Chopra,2.000,2,1
1,0,29420,Billy Horschel,2.000,2,1
1,0,20691,Greg Owen,2.000,4,2
6,0,28093,Miguel Angel Carballo,2.333,7,3
6,0,23638,Brendon de Jonge,2.333,7,3
6,0,20766,Padraig Harrington,2.333,7,3
6,0,21350,Ryuji Imada,2.333,7,3
10,0,27936,Martin Laird,2.400,12,5
10,0,23788,D.J. Trahan,2.400,12,5
12,0,27895,Jonas Blixt,2.500,5,2
12,0,01116,Michael Bradley,2.500,5,2
12,0,23135,Tim Clark,2.500,5,2
12,0,23983,Luke Donald,2.500,5,2
12,0,32102,Rickie Fowler,2.500,10,4
12,0,23903,Stephen Gangluff,2.500,5,2
12,0,21209,Sergio Garcia,2.500,5,2
12,0,06573,Brandt Jobe,2.500,5,2
12,0,19970,Robert Karlsson,2.500,5,2
12,0,30711,Colt Knost,2.500,5,2
12,0,22348,Nick O'Hern,2.500,5,2
12,0,22913,John Rollins,2.500,10,4
12,0,25834,Daniel Summerhays,2.500,5,2
12,0,30927,Brendon Todd,2.500,5,2
12,0,26951,Johnson Wagner,2.500,10,4
12,0,31323,Gary Woodland,2.500,5,2
28,0,26679,Kevin Stadler,2.600,13,5
29,0,32200,Roberto Castro,2.667,8,3
29,0,23541,Ben Crane,2.667,8,3
29,0,27436,Graham DeLaet,2.667,8,3
29,0,06251,Chris DiMarco,2.667,8,3
29,0,32698,Bobby Gates,2.667,8,3
29,0,20574,Mathew Goggin,2.667,8,3
29,0,24604,Hunter Haas,2.667,8,3
29,0,30944,Jason Kokrak,2.667,8,3
29,0,35139,Richard Lee,2.667,8,3
29,0,27466,Spencer Levin,2.667,16,6
29,0,24781,Hunter Mahan,2.667,8,3
29,0,24361,Pat Perez,2.667,16,6
29,0,27556,Ted Potter Jr.,2.667,8,3
29,0,30110,Kyle Stanley,2.667,8,3
29,0,27064,Jhonattan Vegas,2.667,8,3
44,0,20104,Ken Duke,2.750,11,4
44,0,21805,Harrison Frazar,2.750,11,4
44,0,10809,Jim Furyk,2.750,11,4
44,0,08725,Tom Gillis,2.750,11,4
44,0,26758,David Hearn,2.750,11,4
44,0,22961,David Mathis,2.750,11,4
44,0,27095,Nick Watney,2.750,11,4
51,0,19846,Brian Gay,2.800,14,5
51,0,12716,Charley Hoffman,2.800,14,5
51,0,22378,Trevor Immelman,2.800,14,5
51,0,24024,Zach Johnson,2.800,14,5
51,0,23800,Bryce Molder,2.800,14,5
51,0,24138,Ian Poulter,2.800,14,5
51,0,20160,Charlie Wi,2.800,14,5
58,0,25396,Kevin Na,2.833,17,6
58,0,27214,Kevin Streelman,2.833,17,6
58,0,27330,Josh Teater,2.833,17,6
61,0,29910,Blake Adams,3.000,15,5
61,0,10885,Robert Allenby,3.000,9,3
61,0,06004,Stephen Ames,3.000,3,1
61,0,33120,Mark Anderson,3.000,3,1
61,0,20098,Stuart Appleby,3.000,6,2
61,0,21407,Arjun Atwal,3.000,9,3
61,0,24846,Ricky Barnes,3.000,18,6
61,0,12652,Cameron Beckman,3.000,6,2
61,0,32334,Charlie Beljan,3.000,3,1
61,0,20070,Matt Bettencourt,3.000,12,4
