RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,01527,Scott Hoch,71
2,0,01928,Corey Pavin,69
2,0,02010,Loren Roberts,69
4,0,01306,David Edwards,64
5,0,01639,Kenny Knox,63
5,0,02104,Jeff Sluman,63
7,0,01098,Jay Don Blake,62
7,0,02225,Howard Twitty,62
9,0,01553,John Huston,61
10,0,01385,Jim Gallagher Jr.,59
10,0,01549,Mike Hulbert,59
10,0,01577,Lee Janzen,59
10,0,01771,Blaine McCallister,59
10,0,02170,Hal Sutton,59
15,0,01196,Brian Claar,58
15,0,01390,Buddy Gardner,58
15,0,06332,Neal Lancaster,58
18,0,01072,Chip Beck,57
18,0,01288,Ed Dougherty,57
18,0,01926,Steve Pate,57
18,0,01938,David Peoples,57
22,0,01200,Keith Clearwater,55
22,0,01203,Russ Cochran,55
22,0,02033,Dave Rummells,55
22,0,02049,Gene Sauers,55
26,0,01040,Emlyn Aubrey,53
26,0,06284,Jim Hallet,53
26,0,01633,Tom Kite,53
26,0,01706,Davis Love III,53
30,0,01226,Fred Couples,52
30,0,01329,Brad Faxon,52
30,0,01346,Ed Fiori,52
30,0,01381,Fred Funk,52
30,0,01457,Jay Haas,52
30,0,01766,Billy Mayfair,52
30,0,02111,Mike Smith,52
30,0,02246,Duffy Waldorf,52
38,0,01024,Billy Andrade,51
38,0,01129,Bill Britton,51
38,0,01249,John Daly,51
41,0,01132,Mark Brooks,50
41,0,01219,John Cook,50
41,0,01510,Nolan Henke,50
41,0,01599,Steve Jones,50
41,0,01701,Bob Lohr,50
41,0,01823,Larry Mize,50
41,0,02067,Ted Schulz,50
48,0,01142,Bart Bryant,49
48,0,01723,Andrew Magee,49
48,0,01724,Jeff Maggert,49
48,0,01943,Chris Perry,49
48,0,02131,Mike Springer,49
53,0,01378,David Frost,48
53,0,01458,Jerry Haas,48
53,0,01468,Gary Hallberg,48
53,0,01968,Nick Price,48
57,0,01323,Brad Fabel,47
57,0,01797,Rocco Mediate,47
57,0,02241,Bobby Wadkins,47
60,0,01444,Ken Green,46
60,0,06044,Scott Gump,46
60,0,01887,Mark O'Meara,46
60,0,02214,Kirk Triplett,46
64,0,01946,Peter Persons,45
64,0,02242,Lanny Wadkins,45
64,0,02292,Bob Wolcott,45
64,0,02303,Robert Wrenn,45
68,0,06118,Greg Bruckner,44
68,0,01161,Mark Calcavecchia,44
68,0,01361,Dan Forsman,44
68,0,01975,Tom Purtzer,44
68,0,02167,Mike Sullivan,44
68,0,02267,D.A. Weibring,44
74,0,01042,Paul Azinger,43
74,0,01060,Dave Barr,43
74,0,01168,David Canipe,43
74,0,01261,Jay Delsing,43
74,0,01320,Bob Estes,43
74,0,06575,Dudley Hart,43
74,0,01690,Bruce Lietzke,43
74,0,01715,Mark Lye,43
74,0,06090,Jim McGovern,43
74,0,01958,Dan Pohl,43
74,0,02101,Joey Sindelar,43
85,0,01157,Tom Byrum,42
85,0,01284,Mike Donald,42
85,0,01313,Steve Elkington,42
85,0,01837,Gil Morgan,42
85,0,02090,Tom Sieckmann,42
85,0,02146,Payne Stewart,42
85,0,02223,Bob Tway,42
85,0,02230,Stan Utley,42
93,0,01006,John Adams,41
93,0,01049,Ian Baker-Finch,41
93,0,01093,Ronnie Black,41
93,0,01331,Rick Fehr,41
93,0,01469,Dan Halldorson,41
93,0,01783,Mark McCumber,41
93,0,01876,Greg Norman,41
93,0,02099,Scott Simpson,41
93,0,02148,Ray Stewart,41
93,0,02195,Leonard Thompson,41
103,0,01971,Dillard Pruitt,40
103,0,02100,Tim Simpson,40
103,0,02133,Craig Stadler,40
106,0,01068,Andy Bean,39
106,0,01307,Joel Edwards,39
106,0,01557,John Inman,39
106,0,01945,Kenny Perry,39
106,0,02257,Brian Watts,39
111,0,01133,Billy Ray Brown,38
111,0,01156,Curt Byrum,38
111,0,06034,Marco Dawson,38
111,0,01355,Raymond Floyd,38
111,0,01414,Bob Gilder,38
111,0,01569,Peter Jacobsen,38
111,0,06072,Greg Whisman,38
118,0,01014,Fulton Allem,37
118,0,01096,Phil Blackmar,37
118,0,01388,Robert Gamez,37
118,0,01550,Ed Humenik,37
118,0,02007,Larry Rinker,37
118,0,02135,Mike Standly,37
118,0,06577,John Wilson,37
125,0,06197,Michael Allen,36
125,0,01035,Tommy Armour III,36
125,0,01282,Trevor Dodds,36
125,0,01725,John Mahaffey,36
125,0,02186,Brian Tennyson,36
130,0,01106,Jim Booros,35
130,0,06048,Dicky Thompson,35
132,0,01559,Hale Irwin,34
132,0,01682,Wayne Levi,34
132,0,02279,Mark Wiebe,34
135,0,01143,Brad Bryant,33
135,0,01185,Brandel Chamblee,33
135,0,01475,Donnie Hammond,33
135,0,01495,Morris Hatalsky,33
135,0,01996,Mike Reid,33
140,0,01846,Jodie Mudd,32
140,0,02054,Ken Schall,32
140,0,02201,Jim Thorpe,32
143,0,01078,Jim Benepe,31
143,0,01197,Bobby Clampett,31
143,0,01235,Ben Crenshaw,31
143,0,02224,Greg Twiggs,31
143,0,02294,Willie Wood,31
143,0,02321,Fuzzy Zoeller,31
149,0,01154,Bill Buttner,30
149,0,01201,Lennie Clements,30
149,0,01607,Brian Kamm,30
149,0,02322,Richard Zokol,30
