RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
54,24,02033,Dave Rummells,+.67,70.73,71.40
55,24,01129,Bill Britton,+.66,70.77,71.43
55,24,01331,Rick Fehr,+.66,71.28,71.94
55,24,01385,Jim Gallagher Jr.,+.66,70.98,71.64
55,24,02185,Lance Ten Broeck,+.66,71.15,71.81
59,24,01457,Jay Haas,+.65,70.79,71.44
60,24,01510,Nolan Henke,+.63,71.14,71.77
61,25,01203,Russ Cochran,+.62,70.74,71.36
61,25,02225,Howard Twitty,+.62,70.88,71.50
63,26,02190,Doug Tewell,+.60,71.34,71.94
64,26,01783,Mark McCumber,+.59,71.53,72.12
65,26,01414,Bob Gilder,+.58,70.90,71.48
65,26,01996,Mike Reid,+.58,71.07,71.65
67,26,01361,Dan Forsman,+.54,70.89,71.43
68,28,01378,David Frost,+.52,71.22,71.74
68,28,01837,Gil Morgan,+.52,71.00,71.52
68,28,02100,Tim Simpson,+.52,71.19,71.71
71,29,01235,Ben Crenshaw,+.51,71.25,71.76
71,29,01346,Ed Fiori,+.51,70.82,71.33
71,29,01701,Bob Lohr,+.51,71.07,71.58
71,29,02246,Duffy Waldorf,+.51,70.81,71.32
75,29,02067,Ted Schulz,+.50,71.16,71.66
76,29,01444,Ken Green,+.49,71.34,71.83
76,29,01682,Wayne Levi,+.49,71.47,71.96
78,31,01766,Billy Mayfair,+.48,71.03,71.51
79,31,01060,Dave Barr,+.47,71.08,71.55
80,31,01938,David Peoples,+.45,70.75,71.20
80,31,01945,Kenny Perry,+.45,71.34,71.79
82,31,01196,Brian Claar,+.39,71.12,71.51
82,31,01323,Brad Fabel,+.39,70.82,71.21
84,32,01068,Andy Bean,+.36,71.44,71.80
85,32,02303,Robert Wrenn,+.35,70.68,71.03
86,34,01569,Peter Jacobsen,+.31,71.39,71.70
87,34,02241,Bobby Wadkins,+.30,71.29,71.59
88,35,06332,Neal Lancaster,+.29,71.32,71.61
89,35,01458,Jerry Haas,+.28,71.21,71.49
89,35,02111,Mike Smith,+.28,71.07,71.35
91,35,02214,Kirk Triplett,+.27,71.11,71.38
92,36,02090,Tom Sieckmann,+.25,71.59,71.84
93,37,01435,Wayne Grady,+.24,71.53,71.77
93,37,01715,Mark Lye,+.24,71.13,71.37
93,37,01971,Dillard Pruitt,+.24,71.26,71.50
96,38,01249,John Daly,+.22,71.46,71.68
96,38,01469,Dan Halldorson,+.22,71.62,71.84
98,39,01943,Chris Perry,+.21,71.43,71.64
99,39,01261,Jay Delsing,+.20,71.28,71.48
99,39,02101,Joey Sindelar,+.20,71.45,71.65
101,42,01014,Fulton Allem,+.18,71.25,71.43
102,43,01040,Emlyn Aubrey,+.17,71.14,71.31
103,45,01946,Peter Persons,+.16,71.30,71.46
104,46,01133,Billy Ray Brown,+.15,71.75,71.90
104,46,06044,Scott Gump,+.15,71.19,71.34
106,47,02167,Mike Sullivan,+.11,71.39,71.50
107,49,01096,Phil Blackmar,+.08,71.48,71.56
107,49,01725,John Mahaffey,+.08,71.38,71.46
109,50,01142,Bart Bryant,+.07,71.46,71.53
109,50,01835,Tommy Moore,+.07,71.27,71.34
111,50,01288,Ed Dougherty,+.03,71.65,71.68
111,50,02131,Mike Springer,+.03,71.16,71.19
113,50,01320,Bob Estes,+.01,71.60,71.61
113,50,01381,Fred Funk,+.01,71.45,71.46
113,50,01475,Donnie Hammond,+.01,71.48,71.49
116,51,01724,Jeff Maggert,-.02,71.28,71.26
117,53,01846,Jodie Mudd,-.06,72.20,72.14
118,56,01197,Bobby Clampett,-.08,71.60,71.52
119,57,01006,John Adams,-.11,71.40,71.29
119,57,01388,Robert Gamez,-.11,71.64,71.53
119,57,06575,Dudley Hart,-.11,71.71,71.60
119,57,01495,Morris Hatalsky,-.11,71.72,71.61
119,57,02230,Stan Utley,-.11,71.70,71.59
124,57,01156,Curt Byrum,-.13,71.60,71.47
124,57,02007,Larry Rinker,-.13,71.57,71.44
126,57,01557,John Inman,-.14,71.63,71.49
127,58,02279,Mark Wiebe,-.15,71.71,71.56
128,59,01168,David Canipe,-.16,71.85,71.69
129,60,02041,Bill Sander,-.18,71.89,71.71
130,61,01284,Mike Donald,-.19,71.73,71.54
131,66,06034,Marco Dawson,-.21,71.52,71.31
131,66,06090,Jim McGovern,-.21,71.75,71.54
133,68,01307,Joel Edwards,-.22,71.59,71.37
134,68,02186,Brian Tennyson,-.23,71.93,71.70
135,70,06118,Greg Bruckner,-.27,71.78,71.51
136,70,01143,Brad Bryant,-.28,71.85,71.57
137,73,02201,Jim Thorpe,-.31,71.75,71.44
138,76,01154,Bill Buttner,-.33,71.93,71.60
138,76,01550,Ed Humenik,-.33,71.94,71.61
138,76,02148,Ray Stewart,-.33,71.71,71.38
141,76,02292,Bob Wolcott,-.34,71.89,71.55
142,78,01607,Brian Kamm,-.35,71.95,71.60
143,78,02195,Leonard Thompson,-.36,71.46,71.10
144,85,01662,Greg Ladehoff,-.43,71.81,71.38
145,86,01282,Trevor Dodds,-.44,71.82,71.38
146,88,01499,Mark Hayes,-.47,71.85,71.38
147,89,01185,Brandel Chamblee,-.48,72.04,71.56
147,89,06581,David Sutherland,-.48,72.15,71.67
149,91,01078,Jim Benepe,-.49,72.01,71.52
149,91,01106,Jim Booros,-.49,72.07,71.58
149,91,02257,Brian Watts,-.49,72.11,71.62
152,93,02322,Richard Zokol,-.52,71.86,71.34
153,94,06048,Dicky Thompson,-.53,72.24,71.71
154,95,06571,Bryan Norton,-.54,72.02,71.48
155,97,01157,Tom Byrum,-.55,72.06,71.51
156,97,06006,JC Anderson,-.59,72.02,71.43
156,97,01984,Sam Randolph,-.59,72.24,71.65
158,99,01266,Clark Dennis,-.62,72.03,71.41
159,99,01112,Charlie Bowles,-.63,72.10,71.47
160,101,06072,Greg Whisman,-.65,71.86,71.21
161,101,01303,Bob Eastwood,-.67,72.65,71.98
161,101,02054,Ken Schall,-.67,72.11,71.44
163,104,02294,Willie Wood,-.68,72.03,71.35
164,105,01035,Tommy Armour III,-.70,72.25,71.55
164,105,06577,John Wilson,-.70,72.17,71.47
166,110,01151,Clark Burroughs,-.76,71.82,71.06
167,110,02135,Mike Standly,-.77,72.05,71.28
168,116,01790,Pat McGowan,-.81,71.98,71.17
168,116,02224,Greg Twiggs,-.81,72.13,71.32
170,123,01626,Karl Kimball,-.83,72.39,71.56
171,126,06197,Michael Allen,-.86,72.30,71.44
172,132,02298,Jim Woodward,-.94,72.28,71.34
173,137,01039,Perry Arthur,-1.02,72.19,71.17
174,137,01755,Dick Mast,-1.03,72.74,71.71
174,137,02311,Kim Young,-1.03,72.39,71.36
176,137,02255,Denis Watson,-1.04,72.02,70.98
177,144,01736,Roger Maltbie,-1.10,72.44,71.34
178,144,06010,Brad Bell,-1.12,72.80,71.68
179,146,06140,Sean Murphy,-1.15,72.76,71.61
180,147,06573,Brandt Jobe,-1.18,72.69,71.51
181,148,02095,Larry Silveira,-1.19,72.58,71.39
182,150,01878,Andy North,-1.23,73.23,72.00
183,153,02023,Clarence Rose,-1.27,72.77,71.50
184,167,01191,Barry Cheesman,-1.34,72.88,71.54
185,167,02196,Robert Thompson,-1.35,73.06,71.71
186,167,06150,Carl Cooper,-1.36,72.84,71.48
187,174,06016,Brad Lardon,-1.43,72.85,71.42
188,175,06579,Craig Rudolph,-1.48,73.03,71.55
189,300,02239,Scott Verplank,-3.86,75.15,71.29
