RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
98,0,27936,Martin Laird,21.70,51,235
100,0,32150,Michael Thompson,21.62,56,259
101,0,22961,David Mathis,21.51,54,251
102,0,06004,Stephen Ames,21.50,46,214
102,0,24140,Sean O'Hair,21.50,46,214
104,0,27141,J.B. Holmes,21.49,52,242
105,0,26476,Chez Reavie,21.40,61,285
106,0,01706,Davis Love III,21.39,40,187
107,0,28475,Jeff Overton,21.34,67,314
108,0,26668,Marc Turnesa,21.30,36,169
109,0,23325,Vaughn Taylor,21.23,76,358
110,0,06621,Joe Durant,21.19,50,236
111,0,26300,Matt Jones,21.18,54,255
112,0,21805,Harrison Frazar,21.03,41,195
113,0,10860,Justin Leonard,20.95,62,296
114,0,25274,Steven Bowditch,20.94,76,363
115,0,26679,Kevin Stadler,20.93,63,301
116,0,20098,Stuart Appleby,20.83,50,240
117,0,23614,Rich Beem,20.81,36,173
118,0,24925,Jonathan Byrd,20.80,52,250
119,0,33911,Nate Smith,20.79,42,202
120,0,23673,Michael Connell,20.76,49,236
121,0,33419,Cameron Tringale,20.72,81,391
122,0,25900,Lucas Glover,20.67,37,179
123,0,20070,Matt Bettencourt,20.66,63,305
124,0,23353,J.J. Henry,20.61,54,262
125,0,12510,Chad Campbell,20.59,63,306
126,0,26287,Roland Thatcher,20.56,51,248
127,0,30711,Colt Knost,20.47,52,254
128,0,10585,Scott McCarron,20.44,37,181
129,0,24663,Y.E. Yang,20.42,29,142
130,0,30946,Alex Prugh,20.39,73,358
131,0,06567,Vijay Singh,20.35,58,285
132,0,24604,Hunter Haas,20.32,63,310
133,0,31202,William McGirt,20.28,72,355
134,0,09011,David Duval,20.24,51,252
134,0,24502,Adam Scott,20.24,34,168
136,0,01948,Tim Petrovic,20.21,58,287
137,0,12782,Tim Herron,20.00,63,315
137,0,06573,Brandt Jobe,20.00,61,305
137,0,27974,Sung Kang,20.00,39,195
137,0,26881,Jarrod Lyle,20.00,55,275
137,0,20572,Rod Pampling,20.00,41,205
142,0,32698,Bobby Gates,19.92,51,256
142,0,21949,Joe Ogilvie,19.92,53,266
144,0,27330,Josh Teater,19.80,79,399
145,0,33141,Keegan Bradley,19.74,61,309
146,0,20127,Chris Riley,19.70,53,269
147,0,01313,Steve Elkington,19.63,32,163
148,0,35087,Bio Kim,19.60,49,250
149,0,27963,Chris Stroud,19.53,66,338
150,0,32366,Kevin Chappell,19.44,49,252
151,0,25444,Justin Hicks,19.41,33,170
152,0,24846,Ricky Barnes,19.37,43,222
153,0,29420,Billy Horschel,19.07,49,257
154,0,25240,D.A. Points,18.99,49,258
155,0,24290,D.J. Brigman,18.97,33,174
156,0,01797,Rocco Mediate,18.87,40,212
157,0,23638,Brendon de Jonge,18.79,62,330
158,0,26420,Richard Johnson,18.78,37,197
159,0,27933,John Merrick,18.69,40,214
160,0,31323,Gary Woodland,18.58,47,253
161,0,23320,Ryan Palmer,18.53,43,232
162,0,32876,Martin Piller,18.52,40,216
163,0,20848,Ángel Cabrera,18.44,26,141
164,0,20645,John Senden,18.39,48,261
165,0,25834,Daniel Summerhays,18.18,42,231
166,0,22913,John Rollins,17.93,52,290
167,0,23788,D.J. Trahan,17.86,60,336
168,0,23718,Nathan Green,17.83,41,230
169,0,27064,Jhonattan Vegas,17.82,49,275
170,0,27797,Derek Lamely,17.62,43,244
171,0,11123,Chris Couch,17.50,42,240
172,0,06522,Ernie Els,17.43,38,218
173,0,21209,Sergio Garcia,17.42,27,155
174,0,22378,Trevor Immelman,17.39,48,276
175,0,25457,Alexandre Rocha,17.16,29,169
176,0,34255,Joseph Bramlett,17.09,34,199
177,0,31193,Jim Renner,16.82,37,220
178,0,34072,Will Strickler,16.76,30,179
179,0,20157,Retief Goosen,16.67,23,138
179,0,32640,Troy Merritt,16.67,40,240
179,0,08375,Paul Stankowski,16.67,40,240
182,0,31401,Zack Miller,16.44,49,298
183,0,06515,Shaun Micheel,16.06,35,218
184,0,26331,Charl Schwartzel,15.75,20,127
185,0,24980,Scott Gutschewski,15.38,30,195
185,0,28486,Michael Putnam,15.38,30,195
