RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,01320,Bob Estes,3.95,1687,427
2,0,08793,Tiger Woods,3.96,1330,336
3,0,10860,Justin Leonard,3.97,1982,499
4,0,24503,Jeff Klauk,3.98,2105,529
4,0,22293,Heath Slocum,3.98,2097,527
4,0,21878,Mark Wilson,3.98,2175,547
7,0,23135,Tim Clark,3.99,1724,432
7,0,08075,Jerry Kelly,3.99,2013,504
7,0,26851,Marc Leishman,3.99,2008,503
7,0,24140,Sean O'Hair,3.99,1684,422
7,0,02239,Scott Verplank,3.99,1980,496
12,0,06004,Stephen Ames,4.00,1651,413
12,0,20498,Briny Baird,4.00,1980,495
12,0,01161,Mark Calcavecchia,4.00,1598,400
12,0,20593,Greg Chalmers,4.00,1866,467
12,0,10809,Jim Furyk,4.00,1811,453
12,0,12716,Charley Hoffman,4.00,2114,528
12,0,23108,Matt Kuchar,4.00,1784,446
12,0,24781,Hunter Mahan,4.00,2041,510
12,0,22348,Nick O'Hern,4.00,1991,498
12,0,01945,Kenny Perry,4.00,2013,503
12,0,01948,Tim Petrovic,4.00,2102,525
12,0,20127,Chris Riley,4.00,1716,429
12,0,27649,Brandt Snedeker,4.00,1794,449
12,0,06527,Steve Stricker,4.00,1730,433
12,0,06595,Kevin Sutherland,4.00,2072,518
12,0,23623,Bo Van Pelt,4.00,2192,548
28,0,07867,Woody Austin,4.01,1836,458
28,0,23541,Ben Crane,4.01,2034,507
28,0,21753,Brian Davis,4.01,2290,571
28,0,06251,Chris DiMarco,4.01,2176,542
28,0,25686,Jason Dufner,4.01,1971,492
28,0,21209,Sergio Garcia,4.01,1284,320
28,0,24358,Robert Garrigus,4.01,1820,454
28,0,23353,J.J. Henry,4.01,2179,543
28,0,24024,Zach Johnson,4.01,2035,508
28,0,10733,Kent Jones,4.01,1598,399
28,0,27120,Troy Matteson,4.01,2075,518
28,0,27933,John Merrick,4.01,2018,503
28,0,23800,Bryce Molder,4.01,1585,395
28,0,26301,James Nitties,4.01,1908,476
28,0,20691,Greg Owen,4.01,2132,532
28,0,26679,Kevin Stadler,4.01,1423,355
28,0,02206,David Toms,4.01,2189,546
28,0,20160,Charlie Wi,4.01,2019,504
46,0,12510,Chad Campbell,4.02,2012,501
46,0,23983,Luke Donald,4.02,1681,418
46,0,25900,Lucas Glover,4.02,2069,515
46,0,12782,Tim Herron,4.02,1951,485
46,0,21961,Charles Howell III,4.02,2181,543
46,0,29718,Anthony Kim,4.02,1650,410
46,0,27060,John Mallinger,4.02,1968,490
46,0,10585,Scott McCarron,4.02,2022,503
46,0,24490,George McNeill,4.02,1826,454
46,0,25396,Kevin Na,4.02,1995,496
46,0,01928,Corey Pavin,4.02,1605,399
46,0,21959,Ted Purdy,4.02,2229,555
46,0,22405,Justin Rose,4.02,1528,380
46,0,29221,Webb Simpson,4.02,2081,518
46,0,26289,Boo Weekley,4.02,1694,421
61,0,10885,Robert Allenby,4.03,1555,386
61,0,23614,Rich Beem,4.03,1705,423
61,0,24507,Jason Bohn,4.03,1951,484
61,0,20850,Daniel Chopra,4.03,1961,486
61,0,08931,Glen Day,4.03,1740,432
61,0,01313,Steve Elkington,4.03,1534,381
61,0,06522,Ernie Els,4.03,1452,360
61,0,21805,Harrison Frazar,4.03,2095,520
61,0,19846,Brian Gay,4.03,2159,536
61,0,10117,Bob Heintz,4.03,1319,327
61,0,30925,Dustin Johnson,4.03,1826,453
61,0,25818,Scott Piercy,4.03,1853,460
61,0,24138,Ian Poulter,4.03,1218,302
61,0,22913,John Rollins,4.03,1982,492
61,0,27214,Kevin Streelman,4.03,2179,541
61,0,26951,Johnson Wagner,4.03,1803,447
61,0,26498,Matt Weibring,4.03,1447,359
61,0,12602,Dean Wilson,4.03,1800,447
