RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,08793,Tiger Woods,34.53,2141,62
2,0,20127,Chris Riley,34.77,2677,77
3,0,23623,Bo Van Pelt,34.78,3478,100
4,0,01320,Bob Estes,34.79,2714,78
5,0,23135,Tim Clark,34.83,2717,78
6,0,24503,Jeff Klauk,34.84,3379,97
7,0,06004,Stephen Ames,34.85,2614,75
7,0,06527,Steve Stricker,34.85,2753,79
9,0,21878,Mark Wilson,34.86,3451,99
10,0,23800,Bryce Molder,34.87,2406,69
11,0,22348,Nick O'Hern,34.88,3139,90
12,0,10860,Justin Leonard,34.89,3175,91
13,0,08075,Jerry Kelly,34.90,3141,90
14,0,25396,Kevin Na,34.91,3177,91
14,0,01945,Kenny Perry,34.91,3177,91
16,0,21753,Brian Davis,34.94,3599,103
17,0,06251,Chris DiMarco,34.96,3391,97
17,0,24358,Robert Garrigus,34.96,2902,83
19,0,20498,Briny Baird,34.98,3113,89
19,0,20593,Greg Chalmers,34.98,2973,85
19,0,12782,Tim Herron,34.98,3043,87
19,0,02206,David Toms,34.98,3428,98
23,0,23108,Matt Kuchar,35.00,2870,82
23,0,24490,George McNeill,35.00,2870,82
23,0,22293,Heath Slocum,35.00,3325,95
26,0,24781,Hunter Mahan,35.01,3221,92
26,0,01948,Tim Petrovic,35.01,3396,97
26,0,02239,Scott Verplank,35.01,3081,88
29,0,26301,James Nitties,35.02,3012,86
29,0,12602,Dean Wilson,35.02,2837,81
31,0,28089,Jason Day,35.03,2137,61
31,0,24024,Zach Johnson,35.03,3223,92
31,0,24140,Sean O'Hair,35.03,2662,76
31,0,06595,Kevin Sutherland,35.03,3328,95
35,0,12716,Charley Hoffman,35.05,3400,97
36,0,27649,Brandt Snedeker,35.06,2840,81
36,0,26679,Kevin Stadler,35.06,2279,65
38,0,01161,Mark Calcavecchia,35.08,2526,72
38,0,21961,Charles Howell III,35.08,3473,99
40,0,08845,Scott Sterling,35.10,1790,51
41,0,10809,Jim Furyk,35.11,2914,83
41,0,23353,J.J. Henry,35.11,3406,97
