RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
136,0,23800,Bryce Molder,$34038,816922
137,0,26951,Johnson Wagner,$33414,801955
138,0,28780,Nicholas Thompson,$33083,959434
139,0,32448,James Hahn,$32827,853507
140,0,25900,Lucas Glover,$32513,747812
141,0,23481,Marcel Siem,$32400,291606
142,0,28500,Martin Flores,$32223,805596
143,0,24507,Jason Bohn,$32131,739030
144,0,29476,Kyle Reifers,$32100,128400
145,0,25274,Steven Bowditch,$31717,697774
146,0,27644,Brian Harman,$31371,909759
147,0,08931,Glen Day,$31101,186609
148,0,27770,Camilo Villegas,$30855,709676
149,0,25345,Carl Pettersson,$30755,738143
150,0,29484,Peter Uihlein,$30406,121625
151,0,28475,Jeff Overton,$30071,721722
152,0,22371,Aaron Baddeley,$30042,721023
153,0,25444,Justin Hicks,$29309,732741
154,0,23353,J.J. Henry,$29302,761861
155,0,35087,Bio Kim,$28961,28961
156,0,10860,Justin Leonard,$28922,694138
157,0,19825,Darren Clarke,$28905,86717
158,0,20160,Charlie Wi,$28550,656671
159,0,22348,Nick O'Hern,$28246,282464
160,0,35450,Patrick Cantlay,$27915,195411
161,0,33122,Russell Knox,$27815,305973
162,0,25198,Francesco Molinari,$27273,245463
163,0,24494,Erik Compton,$27152,651659
164,0,26476,Chez Reavie,$26860,590925
165,0,24925,Jonathan Byrd,$26810,428965
166,0,20645,John Senden,$26681,667026
167,0,31557,Jim Herman,$25829,490756
168,0,28679,Fabián Gómez,$25519,586942
169,0,20593,Greg Chalmers,$25291,632282
170,0,23325,Vaughn Taylor,$24955,399285
171,0,19970,Robert Karlsson,$24679,444238
172,0,32262,Mark Brown,$24641,24641
172,0,20218,Shingo Katayama,$24641,24641
174,0,33418,Shawn Stefani,$24352,511398
175,0,26499,Rafa Cabrera Bello,$24143,120717
176,0,24490,George McNeill,$23847,500798
177,0,37460,Jeremiah Wooding,$23760,23760
178,0,24227,Justin Bolli,$23703,545187
179,0,24940,Edward Loar,$23623,47246
180,0,34261,Scott Langley,$21877,590684
181,0,28118,Peter Tomasulo,$21824,218240
182,0,10213,Dicky Pride,$21538,495390
183,0,20098,Stuart Appleby,$21533,538332
184,0,24846,Ricky Barnes,$21303,553878
185,0,25364,Paul Casey,$21087,147612
186,0,27896,Ross Fisher,$20744,311168
187,0,23548,Bill Lunde,$20671,206710
188,0,12510,Chad Campbell,$20426,510660
189,0,01706,Davis Love III,$20231,303469
190,0,12782,Tim Herron,$20171,302570
191,0,35879,Kelly Kraft,$19769,39538
192,0,30978,Kiradech Aphibarnrat,$19583,58750
193,0,19904,Paul Lawrie,$19445,136119
194,0,26498,Matt Weibring,$19406,19406
195,0,26525,Grégory Bourdy,$19085,19085
196,0,01203,Russ Cochran,$19068,19068
197,0,19991,Peter Hedblom,$18926,18926
197,0,20608,David Howell,$18926,18926
199,0,29740,Brad Fritsch,$18841,452184
200,0,24503,Jeff Klauk,$18728,149829
201,0,22621,Ben Curtis,$18627,372543
202,0,30750,Tommy Gainey,$18588,520479
203,0,34021,Bud Cauley,$18487,443698
204,0,30852,Ryo Ishikawa,$18458,424540
205,0,20691,Greg Owen,$18424,442198
206,0,28928,Gareth Wright,$18397,18397
207,0,24459,Richard Sterne,$18322,128257
208,0,27554,Scott Harrington,$18295,18295
209,0,30163,Henrik Norlander,$18270,401957
210,0,34431,Robert Streb,$18194,454871
211,0,23497,Tag Ridings,$17871,428922
212,0,27929,Shiv Kapur,$17863,17863
212,0,28258,K.T. Kim,$17863,17863
214,0,23788,D.J. Trahan,$17765,284249
215,0,20376,Stephen Gallacher,$17583,87917
216,0,01945,Kenny Perry,$17538,52616
217,0,01717,Sandy Lyle,$17481,34962
218,0,35545,Blayne Barber,$17370,52110
219,0,02076,Peter Senior,$17252,17252
220,0,06595,Kevin Sutherland,$17161,223098
221,0,01378,David Frost,$16864,16864
222,0,24957,Simon Khan,$16844,16844
223,0,36884,Ben Kohles,$16776,419416
224,0,33204,Shane Lowry,$16505,148550
225,0,01948,Tim Petrovic,$16380,196564
226,0,06567,Vijay Singh,$16281,309351
227,0,06573,Brandt Jobe,$16268,309105
228,0,31138,Scott Jamieson,$16166,48500
229,0,27503,Steve LeBrun,$16055,337156
230,0,32698,Bobby Gates,$16012,320248
231,0,06251,Chris DiMarco,$15959,175555
232,0,33911,Nate Smith,$15828,15828
233,0,26497,Casey Wittenberg,$15755,425394
234,0,08725,Tom Gillis,$15696,345325
235,0,29289,S.Y. Noh,$15670,391762
236,0,28937,George Coetzee,$15560,171160
237,0,29223,Sam Saunders,$15184,15184
238,0,22378,Trevor Immelman,$15022,360548
239,0,22806,Doug LaBelle II,$14735,338920
240,0,24511,Thongchai Jaidee,$14531,58125
241,0,20771,Steven Alker,$14480,28961
242,0,29974,Branden Grace,$14204,170459
243,0,25396,Kevin Na,$13858,110864
244,0,24663,Y.E. Yang,$13637,259117
245,0,22056,Cameron Percy,$13206,277335
246,0,33120,Mark Anderson,$12824,12824
246,0,21498,Hideto Tanihara,$12824,12824
248,0,33486,Roger Sloan,$12805,12805
249,0,07457,Steve Flesch,$12775,76654
250,0,21646,David Branshaw,$12444,12444
251,0,28158,Steve Marino,$12406,148873
252,0,22764,Michael Block,$12342,12342
253,0,24140,Sean O'Hair,$12209,268614
254,0,26733,John Kimbell,$12162,12162
255,0,28135,Aaron Watkins,$11447,217495
256,0,27060,John Mallinger,$11441,137298
257,0,22961,David Mathis,$11436,274476
258,0,20070,Matt Bettencourt,$11298,101687
259,0,27129,Luke List,$11016,264400
260,0,23718,Nathan Green,$10861,97753
261,0,29720,Andres Gonzales,$10552,179387
262,0,12602,Dean Wilson,$10418,20836
263,0,10944,Thomas Bjørn,$10292,41170
264,0,27120,Troy Matteson,$10212,245090
265,0,22293,Heath Slocum,$10088,90796
266,0,01677,Tom Lehman,$10038,20077
267,0,25369,Jamie Donaldson,$9969,99696
268,0,06004,Stephen Ames,$9946,188987
269,0,27796,Joe Affrunti,$9922,49614
270,0,06373,José María Olazábal,$9740,19480
271,0,23552,Hank Kuehne,$9609,48046
272,0,02246,Duffy Waldorf,$9552,28657
273,0,24399,Scott Gardiner,$9549,219644
274,0,29454,Bernd Wiesberger,$9542,19085
275,0,01142,Bart Bryant,$9534,19068
276,0,34262,Jon Curran,$9450,28350
277,0,22295,Darron Stiles,$9243,184866
278,0,20127,Chris Riley,$9173,27520
279,0,01766,Billy Mayfair,$8847,123859
280,0,10423,Mike Weir,$8841,194510
281,0,28455,Will Claxton,$8613,206722
282,0,24604,Hunter Haas,$8585,42929
283,0,10885,Robert Allenby,$8511,204272
284,0,20580,Andre Stolz,$7905,7905
285,0,35459,Chris Williams,$7860,39304
286,0,35469,Sebastián Vázquez,$7700,7700
287,0,23204,Gary Christian,$7533,75332
288,0,36689,Brooks Koepka,$7475,14950
289,0,02256,Tom Watson,$7245,28980
290,0,33199,Matteo Manassero,$7201,64809
291,0,25336,Alistair Presnell,$7092,163134
292,0,25457,Alexandre Rocha,$7084,21254
293,0,30711,Colt Knost,$7068,176710
294,0,20572,Rod Pampling,$6903,110451
295,0,20443,Jin Park,$6822,136457
296,0,27958,Ryan Blaum,$6805,20416
297,0,01619,Skip Kendall,$6795,13590
298,0,01887,Mark O'Meara,$6692,20077
299,0,32070,Rafael Campos,$6650,6650
300,0,24083,Marcus Fraser,$6638,39830
301,0,06034,Marco Dawson,$6630,6630
301,0,10733,Kent Jones,$6630,6630
303,0,21951,Joey Snyder III,$6592,98886
304,0,26668,Marc Turnesa,$6450,12900
305,0,29478,Kevin Kisner,$6180,6180
306,0,06332,Neal Lancaster,$6163,36978
307,0,28310,Lee Williams,$6079,133755
308,0,01388,Robert Gamez,$5960,17880
309,0,23290,Andrew Johnson,$5850,5850
310,0,24956,Mikko Ilonen,$5750,17252
311,0,23778,Brad Adamonis,$5670,11340
312,0,07013,Wes Short Jr.,$5523,82855
313,0,29531,Richie Ramsay,$5019,20077
314,0,06621,Joe Durant,$4612,32290
315,0,02239,Scott Verplank,$4493,62905
316,0,01473,Todd Hamilton,$4465,17863
317,0,21350,Ryuji Imada,$4402,30820
318,0,29425,Andrew Svoboda,$4289,77219
319,0,21959,Ted Purdy,$4265,12797
320,0,35901,Paul Haley II,$4055,73005
321,0,25863,Rod Perry,$3885,11656
322,0,22000,Chris Wood,$3817,19085
323,0,12660,Jesper Parnevik,$3787,49241
324,0,01116,Michael Bradley,$3767,79107
325,0,01249,John Daly,$3628,43543
326,0,21949,Joe Ogilvie,$3611,54173
327,0,24461,Thomas Aiken,$3552,7104
328,0,39412,Zack Fischer,$3400,13601
329,0,28308,Troy Kelly,$3235,32350
330,0,20105,Jeff Gove,$3141,53400
331,0,33869,Eric Meierdierks,$3054,58028
332,0,27141,J.B. Holmes,$3036,15184
333,0,21407,Arjun Atwal,$2765,22122
334,0,26695,Michael Letzig,$2683,45626
335,0,01577,Lee Janzen,$2316,25482
336,0,11032,Frank Lickliter II,$1910,5730
337,0,09011,David Duval,$776,6210
338,0,10585,Scott McCarron,$757,6060
