RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
68,0,23135,Tim Clark,5.37,1355952,25237826
69,0,25892,Steve Wheatcroft,5.33,59520,1116000
70,0,23638,Brendon de Jonge,5.28,1795244,34007000
71,0,26596,Ryan Moore,5.27,1490265,28255826
72,0,26851,Marc Leishman,5.24,1491358,28435826
73,0,25191,Gonzalo Fernandez-Castaño,5.23,858653,16423826
74,0,30927,Brendon Todd,5.15,473219,9180000
75,0,20104,Ken Duke,5.14,1722582,33493826
76,0,30110,Kyle Stanley,5.13,1462943,28489826
77,0,30692,Scott Stallings,5.07,1622627,32017826
78,0,21731,Freddie Jacobson,5.01,1236721,24679826
79,0,19846,Brian Gay,4.91,1426017,29033000
80,0,24459,Richard Sterne,4.90,483757,9871826
81,0,27330,Josh Teater,4.81,1332652,27691826
82,0,06522,Ernie Els,4.70,1173761,24991826
83,0,33968,Thorbjørn Olesen,4.63,713300,15397826
84,0,25841,Marc Warren,4.60,132785,2887826
85,0,26679,Kevin Stadler,4.59,1281176,27941000
86,0,34174,John Huh,4.50,1529482,34003826
87,0,22000,Chris Wood,4.47,330585,7387826
88,0,23621,Rory Sabbatini,4.46,1327822,29754000
89,0,21878,Mark Wilson,4.44,913729,20580000
90,0,22913,John Rollins,4.43,1164049,26280000
91,0,25834,Daniel Summerhays,4.35,1277886,29358000
92,0,01724,Jeff Maggert,4.33,1022330,23616000
93,0,30944,Jason Kokrak,4.32,1267524,29363000
94,0,39531,Ken Looper,4.26,73530,1728000
94,0,32139,Danny Willett,4.26,123043,2887826
96,0,01226,Fred Couples,4.21,218398,5186826
97,0,01024,Billy Andrade,4.19,114000,2718000
98,0,32694,Morten Orum Madsen,4.18,60183,1440000
98,0,28723,John Parry,4.18,60183,1440000
100,0,29479,Scott Brown,4.13,1012142,24487826
101,0,24358,Robert Garrigus,4.11,1132355,27541826
102,0,33461,Morgan Hoffmann,3.97,871003,21924000
103,0,20229,Stewart Cink,3.96,1052711,26611826
104,0,27821,Steven Tiley,3.94,56873,1442826
105,0,27408,Martin Kaymer,3.93,882936,22453826
106,0,26758,David Hearn,3.89,1171514,30137000
106,0,01666,Bernhard Langer,3.89,56040,1440000
108,0,24361,Pat Perez,3.87,974800,25218000
109,0,22046,Geoff Ogilvy,3.86,892920,23143826
110,0,12652,Cameron Beckman,3.83,276805,7218000
111,0,21753,Brian Davis,3.81,1221523,32024826
112,0,28092,D.H. Lee,3.80,882792,23256000
113,0,01320,Bob Estes,3.78,769717,20340000
114,0,28307,Matt Every,3.75,1188867,31721000
115,0,26499,Rafa Cabrera Bello,3.73,262967,7057826
116,0,08931,Glen Day,3.68,186609,5076000
116,0,31560,Brian Stuard,3.68,1032027,28062000
118,0,02206,David Toms,3.53,646161,18281000
119,0,29476,Kyle Reifers,3.51,128400,3654000
119,0,33419,Cameron Tringale,3.51,971208,27648000
121,0,35541,John Peterson,3.44,259679,7542000
122,0,23541,Ben Crane,3.43,796947,23202000
123,0,35139,Richard Lee,3.41,920835,27018000
124,0,24357,K.J. Choi,3.40,973751,28651826
125,0,23481,Marcel Siem,3.39,402106,11845826
126,0,29518,Brendan Steele,3.38,1004160,29718000
126,0,23623,Bo Van Pelt,3.38,956629,28285826
128,0,20766,Padraig Harrington,3.37,711244,21097826
128,0,29484,Peter Uihlein,3.37,121625,3605000
130,0,23452,Nicolas Colsaerts,3.34,720163,21571826
131,0,08075,Jerry Kelly,3.33,832407,24984000
132,0,32334,Charlie Beljan,3.30,916228,27785000
133,0,27556,Ted Potter Jr.,3.29,829770,25188000
134,0,20376,Stephen Gallacher,3.28,242017,7387826
135,0,29930,Mike Hendry,3.25,48750,1500000
136,0,23409,James Driscoll,3.24,821101,25326000
136,0,31202,William McGirt,3.24,867384,26766000
136,0,25198,Francesco Molinari,3.24,423963,13093826
139,0,26329,Louis Oosthuizen,3.23,497407,15386826
140,0,31627,Todd Baek,3.22,35960,1116000
141,0,35539,Luke Guthrie,3.17,991901,31309826
142,0,22792,Peter Hanson,3.13,610177,19519826
142,0,33204,Shane Lowry,3.13,345550,11053826
142,0,25562,Andres Romero,3.13,718506,22986000
145,0,22348,Nick O'Hern,3.10,282464,9108000
146,0,25274,Steven Bowditch,3.09,697774,22572000
147,0,23800,Bryce Molder,3.06,816922,26730000
148,0,32448,James Hahn,3.03,853507,28152000
149,0,31138,Scott Jamieson,3.00,131500,4387826
150,0,20157,Retief Goosen,2.96,315701,10674000
150,0,19904,Paul Lawrie,2.96,304369,10267826
152,0,28780,Nicholas Thompson,2.95,959434,32472000
153,0,26951,Johnson Wagner,2.94,801955,27260826
154,0,28500,Martin Flores,2.93,805596,27450000
155,0,24507,Jason Bohn,2.92,739030,25344000
156,0,27644,Brian Harman,2.91,909759,31284000
157,0,33122,Russell Knox,2.89,305973,10602000
158,0,27770,Camilo Villegas,2.84,709676,24950826
159,0,28475,Jeff Overton,2.78,721722,25938000
160,0,35957,Daniel Popovic,2.75,41250,1500000
161,0,30978,Kiradech Aphibarnrat,2.74,120250,4387826
161,0,25444,Justin Hicks,2.74,732741,26748000
163,0,25900,Lucas Glover,2.73,747812,27367826
164,0,28923,Oliver Fisher,2.72,39250,1442826
165,0,35450,Patrick Cantlay,2.70,195411,7236000
166,0,22371,Aaron Baddeley,2.69,721023,26766000
167,0,27349,Alex Noren,2.64,184000,6967826
168,0,23353,J.J. Henry,2.60,761861,29279000
169,0,20160,Charlie Wi,2.59,656671,25398000
170,0,26476,Chez Reavie,2.55,590925,23202000
171,0,31557,Jim Herman,2.54,490756,19296000
171,0,10860,Justin Leonard,2.54,694138,27380826
173,0,24925,Jonathan Byrd,2.53,428965,16938000
174,0,25345,Carl Pettersson,2.51,738143,29425826
175,0,28679,Fabián Gómez,2.46,586942,23886000
175,0,23325,Vaughn Taylor,2.46,399285,16200000
177,0,24494,Erik Compton,2.42,651659,26910000
178,0,24227,Justin Bolli,2.34,545187,23346000
179,0,24083,Marcus Fraser,2.33,183330,7867826
180,0,20593,Greg Chalmers,2.31,632282,27396000
180,0,19970,Robert Karlsson,2.31,444238,19262826
180,0,33418,Shawn Stefani,2.31,511398,22140000
183,0,23548,Bill Lunde,2.23,206710,9288000
184,0,20645,John Senden,2.19,667026,30403826
185,0,24490,George McNeill,2.14,500798,23352000
186,0,25369,Jamie Donaldson,2.11,284946,13507826
187,0,10213,Dicky Pride,2.06,495390,24030000
188,0,28118,Peter Tomasulo,2.05,218240,10638000
189,0,34261,Scott Langley,2.04,590684,29016000
190,0,29531,Richie Ramsay,2.02,119077,5887826
191,0,35087,Bio Kim,2.01,28961,1440000
192,0,20098,Stuart Appleby,2.00,538332,26856000
192,0,19825,Darren Clarke,2.00,86717,4327826
192,0,37460,Jeremiah Wooding,2.00,23760,1188000
195,0,24846,Ricky Barnes,1.99,553878,27810000
196,0,27896,Ross Fisher,1.97,311168,15786000
197,0,12510,Chad Campbell,1.95,510660,26172000
198,0,33199,Matteo Manassero,1.93,242684,12553826
199,0,01706,Davis Love III,1.92,303469,15845000
200,0,29974,Branden Grace,1.91,313759,16405826
201,0,01203,Russ Cochran,1.89,19068,1008000
201,0,28937,George Coetzee,1.89,267760,14131826
203,0,29740,Brad Fritsch,1.85,452184,24390000
203,0,24940,Edward Loar,1.85,47246,2556000
205,0,23788,D.J. Trahan,1.82,284249,15588000
206,0,25364,Paul Casey,1.81,147612,8165000
206,0,30163,Henrik Norlander,1.81,401957,22230000
208,0,24511,Thongchai Jaidee,1.79,104125,5827826
209,0,34431,Robert Streb,1.78,454871,25614000
210,0,12782,Tim Herron,1.76,302570,17154000
210,0,30852,Ryo Ishikawa,1.76,424540,24125000
210,0,23497,Tag Ridings,1.76,428922,24426000
213,0,01948,Tim Petrovic,1.74,196564,11286000
214,0,24503,Jeff Klauk,1.73,149829,8640000
214,0,35879,Kelly Kraft,1.73,39538,2286000
216,0,35545,Blayne Barber,1.72,52110,3024000
217,0,32262,Mark Brown,1.71,24641,1442826
217,0,20218,Shingo Katayama,1.71,24641,1442826
219,0,34021,Bud Cauley,1.69,443698,26264826
219,0,20691,Greg Owen,1.69,442198,26154000
221,0,06595,Kevin Sutherland,1.65,223098,13536000
222,0,06251,Chris DiMarco,1.64,175555,10710000
222,0,36884,Ben Kohles,1.64,419416,25542000
224,0,30750,Tommy Gainey,1.63,520479,31931000
225,0,22621,Ben Curtis,1.60,372543,23323826
226,0,32698,Bobby Gates,1.59,320248,20196000
227,0,27503,Steve LeBrun,1.58,337156,21330000
228,0,06573,Brandt Jobe,1.57,309105,19638000
229,0,27554,Scott Harrington,1.54,18295,1188000
230,0,01945,Kenny Perry,1.52,52616,3456000
231,0,10944,Thomas Bjørn,1.50,87170,5827826
232,0,26497,Casey Wittenberg,1.48,425394,28764000
233,0,26733,John Kimbell,1.47,12162,828000
234,0,01378,David Frost,1.46,16864,1152000
234,0,29289,S.Y. Noh,1.46,391762,26802000
234,0,20580,Andre Stolz,1.46,7905,540000
237,0,32816,Satoshi Kodaira,1.45,42800,2942826
238,0,08725,Tom Gillis,1.44,345325,23922000
239,0,22378,Trevor Immelman,1.42,360548,25362000
239,0,20935,Toru Taniguchi,1.42,41750,2942826
241,0,22806,Doug LaBelle II,1.40,338920,24210000
242,0,06567,Vijay Singh,1.38,309351,22489826
243,0,24956,Mikko Ilonen,1.37,60052,4387826
244,0,07457,Steve Flesch,1.36,76654,5634000
245,0,26498,Matt Weibring,1.35,19406,1440000
245,0,12602,Dean Wilson,1.35,20836,1548000
247,0,26525,Grégory Bourdy,1.32,19085,1442826
247,0,22056,Cameron Percy,1.32,277335,20988000
249,0,19991,Peter Hedblom,1.31,18926,1440000
249,0,20608,David Howell,1.31,18926,1440000
249,0,33911,Nate Smith,1.31,15828,1206000
252,0,29223,Sam Saunders,1.30,15184,1170000
253,0,25396,Kevin Na,1.28,110864,8640000
253,0,28928,Gareth Wright,1.28,18397,1442826
255,0,33120,Mark Anderson,1.27,12824,1008000
255,0,33486,Roger Sloan,1.27,12805,1008000
255,0,21498,Hideto Tanihara,1.27,12824,1008000
258,0,01619,Skip Kendall,1.26,13590,1080000
259,0,27929,Shiv Kapur,1.24,17863,1442826
259,0,28258,K.T. Kim,1.24,17863,1442826
261,0,06034,Marco Dawson,1.23,6630,540000
261,0,10733,Kent Jones,1.23,6630,540000
263,0,20127,Chris Riley,1.22,27520,2250000
263,0,35469,Sebastián Vázquez,1.22,7700,630000
265,0,23718,Nathan Green,1.21,97753,8064000
265,0,01717,Sandy Lyle,1.21,34962,2882826
267,0,20070,Matt Bettencourt,1.20,101687,8496000
267,0,02076,Peter Senior,1.20,17252,1442826
269,0,26668,Marc Turnesa,1.19,12900,1080000
270,0,20771,Steven Alker,1.18,28961,2448000
270,0,24663,Y.E. Yang,1.18,259117,22003826
272,0,24957,Simon Khan,1.17,16844,1440000
273,0,22110,Thaworn Wiratchant,1.15,50600,4382826
274,0,29478,Kevin Kisner,1.14,6180,540000
274,0,28135,Aaron Watkins,1.14,217495,19080000
276,0,21646,David Branshaw,1.13,12444,1098000
277,0,28158,Steve Marino,1.12,148873,13338000
278,0,24140,Sean O'Hair,1.11,268614,24138000
278,0,22293,Heath Slocum,1.11,90796,8154000
280,0,22961,David Mathis,1.10,274476,25002000
281,0,27060,John Mallinger,1.09,137298,12564000
282,0,23290,Andrew Johnson,1.08,5850,540000
282,0,27129,Luke List,1.08,264400,24426000
284,0,29720,Andres Gonzales,1.07,179387,16758000
285,0,32070,Rafael Campos,1.06,6650,630000
286,0,22764,Michael Block,1.04,12342,1188000
287,0,27796,Joe Affrunti,1.01,49614,4914000
287,0,23797,Brett Rumford,1.01,44250,4387826
289,0,34262,Jon Curran,.97,28350,2916000
289,0,27120,Troy Matteson,.97,245090,25146000
289,0,02246,Duffy Waldorf,.97,28657,2952000
292,0,06004,Stephen Ames,.95,188987,19980000
292,0,01142,Bart Bryant,.95,19068,2016000
292,0,24457,Jaco Van Zyl,.95,41500,4385000
295,0,24399,Scott Gardiner,.94,219644,23256000
296,0,27958,Ryan Blaum,.92,20416,2214000
296,0,01766,Billy Mayfair,.92,123859,13536000
296,0,22295,Darron Stiles,.92,184866,20034000
299,0,23552,Hank Kuehne,.86,48046,5616000
300,0,28455,Will Claxton,.83,206722,25002000
300,0,10423,Mike Weir,.83,194510,23472000
302,0,01388,Robert Gamez,.81,17880,2196000
303,0,10885,Robert Allenby,.80,204272,25524000
304,0,01677,Tom Lehman,.77,20077,2594826
305,0,23204,Gary Christian,.76,75332,9936000
305,0,24604,Hunter Haas,.76,42929,5670000
305,0,35459,Chris Williams,.76,39304,5202000
308,0,25457,Alexandre Rocha,.71,21254,3006000
309,0,20572,Rod Pampling,.70,110451,15858000
310,0,20443,Jin Park,.69,136457,19908000
310,0,25336,Alistair Presnell,.69,163134,23544000
312,0,30711,Colt Knost,.68,176710,26154000
312,0,06373,José María Olazábal,.68,19480,2880000
314,0,29454,Bernd Wiesberger,.66,19085,2887826
315,0,21951,Joey Snyder III,.64,98886,15426000
316,0,21284,Hiroyuki Fujita,.63,46000,7267826
317,0,28310,Lee Williams,.60,133755,22140000
318,0,21959,Ted Purdy,.56,12797,2286000
319,0,06332,Neal Lancaster,.55,36978,6678000
319,0,07013,Wes Short Jr.,.55,82855,15174000
321,0,02256,Tom Watson,.53,28980,5461826
322,0,06621,Joe Durant,.52,32290,6228000
322,0,36689,Brooks Koepka,.52,14950,2887826
324,0,23778,Brad Adamonis,.51,11340,2232000
325,0,21350,Ryuji Imada,.50,30820,6120000
325,0,01887,Mark O'Meara,.50,20077,3998826
327,0,01473,Todd Hamilton,.45,17863,3980826
328,0,02239,Scott Verplank,.43,62905,14490000
329,0,29425,Andrew Svoboda,.42,77219,18198000
330,0,35901,Paul Haley II,.41,73005,17874000
331,0,01116,Michael Bradley,.38,79107,21060000
332,0,24461,Thomas Aiken,.36,7104,1982826
332,0,12660,Jesper Parnevik,.36,49241,13536000
334,0,21949,Joe Ogilvie,.35,54173,15678000
335,0,01249,John Daly,.34,43543,12672000
336,0,25863,Rod Perry,.33,11656,3551000
337,0,20105,Jeff Gove,.32,53400,16758000
338,0,21407,Arjun Atwal,.31,22122,7146000
338,0,28308,Troy Kelly,.31,32350,10512000
338,0,33869,Eric Meierdierks,.31,58028,18864000
341,0,39412,Zack Fischer,.27,13601,4950000
341,0,27141,J.B. Holmes,.27,15184,5652000
341,0,26695,Michael Letzig,.27,45626,16758000
344,0,11032,Frank Lickliter II,.26,5730,2178000
345,0,01577,Lee Janzen,.24,25482,10674000
346,0,09011,David Duval,.08,6210,7832826
346,0,10585,Scott McCarron,.08,6060,7902000
