RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,21528,Henrik Stenson,10000000
2,0,08793,Tiger Woods,3000000
3,0,06527,Steve Stricker,2000000
4,0,24502,Adam Scott,1500000
5,0,24024,Zach Johnson,1000000
6,0,23108,Matt Kuchar,800000
7,0,34046,Jordan Spieth,700000
8,0,27436,Graham DeLaet,600000
9,0,01810,Phil Mickelson,550000
10,0,22405,Justin Rose,500000
11,0,29221,Webb Simpson,300000
12,0,27649,Brandt Snedeker,290000
13,0,30925,Dustin Johnson,280000
14,0,10809,Jim Furyk,270000
15,0,27095,Nick Watney,250000
16,0,29420,Billy Horschel,245000
17,0,28089,Jason Day,240000
18,0,33141,Keegan Bradley,235000
19,0,25686,Jason Dufner,230000
20,0,24781,Hunter Mahan,225000
21,0,32200,Roberto Castro,220000
22,0,21209,Sergio Garcia,215000
23,0,31323,Gary Woodland,210000
24,0,24924,Bill Haas,205000
25,0,27214,Kevin Streelman,200000
26,0,23638,Brendon de Jonge,195000
27,0,26331,Charl Schwartzel,190000
28,0,23983,Luke Donald,185000
29,0,26289,Boo Weekley,180000
30,0,25240,D.A. Points,175000
31,0,34099,Harris English,165000
32,0,26300,Matt Jones,155000
33,0,26679,Kevin Stadler,150000
34,0,30926,Chris Kirk,145000
35,0,21961,Charles Howell III,142000
36,0,25632,Jimmy Walker,140000
37,0,25804,Bubba Watson,138000
38,0,32102,Rickie Fowler,137000
39,0,27933,John Merrick,136000
40,0,25834,Daniel Summerhays,135000
41,0,20396,Lee Westwood,134000
42,0,34174,John Huh,133000
43,0,27963,Chris Stroud,132000
44,0,34098,Russell Henley,131000
45,0,32366,Kevin Chappell,130000
46,0,23621,Rory Sabbatini,129000
47,0,21753,Brian Davis,128000
48,0,21099,David Lynn,127000
49,0,25818,Scott Piercy,126000
50,0,28237,Rory McIlroy,125000
51,0,26596,Ryan Moore,120000
52,0,27895,Jonas Blixt,115000
53,0,24138,Ian Poulter,114000
54,0,34360,Patrick Reed,113000
55,0,25572,Graeme McDowell,110000
56,0,26758,David Hearn,110000
57,0,19846,Brian Gay,110000
58,0,28307,Matt Every,110000
59,0,26851,Marc Leishman,110000
60,0,28780,Nicholas Thompson,110000
61,0,12716,Charley Hoffman,110000
62,0,30944,Jason Kokrak,110000
63,0,30692,Scott Stallings,110000
64,0,23800,Bryce Molder,110000
65,0,20848,Ángel Cabrera,110000
66,0,32150,Michael Thompson,110000
67,0,20104,Ken Duke,110000
68,0,06522,Ernie Els,110000
69,0,28259,Sangmoon Bae,110000
70,0,29518,Brendan Steele,110000
71,0,23320,Ryan Palmer,80000
72,0,21731,Freddie Jacobson,80000
73,0,24357,K.J. Choi,80000
74,0,27936,Martin Laird,80000
75,0,34409,David Lingmerth,80000
76,0,20229,Stewart Cink,80000
77,0,30110,Kyle Stanley,80000
78,0,27330,Josh Teater,80000
79,0,33419,Cameron Tringale,80000
80,0,23135,Tim Clark,80000
81,0,22913,John Rollins,75000
82,0,27770,Camilo Villegas,75000
83,0,01320,Bob Estes,75000
84,0,27408,Martin Kaymer,75000
85,0,08075,Jerry Kelly,75000
86,0,10860,Justin Leonard,75000
87,0,28500,Martin Flores,75000
88,0,29479,Scott Brown,75000
89,0,23623,Bo Van Pelt,75000
90,0,35539,Luke Guthrie,75000
91,0,24358,Robert Garrigus,75000
92,0,31560,Brian Stuard,75000
93,0,37273,Derek Ernst,75000
94,0,27644,Brian Harman,75000
95,0,20098,Stuart Appleby,75000
96,0,35139,Richard Lee,75000
97,0,20593,Greg Chalmers,75000
98,0,24361,Pat Perez,75000
99,0,24494,Erik Compton,75000
100,0,31202,William McGirt,75000
101,0,22371,Aaron Baddeley,70000
102,0,24490,George McNeill,70000
103,0,23409,James Driscoll,70000
104,0,22046,Geoff Ogilvy,70000
105,0,27556,Ted Potter Jr.,70000
106,0,23353,J.J. Henry,70000
107,0,25345,Carl Pettersson,70000
108,0,28475,Jeff Overton,70000
109,0,20645,John Senden,70000
110,0,32448,James Hahn,70000
111,0,21878,Mark Wilson,70000
112,0,32334,Charlie Beljan,70000
113,0,24507,Jason Bohn,70000
114,0,25900,Lucas Glover,70000
115,0,01724,Jeff Maggert,70000
116,0,25444,Justin Hicks,70000
117,0,33461,Morgan Hoffmann,70000
118,0,26476,Chez Reavie,70000
119,0,28092,D.H. Lee,70000
120,0,25562,Andres Romero,70000
121,0,26951,Johnson Wagner,70000
122,0,34261,Scott Langley,70000
123,0,20160,Charlie Wi,70000
124,0,25274,Steven Bowditch,70000
125,0,23541,Ben Crane,70000
126,0,34431,Robert Streb,32000
127,0,22792,Peter Hanson,32000
128,0,23452,Nicolas Colsaerts,32000
129,0,29740,Brad Fritsch,32000
130,0,20766,Padraig Harrington,32000
131,0,34021,Bud Cauley,32000
132,0,24846,Ricky Barnes,32000
133,0,28679,Fabián Gómez,32000
134,0,20691,Greg Owen,32000
135,0,33418,Shawn Stefani,32000
136,0,12510,Chad Campbell,32000
137,0,07867,Woody Austin,32000
138,0,02206,David Toms,32000
139,0,31557,Jim Herman,32000
140,0,30750,Tommy Gainey,32000
141,0,30852,Ryo Ishikawa,32000
142,0,23497,Tag Ridings,32000
143,0,22378,Trevor Immelman,32000
144,0,10213,Dicky Pride,32000
145,0,30927,Brendon Todd,32000
146,0,06567,Vijay Singh,32000
147,0,22806,Doug LaBelle II,32000
148,0,36884,Ben Kohles,32000
149,0,06573,Brandt Jobe,32000
150,0,24227,Justin Bolli,32000
