RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
58,0,06809,Bob Burns,51.88,69,133,+49.00
59,0,01706,Davis Love III,51.85,70,135,+28.00
60,0,06078,Esteban Toledo,51.76,88,170,+66.00
61,0,21805,Harrison Frazar,51.69,61,118,+29.00
62,0,01042,Paul Azinger,51.66,78,151,+59.00
63,0,20127,Chris Riley,51.63,79,153,+38.00
64,0,01577,Lee Janzen,51.54,67,130,+34.00
65,0,20098,Stuart Appleby,51.41,73,142,+45.00
66,0,23320,Ryan Palmer,51.31,98,191,+68.00
67,0,01261,Jay Delsing,51.30,59,115,+41.00
68,0,06373,José María Olazábal,51.22,42,82,+34.00
68,0,02099,Scott Simpson,51.22,42,82,+31.00
70,0,24361,Pat Perez,51.10,93,182,+56.00
71,0,20628,Arron Oberholser,50.93,55,108,+36.00
72,0,22371,Aaron Baddeley,50.87,88,173,+48.00
73,0,06567,Vijay Singh,50.86,89,175,+29.00
74,0,26420,Richard Johnson,50.82,93,183,+59.00
75,0,20472,Alex Cejka,50.70,72,142,+44.00
76,0,20645,John Senden,50.62,82,162,+36.00
77,0,06251,Chris DiMarco,50.60,84,166,+54.00
78,0,01024,Billy Andrade,50.54,93,184,+52.00
79,0,10912,Craig Perks,50.45,56,111,+44.00
80,0,01219,John Cook,50.00,39,78,+33.00
80,0,01527,Scott Hoch,50.00,43,86,+26.00
80,0,01938,David Peoples,50.00,57,114,+32.00
83,0,19881,Robert Damron,49.70,82,165,+58.00
84,0,25396,Kevin Na,49.69,81,163,+43.00
85,0,01766,Billy Mayfair,49.68,77,155,+47.00
86,0,10585,Scott McCarron,49.66,72,145,+50.00
87,0,24290,D.J. Brigman,49.61,63,127,+35.00
88,0,01724,Jeff Maggert,49.54,54,109,+32.00
89,0,22405,Justin Rose,49.43,43,87,+25.00
90,0,23497,Tag Ridings,49.38,40,81,+20.00
91,0,12680,Shigeki Maruyama,49.37,78,158,+63.00
92,0,12645,Brent Geiberger,49.32,72,146,+51.00
93,0,23307,Roger Tambellini,49.26,67,136,+41.00
94,0,02214,Kirk Triplett,49.25,66,134,+47.00
95,0,12753,David Morland IV,49.24,65,132,+53.00
96,0,01948,Tim Petrovic,49.19,91,185,+53.00
97,0,01685,J.L. Lewis,49.07,79,161,+50.00
98,0,07457,Steve Flesch,48.99,97,198,+80.00
99,0,01313,Steve Elkington,48.96,47,96,+36.00
100,0,23063,Scott Hend,48.95,70,143,+51.00
101,0,06197,Michael Allen,48.94,69,141,+41.00
102,0,21961,Charles Howell III,48.90,89,182,+48.00
103,0,21633,Steve Allan,48.85,85,174,+58.00
103,0,23621,Rory Sabbatini,48.85,64,131,+35.00
105,0,06527,Steve Stricker,48.84,63,129,+60.00
106,0,07223,Brian Bateman,48.53,66,136,+46.00
107,0,01926,Steve Pate,48.46,63,130,+33.00
108,0,25900,Lucas Glover,48.41,76,157,+42.00
109,0,01619,Skip Kendall,48.28,84,174,+67.00
110,0,01388,Robert Gamez,48.26,83,172,+80.00
111,0,21209,Sergio Garcia,48.15,52,108,+28.00
111,0,21878,Mark Wilson,48.15,39,81,+25.00
113,0,20104,Ken Duke,47.95,70,146,+60.00
114,0,06522,Ernie Els,47.87,45,94,+38.00
115,0,01139,Olin Browne,47.79,54,113,+57.00
116,0,12782,Tim Herron,47.76,64,134,+42.00
117,0,23338,David Gossett,47.75,53,111,+45.00
118,0,01666,Bernhard Langer,47.73,42,88,+37.00
118,0,21949,Joe Ogilvie,47.73,84,176,+74.00
120,0,20580,Andre Stolz,47.71,52,109,+52.00
121,0,08931,Glen Day,47.51,86,181,+58.00
122,0,12652,Cameron Beckman,47.29,61,129,+36.00
123,0,06515,Shaun Micheel,47.20,59,125,+50.00
124,0,20634,Peter Lonard,47.11,57,121,+44.00
125,0,12823,Carlos Franco,47.10,65,138,+36.00
126,0,01226,Fred Couples,47.06,40,85,+21.00
126,0,02239,Scott Verplank,47.06,64,136,+60.00
128,0,25237,Kevin Muncrief,46.99,39,83,+44.00
129,0,02223,Bob Tway,46.94,69,147,+64.00
130,0,07867,Woody Austin,46.85,67,143,+49.00
131,0,20121,Todd Fischer,46.75,79,169,+64.00
132,0,23108,Matt Kuchar,46.61,55,118,+44.00
133,0,21959,Ted Purdy,46.58,75,161,+51.00
134,0,10733,Kent Jones,46.53,67,144,+55.00
135,0,10885,Robert Allenby,46.51,60,129,+41.00
136,0,08123,Jeff Brehaut,46.36,70,151,+55.00
137,0,19825,Darren Clarke,46.24,43,93,+45.00
138,0,08537,J.P. Hayes,46.22,55,119,+50.00
139,0,12510,Chad Campbell,46.10,71,154,+44.00
139,0,22913,John Rollins,46.10,65,141,+52.00
141,0,02104,Jeff Sluman,45.95,68,148,+49.00
142,0,24357,K.J. Choi,45.83,66,144,+48.00
142,0,24781,Hunter Mahan,45.83,77,168,+62.00
142,0,01945,Kenny Perry,45.83,55,120,+37.00
145,0,08339,Spike McRoy,45.78,76,166,+66.00
146,0,01203,Russ Cochran,45.74,43,94,+38.00
147,0,12705,Cliff Kresge,45.66,79,173,+64.00
148,0,01127,Danny Briggs,45.63,47,103,+48.00
149,0,06575,Dudley Hart,45.61,52,114,+39.00
150,0,24024,Zach Johnson,45.25,81,179,+70.00
151,0,01797,Rocco Mediate,45.00,36,80,+22.00
152,0,07721,Pat Bates,44.97,67,149,+65.00
153,0,01320,Bob Estes,44.76,47,105,+43.00
154,0,01473,Todd Hamilton,44.58,74,166,+71.00
155,0,20029,Notah Begay III,44.21,42,95,+40.00
156,0,10107,Deane Pappas,44.14,49,111,+37.00
157,0,01677,Tom Lehman,44.05,37,84,+24.00
158,0,20378,Mathias Grönberg,43.95,69,157,+51.00
159,0,21731,Freddie Jacobson,43.90,54,123,+45.00
159,0,12682,Hirofumi Miyase,43.90,54,123,+48.00
161,0,02245,Grant Waite,43.80,53,121,+55.00
162,0,01707,Steve Lowery,43.79,67,153,+69.00
163,0,08881,Tripp Isenhour,43.75,35,80,+37.00
164,0,01035,Tommy Armour III,43.62,65,149,+63.00
165,0,01132,Mark Brooks,43.55,54,124,+67.00
165,0,06613,Tommy Tolles,43.55,54,124,+52.00
167,0,21407,Arjun Atwal,43.51,67,154,+59.00
168,0,21646,David Branshaw,43.22,51,118,+44.00
169,0,23623,Bo Van Pelt,43.13,69,160,+61.00
170,0,22548,Patrick Sheehan,43.02,77,179,+81.00
171,0,12394,Tom Carter,42.70,79,185,+74.00
172,0,02049,Gene Sauers,42.67,64,150,+70.00
173,0,06214,Guy Boros,42.48,48,113,+55.00
174,0,01771,Blaine McCallister,42.34,47,111,+54.00
175,0,26287,Roland Thatcher,42.27,41,97,+31.00
176,0,20094,Jonathan Kaye,42.19,54,128,+46.00
177,0,22621,Ben Curtis,42.17,35,83,+40.00
178,0,20498,Briny Baird,42.11,64,152,+54.00
179,0,24507,Jason Bohn,41.96,60,143,+48.00
180,0,08835,Kris Cox,41.91,57,136,+56.00
181,0,23325,Vaughn Taylor,41.86,54,129,+60.00
182,0,23353,J.J. Henry,41.73,58,139,+46.00
183,0,06621,Joe Durant,41.67,45,108,+41.00
184,0,20548,Hidemichi Tanaka,41.61,57,137,+61.00
185,0,10213,Dicky Pride,41.51,44,106,+53.00
186,0,07939,Dan Olsen,41.44,46,111,+60.00
187,0,02246,Duffy Waldorf,41.35,43,104,+39.00
188,0,11032,Frank Lickliter II,40.77,53,130,+70.00
189,0,20585,Niclas Fasth,40.74,44,108,+46.00
190,0,01142,Bart Bryant,40.38,42,104,+39.00
191,0,02002,John Riegger,39.58,38,96,+35.00
192,0,23613,Rich Barcelo,35.29,36,102,+45.00
193,0,02101,Joey Sindelar,35.11,46,131,+61.00
194,0,11123,Chris Couch,34.21,39,114,+77.00
195,0,02106,Chris Smith,33.16,64,193,+98.00
196,0,08337,Mike Heinen,31.82,28,88,+47.00
