RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,01320,Bob Estes,46.43,26,56
2,0,02239,Scott Verplank,45.83,22,48
3,0,19825,Darren Clarke,42.86,18,42
3,0,06251,Chris DiMarco,42.86,24,56
3,0,10423,Mike Weir,42.86,24,56
6,0,23621,Rory Sabbatini,42.50,34,80
7,0,08075,Jerry Kelly,41.18,28,68
8,0,01920,Craig Parry,40.82,20,49
9,0,01619,Skip Kendall,40.00,38,95
10,0,02223,Bob Tway,39.39,39,99
11,0,06621,Joe Durant,39.02,16,41
12,0,12660,Jesper Parnevik,38.10,32,84
13,0,12680,Shigeki Maruyama,37.80,31,82
14,0,25396,Kevin Na,37.78,34,90
15,0,20634,Peter Lonard,37.31,25,67
16,0,19972,José Coceres,37.04,20,54
17,0,23135,Tim Clark,36.92,24,65
18,0,12823,Carlos Franco,36.08,35,97
19,0,01666,Bernhard Langer,36.00,9,25
20,0,24357,K.J. Choi,35.44,28,79
21,0,01329,Brad Faxon,35.24,37,105
22,0,20433,Mark Hensby,35.11,33,94
23,0,20157,Retief Goosen,34.38,11,32
24,0,02214,Kirk Triplett,34.33,23,67
24,0,23623,Bo Van Pelt,34.33,23,67
26,0,01685,J.L. Lewis,33.96,36,106
27,0,01161,Mark Calcavecchia,33.87,21,62
28,0,20593,Greg Chalmers,33.72,29,86
29,0,20472,Alex Cejka,33.33,21,63
29,0,21805,Harrison Frazar,33.33,31,93
29,0,12782,Tim Herron,33.33,22,66
29,0,21961,Charles Howell III,33.33,20,60
29,0,02010,Loren Roberts,33.33,26,78
29,0,02101,Joey Sindelar,33.33,26,78
29,0,06527,Steve Stricker,33.33,35,105
36,0,22548,Patrick Sheehan,33.05,39,118
37,0,08537,J.P. Hayes,32.91,26,79
38,0,11032,Frank Lickliter II,32.89,25,76
39,0,01219,John Cook,32.81,21,64
40,0,08931,Glen Day,32.67,33,101
41,0,26287,Roland Thatcher,32.65,16,49
42,0,01724,Jeff Maggert,32.61,15,46
43,0,01810,Phil Mickelson,32.50,13,40
44,0,06004,Stephen Ames,32.39,23,71
45,0,01797,Rocco Mediate,32.35,11,34
46,0,20585,Niclas Fasth,32.26,20,62
47,0,08339,Spike McRoy,32.14,18,56
48,0,12652,Cameron Beckman,31.91,30,94
49,0,02106,Chris Smith,31.76,27,85
50,0,23614,Rich Beem,31.75,20,63
51,0,01761,Len Mattiace,31.68,32,101
52,0,19881,Robert Damron,31.67,19,60
53,0,06522,Ernie Els,31.58,12,38
53,0,01771,Blaine McCallister,31.58,24,76
55,0,02206,David Toms,31.48,17,54
56,0,20229,Stewart Cink,31.40,27,86
57,0,01928,Corey Pavin,31.34,21,67
57,0,06567,Vijay Singh,31.34,21,67
59,0,10860,Justin Leonard,31.33,26,83
60,0,01378,David Frost,31.20,39,125
61,0,10201,Matt Gogel,31.08,23,74
62,0,01473,Todd Hamilton,30.95,26,84
63,0,20378,Mathias Grönberg,30.88,21,68
64,0,22621,Ben Curtis,30.77,12,39
65,0,01707,Steve Lowery,30.59,26,85
66,0,01527,Scott Hoch,30.56,11,36
66,0,24361,Pat Perez,30.56,22,72
68,0,21633,Steve Allan,30.53,29,95
68,0,12510,Chad Campbell,30.53,29,95
70,0,23541,Ben Crane,30.43,28,92
70,0,24024,Zach Johnson,30.43,21,69
72,0,07457,Steve Flesch,30.34,27,89
73,0,06809,Bob Burns,30.30,30,99
73,0,23320,Ryan Palmer,30.30,30,99
75,0,20098,Stuart Appleby,30.19,16,53
76,0,20645,John Senden,30.12,25,83
77,0,19846,Brian Gay,30.00,39,130
77,0,23307,Roger Tambellini,30.00,27,90
79,0,24781,Hunter Mahan,29.91,32,107
80,0,12645,Brent Geiberger,29.90,29,97
81,0,24290,D.J. Brigman,29.85,20,67
81,0,20382,Stephen Leaney,29.85,20,67
83,0,22913,John Rollins,29.69,19,64
84,0,01941,Tom Pernice Jr.,29.55,26,88
85,0,26420,Richard Johnson,29.46,33,112
86,0,19824,Craig Barlow,29.41,20,68
86,0,01948,Tim Petrovic,29.41,30,102
86,0,06595,Kevin Sutherland,29.41,20,68
89,0,25345,Carl Pettersson,29.27,24,82
90,0,08385,Omar Uresti,29.23,19,65
91,0,22293,Heath Slocum,29.17,21,72
92,0,21731,Freddie Jacobson,29.11,23,79
93,0,08793,Tiger Woods,29.09,16,55
94,0,01132,Mark Brooks,28.92,24,83
95,0,01766,Billy Mayfair,28.87,28,97
96,0,01203,Russ Cochran,28.79,19,66
97,0,01938,David Peoples,28.74,25,87
98,0,01927,Dennis Paulson,28.57,18,63
99,0,06373,José María Olazábal,28.33,17,60
99,0,23497,Tag Ridings,28.33,17,60
101,0,24507,Jason Bohn,28.26,26,92
101,0,01968,Nick Price,28.26,13,46
103,0,01249,John Daly,28.21,22,78
104,0,22371,Aaron Baddeley,28.10,34,121
105,0,20628,Arron Oberholser,28.07,16,57
106,0,10912,Craig Perks,28.05,23,82
107,0,20663,Brenden Pappas,28.00,35,125
108,0,24925,Jonathan Byrd,27.96,26,93
109,0,01381,Fred Funk,27.94,19,68
110,0,21893,Brian Kortan,27.78,20,72
111,0,12602,Dean Wilson,27.73,33,119
112,0,06575,Dudley Hart,27.66,13,47
112,0,23353,J.J. Henry,27.66,26,94
114,0,20572,Rod Pampling,27.59,24,87
115,0,02099,Scott Simpson,27.14,19,70
116,0,20104,Ken Duke,27.10,29,107
117,0,21949,Joe Ogilvie,27.06,23,85
118,0,01261,Jay Delsing,26.74,23,86
119,0,06214,Guy Boros,26.67,12,45
120,0,01024,Billy Andrade,26.53,26,98
121,0,07721,Pat Bates,26.32,30,114
122,0,02002,John Riegger,26.19,11,42
122,0,06613,Tommy Tolles,26.19,22,84
124,0,23983,Luke Donald,26.00,13,50
125,0,12682,Hirofumi Miyase,25.97,20,77
126,0,01388,Robert Gamez,25.88,22,85
127,0,23552,Hank Kuehne,25.81,32,124
128,0,12394,Tom Carter,25.58,33,129
129,0,12760,Danny Ellis,25.56,23,90
130,0,01127,Danny Briggs,25.40,16,63
131,0,01157,Tom Byrum,25.37,17,67
132,0,10213,Dicky Pride,25.33,19,75
133,0,08835,Kris Cox,25.30,21,83
133,0,23108,Matt Kuchar,25.30,21,83
133,0,12753,David Morland IV,25.30,21,83
136,0,01035,Tommy Armour III,25.24,26,103
137,0,01677,Tom Lehman,25.00,12,48
137,0,24502,Adam Scott,25.00,10,40
137,0,02104,Jeff Sluman,25.00,15,60
137,0,20548,Hidemichi Tanaka,25.00,17,68
137,0,10425,Jay Williamson,25.00,21,84
142,0,20498,Briny Baird,24.64,17,69
143,0,06197,Michael Allen,24.53,26,106
144,0,01553,John Huston,24.44,11,45
144,0,21878,Mark Wilson,24.44,11,45
146,0,06515,Shaun Micheel,24.36,19,78
147,0,20029,Notah Begay III,24.32,18,74
148,0,20127,Chris Riley,24.24,16,66
149,0,22046,Geoff Ogilvy,24.18,22,91
150,0,01042,Paul Azinger,24.14,21,87
150,0,12705,Cliff Kresge,24.14,21,87
152,0,21407,Arjun Atwal,24.10,20,83
153,0,07867,Woody Austin,24.00,18,75
153,0,23613,Rich Barcelo,24.00,18,75
155,0,20850,Daniel Chopra,23.91,22,92
156,0,10107,Deane Pappas,23.73,14,59
157,0,07939,Dan Olsen,23.71,23,97
158,0,06078,Esteban Toledo,23.36,25,107
159,0,21959,Ted Purdy,23.33,21,90
160,0,25686,Jason Dufner,23.08,21,91
160,0,01926,Steve Pate,23.08,18,78
162,0,08337,Mike Heinen,22.95,14,61
162,0,01945,Kenny Perry,22.95,14,61
164,0,07223,Brian Bateman,22.86,16,70
165,0,21646,David Branshaw,22.83,21,92
166,0,07749,Brett Quigley,22.81,26,114
167,0,02049,Gene Sauers,22.67,17,75
168,0,23338,David Gossett,22.43,24,107
169,0,06332,Neal Lancaster,22.22,20,90
170,0,20121,Todd Fischer,22.12,23,104
171,0,25237,Kevin Muncrief,22.06,15,68
172,0,22405,Justin Rose,22.00,11,50
173,0,01457,Jay Haas,21.88,14,64
174,0,01142,Bart Bryant,21.43,12,56
175,0,20094,Jonathan Kaye,21.33,16,75
176,0,10585,Scott McCarron,21.25,17,80
177,0,02246,Duffy Waldorf,21.15,11,52
178,0,01139,Olin Browne,21.13,15,71
179,0,01361,Dan Forsman,20.99,17,81
180,0,23325,Vaughn Taylor,20.69,18,87
181,0,01887,Mark O'Meara,20.41,10,49
182,0,08123,Jeff Brehaut,20.20,20,99
183,0,01706,Davis Love III,20.00,10,50
184,0,11123,Chris Couch,19.40,13,67
184,0,01577,Lee Janzen,19.40,13,67
186,0,21209,Sergio Garcia,19.23,10,52
187,0,01226,Fred Couples,18.52,10,54
188,0,25900,Lucas Glover,18.37,18,98
189,0,07363,Craig Bowden,18.31,13,71
190,0,01313,Steve Elkington,18.18,12,66
191,0,10733,Kent Jones,17.82,18,101
192,0,10885,Robert Allenby,17.46,11,63
193,0,02245,Grant Waite,17.02,16,94
194,0,23063,Scott Hend,16.30,15,92
195,0,20580,Andre Stolz,14.49,10,69
196,0,08881,Tripp Isenhour,12.28,7,57
