RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,07749,Brett Quigley,26.80,268,10
2,0,01928,Corey Pavin,27.35,465,17
3,0,06522,Ernie Els,27.46,357,13
4,0,01329,Brad Faxon,27.64,387,14
5,0,01072,Chip Beck,27.73,305,11
6,0,01549,Mike Hulbert,27.79,528,19
7,0,01378,David Frost,27.82,473,17
8,0,02010,Loren Roberts,27.95,531,19
9,0,01040,Emlyn Aubrey,28.00,280,10
9,0,01604,Steve Jurgensen,28.00,140,5
9,0,01706,Davis Love III,28.00,504,18
9,0,12663,Phil Tataurangi,28.00,224,8
13,0,08075,Jerry Kelly,28.05,589,21
14,0,20127,Chris Riley,28.07,421,15
15,0,10423,Mike Weir,28.10,562,20
16,0,02206,David Toms,28.14,591,21
17,0,10809,Jim Furyk,28.17,648,23
17,0,08537,J.P. Hayes,28.17,507,18
19,0,20099,Doug Barron,28.20,423,15
19,0,19881,Robert Damron,28.20,705,25
21,0,06078,Esteban Toledo,28.23,621,22
22,0,01261,Jay Delsing,28.25,339,12
22,0,01707,Steve Lowery,28.25,565,20
24,0,01132,Mark Brooks,28.26,650,23
25,0,06527,Steve Stricker,28.29,396,14
26,0,20593,Greg Chalmers,28.30,566,20
26,0,01619,Skip Kendall,28.30,651,23
28,0,20094,Jonathan Kaye,28.35,652,23
28,0,11011,Mike Sposa,28.35,482,17
30,0,12645,Brent Geiberger,28.36,624,22
30,0,02294,Willie Wood,28.36,312,11
32,0,01385,Jim Gallagher Jr.,28.38,369,13
33,0,01320,Bob Estes,28.40,710,25
33,0,02023,Clarence Rose,28.40,142,5
33,0,06595,Kevin Sutherland,28.40,568,20
36,0,01096,Phil Blackmar,28.41,483,17
36,0,06014,Eric Booker,28.41,483,17
38,0,02101,Joey Sindelar,28.50,399,14
38,0,02257,Brian Watts,28.50,513,18
40,0,01577,Lee Janzen,28.56,457,16
41,0,08993,Franklin Langham,28.57,657,23
42,0,10585,Scott McCarron,28.61,515,18
43,0,01331,Rick Fehr,28.62,372,13
44,0,10213,Dicky Pride,28.67,430,15
45,0,06599,John Elliott,28.69,373,13
45,0,01748,Doug Martin,28.69,459,16
45,0,08375,Paul Stankowski,28.69,373,13
48,0,01175,Jim Carter,28.71,603,21
49,0,06036,Scott Dunlap,28.72,517,18
49,0,02223,Bob Tway,28.72,517,18
51,0,01569,Peter Jacobsen,28.73,431,15
52,0,20098,Stuart Appleby,28.74,546,19
53,0,06575,Dudley Hart,28.75,575,20
54,0,01968,Nick Price,28.79,403,14
54,0,02007,Larry Rinker,28.79,403,14
54,0,02104,Jeff Sluman,28.79,691,24
57,0,12823,Carlos Franco,28.80,432,15
57,0,10649,Tom Scherrer,28.80,576,20
59,0,06315,Pete Jordan,28.82,490,17
59,0,11032,Frank Lickliter II,28.82,634,22
61,0,20229,Stewart Cink,28.85,577,20
61,0,10425,Jay Williamson,28.85,375,13
63,0,01042,Paul Azinger,28.86,404,14
64,0,06332,Neal Lancaster,28.87,433,15
65,0,01685,J.L. Lewis,28.89,520,18
65,0,02214,Kirk Triplett,28.89,520,18
65,0,08793,Tiger Woods,28.89,520,18
68,0,01361,Dan Forsman,28.90,578,20
69,0,01887,Mark O'Meara,28.92,376,13
70,0,06643,Paul Goydos,28.95,579,20
71,0,01527,Scott Hoch,28.96,666,23
72,0,10569,Mike Brisky,29.00,406,14
72,0,10963,Jimmy Green,29.00,319,11
72,0,01723,Andrew Magee,29.00,493,17
72,0,01927,Dennis Paulson,29.00,667,23
72,0,02218,Ted Tryba,29.00,667,23
77,0,10860,Justin Leonard,29.04,697,24
78,0,01323,Brad Fabel,29.05,552,19
78,0,06044,Scott Gump,29.05,552,19
80,0,01761,Len Mattiace,29.06,494,17
81,0,01766,Billy Mayfair,29.07,407,14
81,0,07101,Dave Stockton Jr.,29.07,407,14
83,0,01920,Craig Parry,29.08,378,13
84,0,01249,John Daly,29.09,320,11
85,0,01388,Robert Gamez,29.10,291,10
85,0,06617,Brian Henninger,29.10,582,20
87,0,02242,Lanny Wadkins,29.11,262,9
88,0,01024,Billy Andrade,29.12,495,17
88,0,09011,David Duval,29.12,495,17
88,0,01771,Blaine McCallister,29.12,495,17
91,0,01941,Tom Pernice Jr.,29.13,437,15
92,0,20029,Notah Begay III,29.14,612,21
92,0,20124,Alan Bratton,29.14,204,7
92,0,21959,Ted Purdy,29.14,204,7
92,0,02146,Payne Stewart,29.14,408,14
92,0,08385,Omar Uresti,29.14,612,21
97,0,06012,Greg Kraft,29.15,583,20
98,0,01810,Phil Mickelson,29.17,525,18
99,0,08547,John Maginnes,29.18,496,17
100,0,01191,Barry Cheesman,29.19,467,16
101,0,06004,Stephen Ames,29.20,292,10
101,0,01139,Olin Browne,29.20,438,15
101,0,07457,Steve Flesch,29.20,584,20
101,0,12782,Tim Herron,29.20,584,20
101,0,01599,Steve Jones,29.20,292,10
106,0,07763,Doug Dunakey,29.21,409,14
106,0,02245,Grant Waite,29.21,555,19
108,0,21007,Gabriel Hjertstedt,29.22,526,18
108,0,01724,Jeff Maggert,29.22,526,18
108,0,02099,Scott Simpson,29.22,263,9
111,0,06613,Tommy Tolles,29.23,380,13
112,0,01533,P.H. Horgan III,29.24,614,21
112,0,01945,Kenny Perry,29.24,497,17
114,0,08553,Lee Porter,29.27,322,11
114,0,06655,Geoffrey Sisk,29.27,322,11
116,0,12660,Jesper Parnevik,29.29,410,14
