RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,06621,Joe Durant,11.47,906,79
2,0,01975,Tom Purtzer,11.31,588,52
3,0,01705,Tim Loustalot,10.95,723,66
4,0,08045,Perry Moss,10.94,777,71
4,0,06062,Charles Raulerson,10.94,1116,102
6,0,01219,John Cook,10.93,885,81
7,0,01771,Blaine McCallister,10.91,1026,94
8,0,11123,Chris Couch,10.89,784,72
9,0,01599,Steve Jones,10.87,598,55
9,0,02245,Grant Waite,10.87,1054,97
11,0,20498,Briny Baird,10.85,846,78
12,0,10733,Kent Jones,10.84,726,67
12,0,01945,Kenny Perry,10.84,889,82
12,0,22292,David Seawell,10.84,553,51
15,0,01226,Fred Couples,10.82,606,56
16,0,07101,Dave Stockton Jr.,10.80,961,89
17,0,01139,Olin Browne,10.79,863,80
18,0,21959,Ted Purdy,10.78,690,64
19,0,02321,Fuzzy Zoeller,10.76,581,54
20,0,10885,Robert Allenby,10.75,903,84
21,0,02101,Joey Sindelar,10.72,772,72
22,0,01063,Ben Bates,10.71,1060,99
23,0,08123,Jeff Brehaut,10.70,824,77
24,0,01633,Tom Kite,10.69,620,58
25,0,01093,Ronnie Black,10.68,598,56
26,0,01014,Fulton Allem,10.67,811,76
27,0,01374,Robin Freeman,10.66,842,79
27,0,01418,Bill Glasson,10.66,810,76
27,0,06140,Sean Murphy,10.66,885,83
30,0,23349,Charles Warren,10.65,735,69
31,0,10963,Jimmy Green,10.64,798,75
32,0,10425,Jay Williamson,10.63,872,82
33,0,20094,Jonathan Kaye,10.62,1147,108
34,0,07781,Ty Armstrong,10.61,817,77
34,0,01191,Barry Cheesman,10.61,1029,97
36,0,01677,Tom Lehman,10.60,848,80
37,0,02279,Mark Wiebe,10.59,805,76
38,0,06251,Chris DiMarco,10.55,1044,99
38,0,21805,Harrison Frazar,10.55,1013,96
40,0,01388,Robert Gamez,10.53,621,59
40,0,01943,Chris Perry,10.53,1263,120
40,0,06581,David Sutherland,10.53,948,90
43,0,02008,Lee Rinker,10.52,957,91
44,0,01185,Brandel Chamblee,10.51,799,76
45,0,06315,Pete Jordan,10.50,945,90
45,0,02106,Chris Smith,10.50,819,78
47,0,01331,Rick Fehr,10.49,745,71
48,0,01266,Clark Dennis,10.47,932,89
48,0,21007,Gabriel Hjertstedt,10.47,1026,98
50,0,08537,J.P. Hayes,10.46,941,90
51,0,01385,Jim Gallagher Jr.,10.43,855,82
51,0,06044,Scott Gump,10.43,991,95
53,0,06004,Stephen Ames,10.42,573,55
53,0,01116,Michael Bradley,10.42,771,74
53,0,01282,Trevor Dodds,10.42,1011,97
53,0,01533,P.H. Horgan III,10.42,1021,98
53,0,06595,Kevin Sutherland,10.42,1000,96
58,0,20029,Notah Begay III,10.40,1009,97
58,0,08553,Lee Porter,10.40,915,88
60,0,01381,Fred Funk,10.39,1226,118
60,0,10962,Bradley Hughes,10.39,1039,100
62,0,07457,Steve Flesch,10.38,1017,98
62,0,06655,Geoffrey Sisk,10.38,820,79
62,0,02246,Duffy Waldorf,10.38,934,90
65,0,06809,Bob Burns,10.37,923,89
65,0,01203,Russ Cochran,10.37,861,83
65,0,02099,Scott Simpson,10.37,591,57
68,0,02223,Bob Tway,10.36,953,92
69,0,01042,Paul Azinger,10.34,755,73
69,0,07763,Doug Dunakey,10.34,900,87
69,0,11011,Mike Sposa,10.34,920,89
72,0,01035,Tommy Armour III,10.33,909,88
72,0,06599,John Elliott,10.33,806,78
72,0,02023,Clarence Rose,10.33,496,48
72,0,06078,Esteban Toledo,10.33,1105,107
76,0,12652,Cameron Beckman,10.32,836,81
77,0,01748,Doug Martin,10.31,990,96
77,0,10649,Tom Scherrer,10.31,959,93
77,0,02206,David Toms,10.31,1062,103
80,0,02010,Loren Roberts,10.30,917,89
81,0,01457,Jay Haas,10.29,782,76
81,0,01510,Nolan Henke,10.29,854,83
81,0,01527,Scott Hoch,10.29,1019,99
81,0,01685,J.L. Lewis,10.29,978,95
85,0,01157,Tom Byrum,10.28,915,89
85,0,12645,Brent Geiberger,10.28,1059,103
87,0,19824,Craig Barlow,10.27,873,85
87,0,01175,Jim Carter,10.27,986,96
87,0,08547,John Maginnes,10.27,935,91
87,0,01823,Larry Mize,10.27,719,70
91,0,01261,Jay Delsing,10.26,780,76
91,0,01361,Dan Forsman,10.26,944,92
91,0,02133,Craig Stadler,10.26,513,50
91,0,02267,D.A. Weibring,10.26,544,53
95,0,01127,Danny Briggs,10.25,779,76
95,0,01313,Steve Elkington,10.25,697,68
95,0,19846,Brian Gay,10.25,707,69
95,0,01797,Rocco Mediate,10.25,830,81
95,0,02218,Ted Tryba,10.25,1127,110
100,0,01098,Jay Don Blake,10.24,942,92
101,0,01569,Peter Jacobsen,10.23,747,73
101,0,02007,Larry Rinker,10.23,900,88
101,0,23623,Bo Van Pelt,10.23,747,73
