RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,02146,Payne Stewart,27.44,494,18
2,0,20098,Stuart Appleby,27.88,669,24
3,0,01320,Bob Estes,27.96,727,26
4,0,06575,Dudley Hart,28.00,588,21
4,0,01920,Craig Parry,28.00,476,17
6,0,01927,Dennis Paulson,28.04,729,26
7,0,02242,Lanny Wadkins,28.10,562,20
8,0,06012,Greg Kraft,28.14,788,28
9,0,10585,Scott McCarron,28.15,732,26
10,0,19881,Robert Damron,28.17,817,29
11,0,01968,Nick Price,28.20,423,15
12,0,06014,Eric Booker,28.21,818,29
13,0,01329,Brad Faxon,28.26,537,19
13,0,12663,Phil Tataurangi,28.26,763,27
15,0,02294,Willie Wood,28.27,735,26
16,0,01549,Mike Hulbert,28.30,934,33
17,0,01378,David Frost,28.35,652,23
18,0,12660,Jesper Parnevik,28.38,454,16
19,0,01024,Billy Andrade,28.41,767,27
20,0,01116,Michael Bradley,28.43,654,23
21,0,06522,Ernie Els,28.47,427,15
22,0,01996,Mike Reid,28.48,598,21
22,0,06567,Vijay Singh,28.48,712,25
24,0,10569,Mike Brisky,28.52,713,25
25,0,01823,Larry Mize,28.55,571,20
26,0,01619,Skip Kendall,28.59,829,29
27,0,01385,Jim Gallagher Jr.,28.62,830,29
28,0,06613,Tommy Tolles,28.68,717,25
29,0,01905,Joe Ozaki,28.69,373,13
29,0,10107,Deane Pappas,28.69,832,29
31,0,01724,Jeff Maggert,28.71,603,21
32,0,02104,Jeff Sluman,28.72,833,29
33,0,08931,Glen Day,28.73,747,26
34,0,06527,Steve Stricker,28.74,546,19
35,0,01577,Lee Janzen,28.75,690,24
36,0,01323,Brad Fabel,28.76,719,25
37,0,21949,Joe Ogilvie,28.77,863,30
38,0,01098,Jay Don Blake,28.79,806,28
39,0,01096,Phil Blackmar,28.81,778,27
39,0,06809,Bob Burns,28.81,893,31
41,0,08993,Franklin Langham,28.82,807,28
42,0,20229,Stewart Cink,28.83,692,24
