RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
1,0,01249,John Daly,302.0,29594,98
2,0,08793,Tiger Woods,294.8,45404,154
3,0,01418,Bill Glasson,287.5,39095,136
4,0,01706,Davis Love III,285.8,49159,172
5,0,01810,Phil Mickelson,284.1,40914,144
5,0,02166,Chip Sullivan,284.1,43750,154
7,0,10585,Scott McCarron,283.8,44843,158
8,0,01226,Fred Couples,283.5,29763,105
9,0,01006,John Adams,280.9,45513,162
9,0,06567,Vijay Singh,280.9,44383,158
11,0,01408,Kelly Gibson,280.2,67806,242
12,0,09011,David Duval,280.1,52659,188
13,0,12782,Tim Herron,279.7,56503,202
14,0,01161,Mark Calcavecchia,279.1,51909,186
15,0,02246,Duffy Waldorf,279.0,49657,178
16,0,02245,Grant Waite,278.6,56841,204
17,0,20098,Stuart Appleby,278.4,40926,147
18,0,01599,Steve Jones,278.2,41177,148
19,0,07465,Hideki Kase,278.1,47280,170
20,0,01707,Steve Lowery,277.8,54996,198
21,0,08375,Paul Stankowski,277.5,54942,198
22,0,01975,Tom Purtzer,277.2,34369,124
23,0,01945,Kenny Perry,277.0,44600,161
24,0,12645,Brent Geiberger,276.9,51512,186
25,0,02095,Larry Silveira,276.8,32660,118
26,0,06617,Brian Henninger,276.3,42547,154
27,0,12387,Michael Christie,276.1,52463,190
27,0,06034,Marco Dawson,276.1,46939,170
29,0,06515,Shaun Micheel,276.0,29252,106
30,0,07101,Dave Stockton Jr.,275.7,54596,198
31,0,07003,David Berganio Jr.,275.2,45678,166
31,0,10962,Bradley Hughes,275.2,42924,156
33,0,06613,Tommy Tolles,275.0,46748,170
34,0,06527,Steve Stricker,274.8,30232,110
35,0,01388,Robert Gamez,274.6,45042,164
35,0,01941,Tom Pernice Jr.,274.6,46677,170
37,0,01261,Jay Delsing,274.4,46093,168
37,0,07749,Brett Quigley,274.4,60927,222
37,0,02218,Ted Tryba,274.4,56520,206
40,0,01096,Phil Blackmar,274.3,49366,180
41,0,01723,Andrew Magee,274.1,53731,196
42,0,01116,Michael Bradley,273.8,45723,167
43,0,06621,Joe Durant,273.3,53576,196
44,0,01374,Robin Freeman,273.2,35517,130
45,0,01385,Jim Gallagher Jr.,273.1,47527,174
46,0,01035,Tommy Armour III,272.7,51276,188
46,0,01042,Paul Azinger,272.7,32446,119
46,0,01797,Rocco Mediate,272.7,43628,160
49,0,01334,Keith Fergus,272.5,31613,116
50,0,02206,David Toms,272.3,47924,176
51,0,08265,Eric Johnson,272.1,45175,166
52,0,06522,Ernie Els,271.6,30963,114
53,0,10875,Todd Demsey,271.5,40177,148
53,0,01864,Larry Nelson,271.5,29050,107
55,0,01677,Tom Lehman,271.4,36638,135
56,0,01361,Dan Forsman,271.1,45547,168
57,0,02146,Payne Stewart,270.9,44704,165
57,0,02170,Hal Sutton,270.9,51746,191
59,0,01577,Lee Janzen,270.7,52237,193
59,0,10457,Frank Nobilo,270.7,31676,117
61,0,02135,Mike Standly,270.6,46538,172
62,0,01203,Russ Cochran,270.5,55728,206
63,0,07087,Hugh Royer III,270.4,44887,166
64,0,02223,Bob Tway,270.3,48918,181
65,0,01444,Ken Green,270.2,28644,106
66,0,20158,Anthony Rodriguez,270.1,32948,122
67,0,06575,Dudley Hart,269.9,41562,154
68,0,20229,Stewart Cink,269.8,53420,198
68,0,19881,Robert Damron,269.8,51802,192
70,0,06090,Jim McGovern,269.7,48010,178
71,0,01475,Donnie Hammond,269.6,36666,136
72,0,01633,Tom Kite,269.3,37704,140
73,0,01157,Tom Byrum,269.1,52743,196
74,0,01093,Ronnie Black,269.0,45737,170
75,0,01143,Brad Bryant,268.8,41925,156
75,0,01876,Greg Norman,268.8,24733,92
77,0,06643,Paul Goydos,268.5,53691,200
77,0,06332,Neal Lancaster,268.5,54230,202
79,0,01313,Steve Elkington,268.1,32172,120
79,0,01717,Sandy Lyle,268.1,32704,122
81,0,01098,Jay Don Blake,268.0,48769,182
81,0,01457,Jay Haas,268.0,40739,152
83,0,01133,Billy Ray Brown,267.9,37508,140
83,0,01185,Brandel Chamblee,267.9,42326,158
83,0,01553,John Huston,267.9,40189,150
86,0,01761,Len Mattiace,267.8,57048,213
86,0,01766,Billy Mayfair,267.8,48203,180
88,0,01288,Ed Dougherty,267.7,34806,130
88,0,21007,Gabriel Hjertstedt,267.7,38547,144
88,0,01569,Peter Jacobsen,267.7,46313,173
88,0,02115,Taylor Smith,267.7,43370,162
92,0,10207,Jimmy Johnston,267.5,45470,170
92,0,02279,Mark Wiebe,267.5,39856,149
94,0,11032,Frank Lickliter II,267.3,45434,170
94,0,01968,Nick Price,267.3,29940,112
96,0,06036,Scott Dunlap,267.2,48099,180
96,0,01533,P.H. Horgan III,267.2,47553,178
96,0,06581,David Sutherland,267.2,43824,164
99,0,07867,Woody Austin,267.1,46480,174
100,0,01619,Skip Kendall,266.9,54441,204
100,0,02133,Craig Stadler,266.9,35492,133
102,0,02101,Joey Sindelar,266.7,54414,204
103,0,02104,Jeff Sluman,266.6,51980,195
104,0,01024,Billy Andrade,266.5,51170,192
104,0,02256,Tom Watson,266.5,25581,96
106,0,05466,Jack O'Keefe,266.3,39942,150
107,0,01926,Steve Pate,266.2,44187,166
108,0,08075,Jerry Kelly,266.1,46830,176
108,0,12660,Jesper Parnevik,266.1,34860,131
108,0,02225,Howard Twitty,266.1,25546,96
111,0,10963,Jimmy Green,265.6,43554,164
111,0,06595,Kevin Sutherland,265.6,44893,169
113,0,07547,Craig Kanada,265.5,28673,108
114,0,06012,Greg Kraft,265.4,55198,208
115,0,10505,Shane Bertsch,265.2,44015,166
116,0,10837,Kevin Burton,265.0,39222,148
116,0,01320,Bob Estes,265.0,36575,138
118,0,02131,Mike Springer,264.9,34962,132
119,0,20099,Doug Barron,264.8,54547,206
120,0,01905,Joe Ozaki,264.7,34412,130
121,0,02023,Clarence Rose,264.5,48677,184
121,0,02049,Gene Sauers,264.5,28034,106
123,0,06124,Patrick Burke,264.4,34369,130
123,0,06315,Pete Jordan,264.4,53414,202
125,0,01724,Jeff Maggert,264.3,47037,178
125,0,01920,Craig Parry,264.3,36477,138
125,0,08553,Lee Porter,264.3,42822,162
128,0,06577,John Wilson,264.2,48080,182
129,0,08931,Glen Day,264.1,42258,160
129,0,01549,Mike Hulbert,264.1,51758,196
131,0,01175,Jim Carter,264.0,51741,196
132,0,01219,John Cook,263.9,51193,194
132,0,08537,J.P. Hayes,263.9,50139,190
132,0,12663,Phil Tataurangi,263.9,40112,152
135,0,01510,Nolan Henke,263.8,43265,164
135,0,02292,Bob Wolcott,263.8,37462,142
137,0,02159,Curtis Strange,263.7,31119,118
137,0,02214,Kirk Triplett,263.7,46406,176
139,0,01331,Rick Fehr,263.6,36376,138
140,0,07363,Craig Bowden,263.4,28978,110
141,0,01891,David Ogrin,263.3,50550,192
142,0,01771,Blaine McCallister,263.2,44737,170
143,0,01943,Chris Perry,263.0,55225,210
