RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,36689,Brooks Koepka,79.60,299,238
2,0,30927,Brendon Todd,79.13,321,254
3,0,29478,Kevin Kisner,77.38,420,325
4,0,34098,Russell Henley,76.70,279,214
5,0,32640,Troy Merritt,76.47,357,273
6,0,35532,Tom Hoge,75.50,302,228
7,0,26951,Johnson Wagner,75.24,210,158
8,0,29479,Scott Brown,75.15,338,254
9,0,21528,Henrik Stenson,74.76,206,154
10,0,34099,Harris English,74.66,371,277
11,0,25834,Daniel Summerhays,74.64,343,256
12,0,32102,Rickie Fowler,74.55,224,167
13,0,33461,Morgan Hoffmann,74.50,298,222
14,0,40058,Zac Blair,74.26,408,303
15,0,23623,Bo Van Pelt,74.03,258,191
16,0,34262,Jon Curran,74.02,281,208
17,0,27649,Brandt Snedeker,73.89,314,232
18,0,24781,Hunter Mahan,73.57,280,206
19,0,25892,Steve Wheatcroft,73.49,347,255
20,0,20593,Greg Chalmers,73.47,147,108
21,0,25632,Jimmy Walker,73.40,282,207
22,0,28132,Tyrone Van Aswegen,73.30,176,129
23,0,31416,Derek Fathauer,72.98,285,208
24,0,34409,David Lingmerth,72.97,333,243
25,0,25720,Chad Collins,72.89,273,199
26,0,33486,Roger Sloan,72.78,180,131
27,0,25562,Andres Romero,72.73,253,184
28,0,20396,Lee Westwood,72.66,128,93
29,0,25804,Bubba Watson,72.61,230,167
30,0,29926,Danny Lee,72.59,456,331
31,0,23048,Eric Axley,72.56,164,119
31,0,33418,Shawn Stefani,72.56,317,230
33,0,33448,Justin Thomas,72.51,411,298
34,0,24490,George McNeill,72.41,395,286
35,0,26758,David Hearn,72.34,376,272
36,0,25369,Jamie Donaldson,72.30,148,107
37,0,23800,Bryce Molder,72.17,327,236
38,0,24494,Erik Compton,72.16,255,184
39,0,30926,Chris Kirk,72.08,240,173
40,0,26329,Louis Oosthuizen,72.02,193,139
41,0,12716,Charley Hoffman,71.82,330,237
42,0,22371,Aaron Baddeley,71.76,262,188
43,0,31323,Gary Woodland,71.71,251,180
44,0,33122,Russell Knox,71.51,337,241
45,0,24357,K.J. Choi,71.43,231,165
46,0,33419,Cameron Tringale,71.38,325,232
47,0,36699,Patrick Rodgers,71.35,178,127
