RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
1,0,20396,Lee Westwood,8.0
2,0,21528,Henrik Stenson,7.2
3,0,21209,Sergio Garcia,7.0
4,0,34098,Russell Henley,6.9
4,0,24138,Ian Poulter,6.9
6,0,25632,Jimmy Walker,6.8
7,0,32102,Rickie Fowler,6.6
7,0,34046,Jordan Spieth,6.6
9,0,34431,Robert Streb,6.5
10,0,25364,Paul Casey,6.4
10,0,33413,Ben Martin,6.4
10,0,24361,Pat Perez,6.4
10,0,34360,Patrick Reed,6.4
10,0,27770,Camilo Villegas,6.4
15,0,28089,Jason Day,6.3
15,0,27649,Brandt Snedeker,6.3
15,0,25834,Daniel Summerhays,6.3
18,0,24507,Jason Bohn,6.2
18,0,23108,Matt Kuchar,6.2
20,0,20229,Stewart Cink,6.1
20,0,26300,Matt Jones,6.1
20,0,36689,Brooks Koepka,6.1
20,0,25804,Bubba Watson,6.1
24,0,22371,Aaron Baddeley,6.0
24,0,26758,David Hearn,6.0
24,0,32839,Hideki Matsuyama,6.0
24,0,24490,George McNeill,6.0
24,0,35451,Scott Pinckney,6.0
24,0,30927,Brendon Todd,6.0
30,0,29420,Billy Horschel,5.9
30,0,24781,Hunter Mahan,5.9
32,0,24024,Zach Johnson,5.8
32,0,01810,Phil Mickelson,5.8
32,0,23800,Bryce Molder,5.8
32,0,25345,Carl Pettersson,5.8
32,0,24502,Adam Scott,5.8
32,0,33419,Cameron Tringale,5.8
38,0,28259,Sangmoon Bae,5.7
38,0,34099,Harris English,5.7
38,0,12716,Charley Hoffman,5.7
38,0,31202,William McGirt,5.7
38,0,29518,Brendan Steele,5.7
43,0,24357,K.J. Choi,5.6
43,0,23983,Luke Donald,5.6
43,0,29926,Danny Lee,5.6
43,0,26596,Ryan Moore,5.6
43,0,33418,Shawn Stefani,5.6
48,0,32366,Kevin Chappell,5.5
48,0,30852,Ryo Ishikawa,5.5
48,0,08075,Jerry Kelly,5.5
48,0,30926,Chris Kirk,5.5
48,0,26329,Louis Oosthuizen,5.5
48,0,22405,Justin Rose,5.5
48,0,34264,Hudson Swafford,5.5
55,0,33141,Keegan Bradley,5.4
55,0,27141,J.B. Holmes,5.4
55,0,21961,Charles Howell III,5.4
55,0,34174,John Huh,5.4
55,0,30925,Dustin Johnson,5.4
55,0,25396,Kevin Na,5.4
55,0,29221,Webb Simpson,5.4
55,0,31560,Brian Stuard,5.4
63,0,40058,Zac Blair,5.3
63,0,25369,Jamie Donaldson,5.3
63,0,28679,Fabián Gómez,5.3
63,0,34563,Chesson Hadley,5.3
63,0,33399,Adam Hadwin,5.3
63,0,27064,Jhonattan Vegas,5.3
69,0,29725,Tony Finau,5.2
69,0,28500,Martin Flores,5.2
69,0,29720,Andres Gonzales,5.2
69,0,24924,Bill Haas,5.2
69,0,33122,Russell Knox,5.2
69,0,24140,Sean O'Hair,5.2
69,0,25818,Scott Piercy,5.2
69,0,34265,Will Wilcox,5.2
77,0,25686,Jason Dufner,5.1
77,0,10809,Jim Furyk,5.1
77,0,35539,Luke Guthrie,5.1
77,0,27644,Brian Harman,5.1
77,0,37454,Whee Kim,5.1
77,0,30711,Colt Knost,5.1
77,0,32640,Troy Merritt,5.1
77,0,25198,Francesco Molinari,5.1
77,0,34256,Andrew Putnam,5.1
77,0,27214,Kevin Streelman,5.1
87,0,35545,Blayne Barber,5.0
87,0,20593,Greg Chalmers,5.0
87,0,23541,Ben Crane,5.0
87,0,32448,James Hahn,5.0
87,0,33461,Morgan Hoffmann,5.0
87,0,34261,Scott Langley,5.0
87,0,33667,Carlos Ortiz,5.0
87,0,25493,Nick Taylor,5.0
87,0,27095,Nick Watney,5.0
96,0,12510,Chad Campbell,4.9
96,0,24494,Erik Compton,4.9
96,0,23638,Brendon de Jonge,4.9
96,0,28307,Matt Every,4.9
96,0,29478,Kevin Kisner,4.9
96,0,27936,Martin Laird,4.9
96,0,36699,Patrick Rodgers,4.9
96,0,23623,Bo Van Pelt,4.9
96,0,26289,Boo Weekley,4.9
96,0,31323,Gary Woodland,4.9
106,0,20157,Retief Goosen,4.8
106,0,26851,Marc Leishman,4.8
106,0,29289,S.Y. Noh,4.8
106,0,23320,Ryan Palmer,4.8
106,0,25892,Steve Wheatcroft,4.8
111,0,21753,Brian Davis,4.7
111,0,35541,John Peterson,4.7
111,0,23621,Rory Sabbatini,4.7
111,0,32150,Michael Thompson,4.7
115,0,24925,Jonathan Byrd,4.6
115,0,22892,Jason Gore,4.6
115,0,31557,Jim Herman,4.6
115,0,35532,Tom Hoge,4.6
115,0,27466,Spencer Levin,4.6
115,0,29476,Kyle Reifers,4.6
115,0,33448,Justin Thomas,4.6
115,0,02206,David Toms,4.6
123,0,25274,Steven Bowditch,4.5
123,0,20472,Alex Cejka,4.5
123,0,20104,Ken Duke,4.5
123,0,22046,Geoff Ogilvy,4.5
123,0,26476,Chez Reavie,4.5
123,0,29425,Andrew Svoboda,4.5
123,0,21878,Mark Wilson,4.5
130,0,29222,Billy Hurley III,4.4
130,0,34409,David Lingmerth,4.4
130,0,28475,Jeff Overton,4.4
130,0,26951,Johnson Wagner,4.4
134,0,06567,Vijay Singh,4.3
134,0,27963,Chris Stroud,4.3
136,0,24846,Ricky Barnes,4.2
136,0,40026,Daniel Berger,4.2
136,0,29535,Brice Garnett,4.2
136,0,20766,Padraig Harrington,4.2
136,0,36801,Mark Hubbard,4.2
136,0,22056,Cameron Percy,4.2
136,0,28486,Michael Putnam,4.2
136,0,26331,Charl Schwartzel,4.2
136,0,30692,Scott Stallings,4.2
145,0,27436,Graham DeLaet,4.1
145,0,06522,Ernie Els,4.1
145,0,10860,Justin Leonard,4.1
145,0,34358,Jonathan Randolph,4.1
145,0,25562,Andres Romero,4.1
145,0,29223,Sam Saunders,4.1
151,0,27895,Jonas Blixt,4.0
151,0,29479,Scott Brown,4.0
151,0,20848,Ángel Cabrera,4.0
151,0,25720,Chad Collins,4.0
151,0,34262,Jon Curran,4.0
151,0,31416,Derek Fathauer,4.0
151,0,30944,Jason Kokrak,4.0
151,0,30946,Alex Prugh,4.0
159,0,39977,Max Homa,3.9
159,0,28780,Nicholas Thompson,3.9
161,0,20771,Steven Alker,3.8
161,0,32200,Roberto Castro,3.8
161,0,23548,Bill Lunde,3.8
164,0,25900,Lucas Glover,3.7
164,0,25240,D.A. Points,3.7
164,0,20645,John Senden,3.7
167,0,01706,Davis Love III,3.6
167,0,27933,John Merrick,3.6
169,0,23048,Eric Axley,3.5
169,0,32334,Charlie Beljan,3.5
169,0,37273,Derek Ernst,3.5
169,0,23353,J.J. Henry,3.5
173,0,28132,Tyrone Van Aswegen,3.4
174,0,25191,Gonzalo Fernandez-Castaño,3.3
174,0,30736,Oscar Fraustro,3.3
174,0,22293,Heath Slocum,3.3
174,0,28023,Byron Smith,3.3
178,0,10885,Robert Allenby,3.2
178,0,24358,Robert Garrigus,3.2
178,0,25349,Tim Wilkinson,3.2
181,0,20691,Greg Owen,3.1
181,0,34130,Sung Joon Park,3.1
183,0,33486,Roger Sloan,2.9
184,0,31193,Jim Renner,2.5
