RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 10'-15',TOTAL 3 PUTTS
1,0,24361,Pat Perez,4,16
2,0,20105,Jeff Gove,3,17
2,0,10457,Frank Nobilo,3,23
2,0,22046,Geoff Ogilvy,3,12
2,0,10107,Deane Pappas,3,13
2,0,20095,Carl Paulson,3,11
2,0,20436,Garrett Willis,3,19
8,0,07721,Pat Bates,2,8
8,0,06809,Bob Burns,2,12
8,0,20593,Greg Chalmers,2,17
8,0,19881,Robert Damron,2,10
8,0,12823,Carlos Franco,2,21
8,0,20043,Edward Fryatt,2,18
8,0,08537,J.P. Hayes,2,10
8,0,06617,Brian Henninger,2,9
8,0,08993,Franklin Langham,2,15
8,0,11032,Frank Lickliter II,2,14
8,0,01761,Len Mattiace,2,21
8,0,01810,Phil Mickelson,2,15
8,0,01887,Mark O'Meara,2,4
8,0,12660,Jesper Parnevik,2,10
8,0,01938,David Peoples,2,10
8,0,08553,Lee Porter,2,19
8,0,02104,Jeff Sluman,2,14
8,0,02257,Brian Watts,2,13
26,0,21633,Steve Allan,1,16
26,0,01014,Fulton Allem,1,16
26,0,01024,Billy Andrade,1,7
26,0,01035,Tommy Armour III,1,17
26,0,07223,Brian Bateman,1,21
26,0,08123,Jeff Brehaut,1,16
26,0,01132,Mark Brooks,1,8
26,0,01142,Bart Bryant,1,14
26,0,24925,Jonathan Byrd,1,8
26,0,24357,K.J. Choi,1,14
26,0,12388,Michael Clark II,1,15
26,0,01203,Russ Cochran,1,11
26,0,01219,John Cook,1,12
26,0,23983,Luke Donald,1,19
26,0,06036,Scott Dunlap,1,21
26,0,09011,David Duval,1,8
26,0,21805,Harrison Frazar,1,23
26,0,01388,Robert Gamez,1,9
26,0,21209,Sergio Garcia,1,7
26,0,20574,Mathew Goggin,1,11
26,0,23338,David Gossett,1,26
26,0,06643,Paul Goydos,1,14
26,0,10117,Bob Heintz,1,12
26,0,01527,Scott Hoch,1,9
26,0,10962,Bradley Hughes,1,20
26,0,01553,John Huston,1,15
26,0,01569,Peter Jacobsen,1,11
26,0,08633,Per-Ulrik Johansson,1,20
26,0,06012,Greg Kraft,1,13
26,0,23108,Matt Kuchar,1,9
26,0,06332,Neal Lancaster,1,10
26,0,06016,Brad Lardon,1,13
26,0,01677,Tom Lehman,1,6
26,0,20634,Peter Lonard,1,16
26,0,01706,Davis Love III,1,10
26,0,01723,Andrew Magee,1,14
26,0,06350,Bob May,1,13
26,0,01771,Blaine McCallister,1,8
26,0,23800,Bryce Molder,1,11
26,0,12753,David Morland IV,1,12
26,0,01926,Steve Pate,1,8
26,0,01927,Dennis Paulson,1,15
26,0,01928,Corey Pavin,1,7
26,0,10912,Craig Perks,1,22
26,0,01941,Tom Pernice Jr.,1,13
26,0,01948,Tim Petrovic,1,15
26,0,10213,Dicky Pride,1,7
26,0,22913,John Rollins,1,17
26,0,23621,Rory Sabbatini,1,14
26,0,10649,Tom Scherrer,1,15
26,0,02101,Joey Sindelar,1,9
26,0,02106,Chris Smith,1,18
26,0,11011,Mike Sposa,1,18
26,0,23177,Kenneth Staton,1,21
26,0,02206,David Toms,1,10
26,0,02223,Bob Tway,1,10
26,0,10423,Mike Weir,1,14
