RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,25900,Lucas Glover,20.03,674,135
2,0,32102,Rickie Fowler,19.46,668,130
3,0,28089,Jason Day,19.31,611,118
4,0,25396,Kevin Na,19.29,648,125
5,0,27649,Brandt Snedeker,18.92,687,130
6,0,28158,Steve Marino,18.78,639,120
7,0,02206,David Toms,18.68,637,119
8,0,06527,Steve Stricker,18.25,526,96
9,0,24604,Hunter Haas,18.22,922,168
10,0,25572,Graeme McDowell,18.13,364,66
11,0,24361,Pat Perez,18.09,724,131
12,0,20070,Matt Bettencourt,18.07,819,148
13,0,21949,Joe Ogilvie,17.99,617,111
14,0,24357,K.J. Choi,17.87,638,114
15,0,27939,Matt McQuillan,17.67,515,91
16,0,20160,Charlie Wi,17.64,805,142
17,0,23638,Brendon de Jonge,17.46,962,168
18,0,11123,Chris Couch,17.45,745,130
18,0,08537,J.P. Hayes,17.45,510,89
20,0,20593,Greg Chalmers,17.44,774,135
21,0,28679,Fabián Gómez,17.41,764,133
22,0,25562,Andres Romero,17.35,680,118
23,0,01577,Lee Janzen,17.25,539,93
24,0,22961,David Mathis,17.16,740,127
25,0,12652,Cameron Beckman,17.08,691,118
26,0,26596,Ryan Moore,17.07,627,107
27,0,23800,Bryce Molder,17.06,756,129
27,0,27095,Nick Watney,17.06,639,109
29,0,23983,Luke Donald,17.05,516,88
30,0,19846,Brian Gay,16.99,777,132
31,0,10505,Shane Bertsch,16.91,538,91
32,0,22371,Aaron Baddeley,16.90,639,108
33,0,24781,Hunter Mahan,16.83,826,139
34,0,21209,Sergio Garcia,16.77,465,78
34,0,27214,Kevin Streelman,16.77,781,131
36,0,32150,Michael Thompson,16.71,748,125
37,0,27974,Sung Kang,16.67,558,93
37,0,26287,Roland Thatcher,16.67,660,110
39,0,26758,David Hearn,16.65,853,142
39,0,29221,Webb Simpson,16.65,847,141
41,0,21731,Freddie Jacobson,16.62,722,120
42,0,31193,Jim Renner,16.61,560,93
43,0,21805,Harrison Frazar,16.59,416,69
44,0,21753,Brian Davis,16.53,950,157
45,0,32876,Martin Piller,16.52,569,94
46,0,22046,Geoff Ogilvy,16.51,545,90
47,0,10733,Kent Jones,16.49,746,123
48,0,20157,Retief Goosen,16.48,437,72
49,0,21407,Arjun Atwal,16.47,850,140
50,0,20572,Rod Pampling,16.45,626,103
51,0,27770,Camilo Villegas,16.44,590,97
52,0,29910,Blake Adams,16.43,1114,183
52,0,35087,Bio Kim,16.43,572,94
54,0,27933,John Merrick,16.39,671,110
55,0,23497,Tag Ridings,16.37,782,128
56,0,10585,Scott McCarron,16.32,570,93
57,0,22913,John Rollins,16.31,797,130
58,0,26476,Chez Reavie,16.22,894,145
58,0,24663,Y.E. Yang,16.22,444,72
60,0,21878,Mark Wilson,16.18,748,121
61,0,29478,Kevin Kisner,16.16,594,96
62,0,08375,Paul Stankowski,16.15,675,109
63,0,20848,Ángel Cabrera,16.12,366,59
63,0,22348,Nick O'Hern,16.12,819,132
65,0,20766,Padraig Harrington,16.04,455,73
66,0,26300,Matt Jones,15.98,651,104
67,0,24024,Zach Johnson,15.96,664,106
68,0,26951,Johnson Wagner,15.84,789,125
69,0,19970,Robert Karlsson,15.83,436,69
70,0,23548,Bill Lunde,15.80,848,134
71,0,25345,Carl Pettersson,15.69,943,148
72,0,24138,Ian Poulter,15.67,402,63
72,0,12602,Dean Wilson,15.67,600,94
74,0,06573,Brandt Jobe,15.65,882,138
74,0,26668,Marc Turnesa,15.65,543,85
76,0,30750,Tommy Gainey,15.64,1010,158
77,0,25818,Scott Piercy,15.61,660,103
77,0,06567,Vijay Singh,15.61,743,116
79,0,30925,Dustin Johnson,15.60,564,88
80,0,33141,Keegan Bradley,15.58,828,129
81,0,25274,Steven Bowditch,15.56,797,124
82,0,24290,D.J. Brigman,15.53,573,89
83,0,27936,Martin Laird,15.52,638,99
84,0,22621,Ben Curtis,15.51,677,105
85,0,28475,Jeff Overton,15.49,768,119
86,0,24358,Robert Garrigus,15.47,711,110
87,0,23108,Matt Kuchar,15.42,707,109
87,0,34072,Will Strickler,15.42,467,72
89,0,28486,Michael Putnam,15.41,584,90
90,0,29718,Anthony Kim,15.40,578,89
90,0,20645,John Senden,15.40,948,146
92,0,30926,Chris Kirk,15.38,800,123
92,0,27963,Chris Stroud,15.38,845,130
94,0,07457,Steve Flesch,15.33,783,120
95,0,20436,Garrett Willis,15.25,669,102
96,0,33419,Cameron Tringale,15.19,1080,164
97,0,07867,Woody Austin,15.13,509,77
97,0,23541,Ben Crane,15.13,661,100
99,0,10885,Robert Allenby,15.10,768,116
99,0,26851,Marc Leishman,15.10,861,130
99,0,24490,George McNeill,15.10,596,90
102,0,31202,William McGirt,15.03,1051,158
103,0,09011,David Duval,15.02,606,91
104,0,01948,Tim Petrovic,14.98,781,117
105,0,30110,Kyle Stanley,14.97,835,125
106,0,26331,Charl Schwartzel,14.96,421,63
106,0,25632,Jimmy Walker,14.96,762,114
108,0,20229,Stewart Cink,14.95,555,83
109,0,33911,Nate Smith,14.94,542,81
110,0,23718,Nathan Green,14.92,717,107
111,0,21961,Charles Howell III,14.91,1006,150
111,0,21350,Ryuji Imada,14.91,751,112
113,0,06515,Shaun Micheel,14.90,698,104
114,0,25240,D.A. Points,14.85,761,113
115,0,24924,Bill Haas,14.83,789,117
116,0,24140,Sean O'Hair,14.82,641,95
117,0,01313,Steve Elkington,14.77,440,65
118,0,32698,Bobby Gates,14.76,725,107
119,0,23325,Vaughn Taylor,14.69,858,126
120,0,01766,Billy Mayfair,14.63,923,135
121,0,06004,Stephen Ames,14.62,636,93
121,0,25804,Bubba Watson,14.62,636,93
123,0,06251,Chris DiMarco,14.61,849,124
124,0,28620,Aron Price,14.59,514,75
125,0,23409,James Driscoll,14.58,638,93
126,0,26881,Jarrod Lyle,14.53,757,110
126,0,33413,Ben Martin,14.53,709,103
128,0,20498,Briny Baird,14.52,558,81
128,0,32366,Kevin Chappell,14.52,599,87
130,0,10860,Justin Leonard,14.50,786,114
131,0,12782,Tim Herron,14.44,824,119
132,0,28087,Kris Blanks,14.43,901,130
132,0,26679,Kevin Stadler,14.43,783,113
134,0,25686,Jason Dufner,14.41,673,97
135,0,10809,Jim Furyk,14.38,758,109
136,0,06643,Paul Goydos,14.34,753,108
136,0,01797,Rocco Mediate,14.34,495,71
138,0,24925,Jonathan Byrd,14.32,733,105
138,0,12716,Charley Hoffman,14.32,747,107
140,0,08725,Tom Gillis,14.31,538,77
141,0,27330,Josh Teater,14.29,1008,144
142,0,31323,Gary Woodland,14.25,779,111
143,0,26420,Richard Johnson,14.24,604,86
144,0,20127,Chris Riley,14.17,713,101
145,0,25457,Alexandre Rocha,14.09,575,81
146,0,23614,Rich Beem,14.08,476,67
147,0,30692,Scott Stallings,14.06,754,106
148,0,08075,Jerry Kelly,14.04,741,104
149,0,06621,Joe Durant,13.99,715,100
150,0,31401,Zack Miller,13.95,767,107
151,0,23623,Bo Van Pelt,13.90,734,102
152,0,06522,Ernie Els,13.89,655,91
153,0,29720,Andres Gonzales,13.88,490,68
154,0,27064,Jhonattan Vegas,13.82,767,106
155,0,20472,Alex Cejka,13.79,486,67
156,0,01116,Michael Bradley,13.74,655,90
157,0,01810,Phil Mickelson,13.70,584,80
158,0,22378,Trevor Immelman,13.64,755,103
159,0,29420,Billy Horschel,13.62,690,94
160,0,27466,Spencer Levin,13.61,1021,139
161,0,24507,Jason Bohn,13.60,706,96
162,0,30711,Colt Knost,13.57,715,97
163,0,24502,Adam Scott,13.56,472,64
164,0,23621,Rory Sabbatini,13.55,605,82
165,0,34255,Joseph Bramlett,13.32,668,89
166,0,27141,J.B. Holmes,13.31,496,66
167,0,23673,Michael Connell,13.30,767,102
168,0,23353,J.J. Henry,13.25,921,122
169,0,01706,Davis Love III,13.24,559,74
170,0,27797,Derek Lamely,13.19,637,84
171,0,12510,Chad Campbell,13.09,970,127
172,0,27120,Troy Matteson,13.08,856,112
173,0,20098,Stuart Appleby,12.87,606,78
174,0,26289,Boo Weekley,12.79,649,83
175,0,32640,Troy Merritt,12.78,618,79
176,0,29518,Brendan Steele,12.66,853,108
177,0,23320,Ryan Palmer,12.65,601,76
178,0,24846,Ricky Barnes,12.61,690,87
179,0,22405,Justin Rose,12.54,670,84
180,0,22293,Heath Slocum,12.35,810,100
181,0,31557,Jim Herman,12.28,635,78
182,0,25444,Justin Hicks,12.15,494,60
183,0,24980,Scott Gutschewski,11.99,567,68
184,0,25834,Daniel Summerhays,11.93,704,84
185,0,23788,D.J. Trahan,11.36,889,101
186,0,30946,Alex Prugh,11.32,786,89
