RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,26420,Richard Johnson,77.78,14,18
2,0,19846,Brian Gay,72.22,13,18
2,0,02206,David Toms,72.22,13,18
4,0,11123,Chris Couch,61.11,11,18
4,0,24361,Pat Perez,61.11,11,18
4,0,25190,Jeff Quinney,61.11,11,18
7,0,25720,Chad Collins,55.56,10,18
7,0,21753,Brian Davis,55.56,10,18
7,0,01577,Lee Janzen,55.56,10,18
7,0,23108,Matt Kuchar,55.56,10,18
7,0,20572,Rod Pampling,55.56,10,18
7,0,20436,Garrett Willis,55.56,10,18
13,0,01116,Michael Bradley,50.00,9,18
13,0,20593,Greg Chalmers,50.00,9,18
13,0,01766,Billy Mayfair,50.00,9,18
13,0,24490,George McNeill,50.00,9,18
13,0,26596,Ryan Moore,50.00,9,18
13,0,30946,Alex Prugh,50.00,9,18
13,0,27649,Brandt Snedeker,50.00,9,18
13,0,32617,Jerod Turner,50.00,9,18
13,0,08385,Omar Uresti,50.00,9,18
13,0,10423,Mike Weir,50.00,9,18
13,0,26392,Chris Wilson,50.00,9,18
24,0,20070,Matt Bettencourt,44.44,8,18
24,0,24507,Jason Bohn,44.44,8,18
24,0,23135,Tim Clark,44.44,8,18
24,0,27436,Graham DeLaet,44.44,8,18
24,0,01320,Bob Estes,44.44,8,18
24,0,08725,Tom Gillis,44.44,8,18
24,0,24924,Bill Haas,44.44,8,18
24,0,08537,J.P. Hayes,44.44,8,18
24,0,21961,Charles Howell III,44.44,8,18
24,0,21350,Ryuji Imada,44.44,8,18
24,0,26300,Matt Jones,44.44,8,18
24,0,25396,Kevin Na,44.44,8,18
24,0,21949,Joe Ogilvie,44.44,8,18
24,0,20691,Greg Owen,44.44,8,18
24,0,22293,Heath Slocum,44.44,8,18
24,0,23325,Vaughn Taylor,44.44,8,18
24,0,23788,D.J. Trahan,44.44,8,18
41,0,24846,Ricky Barnes,38.89,7,18
41,0,22946,Henrik Bjornstad,38.89,7,18
41,0,23638,Brendon de Jonge,38.89,7,18
41,0,25686,Jason Dufner,38.89,7,18
41,0,06621,Joe Durant,38.89,7,18
41,0,28500,Martin Flores,38.89,7,18
41,0,21731,Freddie Jacobson,38.89,7,18
41,0,27933,John Merrick,38.89,7,18
41,0,20645,John Senden,38.89,7,18
41,0,26679,Kevin Stadler,38.89,7,18
41,0,23307,Roger Tambellini,38.89,7,18
41,0,27330,Josh Teater,38.89,7,18
41,0,23623,Bo Van Pelt,38.89,7,18
54,0,27797,Derek Lamely,33.33,6,18
54,0,32640,Troy Merritt,33.33,6,18
54,0,28475,Jeff Overton,33.33,6,18
54,0,23320,Ryan Palmer,33.33,6,18
54,0,20663,Brenden Pappas,33.33,6,18
54,0,29221,Webb Simpson,33.33,6,18
54,0,27214,Kevin Streelman,33.33,6,18
54,0,06595,Kevin Sutherland,33.33,6,18
62,0,06251,Chris DiMarco,27.78,5,18
62,0,01313,Steve Elkington,27.78,5,18
62,0,06643,Paul Goydos,27.78,5,18
62,0,25345,Carl Pettersson,27.78,5,18
62,0,26882,Michael Sim,27.78,5,18
62,0,25804,Bubba Watson,27.78,5,18
68,0,07749,Brett Quigley,22.22,4,18
69,0,23548,Bill Lunde,16.67,3,18
70,0,23541,Ben Crane,11.11,2,18
