RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,19846,Brian Gay,44.06,230,522
2,0,20593,Greg Chalmers,44.03,214,486
3,0,20766,Padraig Harrington,43.79,134,306
4,0,27214,Kevin Streelman,43.21,210,486
5,0,25720,Chad Collins,43.16,202,468
6,0,01810,Phil Mickelson,43.06,155,360
7,0,20160,Charlie Wi,42.80,208,486
8,0,26882,Michael Sim,42.69,146,342
9,0,26300,Matt Jones,42.39,206,486
10,0,10423,Mike Weir,42.28,137,324
11,0,07749,Brett Quigley,42.26,213,504
12,0,25396,Kevin Na,41.78,188,450
13,0,27649,Brandt Snedeker,41.67,195,468
13,0,02239,Scott Verplank,41.67,150,360
15,0,28475,Jeff Overton,41.56,187,450
16,0,21350,Ryuji Imada,41.47,209,504
17,0,20070,Matt Bettencourt,41.40,231,558
18,0,22405,Justin Rose,41.16,163,396
19,0,23108,Matt Kuchar,41.11,185,450
20,0,22371,Aaron Baddeley,41.03,192,468
21,0,06515,Shaun Micheel,40.74,154,378
22,0,29221,Webb Simpson,40.68,227,558
23,0,06522,Ernie Els,40.64,139,342
24,0,23718,Nathan Green,40.53,197,486
25,0,02206,David Toms,40.51,175,432
26,0,25190,Jeff Quinney,40.42,211,522
27,0,25562,Andres Romero,40.21,152,378
28,0,23541,Ben Crane,40.15,159,396
29,0,21731,Freddie Jacobson,40.05,173,432
30,0,25364,Paul Casey,39.93,115,288
31,0,27095,Nick Watney,39.86,165,414
32,0,12602,Dean Wilson,39.81,129,324
33,0,23135,Tim Clark,39.61,164,414
34,0,10809,Jim Furyk,39.44,142,360
35,0,28089,Jason Day,39.37,163,414
36,0,01329,Brad Faxon,39.14,155,396
37,0,30946,Alex Prugh,39.09,197,504
38,0,32102,Rickie Fowler,38.89,196,504
38,0,30925,Dustin Johnson,38.89,154,396
38,0,26851,Marc Leishman,38.89,182,468
38,0,25818,Scott Piercy,38.89,189,486
38,0,23623,Bo Van Pelt,38.89,196,504
43,0,27141,J.B. Holmes,38.68,181,468
43,0,25632,Jimmy Walker,38.68,188,486
45,0,06643,Paul Goydos,38.66,167,432
46,0,06004,Stephen Ames,38.61,139,360
47,0,22378,Trevor Immelman,38.60,132,342
48,0,20098,Stuart Appleby,38.35,214,558
49,0,24846,Ricky Barnes,38.29,193,504
50,0,06527,Steve Stricker,38.27,124,324
51,0,10860,Justin Leonard,38.25,179,468
52,0,21753,Brian Davis,38.17,213,558
53,0,20850,Daniel Chopra,38.07,185,486
53,0,23320,Ryan Palmer,38.07,185,486
55,0,20472,Alex Cejka,38.03,178,468
56,0,06595,Kevin Sutherland,38.00,171,450
57,0,24024,Zach Johnson,37.96,164,432
58,0,32640,Troy Merritt,37.93,198,522
59,0,23548,Bill Lunde,37.86,184,486
60,0,26695,Michael Letzig,37.82,177,468
61,0,08537,J.P. Hayes,37.78,170,450
61,0,23621,Rory Sabbatini,37.78,170,450
63,0,22621,Ben Curtis,37.73,163,432
64,0,23983,Luke Donald,37.72,129,342
65,0,27060,John Mallinger,37.70,190,504
66,0,01948,Tim Petrovic,37.67,217,576
67,0,01619,Skip Kendall,37.65,122,324
68,0,20229,Stewart Cink,37.63,149,396
69,0,26596,Ryan Moore,37.44,155,414
70,0,29910,Blake Adams,37.39,175,468
70,0,23409,James Driscoll,37.39,175,468
72,0,25900,Lucas Glover,37.37,148,396
73,0,25345,Carl Pettersson,37.36,195,522
73,0,25240,D.A. Points,37.36,195,522
75,0,24507,Jason Bohn,37.33,168,450
76,0,01313,Steve Elkington,37.30,141,378
77,0,20498,Briny Baird,37.24,181,486
77,0,08725,Tom Gillis,37.24,181,486
79,0,24663,Y.E. Yang,37.22,134,360
80,0,24925,Jonathan Byrd,37.18,174,468
81,0,24502,Adam Scott,37.13,127,342
82,0,21961,Charles Howell III,37.10,187,504
83,0,20157,Retief Goosen,37.04,120,324
83,0,28237,Rory McIlroy,37.04,100,270
83,0,26301,James Nitties,37.04,200,540
86,0,07867,Woody Austin,36.97,193,522
87,0,31560,Brian Stuard,36.90,186,504
88,0,23673,Michael Connell,36.89,166,450
89,0,10585,Scott McCarron,36.78,192,522
90,0,24140,Sean O'Hair,36.57,158,432
91,0,22913,John Rollins,36.54,171,468
91,0,23325,Vaughn Taylor,36.54,171,468
93,0,11123,Chris Couch,36.51,138,378
94,0,28158,Steve Marino,36.47,151,414
95,0,12652,Cameron Beckman,36.44,164,450
96,0,20848,Ángel Cabrera,36.42,118,324
97,0,01116,Michael Bradley,36.34,157,432
98,0,06251,Chris DiMarco,36.23,150,414
99,0,22293,Heath Slocum,36.22,163,450
100,0,10885,Robert Allenby,36.11,130,360
100,0,09011,David Duval,36.11,156,432
100,0,01577,Lee Janzen,36.11,169,468
100,0,27936,Martin Laird,36.11,169,468
100,0,21949,Joe Ogilvie,36.11,208,576
100,0,22046,Geoff Ogilvy,36.11,117,324
106,0,27466,Spencer Levin,36.02,201,558
107,0,01724,Jeff Maggert,36.00,162,450
108,0,08075,Jerry Kelly,35.91,181,504
109,0,23800,Bryce Molder,35.90,168,468
110,0,25804,Bubba Watson,35.86,142,396
111,0,28307,Matt Every,35.80,116,324
111,0,24490,George McNeill,35.80,174,486
111,0,26951,Johnson Wagner,35.80,174,486
114,0,25686,Jason Dufner,35.78,161,450
115,0,21209,Sergio Garcia,35.71,90,252
115,0,24138,Ian Poulter,35.71,90,252
117,0,20572,Rod Pampling,35.68,167,468
118,0,32617,Jerod Turner,35.62,109,306
119,0,27963,Chris Stroud,35.60,173,486
119,0,25892,Steve Wheatcroft,35.60,173,486
121,0,20686,Jeev Milkha Singh,35.49,115,324
121,0,08375,Paul Stankowski,35.49,115,324
123,0,27933,John Merrick,35.48,198,558
124,0,26420,Richard Johnson,35.39,172,486
125,0,06567,Vijay Singh,35.35,140,396
126,0,07457,Steve Flesch,35.33,159,450
127,0,21878,Mark Wilson,35.32,178,504
128,0,12782,Tim Herron,35.19,152,432
128,0,27797,Derek Lamely,35.19,171,486
130,0,23613,Rich Barcelo,35.11,158,450
131,0,20378,Mathias Grönberg,35.10,139,396
132,0,26679,Kevin Stadler,34.98,170,486
133,0,24781,Hunter Mahan,34.95,151,432
134,0,24358,Robert Garrigus,34.92,132,378
135,0,24361,Pat Perez,34.83,163,468
136,0,07363,Craig Bowden,34.80,119,342
136,0,27770,Camilo Villegas,34.80,119,342
138,0,23638,Brendon de Jonge,34.72,200,576
138,0,20127,Chris Riley,34.72,150,432
140,0,12755,Vance Veazey,34.60,137,396
141,0,26881,Jarrod Lyle,34.57,112,324
142,0,12714,Chris Tidland,34.54,143,414
143,0,01945,Kenny Perry,34.50,118,342
144,0,24924,Bill Haas,34.44,155,450
144,0,01707,Steve Lowery,34.44,155,450
144,0,21959,Ted Purdy,34.44,186,540
144,0,26287,Roland Thatcher,34.44,155,450
144,0,26392,Chris Wilson,34.44,155,450
149,0,01249,John Daly,34.21,117,342
149,0,27302,Garth Mulroy,34.21,117,342
151,0,01320,Bob Estes,34.19,160,468
152,0,26289,Boo Weekley,34.16,166,486
153,0,20691,Greg Owen,34.06,141,414
154,0,12705,Cliff Kresge,33.99,104,306
155,0,12510,Chad Campbell,33.97,159,468
155,0,28500,Martin Flores,33.97,159,468
157,0,12716,Charley Hoffman,33.80,146,432
158,0,28780,Nicholas Thompson,33.72,176,522
159,0,27613,David Lutterus,33.56,151,450
160,0,23353,J.J. Henry,33.54,163,486
161,0,10425,Jay Williamson,33.10,143,432
