RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,02239,Scott Verplank,-20,2.95,1158
2,0,20229,Stewart Cink,-17,2.96,1155
3,0,02223,Bob Tway,-15,2.97,1290
4,0,06004,Stephen Ames,-12,2.96,1014
5,0,08793,Tiger Woods,-10,2.97,903
6,0,01098,Jay Don Blake,-9,2.98,1173
6,0,10585,Scott McCarron,-9,2.98,1137
8,0,01706,Davis Love III,-6,2.98,903
9,0,12645,Brent Geiberger,-5,2.98,966
9,0,02104,Jeff Sluman,-5,2.99,1266
11,0,06251,Chris DiMarco,-3,2.99,1227
11,0,01457,Jay Haas,-3,2.99,885
11,0,01968,Nick Price,-3,2.99,888
14,0,07749,Brett Quigley,-2,2.99,771
15,0,01329,Brad Faxon,-1,3.00,1041
15,0,19817,Michael Muehr,-1,3.00,1119
17,0,01132,Mark Brooks,E,3.00,1065
17,0,08545,Glen Hnatiuk,E,3.00,1221
17,0,02010,Loren Roberts,E,3.00,1014
17,0,02214,Kirk Triplett,E,3.00,993
21,0,01219,John Cook,+1,3.00,1062
21,0,10809,Jim Furyk,+1,3.00,1050
23,0,01320,Bob Estes,+2,3.01,1062
23,0,01666,Bernhard Langer,+2,3.01,735
25,0,01381,Fred Funk,+3,3.01,1410
25,0,01945,Kenny Perry,+3,3.01,1086
25,0,02206,David Toms,+3,3.01,1149
28,0,08931,Glen Day,+4,3.01,1029
28,0,06522,Ernie Els,+4,3.02,708
28,0,06373,José María Olazábal,+4,3.02,573
28,0,01928,Corey Pavin,+4,3.01,855
32,0,10649,Tom Scherrer,+5,3.02,789
32,0,23034,Brent Schwarzrock,+5,3.02,765
34,0,01475,Donnie Hammond,+6,3.03,633
34,0,12782,Tim Herron,+6,3.02,1107
34,0,06595,Kevin Sutherland,+6,3.02,1185
34,0,02257,Brian Watts,+6,3.03,684
38,0,01161,Mark Calcavecchia,+7,3.02,957
