RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,08793,Tiger Woods,27' 2",498,13548.667,-101.00
2,0,20229,Stewart Cink,28' 6",968,27580.917,-114.00
2,0,01810,Phil Mickelson,28' 6",596,16997.333,-86.00
2,0,01945,Kenny Perry,28' 6",846,24078.917,-52.00
5,0,02239,Scott Verplank,28' 7",1020,29172.750,-87.00
6,0,12510,Chad Campbell,28' 9",891,25636.250,-58.00
6,0,10809,Jim Furyk,28' 9",1019,29328.750,-175.00
8,0,23135,Tim Clark,29' 1",835,24259.417,-66.00
8,0,22405,Justin Rose,29' 1",1178,34242.250,-121.00
8,0,22293,Heath Slocum,29' 1",1239,36040.000,-66.00
11,0,06527,Steve Stricker,29' 4",733,21515.500,-114.00
12,0,24502,Adam Scott,29' 5",692,20351.417,-99.00
13,0,24358,Robert Garrigus,29' 6",933,27515.833,-38.00
13,0,08385,Omar Uresti,29' 6",733,21646.750,-49.00
15,0,06251,Chris DiMarco,29' 8",833,24734.417,-43.00
15,0,06350,Bob May,29' 8",712,21142.583,-45.00
17,0,02110,Jerry Smith,29' 9",1223,36424.417,-78.00
18,0,01381,Fred Funk,29' 11",1287,38449.167,-73.00
18,0,01388,Robert Gamez,29' 11",1183,35387.833,-60.00
20,0,07867,Woody Austin,30' 0",1222,36641.917,-88.00
20,0,24024,Zach Johnson,30' 0",1090,32690.000,-101.00
22,0,22378,Trevor Immelman,30' 2",986,29715.500,-124.00
22,0,23322,Brett Wetterich,30' 2",972,29324.083,-101.00
24,0,20157,Retief Goosen,30' 3",593,17925.083,-57.00
24,0,20628,Arron Oberholser,30' 3",832,25156.167,-84.00
26,0,19846,Brian Gay,30' 4",1425,43221.750,-143.00
26,0,02101,Joey Sindelar,30' 4",1074,32605.250,-53.00
28,0,01706,Davis Love III,30' 6",723,22068.167,-84.00
28,0,23621,Rory Sabbatini,30' 6",806,24590.000,-67.00
28,0,02206,David Toms,30' 6",866,26412.750,-90.00
31,0,08537,J.P. Hayes,30' 7",711,21749.667,-35.00
31,0,20382,Stephen Leaney,30' 7",1091,33324.333,-101.00
33,0,06004,Stephen Ames,30' 8",601,18442.833,-67.00
33,0,06522,Ernie Els,30' 8",594,18230.167,-68.00
33,0,06573,Brandt Jobe,30' 8",954,29249.833,-75.00
33,0,01928,Corey Pavin,30' 8",818,25061.417,-53.00
33,0,20645,John Senden,30' 8",1086,33332.000,-103.00
33,0,02104,Jeff Sluman,30' 8",1145,35135.333,-93.00
33,0,02214,Kirk Triplett,30' 8",721,22116.417,-38.00
40,0,09011,David Duval,30' 9",657,20192.583,-14.00
40,0,24980,Scott Gutschewski,30' 9",619,19045.000,-31.00
40,0,23353,J.J. Henry,30' 9",1029,31616.167,-90.00
40,0,01619,Skip Kendall,30' 9",860,26480.500,-69.00
44,0,20472,Alex Cejka,30' 10",1097,33792.583,-79.00
44,0,08835,Kris Cox,30' 10",951,29328.167,-52.00
44,0,23349,Charles Warren,30' 10",1107,34151.333,-78.00
47,0,01035,Tommy Armour III,30' 11",733,22653.750,-25.00
47,0,27141,J.B. Holmes,30' 11",776,23982.333,-61.00
47,0,06515,Shaun Micheel,30' 11",1037,32098.000,-98.00
47,0,21878,Mark Wilson,30' 11",1032,31911.833,-85.00
51,0,10885,Robert Allenby,31' 0",838,25991.250,-79.00
51,0,01139,Olin Browne,31' 0",1247,38644.750,-78.00
51,0,01142,Bart Bryant,31' 0",1050,32517.750,-58.00
51,0,06373,José María Olazábal,31' 0",526,16293.750,-48.00
51,0,25804,Bubba Watson,31' 0",873,27037.500,-89.00
56,0,10505,Shane Bertsch,31' 1",1263,39245.833,-51.00
56,0,01219,John Cook,31' 1",794,24676.583,-49.00
56,0,19881,Robert Damron,31' 1",1136,35287.667,-27.00
56,0,20766,Padraig Harrington,31' 1",513,15949.750,-60.00
56,0,24138,Ian Poulter,31' 1",611,18989.000,-46.00
61,0,06197,Michael Allen,31' 2",912,28447.417,-85.00
61,0,23673,Michael Connell,31' 2",561,17479.167,+3.00
61,0,23983,Luke Donald,31' 2",617,19253.333,-82.00
61,0,20608,David Howell,31' 2",415,12942.833,-45.00
61,0,23623,Bo Van Pelt,31' 2",1176,36635.250,-92.00
66,0,10860,Justin Leonard,31' 3",930,29030.333,-35.00
66,0,22548,Patrick Sheehan,31' 3",1205,37643.250,+4.00
66,0,23325,Vaughn Taylor,31' 3",1075,33550.917,-94.00
66,0,10423,Mike Weir,31' 3",859,26869.083,-74.00
70,0,24357,K.J. Choi,31' 4",1094,34233.917,-93.00
70,0,22621,Ben Curtis,31' 4",939,29393.250,-50.00
70,0,08075,Jerry Kelly,31' 4",1193,37420.333,-123.00
70,0,06012,Greg Kraft,31' 4",959,30080.500,-35.00
70,0,21949,Joe Ogilvie,31' 4",1040,32581.500,-75.00
70,0,27770,Camilo Villegas,31' 4",1053,33036.167,-93.00
76,0,23614,Rich Beem,31' 5",844,26503.167,-76.00
76,0,20105,Jeff Gove,31' 5",1117,35080.500,-96.00
