RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
69,0,23320,Ryan Palmer,51.66,264,511
70,0,25686,Jason Dufner,51.57,213,413
71,0,02214,Kirk Triplett,51.53,168,326
72,0,06575,Dudley Hart,51.51,154,299
73,0,19824,Craig Barlow,51.43,180,350
73,0,24024,Zach Johnson,51.43,216,420
75,0,19825,Darren Clarke,51.37,131,255
76,0,01035,Tommy Armour III,51.31,235,458
77,0,20029,Notah Begay III,51.23,146,285
77,0,21805,Harrison Frazar,51.23,208,406
79,0,01707,Steve Lowery,51.16,264,516
80,0,22293,Heath Slocum,51.11,184,360
81,0,01666,Bernhard Langer,51.05,146,286
82,0,08075,Jerry Kelly,51.00,229,449
83,0,24507,Jason Bohn,50.99,231,453
84,0,24502,Adam Scott,50.97,158,310
85,0,01313,Steve Elkington,50.93,137,269
86,0,23063,Scott Hend,50.89,258,507
87,0,11032,Frank Lickliter II,50.87,204,401
88,0,21731,Freddie Jacobson,50.81,252,496
89,0,12394,Tom Carter,50.80,349,687
90,0,12760,Danny Ellis,50.75,202,398
91,0,07749,Brett Quigley,50.68,296,584
92,0,12645,Brent Geiberger,50.67,226,446
93,0,23983,Luke Donald,50.65,155,306
94,0,20104,Ken Duke,50.60,252,498
95,0,23614,Rich Beem,50.49,207,410
96,0,01457,Jay Haas,50.39,192,381
97,0,23108,Matt Kuchar,50.36,207,411
98,0,01161,Mark Calcavecchia,50.26,193,384
99,0,01042,Paul Azinger,50.23,222,442
100,0,01527,Scott Hoch,50.22,112,223
101,0,23353,J.J. Henry,50.20,255,508
102,0,11123,Chris Couch,50.15,168,335
103,0,22913,John Rollins,50.14,184,367
104,0,08123,Jeff Brehaut,50.12,208,415
105,0,01766,Billy Mayfair,50.11,219,437
106,0,21407,Arjun Atwal,50.00,229,458
106,0,02245,Grant Waite,50.00,218,436
108,0,01941,Tom Pernice Jr.,49.89,219,439
109,0,07721,Pat Bates,49.88,203,407
109,0,06613,Tommy Tolles,49.88,214,429
111,0,21646,David Branshaw,49.74,190,382
112,0,21949,Joe Ogilvie,49.73,274,551
113,0,20572,Rod Pampling,49.62,261,526
114,0,01261,Jay Delsing,49.61,191,385
115,0,08339,Spike McRoy,49.52,206,416
116,0,07939,Dan Olsen,49.49,244,493
117,0,12680,Shigeki Maruyama,49.47,232,469
118,0,10201,Matt Gogel,49.46,183,370
119,0,01142,Bart Bryant,49.39,122,247
120,0,23497,Tag Ridings,49.34,149,302
121,0,23325,Vaughn Taylor,49.25,196,398
122,0,01329,Brad Faxon,49.16,234,476
123,0,01926,Steve Pate,49.11,166,338
124,0,01473,Todd Hamilton,49.02,249,508
125,0,02239,Scott Verplank,48.97,142,290
126,0,08931,Glen Day,48.95,232,474
127,0,20585,Niclas Fasth,48.91,157,321
128,0,10860,Justin Leonard,48.84,189,387
129,0,10425,Jay Williamson,48.80,204,418
130,0,10423,Mike Weir,48.77,179,367
131,0,06515,Shaun Micheel,48.72,229,470
132,0,01887,Mark O'Meara,48.69,130,267
132,0,22548,Patrick Sheehan,48.69,278,571
134,0,01685,J.L. Lewis,48.53,247,509
135,0,23613,Rich Barcelo,48.52,180,371
136,0,19881,Robert Damron,48.44,186,384
136,0,25396,Kevin Na,48.44,202,417
138,0,01920,Craig Parry,48.43,123,254
139,0,01771,Blaine McCallister,48.41,168,347
140,0,06527,Steve Stricker,48.34,248,513
141,0,23135,Tim Clark,48.17,158,328
141,0,01320,Bob Estes,48.17,171,355
143,0,10912,Craig Perks,48.15,221,459
144,0,06595,Kevin Sutherland,48.12,179,372
145,0,01724,Jeff Maggert,48.06,124,258
146,0,01024,Billy Andrade,48.03,280,583
147,0,20094,Jonathan Kaye,48.00,180,375
147,0,01797,Rocco Mediate,48.00,96,200
149,0,22621,Ben Curtis,47.89,125,261
150,0,23307,Roger Tambellini,47.86,212,443
151,0,20472,Alex Cejka,47.85,167,349
152,0,06214,Guy Boros,47.84,144,301
153,0,06809,Bob Burns,47.72,188,394
154,0,01619,Skip Kendall,47.60,208,437
155,0,06373,José María Olazábal,47.59,148,311
156,0,01361,Dan Forsman,47.38,181,382
157,0,20634,Peter Lonard,47.32,168,355
158,0,10213,Dicky Pride,47.31,132,279
159,0,20580,Andre Stolz,47.04,143,304
160,0,08337,Mike Heinen,46.74,129,276
161,0,20121,Todd Fischer,46.59,253,543
162,0,21893,Brian Kortan,46.56,149,320
163,0,10733,Kent Jones,46.44,189,407
164,0,26420,Richard Johnson,46.33,202,436
165,0,02223,Bob Tway,46.19,200,433
166,0,20127,Chris Riley,46.06,181,393
167,0,24925,Jonathan Byrd,46.00,201,437
168,0,01938,David Peoples,45.93,186,405
169,0,02049,Gene Sauers,45.81,175,382
170,0,01381,Fred Funk,45.72,139,304
171,0,06078,Esteban Toledo,45.54,184,404
172,0,12602,Dean Wilson,45.38,231,509
173,0,07363,Craig Bowden,45.29,125,276
174,0,20382,Stephen Leaney,45.11,166,368
175,0,08537,J.P. Hayes,45.10,152,337
176,0,22371,Aaron Baddeley,44.78,249,556
177,0,01378,David Frost,44.57,164,368
178,0,12705,Cliff Kresge,44.44,200,450
178,0,01761,Len Mattiace,44.44,152,342
180,0,01968,Nick Price,44.14,98,222
181,0,20593,Greg Chalmers,43.70,163,373
181,0,08835,Kris Cox,43.70,177,405
183,0,25237,Kevin Muncrief,43.61,133,305
184,0,02010,Loren Roberts,43.50,144,331
185,0,01157,Tom Byrum,43.49,127,292
185,0,23338,David Gossett,43.49,157,361
187,0,12682,Hirofumi Miyase,43.41,112,258
188,0,01219,John Cook,43.37,85,196
189,0,08881,Tripp Isenhour,43.26,122,282
190,0,12753,David Morland IV,42.95,134,312
191,0,01928,Corey Pavin,42.39,131,309
192,0,19846,Brian Gay,41.52,191,460
193,0,01132,Mark Brooks,40.43,131,324
193,0,19972,José Coceres,40.43,93,230
195,0,20433,Mark Hensby,40.10,168,419
196,0,02099,Scott Simpson,39.73,89,224
