RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
1,0,06621,Joe Durant,73.27,1121,1530,-0.23
2,0,06567,Vijay Singh,73.03,1446,1980,-0.31
3,0,01677,Tom Lehman,71.38,848,1188,-0.27
4,0,21209,Sergio Garcia,70.83,816,1152,-0.25
5,0,20498,Briny Baird,70.62,1233,1746,-0.26
6,0,20645,John Senden,70.54,1219,1728,-0.26
7,0,02106,Chris Smith,70.37,1330,1890,-0.25
8,0,10885,Robert Allenby,70.33,1114,1584,-0.24
9,0,02246,Duffy Waldorf,69.94,919,1314,-0.27
10,0,01810,Phil Mickelson,69.55,989,1422,-0.29
11,0,23983,Luke Donald,69.37,899,1296,-0.23
12,0,01139,Olin Browne,68.94,1092,1584,-0.25
13,0,01142,Bart Bryant,68.92,856,1242,-0.25
14,0,21878,Mark Wilson,68.91,769,1116,-0.24
15,0,02104,Jeff Sluman,68.79,1201,1746,-0.25
16,0,01553,John Huston,68.75,693,1008,-0.23
17,0,20157,Retief Goosen,68.69,680,990,-0.31
18,0,01945,Kenny Perry,68.64,939,1368,-0.27
19,0,01527,Scott Hoch,68.63,630,918,-0.24
20,0,02239,Scott Verplank,68.50,1122,1638,-0.29
21,0,02206,David Toms,68.47,912,1332,-0.27
22,0,12823,Carlos Franco,68.46,1220,1782,-0.25
23,0,23325,Vaughn Taylor,68.43,1010,1476,-0.29
24,0,06004,Stephen Ames,68.42,1170,1710,-0.29
25,0,07867,Woody Austin,68.14,1153,1692,-0.27
26,0,01127,Danny Briggs,68.11,993,1458,-0.24
27,0,26287,Roland Thatcher,68.01,808,1188,-0.23
28,0,08075,Jerry Kelly,67.99,1334,1962,-0.27
29,0,24024,Zach Johnson,67.86,1307,1926,-0.27
30,0,01577,Lee Janzen,67.82,1001,1476,-0.25
31,0,12510,Chad Campbell,67.74,1134,1674,-0.24
32,0,23623,Bo Van Pelt,67.68,1267,1872,-0.28
33,0,22405,Justin Rose,67.67,877,1296,-0.27
34,0,19824,Craig Barlow,67.66,950,1404,-0.27
34,0,02214,Kirk Triplett,67.66,1023,1512,-0.28
36,0,02101,Joey Sindelar,67.63,1193,1764,-0.24
37,0,01724,Jeff Maggert,67.50,729,1080,-0.25
38,0,25900,Lucas Glover,67.46,1105,1638,-0.27
39,0,10733,Kent Jones,67.41,1177,1746,-0.27
40,0,21959,Ted Purdy,67.36,1358,2016,-0.28
41,0,22293,Heath Slocum,67.10,1087,1620,-0.24
42,0,02002,John Riegger,67.09,640,954,-0.26
43,0,06251,Chris DiMarco,67.06,1183,1764,-0.27
44,0,20628,Arron Oberholser,67.05,881,1314,-0.26
45,0,12652,Cameron Beckman,67.01,1158,1728,-0.27
46,0,06515,Shaun Micheel,66.97,1097,1638,-0.24
47,0,01457,Jay Haas,66.95,952,1422,-0.27
48,0,08793,Tiger Woods,66.90,867,1296,-0.34
49,0,22046,Geoff Ogilvy,66.86,1047,1566,-0.32
50,0,24507,Jason Bohn,66.84,1143,1710,-0.29
50,0,01941,Tom Pernice Jr.,66.84,1191,1782,-0.26
52,0,21633,Steve Allan,66.78,1190,1782,-0.26
