RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
60,0,26476,Chez Reavie,2
60,0,35732,Wes Roach,2
60,0,22405,Justin Rose,2,1
60,0,37275,Sam Ryder,2,1
60,0,34610,Matthias Schwab,2,1
60,0,26331,Charl Schwartzel,2,1
60,0,35891,Cameron Smith,2,1,1
60,0,30692,Scott Stallings,2
60,0,31560,Brian Stuard,2
60,0,25493,Nick Taylor,2,1
60,0,23325,Vaughn Taylor,2,1
60,0,32150,Michael Thompson,2,1
60,0,49964,Aaron Wise,2,1
60,0,56278,Matthew Wolff,2,1
60,0,08793,Tiger Woods,2,1
96,0,30978,Kiradech Aphibarnrat,1
96,0,40058,Zac Blair,1
96,0,40009,Dominic Bozzelli,1
96,0,34255,Joseph Bramlett,1
96,0,29479,Scott Brown,1,1
96,0,29268,Bronson Burgoon,1
96,0,47504,Sam Burns,1
96,0,12510,Chad Campbell,1
96,0,34314,Sebastian Cappelen,1
96,0,25364,Paul Casey,1,1
96,0,20229,Stewart Cink,1
96,0,51766,Wyndham Clark,1
96,0,39997,Corey Conners,1
96,0,45609,Tyler Duncan,1,1
96,0,30911,Tommy Fleetwood,1,1
96,0,21209,Sergio Garcia,1
96,0,25900,Lucas Glover,1
96,0,29974,Branden Grace,1
96,0,27644,Brian Harman,1,1
96,0,27554,Scott Harrington,1,1
96,0,26758,David Hearn,1
96,0,31557,Jim Herman,1,1
96,0,33490,Bo Hoag,1
96,0,35461,Beau Hossler,1
96,0,24024,Zach Johnson,1
96,0,37455,Si Woo Kim,1,1
96,0,32757,Patton Kizzire,1
96,0,23108,Matt Kuchar,1,1
96,0,27936,Martin Laird,1
96,0,33410,Andrew Landry,1,1
96,0,49766,Hank Lebioda,1,1
96,0,32791,K.H. Lee,1
96,0,35104,Tom Lewis,1,1
96,0,27129,Luke List,1
96,0,33204,Shane Lowry,1
96,0,25572,Graeme McDowell,1
96,0,24490,George McNeill,1
96,0,39546,Keith Mitchell,1
96,0,34213,Grayson Murray,1
96,0,36871,Matthew NeSmith,1
96,0,27942,Rob Oppenheim,1
96,0,22056,Cameron Percy,1
96,0,47679,Victor Perez,1
96,0,25818,Scott Piercy,1
96,0,24138,Ian Poulter,1
96,0,28252,Seamus Power,1
96,0,34256,Andrew Putnam,1
96,0,53165,Doc Redman,1,1
96,0,36699,Patrick Rodgers,1
96,0,24502,Adam Scott,1,1
96,0,39953,Chase Seiffert,1
96,0,27649,Brandt Snedeker,1,1
96,0,30110,Kyle Stanley,1,1
96,0,34431,Robert Streb,1
96,0,34264,Hudson Swafford,1
96,0,27330,Josh Teater,1,1
96,0,23788,D.J. Trahan,1
96,0,33419,Cameron Tringale,1,1
96,0,40006,Erik van Rooyen,1,1
96,0,37189,Harold Varner III,1
96,0,27064,Jhonattan Vegas,1
96,0,48887,Matt Wallace,1
96,0,31113,Paul Waring,1
96,0,27095,Nick Watney,1
96,0,20396,Lee Westwood,1
96,0,51894,Vince Whaley,1
96,0,32139,Danny Willett,1
