RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
1,0,29740,Brad Fritsch,.06,3,52
2,0,40009,Dominic Bozzelli,.05,3,65
3,0,10809,Jim Furyk,.04,2,51
3,0,30852,Ryo Ishikawa,.04,2,56
3,0,46732,Rick Lamb,.04,2,50
3,0,24140,Sean O'Hair,.04,3,84
3,0,23320,Ryan Palmer,.04,2,53
8,0,33948,Byeong Hun An,.03,2,72
8,0,40058,Zac Blair,.03,3,99
8,0,26499,Rafa Cabrera Bello,.03,2,60
8,0,32200,Roberto Castro,.03,2,68
8,0,34099,Harris English,.03,2,76
8,0,34098,Russell Henley,.03,3,97
8,0,29461,Jamie Lovemark,.03,3,96
8,0,33413,Ben Martin,.03,2,79
8,0,23497,Tag Ridings,.03,2,59
8,0,23621,Rory Sabbatini,.03,2,65
8,0,24502,Adam Scott,.03,2,58
8,0,33418,Shawn Stefani,.03,2,68
8,0,26289,Boo Weekley,.03,2,73
8,0,47128,Richy Werenski,.03,2,74
22,0,25274,Steven Bowditch,.02,1,55
22,0,29479,Scott Brown,.02,2,91
22,0,06522,Ernie Els,.02,1,52
22,0,25191,Gonzalo Fernandez-Castaño,.02,1,56
22,0,21209,Sergio Garcia,.02,1,62
22,0,25900,Lucas Glover,.02,2,90
22,0,32448,James Hahn,.02,2,96
22,0,33461,Morgan Hoffmann,.02,2,88
22,0,34174,John Huh,.02,2,88
22,0,30944,Jason Kokrak,.02,2,95
22,0,37278,Nicholas Lindheim,.02,1,56
22,0,27129,Luke List,.02,2,98
22,0,33204,Shane Lowry,.02,1,49
22,0,31202,William McGirt,.02,2,83
22,0,28237,Rory McIlroy,.02,1,48
22,0,46601,Trey Mullinax,.02,2,82
22,0,29289,S.Y. Noh,.02,2,87
22,0,34358,Jonathan Randolph,.02,1,63
22,0,22405,Justin Rose,.02,1,64
22,0,29221,Webb Simpson,.02,2,99
22,0,29518,Brendan Steele,.02,2,84
22,0,34431,Robert Streb,.02,2,94
22,0,25892,Steve Wheatcroft,.02,1,47
45,0,35545,Blayne Barber,.01,1,71
45,0,33141,Keegan Bradley,.01,1,102
45,0,12510,Chad Campbell,.01,1,97
45,0,34021,Bud Cauley,.01,1,88
45,0,20229,Stewart Cink,.01,1,93
45,0,23541,Ben Crane,.01,1,79
45,0,25686,Jason Dufner,.01,1,82
45,0,31416,Derek Fathauer,.01,1,75
45,0,32102,Rickie Fowler,.01,1,76
45,0,19846,Brian Gay,.01,1,78
45,0,29720,Andres Gonzales,.01,1,69
45,0,29420,Billy Horschel,.01,1,86
45,0,21961,Charles Howell III,.01,1,82
45,0,36801,Mark Hubbard,.01,1,74
45,0,35506,Mackenzie Hughes,.01,1,104
45,0,29222,Billy Hurley III,.01,1,80
45,0,46440,Smylie Kaufman,.01,1,71
45,0,37454,Whee Kim,.01,1,72
45,0,30926,Chris Kirk,.01,1,83
45,0,29478,Kevin Kisner,.01,1,98
45,0,32757,Patton Kizzire,.01,1,76
45,0,33122,Russell Knox,.01,1,70
45,0,36689,Brooks Koepka,.01,1,80
45,0,35879,Kelly Kraft,.01,1,71
45,0,31420,Anirban Lahiri,.01,1,72
45,0,29926,Danny Lee,.01,1,89
45,0,26851,Marc Leishman,.01,1,90
45,0,34409,David Lingmerth,.01,1,75
45,0,32839,Hideki Matsuyama,.01,1,76
45,0,32640,Troy Merritt,.01,1,76
45,0,25198,Francesco Molinari,.01,1,72
45,0,22046,Geoff Ogilvy,.01,1,72
45,0,29908,C.T. Pan,.01,1,86
45,0,25818,Scott Piercy,.01,1,67
45,0,49771,J.T. Poston,.01,1,87
45,0,46970,Jon Rahm,.01,1,83
45,0,29223,Sam Saunders,.01,1,70
45,0,48081,Xander Schauffele,.01,1,92
45,0,46501,Ollie Schniederjans,.01,1,87
45,0,34046,Jordan Spieth,.01,1,78
45,0,27214,Kevin Streelman,.01,1,88
45,0,25834,Daniel Summerhays,.01,1,94
45,0,23325,Vaughn Taylor,.01,1,84
45,0,33419,Cameron Tringale,.01,1,83
45,0,32333,Kevin Tway,.01,1,88
45,0,28132,Tyrone Van Aswegen,.01,1,97
