RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,27770,Camilo Villegas,27.00,324,12
2,0,22986,Søren Kjeldsen,27.11,244,9
3,0,32150,Michael Thompson,27.25,218,8
4,0,29223,Sam Saunders,27.42,329,12
5,0,29289,S.Y. Noh,27.43,384,14
6,0,20593,Greg Chalmers,27.44,247,9
7,0,29926,Danny Lee,27.50,440,16
8,0,33448,Justin Thomas,27.56,441,16
9,0,39954,Cody Gribble,27.64,304,11
9,0,46440,Smylie Kaufman,27.64,304,11
11,0,28089,Jason Day,27.67,415,15
12,0,36689,Brooks Koepka,27.72,499,18
13,0,01810,Phil Mickelson,27.79,528,19
14,0,26300,Matt Jones,27.80,278,10
15,0,25191,Gonzalo Fernandez-Castaño,27.83,167,6
16,0,24357,K.J. Choi,27.89,251,9
16,0,32333,Kevin Tway,27.89,502,18
18,0,28237,Rory McIlroy,27.91,307,11
19,0,25274,Steven Bowditch,28.00,56,2
19,0,33413,Ben Martin,28.00,392,14
21,0,32102,Rickie Fowler,28.06,505,18
22,0,31560,Brian Stuard,28.08,337,12
23,0,23800,Bryce Molder,28.09,309,11
24,0,37454,Whee Kim,28.10,281,10
25,0,34099,Harris English,28.15,366,13
26,0,26499,Rafa Cabrera Bello,28.17,338,12
26,0,48081,Xander Schauffele,28.17,507,18
28,0,25632,Jimmy Walker,28.18,310,11
29,0,40009,Dominic Bozzelli,28.22,254,9
30,0,25396,Kevin Na,28.24,480,17
31,0,35110,Brett Drewitt,28.25,226,8
31,0,24024,Zach Johnson,28.25,452,16
31,0,34213,Grayson Murray,28.25,452,16
34,0,24138,Ian Poulter,28.27,424,15
34,0,27649,Brandt Snedeker,28.27,311,11
36,0,46550,Brandon Hagy,28.29,396,14
36,0,27644,Brian Harman,28.29,594,21
36,0,31420,Anirban Lahiri,28.29,396,14
36,0,23320,Ryan Palmer,28.29,198,7
36,0,25892,Steve Wheatcroft,28.29,198,7
41,0,48084,Wesley Bryan,28.33,510,18
41,0,29720,Andres Gonzales,28.33,340,12
43,0,29222,Billy Hurley III,28.36,397,14
44,0,24846,Ricky Barnes,28.38,454,16
45,0,34360,Patrick Reed,28.39,653,23
46,0,24361,Pat Perez,28.43,597,21
47,0,32200,Roberto Castro,28.44,256,9
47,0,34046,Jordan Spieth,28.44,512,18
49,0,35532,Tom Hoge,28.50,228,8
49,0,23108,Matt Kuchar,28.50,570,20
49,0,29221,Webb Simpson,28.50,627,22
52,0,27141,J.B. Holmes,28.53,485,17
53,0,28307,Matt Every,28.57,200,7
54,0,31416,Derek Fathauer,28.58,343,12
55,0,46501,Ollie Schniederjans,28.61,515,18
56,0,28679,Fabián Gómez,28.67,258,9
56,0,32839,Hideki Matsuyama,28.67,516,18
56,0,35891,Cameron Smith,28.67,430,15
59,0,40058,Zac Blair,28.68,545,19
60,0,31557,Jim Herman,28.69,373,13
60,0,24502,Adam Scott,28.69,373,13
62,0,27895,Jonas Blixt,28.70,287,10
62,0,20229,Stewart Cink,28.70,574,20
64,0,24924,Bill Haas,28.72,517,18
65,0,37455,Si Woo Kim,28.75,345,12
