RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
136,0,28132,Tyrone Van Aswegen,6.84,663,97
140,0,33141,Keegan Bradley,6.83,697,102
140,0,20104,Ken Duke,6.83,485,71
142,0,34021,Bud Cauley,6.82,600,88
142,0,29518,Brendan Steele,6.82,573,84
144,0,35450,Patrick Cantlay,6.81,327,48
144,0,24924,Bill Haas,6.81,579,85
144,0,33122,Russell Knox,6.81,477,70
147,0,29908,C.T. Pan,6.80,585,86
148,0,29740,Brad Fritsch,6.79,353,52
148,0,24358,Robert Garrigus,6.79,489,72
148,0,22046,Geoff Ogilvy,6.79,489,72
151,0,39324,J.J. Spaun,6.78,583,86
152,0,32448,James Hahn,6.77,650,96
153,0,33418,Shawn Stefani,6.76,460,68
154,0,29974,Branden Grace,6.75,425,63
155,0,35300,Andrew Loupe,6.73,350,52
155,0,22405,Justin Rose,6.73,431,64
157,0,28093,Miguel Angel Carballo,6.72,383,57
157,0,25900,Lucas Glover,6.72,605,90
159,0,20472,Alex Cejka,6.70,516,77
160,0,22056,Cameron Percy,6.68,434,65
161,0,30110,Kyle Stanley,6.67,667,100
162,0,24507,Jason Bohn,6.65,472,71
162,0,33204,Shane Lowry,6.65,326,49
162,0,26951,Johnson Wagner,6.65,419,63
165,0,28420,Ryan Brehm,6.64,511,77
165,0,27129,Luke List,6.64,651,98
167,0,31202,William McGirt,6.63,550,83
167,0,27064,Jhonattan Vegas,6.63,597,90
169,0,34264,Hudson Swafford,6.62,596,90
170,0,36801,Mark Hubbard,6.61,489,74
170,0,25818,Scott Piercy,6.61,443,67
172,0,30944,Jason Kokrak,6.59,626,95
172,0,36699,Patrick Rodgers,6.59,488,74
174,0,27095,Nick Watney,6.58,454,69
175,0,12510,Chad Campbell,6.55,635,97
175,0,27436,Graham DeLaet,6.55,498,76
175,0,37189,Harold Varner III,6.55,648,99
178,0,31323,Gary Woodland,6.54,582,89
179,0,25240,D.A. Points,6.51,443,68
180,0,31557,Jim Herman,6.40,480,75
181,0,20572,Rod Pampling,6.39,454,71
181,0,29476,Kyle Reifers,6.39,562,88
183,0,30692,Scott Stallings,6.38,491,77
184,0,29485,Brett Stegmaier,6.36,483,76
185,0,28500,Martin Flores,6.30,510,81
186,0,19803,Ryan Armour,6.22,367,59
187,0,29420,Billy Horschel,6.20,533,86
188,0,26289,Boo Weekley,6.11,446,73
189,0,23320,Ryan Palmer,6.08,322,53
190,0,23353,J.J. Henry,5.93,510,86
