RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY,YTD VICTORIES
1,0,46046,Scottie Scheffler,$21014342,2
2,0,46970,Jon Rahm,$16522608,4
3,0,46717,Viktor Hovland,$14112235,3
4,0,28237,Rory McIlroy,$13921008,2
5,0,39977,Max Homa,$10761517,2
6,0,51766,Wyndham Clark,$10757490,2
7,0,35450,Patrick Cantlay,$10372998
8,0,27644,Brian Harman,$9175262,1
9,0,33141,Keegan Bradley,$9010040,2
10,0,48081,Xander Schauffele,$8459066
11,0,34363,Tyrrell Hatton,$8336912
12,0,40098,Matt Fitzpatrick,$8144543,1
13,0,32102,Rickie Fowler,$7864161,1
14,0,55182,Tom Kim,$7774918,2
15,0,50525,Collin Morikawa,$7573198,1
16,0,51634,Sahith Theegala,$7284670,1
17,0,34046,Jordan Spieth,$7240044
18,0,47504,Sam Burns,$7139050,1
19,0,28089,Jason Day,$6922758,1
20,0,48117,Kurt Kitayama,$6840062,1
21,0,47993,Denny McCarthy,$6760012
22,0,39971,Sungjae Im,$6665921
23,0,30911,Tommy Fleetwood,$6510641
24,0,25900,Lucas Glover,$6399296,2
25,0,34098,Russell Henley,$6332282,1
26,0,25493,Nick Taylor,$6242461,1
27,0,29725,Tony Finau,$5867652,2
28,0,34099,Harris English,$5600689
29,0,39997,Corey Conners,$5545721,1
30,0,31646,Emiliano Grillo,$5476302,1
31,0,47591,Eric Cole,$5457030
32,0,37455,Si Woo Kim,$5397030,1
33,0,57366,Cameron Young,$5392961
34,0,49960,Sepp Straka,$5287574,1
35,0,49947,Taylor Moore,$5077211,1
36,0,45157,Cam Davis,$5001208
37,0,47347,Adam Schenk,$4987135
38,0,40115,Adam Svensson,$4844402,1
39,0,35532,Tom Hoge,$4723610
40,0,33399,Adam Hadwin,$4713995
41,0,22405,Justin Rose,$4635120,1
42,0,34256,Andrew Putnam,$4459264
43,0,35506,Mackenzie Hughes,$4318591,1
44,0,30926,Chris Kirk,$4150252,1
45,0,30927,Brendon Todd,$3935870
46,0,32839,Hideki Matsuyama,$3874772
47,0,23108,Matt Kuchar,$3840222
48,0,28252,Seamus Power,$3792807,1
49,0,54628,Lee Hodges,$3749468,1
50,0,49771,J.T. Poston,$3699409
51,0,35461,Beau Hossler,$3586109
52,0,33448,Justin Thomas,$3566403
53,0,24502,Adam Scott,$3329394
54,0,33948,Byeong Hun An,$3231760
55,0,52955,Ludvig Åberg,$3144994,1
56,0,46340,Alex Smalley,$3128514
57,0,55789,Taylor Montgomery,$3079378
58,0,50493,Justin Suh,$3075821
59,0,39546,Keith Mitchell,$3062484
60,0,39324,J.J. Spaun,$3060779
61,0,27129,Luke List,$3029125,1
62,0,36699,Patrick Rodgers,$3026193
63,0,37275,Sam Ryder,$2946215
64,0,36801,Mark Hubbard,$2932685
65,0,55708,Hayden Buckley,$2929779
66,0,54591,Ben Griffin,$2897799
67,0,32791,K.H. Lee,$2883904
68,0,47995,Davis Riley,$2856707,1
69,0,47988,Nick Hardy,$2845184,1
70,0,52374,Brandon Wu,$2622608
71,0,27349,Alex Noren,$2591982
72,0,33204,Shane Lowry,$2588707
73,0,33653,Thomas Detry,$2481116
74,0,36799,Stephan Jaeger,$2478083
75,0,57362,Austin Eckroat,$2476429
76,0,46414,Aaron Rai,$2470341
77,0,40058,Zac Blair,$2469218
78,0,50188,S.H. Kim,$2464522
79,0,40006,Erik van Rooyen,$2457390,1
80,0,36871,Matt NeSmith,$2410629
81,0,56630,Akshay Bhatia,$2346959,1
82,0,26476,Chez Reavie,$2264759
83,0,31323,Gary Woodland,$2256535
84,0,34409,David Lingmerth,$2227332
85,0,55893,Sam Stevens,$2208792
86,0,39975,Michael Kim,$2206882
87,0,58168,Davis Thompson,$2191482
88,0,34076,Joel Dahmen,$1996174
89,0,27770,Camilo Villegas,$1951764,1
90,0,45609,Tyler Duncan,$1917561
91,0,48119,Ben Taylor,$1912677
92,0,45522,Christiaan Bezuidenhout,$1886083
93,0,40250,Taylor Pendrith,$1880027
94,0,29420,Billy Horschel,$1810825
95,0,32139,Danny Willett,$1791651
96,0,54421,Garrick Higgo,$1784592
97,0,48699,Callum Tarren,$1780943
98,0,30692,Scott Stallings,$1758306
99,0,54783,Dylan Wu,$1757267
100,0,28775,Nate Lashley,$1749031
101,0,46441,Robby Shelton,$1743610
102,0,36326,David Lipsky,$1716258
103,0,52513,Carson Young,$1707716
104,0,27214,Kevin Streelman,$1636664
105,0,51070,Vincent Norrman,$1628489,1
106,0,51890,Greyson Sigg,$1615856
