RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
123,0,54591,Ben Griffin,3.84%,2897799,75413700
123,0,47988,Nick Hardy,3.84%,2845184,74088700
125,0,31681,Louis de Jager,3.83%,52345,1368000
126,0,47679,Victor Perez,3.82%,669594,17525700
127,0,52374,Brandon Wu,3.79%,2622608,69255700
128,0,47995,Davis Riley,3.76%,2856707,75935700
129,0,31323,Gary Woodland,3.73%,2256535,60573000
130,0,50188,S.H. Kim,3.71%,2464522,66429700
131,0,32791,K.H. Lee,3.70%,2883904,77969000
132,0,29908,C.T. Pan,3.68%,1272421,34623000
133,0,36799,Stephan Jaeger,3.66%,2478083,67680000
134,0,46414,Aaron Rai,3.64%,2470341,67797700
135,0,34409,David Lingmerth,3.62%,2227332,61563700
135,0,46464,Jordan Smith,3.62%,409884,11325000
137,0,51894,Vince Whaley,3.55%,706130,19890000
138,0,51070,Vincent Norrman,3.54%,1628489,46008700
139,0,55893,Sam Stevens,3.47%,2208792,63648700
139,0,45242,Kevin Yu,3.47%,1232379,35505000
141,0,36871,Matt NeSmith,3.43%,2410629,70362700
142,0,37189,Harold Varner III,3.37%,215236,6390000
143,0,50823,Tom McKibbin,3.35%,52811,1575000
144,0,26476,Chez Reavie,3.33%,2264759,68040000
145,0,55930,Fred Biondi,3.32%,188234,5670000
145,0,32139,Danny Willett,3.32%,1791651,53931000
147,0,50223,Ewen Ferguson,3.30%,151007,4575000
148,0,31242,Marcel Schneider,3.26%,73598,2259000
149,0,58168,Davis Thompson,3.23%,2191482,67778700
150,0,34255,Joseph Bramlett,3.21%,1597911,49833700
151,0,22371,Aaron Baddeley,3.19%,1337851,41913700
152,0,50992,Brett White,3.16%,160583,5076000
153,0,54783,Dylan Wu,3.12%,1757267,56277700
154,0,31569,Jason Scrivener,3.11%,42560,1368000
155,0,45609,Tyler Duncan,3.09%,1917561,62100700
156,0,46442,Maverick McNealy,3.06%,1328512,43424000
157,0,34076,Joel Dahmen,3.02%,1996174,66150700
157,0,36521,Young-han Song,3.02%,46167,1530000
159,0,57975,Harry Hall,3.01%,1564358,51921700
159,0,29420,Billy Horschel,3.01%,1810825,60257700
161,0,45522,Christiaan Bezuidenhout,2.97%,1886083,63497000
161,0,52514,Trace Crowe,2.97%,151933,5112000
163,0,52513,Carson Young,2.96%,1707716,57690700
164,0,40250,Taylor Pendrith,2.92%,1880027,64278700
165,0,28775,Nate Lashley,2.91%,1749031,60120000
165,0,48119,Ben Taylor,2.91%,1912677,65763700
167,0,47850,John Axelsen,2.90%,19841,684000
167,0,55165,Noah Goodwin,2.90%,19841,684000
169,0,45486,Joaquin Niemann,2.84%,369001,12990000
170,0,45836,Richard Bland,2.80%,84113,3000000
171,0,46441,Robby Shelton,2.76%,1743610,63243700
172,0,54421,Garrick Higgo,2.75%,1784592,64791000
173,0,59018,Ryan Gerard,2.74%,912311,33300700
173,0,49964,Aaron Wise,2.74%,1020174,37250000
175,0,34213,Grayson Murray,2.72%,437066,16074700
176,0,20766,Padraig Harrington,2.70%,528807,19551000
177,0,22764,Michael Block,2.67%,288333,10818000
178,0,35174,Matthew Southgate,2.66%,121500,4575000
178,0,55454,Carl Yuan,2.66%,1167050,43848700
180,0,48867,Matti Schmid,2.62%,1064025,40626700
181,0,48699,Callum Tarren,2.58%,1780943,69003700
182,0,45194,Marcus Armitage,2.57%,57950,2259000
183,0,51997,Andrew Novak,2.55%,1173140,46008700
184,0,34563,Chesson Hadley,2.54%,1503167,59112700
185,0,46550,Brandon Hagy,2.53%,36457,1440000
185,0,30163,Henrik Norlander,2.53%,1158809,45882700
187,0,30692,Scott Stallings,2.50%,1758306,70283700
187,0,27214,Kevin Streelman,2.50%,1636664,65448000
189,0,36326,David Lipsky,2.49%,1716258,68940700
189,0,51890,Greyson Sigg,2.49%,1615856,64944700
191,0,37250,Romain Langasque,2.48%,202982,8175000
192,0,52375,Doug Ghim,2.47%,1437263,58275700
193,0,33408,Tyson Alexander,2.46%,1433633,58212700
194,0,26596,Ryan Moore,2.45%,1234755,50346000
195,0,34310,Alexander Björk,2.44%,111536,4575000
196,0,47987,Cole Hammer,2.43%,413611,17046000
197,0,59836,Pierceson Coody,2.42%,363960,15048000
197,0,48887,Matt Wallace,2.42%,1451971,59979700
199,0,33413,Ben Martin,2.37%,1379841,58257700
199,0,61193,David Puig,2.37%,85441,3600000
201,0,47125,Matt Atkins,2.36%,35700,1512000
202,0,32394,Tapio Pulkkanen,2.34%,52811,2259000
203,0,58669,Jacob Solomon,2.31%,117901,5112000
204,0,37338,Zecheng Dou,2.29%,1099906,48060700
204,0,56762,Will Gordon,2.29%,1449632,63243700
206,0,29256,James Morrison,2.28%,31223,1368000
207,0,32816,Satoshi Kodaira,2.27%,699577,30780000
207,0,47983,Chad Ramey,2.27%,1513390,66690700
209,0,46601,Trey Mullinax,2.26%,1413549,62634700
210,0,39058,Lucas Herbert,2.25%,1192273,53057000
211,0,23320,Ryan Palmer,2.22%,1244899,56088700
212,0,37278,Nicholas Lindheim,2.15%,187577,8730000
213,0,27064,Jhonattan Vegas,2.12%,375361,17676000
214,0,39954,Cody Gribble,2.10%,640107,30474700
215,0,21209,Sergio Garcia,2.09%,143295,6840000
216,0,29221,Webb Simpson,2.07%,908929,43938000
217,0,27936,Martin Laird,2.06%,1258725,61182000
218,0,40162,Justin Lower,2.04%,1426711,70038700
219,0,29485,Brett Stegmaier,2.02%,104960,5184000
220,0,34466,Peter Malnati,2.00%,1369804,68418000
221,0,52372,Cameron Champ,1.99%,1103852,55440000
221,0,25632,Jimmy Walker,1.99%,1111220,55809700
223,0,30957,Maximilian Kieffer,1.98%,44729,2259000
223,0,33674,Adrian Meronk,1.98%,584369,29567000
225,0,49228,Keita Nakajima,1.97%,258303,13098000
226,0,26329,Louis Oosthuizen,1.95%,121500,6240000
227,0,24494,Erik Compton,1.91%,43057,2250000
227,0,32640,Troy Merritt,1.91%,1302362,68049700
229,0,12716,Charley Hoffman,1.90%,994186,52389700
230,0,22056,Cameron Percy,1.85%,574605,31068700
231,0,27506,Oliver Wilson,1.84%,84113,4575000
232,0,32757,Patton Kizzire,1.83%,1161610,63378700
233,0,29518,Brendan Steele,1.81%,350609,19422000
234,0,48640,Johannes Veerman,1.79%,51566,2880000
235,0,24140,Sean O'Hair,1.78%,489032,27468700
236,0,51349,Nico Echavarria,1.76%,1035131,58896000
237,0,34374,Erik Barnes,1.75%,422239,24120000
237,0,35376,Roberto Díaz,1.75%,65788,3762000
239,0,33597,Harry Higgs,1.70%,718748,42192700
240,0,49298,Kramer Hickok,1.67%,1017832,60930700
241,0,36837,Julien Brun,1.66%,26190,1575000
242,0,29531,Richie Ramsay,1.65%,75280,4575000
243,0,47079,Harrison Endycott,1.62%,840303,51939700
243,0,24024,Zach Johnson,1.62%,807499,49908700
245,0,35617,Martin Trainer,1.60%,509265,31806700
246,0,39067,MJ Daffue,1.59%,830919,52344700
247,0,35110,Brett Drewitt,1.56%,46426,2970000
247,0,27963,Chris Stroud,1.56%,449238,28818700
249,0,29289,S.Y. Noh,1.54%,468487,30402700
250,0,34317,Joakim Lagergren,1.53%,34664,2259000
250,0,23481,Marcel Siem,1.53%,94980,6195000
252,0,29926,Danny Lee,1.51%,316795,20934000
252,0,50095,Austin Smotherman,1.51%,957049,63324700
254,0,48632,Yuto Katsuragawa,1.49%,124460,8334000
255,0,31577,Tano Goya,1.47%,595760,40482700
255,0,47393,Jeffrey Kang,1.47%,46916,3186000
257,0,65280,Niklas Norgaard,1.45%,19841,1368000
257,0,35913,Michael Stewart,1.45%,43433,3000000
259,0,27895,Jonas Blixt,1.43%,241393,16866700
259,0,39834,Guido Migliozzi,1.43%,65215,4575000
261,0,01226,Fred Couples,1.42%,46080,3240000
261,0,23983,Luke Donald,1.42%,456642,32247700
263,0,28300,Joost Luiten,1.39%,63740,4575000
264,0,35901,Paul Haley II,1.38%,755188,54774700
265,0,46435,Austin Cook,1.37%,647085,47178700
265,0,48822,Sebastián Muñoz,1.37%,183818,13464000
265,0,25818,Scott Piercy,1.37%,861981,63090700
268,0,12195,Tom Johnson,1.36%,42532,3132000
269,0,65374,Brandon Robinson Thompson,1.35%,40500,3000000
270,0,46837,Yuxin Lin,1.34%,20244,1512000
271,0,32366,Kevin Chappell,1.33%,362455,27342700
271,0,35310,Lanto Griffin,1.33%,514634,38772000
273,0,48051,Yannik Paul,1.32%,101598,7725000
274,0,45526,Abraham Ancer,1.31%,170404,12990000
274,0,29535,Brice Garnett,1.31%,492959,37638700
274,0,32150,Michael Thompson,1.31%,438817,33390700
277,0,59652,Sam Bennett,1.30%,303155,23346000
277,0,34610,Matthias Schwab,1.30%,847328,65394700
279,0,60004,Jacob Bridgeman,1.28%,37190,2898000
279,0,55509,Hurly Long,1.28%,58725,4575000
279,0,50154,Joseph Winslow,1.28%,18249,1422000
282,0,35421,Brandon Harkins,1.27%,8664,684000
282,0,35449,Adam Long,1.27%,884088,69858000
282,0,32797,Sanghyun Park,1.27%,24010,1890000
285,0,24980,Scott Gutschewski,1.26%,14690,1170000
286,0,35879,Kelly Kraft,1.24%,722098,58446700
286,0,46368,Stuart Macdonald,1.24%,20160,1620000
288,0,27958,Ryan Blaum,1.22%,52341,4284000
288,0,20229,Stewart Cink,1.22%,743246,61158000
288,0,31273,Gavin Green,1.22%,19170,1575000
288,0,47806,Raul Pereda,1.22%,16940,1386000
288,0,32333,Kevin Tway,1.22%,815058,66960700
288,0,52666,Sami Valimaki,1.22%,56033,4575000
294,0,64594,Angel Hidalgo Portillo,1.21%,24890,2052000
294,0,29476,Kyle Reifers,1.21%,104076,8622000
296,0,27974,Sung Kang,1.20%,292639,24336700
297,0,35469,Sebastián Vázquez,1.19%,51817,4338000
298,0,47154,Martin Contini,1.18%,13780,1170000
298,0,22046,Geoff Ogilvy,1.18%,173140,14670700
298,0,57900,Chandler Phillips,1.18%,18868,1602000
301,0,49453,Trevor Cone,1.16%,494936,42750700
301,0,23814,Edoardo Molinari,1.16%,40746,3501700
303,0,35490,Wil Bateman,1.14%,18540,1620000
303,0,51363,George Bryan IV,1.14%,13325,1170000
303,0,47056,Rikuya Hoshino,1.14%,92740,8130000
303,0,25198,Francesco Molinari,1.14%,566848,49611000
303,0,39335,Kevin Roy,1.14%,478670,42102700
308,0,48084,Wesley Bryan,1.13%,297461,26352700
308,0,28679,Fabián Gómez,1.13%,143701,12690700
310,0,49766,Hank Lebioda,1.11%,382836,34506700
311,0,32448,James Hahn,1.10%,576584,52326000
312,0,52575,Paul O'Hara,1.08%,17550,1620000
313,0,60008,Ford Clegg,1.06%,15580,1476000
313,0,24924,Bill Haas,1.06%,170817,16092700
313,0,47917,Takumi Kanaya,1.06%,68754,6510000
313,0,31202,William McGirt,1.06%,281110,26586700
317,0,29970,Dylan Frittelli,1.05%,683295,64935700
317,0,33122,Russell Knox,1.05%,692454,65988700
319,0,46402,Talor Gooch,1.04%,97200,9390000
319,0,46879,Naoyuki Kataoka,1.04%,20570,1980000
319,0,33293,Thomas Pieters,1.04%,135210,12990000
319,0,47128,Richy Werenski,1.04%,617783,59544700
323,0,53165,Doc Redman,1.03%,595132,57762700
323,0,33117,Dale Whitnell,1.03%,23220,2259000
325,0,39412,Zack Fischer,1.02%,60880,5988000
325,0,33968,Thorbjørn Olesen,1.02%,91916,8967700
327,0,19803,Ryan Armour,1.00%,539788,53910700
327,0,32369,Sihwan Kim,1.00%,31500,3150000
329,0,24925,Jonathan Byrd,.99%,322026,32490700
330,0,08075,Jerry Kelly,.98%,58000,5922000
331,0,59743,Aguri Iwasaki,.97%,34190,3510000
331,0,51635,Chris Nido,.97%,34175,3510000
333,0,28420,Ryan Brehm,.96%,596227,62352000
333,0,34174,John Huh,.96%,121256,12618000
333,0,27649,Brandt Snedeker,.96%,167113,17496000
336,0,51366,Riki Kawamoto,.95%,18810,1980000
337,0,63371,Chanmin Jung,.94%,17850,1890000
337,0,33486,Roger Sloan,.94%,65405,6930000
339,0,51414,Brent Grant,.93%,466212,50094700
339,0,32775,Shugo Imahira,.93%,32645,3510000
341,0,56003,Yongjun Bae,.92%,17430,1890000
341,0,25686,Jason Dufner,.92%,525090,56916700
343,0,52583,Sanghun Shin,.91%,17220,1890000
344,0,31016,Tomoharu Otsuki,.90%,17820,1980000
344,0,27330,Josh Teater,.90%,26030,2880000
344,0,33870,Ashun Wu,.90%,20340,2259000
347,0,59095,Chris Gotterup,.89%,83689,9414000
348,0,36724,Augusto Núñez,.88%,382748,43578700
349,0,32070,Rafael Campos,.87%,25131,2880000
349,0,08793,Tiger Woods,.87%,59560,6840000
351,0,24846,Ricky Barnes,.86%,190721,22068700
352,0,27556,Ted Potter Jr.,.85%,112208,13230000
353,0,54869,Chase Johnson,.84%,35548,4230000
354,0,29939,Fabrizio Zanotti,.83%,24352,2943000
355,0,32367,Jorge Campillo,.79%,36255,4575000
355,0,23788,D.J. Trahan,.79%,92850,11718700
357,0,19846,Brian Gay,.78%,219638,28098000
357,0,35314,Andy Sullivan,.78%,10627,1368000
359,0,27466,Spencer Levin,.77%,23000,3006000
360,0,31560,Brian Stuard,.76%,296420,39150700
361,0,31557,Jim Herman,.75%,372745,49410700
362,0,26331,Charl Schwartzel,.74%,46080,6240000
363,0,58967,Trevor Werbylo,.73%,309436,42156700
364,0,35087,Bio Kim,.72%,46830,6465000
365,0,33404,Chris Baker,.71%,18696,2646000
365,0,27554,Scott Harrington,.71%,300546,42102700
367,0,06522,Ernie Els,.70%,46200,6600000
367,0,51491,Brandon Matthews,.70%,265711,37908700
369,0,49303,Anders Albertson,.69%,87639,12618000
369,0,29478,Kevin Kisner,.69%,335671,48482000
371,0,30750,Tommy Gainey,.68%,137388,20124000
371,0,48098,Sebastian Garcia Rodriguez,.68%,9356,1368000
373,0,34431,Robert Streb,.67%,402060,60102700
374,0,48293,Mikael Lindberg,.66%,9006,1368000
374,0,51950,Max McGreevy,.66%,422905,64512700
374,0,55623,Kaito Onishi,.66%,50379,7668000
374,0,40181,Clément Sordet,.66%,9006,1368000
374,0,52411,Kyle Westmoreland,.66%,308365,46620700
379,0,25240,D.A. Points,.64%,83872,13194700
380,0,59442,Parker Coody,.63%,20425,3222000
381,0,28259,Sangmoon Bae,.62%,57871,9306700
382,0,23621,Rory Sabbatini,.60%,149009,24948000
382,0,29425,Andrew Svoboda,.60%,43200,7200000
384,0,49117,Isidro Benitez,.59%,17548,2952000
385,0,49813,Daniel Hillier,.57%,26190,4575000
386,0,35557,Aaron Cockerill,.56%,16872,2988000
387,0,47888,Taiga Semikawa,.55%,48903,8958000
388,0,34575,Adrian Otaegui,.54%,41375,7725000
388,0,10381,Curtis Thompson,.54%,16296,3024000
390,0,59871,Greg Koch,.53%,56170,10548000
390,0,33410,Andrew Landry,.53%,263815,49554700
392,0,35778,Kazuki Higa,.51%,91177,17994000
393,0,49022,Yoseop Seo,.49%,16905,3465000
394,0,20593,Greg Chalmers,.48%,88172,18378700
395,0,27095,Nick Watney,.47%,263725,55926700
396,0,24358,Robert Garrigus,.46%,48425,10530700
396,0,27797,Derek Lamely,.46%,52205,11340700
398,0,10423,Mike Weir,.44%,21438,4860000
399,0,37273,Derek Ernst,.42%,52898,12708700
400,0,54813,Philip Knowles,.41%,53421,12924000
400,0,54364,Stephen Stallings Jr.,.41%,8360,2052000
402,0,63459,Dan Bradbury,.40%,18180,4575000
402,0,63455,Ross Steelman,.40%,17466,4392000
402,0,50584,Connor Syme,.40%,18360,4575000
405,0,23541,Ben Crane,.39%,71025,18306000
405,0,32662,Michael Gligic,.39%,169449,43578700
405,0,52462,Chase Hanna,.39%,8816,2259000
405,0,27747,Hiroshi Iwata,.39%,19470,4980000
409,0,29479,Scott Brown,.38%,78995,20826700
410,0,45523,Thriston Lawrence,.37%,68800,18525000
411,0,33490,Bo Hoag,.36%,15390,4284000
412,0,49590,Frankie Capan III,.34%,17160,5004000
412,0,30110,Kyle Stanley,.34%,84721,24984700
414,0,27141,J.B. Holmes,.27%,58884,21456000
415,0,50762,Alejandro Del Rey,.26%,11172,4284000
415,0,29670,Pablo Larrazabal,.26%,29750,11325000
417,0,32776,Yeongsu Kim,.24%,16905,7065000
418,0,24490,George McNeill,.23%,16834,7254000
419,0,52096,Adri Arnaus,.21%,19170,9201000
420,0,26679,Kevin Stadler,.20%,21318,10692700
421,0,60006,Ben Carr,.19%,17388,9036000
422,0,47102,David Micheluzzi,.17%,19855,11460000
423,0,23623,Bo Van Pelt,.14%,11172,7722000
424,0,21407,Arjun Atwal,.13%,16367,12636000
424,0,26420,Richard Johnson,.13%,8208,6318000
