RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,23621,Rory Sabbatini,78.57,11,14
2,0,01042,Paul Azinger,75.00,9,12
2,0,01320,Bob Estes,75.00,18,24
4,0,10201,Matt Gogel,73.68,14,19
5,0,21805,Harrison Frazar,71.43,15,21
5,0,06595,Kevin Sutherland,71.43,10,14
7,0,06522,Ernie Els,70.00,14,20
8,0,23614,Rich Beem,69.57,16,23
9,0,01388,Robert Gamez,69.23,9,13
10,0,01761,Len Mattiace,68.75,22,32
11,0,01185,Brandel Chamblee,66.67,16,24
11,0,20229,Stewart Cink,66.67,16,24
11,0,01666,Bernhard Langer,66.67,6,9
14,0,08537,J.P. Hayes,65.22,15,23
14,0,10912,Craig Perks,65.22,15,23
14,0,01948,Tim Petrovic,65.22,15,23
17,0,01024,Billy Andrade,64.86,24,37
18,0,01157,Tom Byrum,64.29,9,14
18,0,02257,Brian Watts,64.29,9,14
20,0,01724,Jeff Maggert,64.00,16,25
20,0,06373,José María Olazábal,64.00,16,25
22,0,01226,Fred Couples,63.64,7,11
22,0,08633,Per-Ulrik Johansson,63.64,14,22
24,0,24361,Pat Perez,63.33,19,30
25,0,12680,Shigeki Maruyama,63.16,12,19
25,0,08375,Paul Stankowski,63.16,24,38
27,0,10565,Ian Leggatt,62.96,17,27
28,0,06251,Chris DiMarco,62.50,15,24
28,0,01313,Steve Elkington,62.50,20,32
28,0,12782,Tim Herron,62.50,15,24
31,0,01329,Brad Faxon,61.90,13,21
31,0,20572,Rod Pampling,61.90,13,21
31,0,06613,Tommy Tolles,61.90,13,21
34,0,01361,Dan Forsman,61.54,8,13
34,0,21961,Charles Howell III,61.54,16,26
34,0,01569,Peter Jacobsen,61.54,8,13
34,0,06016,Brad Lardon,61.54,8,13
38,0,20634,Peter Lonard,61.11,11,18
38,0,01771,Blaine McCallister,61.11,11,18
38,0,02239,Scott Verplank,61.11,11,18
41,0,07749,Brett Quigley,60.00,21,35
42,0,02002,John Riegger,59.26,16,27
43,0,23108,Matt Kuchar,59.09,13,22
43,0,06527,Steve Stricker,59.09,13,22
43,0,02245,Grant Waite,59.09,13,22
46,0,01378,David Frost,58.82,20,34
46,0,19817,Michael Muehr,58.82,10,17
48,0,20094,Jonathan Kaye,58.06,18,31
49,0,06575,Dudley Hart,57.89,11,19
49,0,11011,Mike Sposa,57.89,22,38
49,0,20566,Kaname Yokoo,57.89,11,19
52,0,06332,Neal Lancaster,57.69,15,26
52,0,01927,Dennis Paulson,57.69,15,26
54,0,21209,Sergio Garcia,57.14,8,14
54,0,01527,Scott Hoch,57.14,8,14
54,0,10423,Mike Weir,57.14,12,21
57,0,10885,Robert Allenby,56.67,17,30
57,0,20105,Jeff Gove,56.67,17,30
59,0,01945,Kenny Perry,56.52,13,23
60,0,07867,Woody Austin,56.25,18,32
60,0,06621,Joe Durant,56.25,9,16
60,0,01475,Donnie Hammond,56.25,9,16
63,0,02104,Jeff Sluman,56.00,14,25
64,0,20043,Edward Fryatt,55.56,15,27
64,0,10733,Kent Jones,55.56,15,27
64,0,01920,Craig Parry,55.56,15,27
67,0,01035,Tommy Armour III,55.00,11,20
67,0,19824,Craig Barlow,55.00,11,20
69,0,20127,Chris Riley,54.84,17,31
70,0,20593,Greg Chalmers,54.76,23,42
71,0,19972,José Coceres,54.55,6,11
71,0,23125,Brad Elder,54.55,18,33
71,0,02206,David Toms,54.55,12,22
74,0,08931,Glen Day,54.05,20,37
75,0,01175,Jim Carter,53.85,14,26
75,0,01926,Steve Pate,53.85,7,13
75,0,08793,Tiger Woods,53.85,7,13
78,0,12826,Paul Claxton,53.49,23,43
79,0,22913,John Rollins,53.13,17,32
80,0,20498,Briny Baird,52.94,18,34
81,0,21806,Paul Gow,52.17,24,46
82,0,12510,Chad Campbell,52.00,13,25
82,0,10860,Justin Leonard,52.00,13,25
84,0,08075,Jerry Kelly,51.72,15,29
84,0,01810,Phil Mickelson,51.72,15,29
84,0,02101,Joey Sindelar,51.72,15,29
87,0,01307,Joel Edwards,51.61,16,31
87,0,10457,Frank Nobilo,51.61,16,31
89,0,19846,Brian Gay,51.16,22,43
90,0,21633,Steve Allan,50.00,13,26
90,0,01219,John Cook,50.00,7,14
90,0,19881,Robert Damron,50.00,16,32
90,0,06643,Paul Goydos,50.00,12,24
90,0,01457,Jay Haas,50.00,11,22
90,0,10117,Bob Heintz,50.00,12,24
90,0,01619,Skip Kendall,50.00,18,36
90,0,08993,Franklin Langham,50.00,13,26
90,0,20502,Michael Long,50.00,14,28
90,0,10585,Scott McCarron,50.00,12,24
90,0,22293,Heath Slocum,50.00,10,20
90,0,02223,Bob Tway,50.00,12,24
