RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,01926,Steve Pate,19.94,71,356
2,0,01633,Tom Kite,19.93,54,271
3,0,02201,Jim Thorpe,19.65,45,229
4,0,01014,Fulton Allem,19.22,69,359
5,0,01388,Robert Gamez,18.52,60,324
6,0,01559,Hale Irwin,18.18,48,264
6,0,01783,Mark McCumber,18.18,56,308
8,0,01968,Nick Price,18.01,49,272
9,0,01557,John Inman,17.79,71,399
10,0,01201,Lennie Clements,17.74,58,327
11,0,01577,Lee Janzen,17.62,65,369
12,0,01495,Morris Hatalsky,17.55,43,245
13,0,01736,Roger Maltbie,17.30,41,237
14,0,06058,John Flannery,17.11,71,415
15,0,01098,Jay Don Blake,17.03,54,317
16,0,01928,Corey Pavin,16.99,62,365
17,0,01682,Wayne Levi,16.72,51,305
18,0,01320,Bob Estes,16.67,65,390
19,0,01378,David Frost,16.49,48,291
20,0,02224,Greg Twiggs,16.06,57,355
21,0,01510,Nolan Henke,16.00,60,375
22,0,01024,Billy Andrade,15.99,59,369
23,0,02242,Lanny Wadkins,15.83,44,278
24,0,01200,Keith Clearwater,15.79,66,418
25,0,01891,David Ogrin,15.78,59,374
26,0,02321,Fuzzy Zoeller,15.55,44,283
27,0,02245,Grant Waite,15.43,56,363
28,0,02214,Kirk Triplett,15.41,57,370
29,0,06012,Greg Kraft,15.36,45,293
30,0,02010,Loren Roberts,15.34,58,378
31,0,01823,Larry Mize,15.31,47,307
32,0,01553,John Huston,15.25,68,446
33,0,01353,Bruce Fleisher,15.21,54,355
34,0,01971,Dillard Pruitt,15.19,53,349
35,0,01116,Michael Bradley,15.14,48,317
36,0,01203,Russ Cochran,15.12,57,377
37,0,01374,Robin Freeman,15.10,53,351
38,0,01887,Mark O'Meara,15.07,52,345
39,0,01527,Scott Hoch,14.86,55,370
40,0,01390,Buddy Gardner,14.77,39,264
41,0,01930,Eddie Pearce,14.74,37,251
42,0,02255,Denis Watson,14.68,37,252
43,0,01418,Bill Glasson,14.65,46,314
44,0,02100,Tim Simpson,14.58,50,343
45,0,01435,Wayne Grady,14.56,30,206
46,0,01313,Steve Elkington,14.53,51,351
47,0,01945,Kenny Perry,14.52,53,365
48,0,02159,Curtis Strange,14.51,46,317
49,0,01475,Donnie Hammond,14.50,48,331
50,0,02101,Joey Sindelar,14.49,41,283
51,0,02180,Harry Taylor,14.48,52,359
52,0,01219,John Cook,14.45,49,339
53,0,01414,Bob Gilder,14.33,45,314
54,0,02049,Gene Sauers,14.32,54,377
55,0,06247,David Delong,14.22,30,211
56,0,01282,Trevor Dodds,14.20,47,331
57,0,01876,Greg Norman,14.15,30,212
58,0,02146,Payne Stewart,14.13,53,375
59,0,01443,Hubert Green,14.08,30,213
60,0,02223,Bob Tway,14.07,38,270
61,0,01306,David Edwards,14.06,44,313
61,0,01766,Billy Mayfair,14.06,62,441
63,0,01549,Mike Hulbert,14.04,56,399
64,0,10195,Tim Conley,14.01,36,257
65,0,01771,Blaine McCallister,13.93,50,359
66,0,01958,Dan Pohl,13.88,29,209
67,0,02099,Scott Simpson,13.83,43,311
68,0,01329,Brad Faxon,13.82,47,340
69,0,01307,Joel Edwards,13.77,50,363
70,0,01261,Jay Delsing,13.72,55,401
71,0,06617,Brian Henninger,13.70,50,365
72,0,01755,Dick Mast,13.68,48,351
73,0,06086,Russell Beiersdorf,13.65,55,403
74,0,01361,Dan Forsman,13.62,47,345
75,0,01381,Fred Funk,13.61,63,463
76,0,01724,Jeff Maggert,13.60,48,353
77,0,01468,Gary Hallberg,13.57,49,361
78,0,06006,JC Anderson,13.55,42,310
79,0,01132,Mark Brooks,13.46,51,379
79,0,01161,Mark Calcavecchia,13.46,51,379
79,0,02111,Mike Smith,13.46,49,364
82,0,02133,Craig Stadler,13.44,43,320
83,0,01218,Jeff Cook,13.43,45,335
83,0,01864,Larry Nelson,13.43,29,216
85,0,01701,Bob Lohr,13.33,46,345
86,0,02170,Hal Sutton,13.31,45,338
87,0,01706,Davis Love III,13.28,53,399
88,0,02090,Tom Sieckmann,13.21,51,386
89,0,01946,Peter Persons,13.19,48,364
90,0,01659,Massy Kuramoto,13.11,32,244
91,0,01690,Bruce Lietzke,13.07,26,199
92,0,02033,Dave Rummells,12.97,41,316
93,0,01157,Tom Byrum,12.94,40,309
94,0,02298,Jim Woodward,12.92,27,209
95,0,02217,Dennis Trixler,12.91,43,333
96,0,02206,David Toms,12.90,44,341
97,0,01284,Mike Donald,12.87,48,373
98,0,01235,Ben Crenshaw,12.86,36,280
98,0,01797,Rocco Mediate,12.86,45,350
100,0,01457,Jay Haas,12.81,57,445
101,0,06332,Neal Lancaster,12.78,52,407
102,0,01197,Bobby Clampett,12.67,28,221
102,0,02256,Tom Watson,12.67,28,221
104,0,01288,Ed Dougherty,12.64,57,451
105,0,01846,Jodie Mudd,12.61,30,238
105,0,02279,Mark Wiebe,12.61,45,357
107,0,01196,Brian Claar,12.59,55,437
107,0,06136,Mike Schuchart,12.59,37,294
109,0,01938,David Peoples,12.57,42,334
110,0,01707,Steve Lowery,12.56,55,438
111,0,01072,Chip Beck,12.54,44,351
112,0,01715,Mark Lye,12.50,33,264
113,0,01042,Paul Azinger,12.46,40,321
113,0,06599,John Elliott,12.46,39,313
113,0,02267,D.A. Weibring,12.46,37,297
116,0,01226,Fred Couples,12.41,35,282
117,0,01129,Bill Britton,12.40,45,363
117,0,06643,Paul Goydos,12.40,48,387
119,0,06284,Jim Hallet,12.36,45,364
120,0,06128,Steve Lamontagne,12.34,49,397
120,0,02218,Ted Tryba,12.34,47,381
122,0,01248,Rick Dalpos,12.32,35,284
123,0,06197,Michael Allen,12.24,41,335
123,0,06090,Jim McGovern,12.24,58,474
125,0,02246,Duffy Waldorf,12.23,39,319
126,0,01093,Ronnie Black,12.15,43,354
127,0,02241,Bobby Wadkins,12.12,32,264
128,0,01049,Ian Baker-Finch,12.08,29,240
129,0,02294,Willie Wood,12.06,38,315
130,0,02007,Larry Rinker,12.04,36,299
131,0,06124,Patrick Burke,12.02,28,233
132,0,06144,John Dowdall,11.87,26,219
132,0,01550,Ed Humenik,11.87,45,379
134,0,02303,Robert Wrenn,11.85,39,329
135,0,08759,Tad Rhyan,11.84,38,321
135,0,06589,Jeff Woodland,11.84,38,321
137,0,06044,Scott Gump,11.83,44,372
137,0,01533,P.H. Horgan III,11.83,42,355
139,0,06566,Jaime Gomez,11.82,41,347
140,0,01849,Bill Murchison,11.76,26,221
140,0,02190,Doug Tewell,11.76,30,255
142,0,01323,Brad Fabel,11.71,39,333
143,0,02185,Lance Ten Broeck,11.70,46,393
144,0,01068,Andy Bean,11.60,29,250
144,0,02322,Richard Zokol,11.60,34,293
146,0,01723,Andrew Magee,11.56,34,294
147,0,01408,Kelly Gibson,11.46,47,410
148,0,02131,Mike Springer,11.45,38,332
149,0,01331,Rick Fehr,11.42,45,394
150,0,01725,John Mahaffey,11.30,33,292
151,0,01569,Peter Jacobsen,11.29,36,319
152,0,02104,Jeff Sluman,11.25,44,391
153,0,01143,Brad Bryant,11.22,46,410
154,0,01346,Ed Fiori,11.17,43,385
155,0,01444,Ken Green,11.16,27,242
156,0,02225,Howard Twitty,11.05,41,371
157,0,01837,Gil Morgan,11.01,38,345
158,0,02067,Ted Schulz,10.99,42,382
159,0,01934,Dave Peege,10.92,25,229
159,0,01975,Tom Purtzer,10.92,25,229
161,0,01607,Brian Kamm,10.86,38,350
162,0,01810,Phil Mickelson,10.73,31,289
163,0,01564,David Jackson,10.48,37,353
164,0,01185,Brandel Chamblee,10.45,35,335
165,0,06575,Dudley Hart,10.41,38,365
166,0,01890,Brett Ogle,10.13,23,227
167,0,01006,John Adams,10.08,37,367
167,0,01060,Dave Barr,10.08,38,377
169,0,01677,Tom Lehman,9.97,38,381
170,0,01385,Jim Gallagher Jr.,9.83,35,356
171,0,01920,Craig Parry,9.72,28,288
172,0,08045,Perry Moss,9.71,34,350
173,0,10795,Neale Smith,9.57,22,230
174,0,01761,Len Mattiace,9.46,30,317
175,0,07569,Mark Carnevale,9.42,36,382
176,0,06034,Marco Dawson,9.15,39,426
177,0,06401,Marty Schiene,9.09,23,253
178,0,05319,Gene Jones,8.97,21,234
179,0,10207,Jimmy Johnston,8.90,25,281
180,0,02135,Mike Standly,8.89,33,371
181,0,01191,Barry Cheesman,8.81,31,352
182,0,01035,Tommy Armour III,8.73,20,229
183,0,01648,Billy Kratzert,8.45,18,213
184,0,01619,Skip Kendall,8.23,32,389
185,0,01249,John Daly,8.07,23,285
186,0,06691,Greg Cesario,7.94,20,252
187,0,01469,Dan Halldorson,7.89,25,317
188,0,01096,Phil Blackmar,7.87,28,356
189,0,08553,Lee Porter,7.66,16,209
