RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
102,0,02245,Grant Waite,18.21,295,1620
103,0,06197,Michael Allen,18.19,275,1512
103,0,02010,Loren Roberts,18.19,311,1710
103,0,02206,David Toms,18.19,275,1512
106,0,01766,Billy Mayfair,18.18,360,1980
107,0,01261,Jay Delsing,18.17,327,1800
108,0,01975,Tom Purtzer,18.15,183,1008
109,0,01129,Bill Britton,18.10,290,1602
110,0,01132,Mark Brooks,18.07,309,1710
111,0,02170,Hal Sutton,18.04,276,1530
111,0,02298,Jim Woodward,18.04,164,909
113,0,02007,Larry Rinker,18.02,240,1332
114,0,01549,Mike Hulbert,18.00,324,1800
115,0,02180,Harry Taylor,17.99,285,1584
116,0,06599,John Elliott,17.97,249,1386
117,0,06643,Paul Goydos,17.95,307,1710
118,0,01736,Roger Maltbie,17.89,190,1062
118,0,02101,Joey Sindelar,17.89,227,1269
120,0,01235,Ben Crenshaw,17.84,228,1278
121,0,02185,Lance Ten Broeck,17.81,311,1746
122,0,06136,Mike Schuchart,17.75,230,1296
123,0,06617,Brian Henninger,17.74,287,1618
124,0,10195,Tim Conley,17.72,201,1134
125,0,01533,P.H. Horgan III,17.69,277,1566
126,0,06128,Steve Lamontagne,17.63,311,1764
127,0,06006,JC Anderson,17.60,244,1386
128,0,01197,Bobby Clampett,17.59,171,972
129,0,01557,John Inman,17.57,310,1764
129,0,01971,Dillard Pruitt,17.57,272,1548
131,0,01191,Barry Cheesman,17.56,275,1566
132,0,06566,Jaime Gomez,17.45,267,1530
133,0,01288,Ed Dougherty,17.32,346,1998
133,0,02223,Bob Tway,17.32,212,1224
135,0,02303,Robert Wrenn,17.28,252,1458
136,0,01249,John Daly,17.26,219,1269
137,0,02104,Jeff Sluman,17.18,300,1746
138,0,01218,Jeff Cook,17.15,254,1481
139,0,01648,Billy Kratzert,17.09,160,936
140,0,06044,Scott Gump,17.03,282,1656
141,0,02322,Richard Zokol,17.02,225,1322
142,0,01715,Mark Lye,17.01,199,1170
143,0,01060,Dave Barr,16.96,287,1692
143,0,05319,Gene Jones,16.96,174,1026
145,0,06034,Marco Dawson,16.93,320,1890
146,0,01390,Buddy Gardner,16.92,198,1170
146,0,01938,David Peoples,16.92,252,1489
148,0,06575,Dudley Hart,16.89,275,1628
149,0,02217,Dennis Trixler,16.87,249,1476
150,0,01619,Skip Kendall,16.84,291,1728
151,0,01307,Joel Edwards,16.79,272,1620
152,0,01049,Ian Baker-Finch,16.67,183,1098
152,0,01659,Massy Kuramoto,16.67,183,1098
152,0,02190,Doug Tewell,16.67,189,1134
155,0,08045,Perry Moss,16.60,257,1548
155,0,02294,Willie Wood,16.60,233,1404
157,0,06124,Patrick Burke,16.57,170,1026
158,0,06589,Jeff Woodland,16.39,233,1422
159,0,01035,Tommy Armour III,16.37,165,1008
159,0,02201,Jim Thorpe,16.37,165,1008
161,0,01282,Trevor Dodds,16.26,240,1476
162,0,02111,Mike Smith,16.23,263,1620
163,0,10207,Jimmy Johnston,16.18,201,1242
164,0,02067,Ted Schulz,16.08,275,1710
165,0,01849,Bill Murchison,16.05,156,972
166,0,01068,Andy Bean,15.94,175,1098
167,0,01435,Wayne Grady,15.81,148,936
168,0,06284,Jim Hallet,15.74,255,1620
169,0,01157,Tom Byrum,15.68,214,1365
169,0,01946,Peter Persons,15.68,254,1620
171,0,01284,Mike Donald,15.64,259,1656
172,0,01323,Brad Fabel,15.45,228,1476
173,0,01930,Eddie Pearce,15.23,169,1110
174,0,08759,Tad Rhyan,15.19,216,1422
175,0,10795,Neale Smith,15.08,152,1008
176,0,01346,Ed Fiori,15.06,257,1707
177,0,01761,Len Mattiace,15.03,211,1404
178,0,01443,Hubert Green,15.02,146,972
179,0,01725,John Mahaffey,14.99,197,1314
180,0,01469,Dan Halldorson,14.94,212,1419
181,0,07569,Mark Carnevale,14.88,251,1687
182,0,02241,Bobby Wadkins,14.70,172,1170
183,0,01248,Rick Dalpos,14.68,185,1260
184,0,08553,Lee Porter,14.38,132,918
185,0,06401,Marty Schiene,13.71,153,1116
186,0,01934,Dave Peege,13.35,137,1026
187,0,06144,John Dowdall,13.27,129,972
188,0,06691,Greg Cesario,13.17,147,1116
189,0,06247,David Delong,12.81,119,929
