RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,23135,Tim Clark,67.00,201,3
1,0,23983,Luke Donald,67.00,67,1
3,0,19846,Brian Gay,67.50,405,6
4,0,06575,Dudley Hart,67.80,339,5
5,0,23497,Tag Ridings,68.00,68,1
5,0,20548,Hidemichi Tanaka,68.00,408,6
7,0,02104,Jeff Sluman,68.17,409,6
8,0,20623,Gavin Coles,68.20,341,5
9,0,10962,Bradley Hughes,68.25,273,4
9,0,01945,Kenny Perry,68.25,273,4
9,0,23623,Bo Van Pelt,68.25,273,4
12,0,02239,Scott Verplank,68.33,205,3
13,0,21753,Brian Davis,68.40,342,5
13,0,10860,Justin Leonard,68.40,342,5
15,0,01810,Phil Mickelson,68.57,480,7
15,0,06527,Steve Stricker,68.57,480,7
17,0,21878,Mark Wilson,68.67,206,3
18,0,12662,Thomas Levet,68.75,275,4
19,0,01042,Paul Azinger,69.00,138,2
19,0,01381,Fred Funk,69.00,345,5
19,0,24980,Scott Gutschewski,69.00,276,4
19,0,20628,Arron Oberholser,69.00,483,7
23,0,01928,Corey Pavin,69.17,415,6
23,0,02246,Duffy Waldorf,69.17,415,6
25,0,20378,Mathias Grönberg,69.20,346,5
25,0,27095,Nick Watney,69.20,692,10
27,0,10885,Robert Allenby,69.25,277,4
27,0,19881,Robert Damron,69.25,554,8
27,0,20433,Mark Hensby,69.25,277,4
27,0,21731,Freddie Jacobson,69.25,277,4
31,0,06573,Brandt Jobe,69.33,208,3
31,0,01797,Rocco Mediate,69.33,208,3
33,0,01329,Brad Faxon,69.40,347,5
33,0,10809,Jim Furyk,69.40,347,5
35,0,24024,Zach Johnson,69.43,486,7
36,0,24361,Pat Perez,69.50,417,6
36,0,02010,Loren Roberts,69.50,417,6
38,0,07867,Woody Austin,69.67,627,9
38,0,20229,Stewart Cink,69.67,418,6
38,0,08545,Glen Hnatiuk,69.67,418,6
38,0,25345,Carl Pettersson,69.67,627,9
38,0,22405,Justin Rose,69.67,209,3
43,0,20645,John Senden,69.70,697,10
44,0,21959,Ted Purdy,69.71,488,7
45,0,01139,Olin Browne,69.80,698,10
46,0,06621,Joe Durant,69.83,419,6
47,0,19972,José Coceres,69.86,489,7
47,0,06034,Marco Dawson,69.86,489,7
47,0,23353,J.J. Henry,69.86,489,7
47,0,01577,Lee Janzen,69.86,489,7
47,0,26679,Kevin Stadler,69.86,489,7
52,0,21633,Steve Allan,70.00,630,9
52,0,01035,Tommy Armour III,70.00,560,8
52,0,20498,Briny Baird,70.00,210,3
52,0,24227,Justin Bolli,70.00,210,3
52,0,23541,Ben Crane,70.00,140,2
52,0,20663,Brenden Pappas,70.00,70,1
52,0,07749,Brett Quigley,70.00,630,9
52,0,06595,Kevin Sutherland,70.00,490,7
52,0,08793,Tiger Woods,70.00,70,1
61,0,24290,D.J. Brigman,70.17,421,6
61,0,01219,John Cook,70.17,421,6
63,0,12823,Carlos Franco,70.20,351,5
63,0,10425,Jay Williamson,70.20,351,5
65,0,01161,Mark Calcavecchia,70.25,562,8
65,0,01685,J.L. Lewis,70.25,562,8
65,0,01766,Billy Mayfair,70.25,562,8
68,0,20094,Jonathan Kaye,70.29,492,7
68,0,23552,Hank Kuehne,70.29,492,7
70,0,01388,Robert Gamez,70.33,422,6
70,0,01823,Larry Mize,70.33,422,6
70,0,02101,Joey Sindelar,70.33,633,9
73,0,22371,Aaron Baddeley,70.40,352,5
73,0,23325,Vaughn Taylor,70.40,704,10
75,0,22295,Darron Stiles,70.43,493,7
76,0,20691,Greg Owen,70.44,634,9
77,0,01024,Billy Andrade,70.50,423,6
77,0,08931,Glen Day,70.50,423,6
77,0,01320,Bob Estes,70.50,423,6
77,0,20121,Todd Fischer,70.50,282,4
77,0,01418,Bill Glasson,70.50,282,4
77,0,10201,Matt Gogel,70.50,564,8
77,0,26420,Richard Johnson,70.50,141,2
77,0,23725,Brendan Jones,70.50,282,4
77,0,01706,Davis Love III,70.50,282,4
77,0,01927,Dennis Paulson,70.50,282,4
77,0,25240,D.A. Points,70.50,564,8
77,0,06567,Vijay Singh,70.50,141,2
77,0,20812,Tjaart van der Walt,70.50,423,6
90,0,01948,Tim Petrovic,70.55,776,11
91,0,11032,Frank Lickliter II,70.56,635,9
92,0,22293,Heath Slocum,70.57,494,7
93,0,25847,Rob Rashell,70.60,353,5
94,0,01487,Jeff Hart,70.63,565,8
95,0,01313,Steve Elkington,70.67,424,6
95,0,06515,Shaun Micheel,70.67,424,6
97,0,01361,Dan Forsman,70.75,283,4
98,0,08075,Jerry Kelly,70.78,637,9
99,0,12645,Brent Geiberger,70.80,354,5
99,0,20157,Retief Goosen,70.80,354,5
99,0,10733,Kent Jones,70.80,708,10
99,0,21949,Joe Ogilvie,70.80,354,5
103,0,23320,Ryan Palmer,70.83,425,6
104,0,01175,Jim Carter,70.86,496,7
105,0,06004,Stephen Ames,71.00,142,2
105,0,24507,Jason Bohn,71.00,497,7
105,0,24357,K.J. Choi,71.00,284,4
105,0,06251,Chris DiMarco,71.00,284,4
105,0,25900,Lucas Glover,71.00,568,8
105,0,21806,Paul Gow,71.00,213,3
105,0,20766,Padraig Harrington,71.00,71,1
105,0,01666,Bernhard Langer,71.00,426,6
105,0,20382,Stephen Leaney,71.00,284,4
105,0,22046,Geoff Ogilvy,71.00,355,5
105,0,12602,Dean Wilson,71.00,284,4
116,0,22548,Patrick Sheehan,71.13,569,8
117,0,01941,Tom Pernice Jr.,71.14,498,7
118,0,06332,Neal Lancaster,71.17,427,6
119,0,24604,Hunter Haas,71.20,356,5
119,0,26758,David Hearn,71.20,356,5
121,0,01553,John Huston,71.27,784,11
122,0,20099,Doug Barron,71.33,428,6
122,0,28088,Matt Davidson,71.33,428,6
122,0,25396,Kevin Na,71.33,428,6
122,0,24140,Sean O'Hair,71.33,214,3
126,0,22913,John Rollins,71.40,357,5
127,0,24925,Jonathan Byrd,71.44,643,9
128,0,01226,Fred Couples,71.50,143,2
128,0,06373,José María Olazábal,71.50,429,6
128,0,02106,Chris Smith,71.50,429,6
128,0,02214,Kirk Triplett,71.50,286,4
132,0,01761,Len Mattiace,71.56,644,9
133,0,23788,D.J. Trahan,71.57,501,7
133,0,23349,Charles Warren,71.57,501,7
135,0,23036,Chris Anderson,71.60,358,5
136,0,12652,Cameron Beckman,71.63,573,8
137,0,19824,Craig Barlow,71.67,215,3
137,0,21961,Charles Howell III,71.67,215,3
137,0,24781,Hunter Mahan,71.67,215,3
137,0,02206,David Toms,71.67,215,3
141,0,12680,Shigeki Maruyama,71.75,287,4
141,0,20396,Lee Westwood,71.75,287,4
143,0,12510,Chad Campbell,71.80,359,5
143,0,01457,Jay Haas,71.80,359,5
145,0,21951,Joey Snyder III,71.83,431,6
146,0,10423,Mike Weir,71.86,503,7
147,0,21805,Harrison Frazar,71.89,647,9
148,0,21407,Arjun Atwal,72.00,216,3
148,0,21209,Sergio Garcia,72.00,72,1
148,0,01887,Mark O'Meara,72.00,288,4
148,0,20127,Chris Riley,72.00,360,5
148,0,24502,Adam Scott,72.00,144,2
148,0,23322,Brett Wetterich,72.00,216,3
154,0,12454,Mario Tiziani,72.14,505,7
155,0,06197,Michael Allen,72.20,361,5
155,0,08123,Jeff Brehaut,72.20,361,5
155,0,01157,Tom Byrum,72.20,361,5
155,0,23108,Matt Kuchar,72.20,361,5
155,0,01707,Steve Lowery,72.20,722,10
160,0,20634,Peter Lonard,72.25,578,8
160,0,24912,Will MacKenzie,72.25,289,4
162,0,20502,Michael Long,72.33,217,3
162,0,20474,Phillip Price,72.33,217,3
164,0,07223,Brian Bateman,72.36,796,11
165,0,01127,Danny Briggs,72.38,579,8
166,0,08725,Tom Gillis,72.40,362,5
166,0,08537,J.P. Hayes,72.40,362,5
166,0,21350,Ryuji Imada,72.40,362,5
169,0,07457,Steve Flesch,72.50,435,6
169,0,10585,Scott McCarron,72.50,145,2
169,0,02223,Bob Tway,72.50,580,8
172,0,12660,Jesper Parnevik,72.57,508,7
173,0,01723,Andrew Magee,72.60,363,5
174,0,22621,Ben Curtis,72.63,581,8
174,0,01619,Skip Kendall,72.63,581,8
176,0,23614,Rich Beem,72.67,654,9
176,0,23409,James Driscoll,72.67,654,9
178,0,01249,John Daly,72.75,291,4
178,0,10912,Craig Perks,72.75,582,8
178,0,23621,Rory Sabbatini,72.75,291,4
181,0,20160,Charlie Wi,72.80,364,5
182,0,08993,Franklin Langham,72.88,583,8
183,0,23540,Jason Allred,73.00,292,4
183,0,20850,Daniel Chopra,73.00,803,11
183,0,01599,Steve Jones,73.00,438,6
183,0,01677,Tom Lehman,73.00,438,6
183,0,24138,Ian Poulter,73.00,219,3
183,0,21498,Hideto Tanihara,73.00,219,3
189,0,08385,Omar Uresti,73.14,512,7
190,0,12826,Paul Claxton,73.25,586,8
190,0,01724,Jeff Maggert,73.25,586,8
190,0,20572,Rod Pampling,73.25,293,4
193,0,10117,Bob Heintz,73.29,513,7
194,0,01142,Bart Bryant,73.33,440,6
195,0,01132,Mark Brooks,73.38,587,8
195,0,20472,Alex Cejka,73.38,587,8
197,0,01473,Todd Hamilton,73.50,588,8
198,0,12782,Tim Herron,74.50,149,2
199,0,06599,John Elliott,74.67,448,6
200,0,20098,Stuart Appleby,75.00,225,3
