RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,27302,Garth Mulroy,92.11,35,38,-0.46
2,0,22046,Geoff Ogilvy,91.23,52,57,-0.38
3,0,10885,Robert Allenby,90.91,50,55,-0.34
4,0,21731,Freddie Jacobson,90.54,67,74,-0.24
5,0,01941,Tom Pernice Jr.,90.38,47,52,-0.34
6,0,20436,Garrett Willis,90.16,55,61,-0.22
7,0,26287,Roland Thatcher,89.71,61,68,-0.30
8,0,24507,Jason Bohn,89.55,60,67,-0.40
8,0,20229,Stewart Cink,89.55,60,67,-0.37
10,0,24846,Ricky Barnes,89.13,82,92,-0.41
11,0,06595,Kevin Sutherland,88.89,64,72,-0.25
12,0,07457,Steve Flesch,88.71,55,62,-0.29
13,0,23108,Matt Kuchar,88.46,69,78,-0.38
14,0,08385,Omar Uresti,88.31,68,77,-0.29
15,0,20160,Charlie Wi,87.80,72,82,-0.39
16,0,21209,Sergio Garcia,87.76,43,49,-0.44
16,0,27933,John Merrick,87.76,86,98,-0.27
18,0,01320,Bob Estes,87.14,61,70,-0.36
19,0,24924,Bill Haas,86.76,59,68,-0.29
20,0,27060,John Mallinger,86.57,58,67,-0.31
21,0,23325,Vaughn Taylor,86.46,83,96,-0.29
21,0,26289,Boo Weekley,86.46,83,96,-0.20
23,0,20691,Greg Owen,86.30,63,73,-0.29
23,0,20127,Chris Riley,86.30,63,73,-0.35
25,0,25345,Carl Pettersson,86.08,68,79,-0.32
26,0,27649,Brandt Snedeker,86.05,74,86,-0.38
27,0,01797,Rocco Mediate,85.96,49,57,-0.22
28,0,24357,K.J. Choi,85.92,61,71,-0.31
29,0,24024,Zach Johnson,85.90,67,78,-0.39
30,0,10860,Justin Leonard,85.71,66,77,-0.41
30,0,27330,Josh Teater,85.71,102,119,-0.27
32,0,06621,Joe Durant,85.51,59,69,-0.24
33,0,20157,Retief Goosen,85.45,47,55,-0.40
34,0,20645,John Senden,85.39,76,89,-0.24
35,0,28475,Jeff Overton,85.23,75,88,-0.37
36,0,08537,J.P. Hayes,85.14,63,74,-0.43
37,0,12510,Chad Campbell,85.11,80,94,-0.21
38,0,12602,Dean Wilson,85.00,34,40,-0.38
39,0,01577,Lee Janzen,84.93,62,73,-0.40
40,0,33419,Cameron Tringale,84.91,45,53,-0.09
41,0,22293,Heath Slocum,84.88,73,86,-0.33
42,0,01161,Mark Calcavecchia,84.85,28,33,-0.25
43,0,01945,Kenny Perry,84.81,67,79,-0.27
44,0,06514,Kevin Johnson,84.75,50,59,-0.24
44,0,20572,Rod Pampling,84.75,50,59,-0.28
44,0,29221,Webb Simpson,84.75,100,118,-0.40
47,0,23135,Tim Clark,84.44,76,90,-0.38
48,0,28620,Aron Price,84.38,54,64,-0.31
49,0,30946,Alex Prugh,84.11,90,107,-0.27
50,0,24502,Adam Scott,84.09,37,44,-0.38
51,0,01116,Michael Bradley,84.00,63,75,-0.25
51,0,21959,Ted Purdy,84.00,63,75,-0.17
53,0,32102,Rickie Fowler,83.84,83,99,-0.49
54,0,28089,Jason Day,83.82,57,68,-0.30
55,0,22371,Aaron Baddeley,83.72,72,86,-0.36
56,0,01724,Jeff Maggert,83.56,61,73,-0.20
57,0,23353,J.J. Henry,83.33,60,72,-0.43
57,0,26695,Michael Letzig,83.33,65,78,-0.20
57,0,26881,Jarrod Lyle,83.33,50,60,-0.26
57,0,01948,Tim Petrovic,83.33,85,102,-0.32
57,0,27770,Camilo Villegas,83.33,40,48,-0.23
62,0,19846,Brian Gay,83.19,99,119,-0.49
63,0,23409,James Driscoll,83.13,69,83,-0.29
63,0,28780,Nicholas Thompson,83.13,69,83,-0.28
65,0,23541,Ben Crane,83.10,59,71,-0.47
66,0,23307,Roger Tambellini,82.86,58,70,-0.24
67,0,26951,Johnson Wagner,82.81,53,64,-0.43
68,0,06643,Paul Goydos,82.76,72,87,-0.47
68,0,23788,D.J. Trahan,82.76,72,87,-0.33
68,0,21878,Mark Wilson,82.76,72,87,-0.28
71,0,21961,Charles Howell III,82.73,91,110,-0.34
72,0,22621,Ben Curtis,82.67,62,75,-0.37
73,0,06251,Chris DiMarco,82.52,85,103,-0.34
74,0,22056,Cameron Percy,82.43,61,74,-0.16
75,0,25632,Jimmy Walker,82.35,56,68,-0.39
76,0,25900,Lucas Glover,82.26,51,62,-0.29
76,0,22122,Andrew McLardy,82.26,51,62,-0.37
78,0,06012,Greg Kraft,82.22,37,45,-0.30
79,0,25720,Chad Collins,82.14,46,56,-0.41
80,0,24138,Ian Poulter,82.05,32,39,-0.28
80,0,10423,Mike Weir,82.05,32,39,-0.34
82,0,23718,Nathan Green,81.94,59,72,-0.19
83,0,23638,Brendon de Jonge,81.91,77,94,-0.34
84,0,24227,Justin Bolli,81.67,49,60,-0.41
84,0,06527,Steve Stricker,81.67,49,60,-0.49
86,0,23613,Rich Barcelo,81.63,40,49,-0.20
86,0,21949,Joe Ogilvie,81.63,80,98,-0.35
88,0,07749,Brett Quigley,81.61,71,87,-0.28
89,0,27214,Kevin Streelman,81.43,57,70,-0.37
90,0,24361,Pat Perez,81.18,69,85,-0.28
91,0,12716,Charley Hoffman,81.16,56,69,-0.29
92,0,20378,Mathias Grönberg,81.13,43,53,-0.26
93,0,07363,Craig Bowden,81.08,60,74,-0.28
94,0,20105,Jeff Gove,81.03,47,58,-0.15
95,0,24912,Will MacKenzie,81.01,64,79,-0.34
96,0,23673,Michael Connell,80.95,68,84,-0.35
96,0,28307,Matt Every,80.95,51,63,-0.20
98,0,24490,George McNeill,80.82,59,73,-0.32
98,0,12714,Chris Tidland,80.82,59,73,-0.17
100,0,07867,Woody Austin,80.81,80,99,-0.33
101,0,22913,John Rollins,80.77,84,104,-0.38
102,0,24781,Hunter Mahan,80.70,46,57,-0.26
103,0,27963,Chris Stroud,80.65,75,93,-0.31
104,0,24140,Sean O'Hair,80.56,58,72,-0.28
105,0,12782,Tim Herron,80.49,66,82,-0.36
105,0,28158,Steve Marino,80.49,66,82,-0.33
105,0,02206,David Toms,80.49,66,82,-0.42
108,0,25804,Bubba Watson,80.46,70,87,-0.40
