RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,23788,D.J. Trahan,62.50,310,496
2,0,25804,Bubba Watson,62.05,296,477
3,0,24925,Jonathan Byrd,60.66,276,455
4,0,24924,Bill Haas,60.00,261,435
5,0,27120,Troy Matteson,59.74,279,467
6,0,24502,Adam Scott,59.60,211,354
7,0,22056,Cameron Percy,59.59,233,391
8,0,27095,Nick Watney,59.18,274,463
9,0,28087,Kris Blanks,59.01,226,383
10,0,06595,Kevin Sutherland,58.99,233,395
11,0,27302,Garth Mulroy,58.96,158,268
12,0,11123,Chris Couch,58.28,183,314
13,0,24781,Hunter Mahan,58.20,220,378
14,0,27436,Graham DeLaet,58.06,234,403
15,0,12714,Chris Tidland,57.56,217,377
16,0,24358,Robert Garrigus,57.46,231,402
17,0,20645,John Senden,57.29,271,473
18,0,22046,Geoff Ogilvy,57.18,203,355
19,0,01706,Davis Love III,56.93,226,397
20,0,26679,Kevin Stadler,56.82,229,403
21,0,01810,Phil Mickelson,56.80,288,507
22,0,20848,Ángel Cabrera,56.79,230,405
23,0,21961,Charles Howell III,56.64,354,625
24,0,21878,Mark Wilson,56.51,204,361
25,0,23621,Rory Sabbatini,56.50,239,423
26,0,21731,Freddie Jacobson,56.49,248,439
26,0,20691,Greg Owen,56.49,209,370
28,0,22913,John Rollins,56.47,227,402
29,0,23322,Brett Wetterich,56.29,179,318
30,0,28780,Nicholas Thompson,56.19,236,420
31,0,27214,Kevin Streelman,56.07,231,412
32,0,24490,George McNeill,56.04,283,505
33,0,12782,Tim Herron,56.03,265,473
34,0,24140,Sean O'Hair,56.01,233,416
35,0,01161,Mark Calcavecchia,56.00,126,225
35,0,20850,Daniel Chopra,56.00,280,500
37,0,23307,Roger Tambellini,55.99,201,359
38,0,24912,Will MacKenzie,55.92,189,338
38,0,27963,Chris Stroud,55.92,236,422
40,0,21949,Joe Ogilvie,55.89,294,526
41,0,26289,Boo Weekley,55.86,205,367
42,0,24846,Ricky Barnes,55.76,334,599
43,0,08385,Omar Uresti,55.75,126,226
44,0,06527,Steve Stricker,55.63,178,320
45,0,01766,Billy Mayfair,55.52,161,290
46,0,06004,Stephen Ames,55.49,192,346
46,0,32102,Rickie Fowler,55.49,273,492
48,0,07749,Brett Quigley,55.43,291,525
49,0,22293,Heath Slocum,55.40,200,361
50,0,33419,Cameron Tringale,55.32,156,282
51,0,30925,Dustin Johnson,55.25,279,505
52,0,30946,Alex Prugh,55.22,275,498
53,0,01313,Steve Elkington,55.15,166,301
54,0,23541,Ben Crane,55.12,183,332
55,0,20593,Greg Chalmers,55.11,286,519
56,0,01577,Lee Janzen,55.01,236,429
57,0,27141,J.B. Holmes,54.93,351,639
58,0,25632,Jimmy Walker,54.84,289,527
59,0,23638,Brendon de Jonge,54.72,278,508
60,0,23353,J.J. Henry,54.66,223,408
61,0,25818,Scott Piercy,54.63,295,540
62,0,10885,Robert Allenby,54.62,201,368
63,0,01116,Michael Bradley,54.57,221,405
