RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,06595,Kevin Sutherland,88.66,352,397,-0.41
2,0,10885,Robert Allenby,87.42,271,310,-0.46
3,0,22378,Trevor Immelman,87.08,155,178,-0.36
4,0,23638,Brendon de Jonge,86.90,431,496,-0.45
5,0,24507,Jason Bohn,86.76,308,355,-0.45
5,0,01948,Tim Petrovic,86.76,380,438,-0.39
7,0,21731,Freddie Jacobson,86.68,332,383,-0.40
8,0,27933,John Merrick,86.67,416,480,-0.40
9,0,27466,Spencer Levin,86.63,434,501,-0.41
10,0,20691,Greg Owen,86.53,302,349,-0.34
11,0,23135,Tim Clark,86.39,273,316,-0.42
12,0,22621,Ben Curtis,86.38,260,301,-0.40
13,0,12510,Chad Campbell,86.32,347,402,-0.37
14,0,24924,Bill Haas,86.09,359,417,-0.45
15,0,24502,Adam Scott,86.00,258,300,-0.43
16,0,06643,Paul Goydos,85.99,270,314,-0.42
17,0,23718,Nathan Green,85.98,319,371,-0.41
18,0,24846,Ricky Barnes,85.92,360,419,-0.43
18,0,27770,Camilo Villegas,85.92,238,277,-0.48
20,0,28089,Jason Day,85.71,312,364,-0.41
20,0,06621,Joe Durant,85.71,270,315,-0.37
22,0,01320,Bob Estes,85.63,292,341,-0.42
23,0,27963,Chris Stroud,85.58,356,416,-0.41
24,0,21961,Charles Howell III,85.57,427,499,-0.43
25,0,01116,Michael Bradley,85.47,300,351,-0.36
26,0,22046,Geoff Ogilvy,85.45,229,268,-0.43
27,0,20663,Brenden Pappas,85.37,251,294,-0.37
28,0,28620,Aron Price,85.34,262,307,-0.44
29,0,23108,Matt Kuchar,85.24,358,420,-0.47
30,0,23409,James Driscoll,85.09,348,409,-0.43
30,0,25900,Lucas Glover,85.09,274,322,-0.44
32,0,24925,Jonathan Byrd,85.05,387,455,-0.43
33,0,10860,Justin Leonard,85.03,267,314,-0.48
34,0,01941,Tom Pernice Jr.,85.00,221,260,-0.42
35,0,20766,Padraig Harrington,84.98,181,213,-0.51
36,0,25720,Chad Collins,84.97,260,306,-0.47
37,0,20436,Garrett Willis,84.93,293,345,-0.42
38,0,23353,J.J. Henry,84.79,340,401,-0.45
39,0,24024,Zach Johnson,84.76,306,361,-0.46
40,0,20645,John Senden,84.52,404,478,-0.39
41,0,08385,Omar Uresti,84.49,256,303,-0.31
42,0,23307,Roger Tambellini,84.48,283,335,-0.34
43,0,26289,Boo Weekley,84.45,353,418,-0.34
44,0,20127,Chris Riley,84.39,254,301,-0.45
45,0,19846,Brian Gay,84.38,308,365,-0.43
45,0,22913,John Rollins,84.38,389,461,-0.43
45,0,21878,Mark Wilson,84.38,362,429,-0.40
48,0,23621,Rory Sabbatini,84.36,329,390,-0.49
49,0,20498,Briny Baird,84.34,307,364,-0.40
50,0,20229,Stewart Cink,84.33,296,351,-0.47
