RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL LATE ROUNDS
48,0,26596,Ryan Moore,70.79,2407,34
52,0,24912,Will MacKenzie,70.80,3257,46
52,0,01766,Billy Mayfair,70.80,3115,44
54,0,06004,Stephen Ames,70.82,2408,34
55,0,21350,Ryuji Imada,70.83,3329,47
56,0,07223,Brian Bateman,70.87,2197,31
57,0,23320,Ryan Palmer,70.88,3615,51
58,0,01024,Billy Andrade,70.89,2552,36
59,0,26420,Richard Johnson,70.90,3474,49
59,0,02104,Jeff Sluman,70.90,3474,49
61,0,23322,Brett Wetterich,70.91,3191,45
62,0,24924,Bill Haas,70.92,3404,48
62,0,01666,Bernhard Langer,70.92,2553,36
64,0,23325,Vaughn Taylor,70.93,3121,44
65,0,10505,Shane Bertsch,70.98,3478,49
65,0,06515,Shaun Micheel,70.98,3549,50
65,0,06595,Kevin Sutherland,70.98,3336,47
68,0,12680,Shigeki Maruyama,71.00,3053,43
69,0,20498,Briny Baird,71.02,3196,45
69,0,20628,Arron Oberholser,71.02,2983,42
69,0,01941,Tom Pernice Jr.,71.02,3835,54
72,0,28475,Jeff Overton,71.03,2557,36
73,0,06197,Michael Allen,71.05,2984,42
74,0,22405,Justin Rose,71.06,3766,53
75,0,21805,Harrison Frazar,71.07,3269,46
76,0,06251,Chris DiMarco,71.08,2701,38
76,0,20157,Retief Goosen,71.08,2559,36
78,0,25900,Lucas Glover,71.09,3981,56
79,0,12782,Tim Herron,71.10,2915,41
79,0,20608,David Howell,71.10,1493,21
79,0,12660,Jesper Parnevik,71.10,2844,40
82,0,24980,Scott Gutschewski,71.11,1991,28
82,0,20766,Padraig Harrington,71.11,1920,27
82,0,27141,J.B. Holmes,71.11,2560,36
82,0,10423,Mike Weir,71.11,3342,47
86,0,01928,Corey Pavin,71.12,2347,33
87,0,23135,Tim Clark,71.14,2988,42
87,0,06034,Marco Dawson,71.14,2632,37
87,0,07457,Steve Flesch,71.14,3557,50
90,0,24781,Hunter Mahan,71.15,3415,48
91,0,24507,Jason Bohn,71.16,3487,49
91,0,20812,Tjaart van der Walt,71.16,1779,25
93,0,23048,Eric Axley,71.19,2990,42
93,0,01142,Bart Bryant,71.19,2990,42
93,0,01313,Steve Elkington,71.19,1851,26
96,0,01042,Paul Azinger,71.20,2848,40
96,0,21646,David Branshaw,71.20,3275,46
96,0,10733,Kent Jones,71.20,3204,45
99,0,01035,Tommy Armour III,71.21,1994,28
99,0,08123,Jeff Brehaut,71.21,3347,47
99,0,08537,J.P. Hayes,71.21,1994,28
99,0,02101,Joey Sindelar,71.21,3062,43
103,0,20850,Daniel Chopra,71.22,4487,63
104,0,01577,Lee Janzen,71.25,2565,36
105,0,10860,Justin Leonard,71.26,3064,43
106,0,21753,Brian Davis,71.27,2637,37
107,0,06575,Dudley Hart,71.28,2851,40
108,0,21949,Joe Ogilvie,71.29,3208,45
109,0,20691,Greg Owen,71.30,2852,40
110,0,08835,Kris Cox,71.33,2782,39
110,0,24140,Sean O'Hair,71.33,3067,43
110,0,23623,Bo Van Pelt,71.33,3923,55
113,0,20378,Mathias Grönberg,71.35,3282,46
113,0,20127,Chris Riley,71.35,3068,43
113,0,02214,Kirk Triplett,71.35,1855,26
116,0,20631,David McKenzie,71.36,2783,39
116,0,21878,Mark Wilson,71.36,2355,33
118,0,20094,Jonathan Kaye,71.37,3069,43
118,0,02246,Duffy Waldorf,71.37,2926,41
120,0,21209,Sergio Garcia,71.38,2070,29
120,0,20572,Rod Pampling,71.38,2998,42
122,0,21961,Charles Howell III,71.39,2713,38
123,0,01619,Skip Kendall,71.40,2499,35
124,0,19824,Craig Barlow,71.41,2428,34
124,0,06573,Brandt Jobe,71.41,2785,39
126,0,09011,David Duval,71.42,2214,31
126,0,22892,Jason Gore,71.42,2571,36
126,0,22913,John Rollins,71.42,3428,48
129,0,01219,John Cook,71.43,2143,30
129,0,21731,Freddie Jacobson,71.43,2143,30
131,0,27120,Troy Matteson,71.45,3644,51
131,0,22046,Geoff Ogilvy,71.45,2715,38
133,0,21660,Jason Schultz,71.46,2644,37
134,0,22946,Henrik Bjornstad,71.49,3217,45
135,0,21407,Arjun Atwal,71.51,3647,51
136,0,01553,John Huston,71.53,2146,30
136,0,25345,Carl Pettersson,71.53,3219,45
136,0,08375,Paul Stankowski,71.53,2146,30
139,0,20634,Peter Lonard,71.54,2647,37
140,0,20121,Todd Fischer,71.61,3509,49
140,0,21470,Daisuke Maruyama,71.61,2721,38
142,0,19881,Robert Damron,71.64,3009,42
143,0,20099,Doug Barron,71.66,2508,35
144,0,12645,Brent Geiberger,71.67,3225,45
144,0,01948,Tim Petrovic,71.67,2580,36
146,0,02106,Chris Smith,71.68,2652,37
147,0,25632,Jimmy Walker,71.69,2079,29
148,0,01599,Steve Jones,71.70,2653,37
148,0,01706,Davis Love III,71.70,2653,37
150,0,22371,Aaron Baddeley,71.73,2654,37
151,0,01823,Larry Mize,71.74,1650,23
152,0,22548,Patrick Sheehan,71.77,3373,47
153,0,01226,Fred Couples,71.79,1723,24
153,0,25240,D.A. Points,71.79,2728,38
155,0,24358,Robert Garrigus,71.80,2872,40
155,0,21959,Ted Purdy,71.80,3590,50
157,0,23614,Rich Beem,71.88,2947,41
157,0,12760,Danny Ellis,71.88,1725,24
157,0,01724,Jeff Maggert,71.88,2947,41
157,0,23497,Tag Ridings,71.88,3450,48
161,0,22621,Ben Curtis,71.90,3020,42
162,0,20574,Mathew Goggin,71.94,2374,33
163,0,01161,Mark Calcavecchia,71.96,3238,45
164,0,11123,Chris Couch,71.97,2447,34
165,0,12823,Carlos Franco,71.98,2951,41
166,0,01249,John Daly,72.00,1440,20
166,0,12755,Vance Veazey,72.00,1800,25
168,0,26360,Bubba Dickerson,72.05,3026,42
168,0,23788,D.J. Trahan,72.05,3098,43
170,0,25936,Alex Aragon,72.11,1947,27
171,0,02223,Bob Tway,72.14,2669,37
172,0,01139,Olin Browne,72.16,3175,44
173,0,27943,Matt Hansen,72.33,2170,30
174,0,11011,Mike Sposa,72.36,1809,25
175,0,01677,Tom Lehman,72.40,1810,25
176,0,19913,Ron Whittaker,72.42,2752,38
177,0,20593,Greg Chalmers,72.43,2028,28
177,0,06012,Greg Kraft,72.43,2535,35
177,0,01685,J.L. Lewis,72.43,2028,28
180,0,10565,Ian Leggatt,72.45,2753,38
180,0,25842,Jon Mills,72.45,2246,31
180,0,07013,Wes Short Jr.,72.45,3405,47
183,0,01132,Mark Brooks,72.46,3333,46
184,0,23409,James Driscoll,72.49,2682,37
185,0,01887,Mark O'Meara,72.50,1595,22
186,0,23307,Roger Tambellini,72.55,2249,31
187,0,23616,Ryan Hietala,72.58,1887,26
188,0,24361,Pat Perez,72.59,1597,22
189,0,01329,Brad Faxon,72.63,2324,32
190,0,28780,Nicholas Thompson,72.79,3130,43
191,0,25935,John Engler Jr.,72.82,2476,34
192,0,12662,Thomas Levet,73.00,1606,22
192,0,01761,Len Mattiace,73.00,2117,29
194,0,23673,Michael Connell,73.04,1680,23
195,0,01473,Todd Hamilton,73.13,2267,31
196,0,20548,Hidemichi Tanaka,73.67,2652,36
