RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,24358,Robert Garrigus,66.00,66,1
2,0,01226,Fred Couples,67.00,67,1
3,0,20850,Daniel Chopra,68.00,68,1
3,0,25345,Carl Pettersson,68.00,68,1
5,0,01381,Fred Funk,69.00,69,1
5,0,21350,Ryuji Imada,69.00,69,1
5,0,23497,Tag Ridings,69.00,69,1
8,0,06515,Shaun Micheel,70.00,70,1
9,0,08123,Jeff Brehaut,71.00,71,1
9,0,09011,David Duval,71.00,71,1
9,0,08075,Jerry Kelly,71.00,71,1
12,0,21753,Brian Davis,72.00,72,1
12,0,02104,Jeff Sluman,72.00,72,1
14,0,19824,Craig Barlow,77.00,77,1
14,0,01887,Mark O'Meara,77.00,77,1
16,0,07867,Woody Austin,78.00,78,1
