RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,23983,Luke Donald,4.00,12,3
2,0,22046,Geoff Ogilvy,4.31,125,29
3,0,01810,Phil Mickelson,4.33,78,18
4,0,06004,Stephen Ames,4.38,171,39
5,0,01249,John Daly,4.41,128,29
6,0,20628,Arron Oberholser,4.43,102,23
7,0,24980,Scott Gutschewski,4.44,111,25
7,0,23353,J.J. Henry,4.44,173,39
9,0,20157,Retief Goosen,4.46,58,13
9,0,11032,Frank Lickliter II,4.46,223,50
11,0,20229,Stewart Cink,4.48,179,40
12,0,06621,Joe Durant,4.49,355,79
12,0,23718,Nathan Green,4.49,265,59
12,0,06575,Dudley Hart,4.49,184,41
15,0,20127,Chris Riley,4.50,351,78
16,0,21805,Harrison Frazar,4.51,221,49
16,0,12782,Tim Herron,4.51,221,49
16,0,25804,Bubba Watson,4.51,185,41
19,0,23135,Tim Clark,4.52,131,29
19,0,22378,Trevor Immelman,4.52,140,31
19,0,24912,Will MacKenzie,4.52,285,63
19,0,12680,Shigeki Maruyama,4.52,199,44
19,0,06515,Shaun Micheel,4.52,226,50
19,0,22913,John Rollins,4.52,280,62
19,0,12602,Dean Wilson,4.52,357,79
26,0,01577,Lee Janzen,4.53,222,49
26,0,01677,Tom Lehman,4.53,86,19
26,0,27120,Troy Matteson,4.53,308,68
26,0,12755,Vance Veazey,4.53,272,60
26,0,23322,Brett Wetterich,4.53,290,64
31,0,12716,Charley Hoffman,4.54,345,76
32,0,21350,Ryuji Imada,4.55,273,60
32,0,06373,José María Olazábal,4.55,91,20
32,0,23621,Rory Sabbatini,4.55,150,33
35,0,23614,Rich Beem,4.56,251,55
35,0,08835,Kris Cox,4.56,246,54
35,0,27141,J.B. Holmes,4.56,155,34
38,0,12510,Chad Campbell,4.57,169,37
38,0,20105,Jeff Gove,4.57,288,63
38,0,06573,Brandt Jobe,4.57,160,35
38,0,02101,Joey Sindelar,4.57,320,70
38,0,23349,Charles Warren,4.57,306,67
38,0,10423,Mike Weir,4.57,215,47
44,0,24357,K.J. Choi,4.58,183,40
44,0,23541,Ben Crane,4.58,165,36
44,0,21753,Brian Davis,4.58,243,53
44,0,12660,Jesper Parnevik,4.58,220,48
44,0,24138,Ian Poulter,4.58,119,26
44,0,25632,Jimmy Walker,4.58,206,45
50,0,01320,Bob Estes,4.59,225,49
50,0,10733,Kent Jones,4.59,340,74
50,0,01666,Bernhard Langer,4.59,179,39
50,0,12662,Thomas Levet,4.59,147,32
50,0,20631,David McKenzie,4.59,326,71
50,0,24140,Sean O'Hair,4.59,248,54
50,0,20645,John Senden,4.59,289,63
57,0,06643,Paul Goydos,4.60,221,48
57,0,20094,Jonathan Kaye,4.60,244,53
57,0,20691,Greg Owen,4.60,138,30
57,0,23623,Bo Van Pelt,4.60,244,53
57,0,27095,Nick Watney,4.60,184,40
62,0,20098,Stuart Appleby,4.61,106,23
62,0,21407,Arjun Atwal,4.61,406,88
62,0,20472,Alex Cejka,4.61,281,61
62,0,01226,Fred Couples,4.61,83,18
62,0,24358,Robert Garrigus,4.61,295,64
62,0,20574,Mathew Goggin,4.61,212,46
62,0,06350,Bob May,4.61,226,49
62,0,20572,Rod Pampling,4.61,226,49
62,0,02104,Jeff Sluman,4.61,249,54
71,0,25900,Lucas Glover,4.62,231,50
71,0,22293,Heath Slocum,4.62,254,55
73,0,01381,Fred Funk,4.63,264,57
73,0,01766,Billy Mayfair,4.63,213,46
73,0,28475,Jeff Overton,4.63,241,52
73,0,21959,Ted Purdy,4.63,250,54
73,0,07749,Brett Quigley,4.63,278,60
73,0,23325,Vaughn Taylor,4.63,259,56
73,0,27770,Camilo Villegas,4.63,213,46
73,0,02246,Duffy Waldorf,4.63,301,65
81,0,11123,Chris Couch,4.64,181,39
81,0,06251,Chris DiMarco,4.64,116,25
81,0,12760,Danny Ellis,4.64,181,39
81,0,20378,Mathias Grönberg,4.64,334,72
81,0,20608,David Howell,4.64,65,14
81,0,21961,Charles Howell III,4.64,204,44
81,0,25240,D.A. Points,4.64,255,55
88,0,24507,Jason Bohn,4.65,256,55
88,0,24924,Bill Haas,4.65,377,81
88,0,01707,Steve Lowery,4.65,321,69
88,0,25345,Carl Pettersson,4.65,279,60
88,0,22405,Justin Rose,4.65,223,48
93,0,07867,Woody Austin,4.66,359,77
93,0,01329,Brad Faxon,4.66,270,58
93,0,19846,Brian Gay,4.66,303,65
93,0,08537,J.P. Hayes,4.66,163,35
93,0,01948,Tim Petrovic,4.66,205,44
93,0,02223,Bob Tway,4.66,261,56
93,0,20812,Tjaart van der Walt,4.66,205,44
100,0,20498,Briny Baird,4.67,285,61
100,0,21646,David Branshaw,4.67,350,75
100,0,01139,Olin Browne,4.67,294,63
100,0,24925,Jonathan Byrd,4.67,210,45
100,0,23409,James Driscoll,4.67,201,43
100,0,01313,Steve Elkington,4.67,196,42
100,0,01473,Todd Hamilton,4.67,322,69
100,0,08075,Jerry Kelly,4.67,243,52
100,0,24781,Hunter Mahan,4.67,280,60
100,0,22548,Patrick Sheehan,4.67,411,88
100,0,07013,Wes Short Jr.,4.67,397,85
100,0,21878,Mark Wilson,4.67,201,43
112,0,06197,Michael Allen,4.68,356,76
112,0,01599,Steve Jones,4.68,234,50
112,0,20382,Stephen Leaney,4.68,267,57
112,0,01928,Corey Pavin,4.68,178,38
116,0,08123,Jeff Brehaut,4.69,352,75
116,0,01388,Robert Gamez,4.69,225,48
116,0,22892,Jason Gore,4.69,244,52
116,0,02106,Chris Smith,4.69,211,45
120,0,20121,Todd Fischer,4.70,395,84
120,0,23616,Ryan Hietala,4.70,268,57
120,0,06012,Greg Kraft,4.70,216,46
120,0,26596,Ryan Moore,4.70,141,30
120,0,21949,Joe Ogilvie,4.70,296,63
125,0,01024,Billy Andrade,4.71,264,56
125,0,23048,Eric Axley,4.71,297,63
125,0,01042,Paul Azinger,4.71,273,58
125,0,23497,Tag Ridings,4.71,363,77
125,0,06595,Kevin Sutherland,4.71,372,79
130,0,09011,David Duval,4.72,307,65
130,0,01761,Len Mattiace,4.72,255,54
130,0,21660,Jason Schultz,4.72,274,58
130,0,02110,Jerry Smith,4.72,217,46
134,0,07223,Brian Bateman,4.73,175,37
134,0,10505,Shane Bertsch,4.73,345,73
134,0,19881,Robert Damron,4.73,208,44
134,0,21209,Sergio Garcia,4.73,71,15
138,0,01142,Bart Bryant,4.74,166,35
138,0,07457,Steve Flesch,4.74,275,58
138,0,06527,Steve Stricker,4.74,90,19
138,0,23307,Roger Tambellini,4.74,223,47
138,0,19913,Ron Whittaker,4.74,446,94
143,0,01161,Mark Calcavecchia,4.75,271,57
143,0,20850,Daniel Chopra,4.75,337,71
143,0,22621,Ben Curtis,4.75,271,57
