RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,06350,Bob May,66.75,267,4
2,0,01553,John Huston,67.00,67,1
3,0,01473,Todd Hamilton,67.50,135,2
4,0,08385,Omar Uresti,68.40,342,5
5,0,06373,José María Olazábal,68.60,343,5
6,0,08793,Tiger Woods,68.75,825,12
7,0,06643,Paul Goydos,68.80,344,5
8,0,23673,Michael Connell,69.00,69,1
8,0,23541,Ben Crane,69.00,414,6
8,0,22892,Jason Gore,69.00,276,4
8,0,01887,Mark O'Meara,69.00,138,2
8,0,08375,Paul Stankowski,69.00,207,3
8,0,06527,Steve Stricker,69.00,690,10
14,0,22293,Heath Slocum,69.14,484,7
15,0,11032,Frank Lickliter II,69.20,692,10
16,0,12680,Shigeki Maruyama,69.22,623,9
17,0,20099,Doug Barron,69.25,277,4
17,0,11123,Chris Couch,69.25,277,4
19,0,23048,Eric Axley,69.43,486,7
20,0,09011,David Duval,69.50,139,2
20,0,19846,Brian Gay,69.50,695,10
22,0,24502,Adam Scott,69.58,835,12
23,0,01928,Corey Pavin,69.67,418,6
24,0,20229,Stewart Cink,69.70,697,10
25,0,01707,Steve Lowery,69.71,488,7
25,0,02104,Jeff Sluman,69.71,488,7
27,0,06575,Dudley Hart,69.83,419,6
27,0,08075,Jerry Kelly,69.83,838,12
29,0,10505,Shane Bertsch,69.88,559,8
30,0,21350,Ryuji Imada,69.89,629,9
31,0,10809,Jim Furyk,69.90,1398,20
32,0,23983,Luke Donald,69.91,769,11
33,0,01042,Paul Azinger,70.00,420,6
33,0,25935,John Engler Jr.,70.00,210,3
33,0,20574,Mathew Goggin,70.00,280,4
33,0,24980,Scott Gutschewski,70.00,350,5
33,0,22548,Patrick Sheehan,70.00,350,5
33,0,23325,Vaughn Taylor,70.00,840,12
39,0,07749,Brett Quigley,70.06,1121,16
40,0,27095,Nick Watney,70.10,701,10
41,0,01666,Bernhard Langer,70.14,491,7
42,0,02206,David Toms,70.18,772,11
43,0,07867,Woody Austin,70.20,702,10
43,0,25345,Carl Pettersson,70.20,702,10
45,0,23322,Brett Wetterich,70.22,632,9
46,0,07223,Brian Bateman,70.25,281,4
46,0,21646,David Branshaw,70.25,562,8
46,0,02101,Joey Sindelar,70.25,562,8
49,0,12660,Jesper Parnevik,70.29,492,7
50,0,06621,Joe Durant,70.33,1055,15
50,0,21961,Charles Howell III,70.33,422,6
50,0,10733,Kent Jones,70.33,422,6
50,0,01948,Tim Petrovic,70.33,211,3
50,0,20812,Tjaart van der Walt,70.33,211,3
55,0,24925,Jonathan Byrd,70.38,563,8
55,0,23788,D.J. Trahan,70.38,563,8
57,0,02239,Scott Verplank,70.40,704,10
58,0,23349,Charles Warren,70.42,845,12
59,0,23621,Rory Sabbatini,70.43,493,7
60,0,27770,Camilo Villegas,70.44,634,9
61,0,01941,Tom Pernice Jr.,70.46,916,13
62,0,19824,Craig Barlow,70.50,423,6
62,0,20382,Stephen Leaney,70.50,564,8
64,0,01381,Fred Funk,70.54,917,13
65,0,20631,David McKenzie,70.57,494,7
65,0,25804,Bubba Watson,70.57,494,7
67,0,22913,John Rollins,70.58,847,12
68,0,06004,Stephen Ames,70.60,353,5
68,0,24781,Hunter Mahan,70.60,706,10
70,0,20472,Alex Cejka,70.67,636,9
70,0,24357,K.J. Choi,70.67,636,9
70,0,24138,Ian Poulter,70.67,636,9
73,0,22378,Trevor Immelman,70.71,990,14
73,0,01945,Kenny Perry,70.71,495,7
75,0,24507,Jason Bohn,70.73,778,11
76,0,01766,Billy Mayfair,70.75,566,8
76,0,25632,Jimmy Walker,70.75,283,4
78,0,01577,Lee Janzen,70.80,354,5
79,0,08123,Jeff Brehaut,70.83,425,6
79,0,21753,Brian Davis,70.83,425,6
81,0,20498,Briny Baird,70.85,921,13
82,0,01706,Davis Love III,70.86,496,7
82,0,21470,Daisuke Maruyama,70.86,496,7
84,0,10860,Justin Leonard,70.88,567,8
85,0,24924,Bill Haas,70.89,638,9
85,0,12782,Tim Herron,70.89,638,9
87,0,06034,Marco Dawson,71.00,426,6
87,0,08537,J.P. Hayes,71.00,426,6
87,0,23353,J.J. Henry,71.00,710,10
87,0,12716,Charley Hoffman,71.00,923,13
87,0,26420,Richard Johnson,71.00,710,10
87,0,01685,J.L. Lewis,71.00,284,4
87,0,20645,John Senden,71.00,426,6
87,0,06567,Vijay Singh,71.00,1136,16
87,0,12602,Dean Wilson,71.00,781,11
96,0,20098,Stuart Appleby,71.10,711,10
97,0,08835,Kris Cox,71.17,427,6
98,0,01219,John Cook,71.20,356,5
98,0,25900,Lucas Glover,71.20,1068,15
98,0,23718,Nathan Green,71.20,712,10
101,0,12823,Carlos Franco,71.25,285,4
101,0,21949,Joe Ogilvie,71.25,570,8
101,0,02110,Jerry Smith,71.25,285,4
101,0,23307,Roger Tambellini,71.25,285,4
105,0,24024,Zach Johnson,71.27,784,11
105,0,22405,Justin Rose,71.27,1069,15
107,0,20105,Jeff Gove,71.29,499,7
107,0,24912,Will MacKenzie,71.29,499,7
109,0,20157,Retief Goosen,71.36,785,11
109,0,21959,Ted Purdy,71.36,785,11
111,0,10885,Robert Allenby,71.40,714,10
111,0,01035,Tommy Armour III,71.40,357,5
111,0,01313,Steve Elkington,71.40,357,5
111,0,19913,Ron Whittaker,71.40,357,5
115,0,24358,Robert Garrigus,71.43,500,7
116,0,06197,Michael Allen,71.44,643,9
117,0,27120,Troy Matteson,71.50,715,10
117,0,01823,Larry Mize,71.50,286,4
117,0,26596,Ryan Moore,71.50,572,8
120,0,12510,Chad Campbell,71.56,644,9
121,0,01388,Robert Gamez,71.57,501,7
122,0,06522,Ernie Els,71.60,716,10
123,0,21407,Arjun Atwal,71.63,573,8
123,0,01724,Jeff Maggert,71.63,573,8
125,0,22946,Henrik Bjornstad,71.67,430,6
125,0,23320,Ryan Palmer,71.67,645,9
125,0,02223,Bob Tway,71.67,430,6
128,0,20378,Mathias Grönberg,71.78,646,9
129,0,01810,Phil Mickelson,71.82,790,11
130,0,20766,Padraig Harrington,71.83,431,6
131,0,02214,Kirk Triplett,71.86,503,7
131,0,02246,Duffy Waldorf,71.86,503,7
133,0,01619,Skip Kendall,71.88,575,8
134,0,01142,Bart Bryant,71.89,647,9
135,0,23135,Tim Clark,72.00,864,12
135,0,19881,Robert Damron,72.00,432,6
135,0,12760,Danny Ellis,72.00,144,2
135,0,01320,Bob Estes,72.00,648,9
135,0,21805,Harrison Frazar,72.00,576,8
135,0,27943,Matt Hansen,72.00,288,4
135,0,27141,J.B. Holmes,72.00,360,5
135,0,20608,David Howell,72.00,288,4
135,0,06515,Shaun Micheel,72.00,720,10
135,0,20691,Greg Owen,72.00,720,10
135,0,25240,D.A. Points,72.00,288,4
146,0,22621,Ben Curtis,72.20,361,5
146,0,26360,Bubba Dickerson,72.20,361,5
146,0,24140,Sean O'Hair,72.20,722,10
146,0,20572,Rod Pampling,72.20,722,10
150,0,01024,Billy Andrade,72.25,578,8
151,0,01329,Brad Faxon,72.33,217,3
152,0,06595,Kevin Sutherland,72.38,579,8
153,0,20121,Todd Fischer,72.43,507,7
153,0,20094,Jonathan Kaye,72.43,507,7
153,0,06012,Greg Kraft,72.43,507,7
156,0,20628,Arron Oberholser,72.44,652,9
157,0,22371,Aaron Baddeley,72.50,435,6
157,0,01249,John Daly,72.50,145,2
157,0,06251,Chris DiMarco,72.50,580,8
157,0,12645,Brent Geiberger,72.50,580,8
157,0,28475,Jeff Overton,72.50,435,6
162,0,06573,Brandt Jobe,72.57,508,7
163,0,21660,Jason Schultz,72.67,218,3
164,0,21731,Freddie Jacobson,72.71,509,7
165,0,20850,Daniel Chopra,72.73,1091,15
166,0,22046,Geoff Ogilvy,72.78,655,9
167,0,01226,Fred Couples,72.80,364,5
167,0,07457,Steve Flesch,72.80,728,10
169,0,25936,Alex Aragon,73.00,73,1
169,0,01139,Olin Browne,73.00,438,6
169,0,01677,Tom Lehman,73.00,219,3
169,0,23497,Tag Ridings,73.00,365,5
169,0,21878,Mark Wilson,73.00,365,5
174,0,10423,Mike Weir,73.08,877,12
175,0,01761,Len Mattiace,73.20,366,5
176,0,28780,Nicholas Thompson,73.29,513,7
177,0,23623,Bo Van Pelt,73.31,953,13
178,0,23616,Ryan Hietala,73.33,220,3
178,0,02106,Chris Smith,73.33,440,6
180,0,20127,Chris Riley,73.44,661,9
181,0,01599,Steve Jones,73.67,442,6
181,0,20634,Peter Lonard,73.67,663,9
183,0,10565,Ian Leggatt,73.80,369,5
184,0,21209,Sergio Garcia,74.00,444,6
185,0,01161,Mark Calcavecchia,74.25,891,12
186,0,23409,James Driscoll,74.50,298,4
186,0,20548,Hidemichi Tanaka,74.50,298,4
188,0,24361,Pat Perez,74.60,373,5
189,0,07013,Wes Short Jr.,74.71,523,7
190,0,25842,Jon Mills,75.00,225,3
191,0,23614,Rich Beem,75.17,451,6
192,0,01132,Mark Brooks,75.20,376,5
193,0,12755,Vance Veazey,75.67,227,3
194,0,12662,Thomas Levet,78.00,78,1
