RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,21633,Steve Allan,40' 0",6436.250,161,+7
2,0,01553,John Huston,41' 0",5534.417,135,+14
3,0,24140,Sean O'Hair,41' 8",8208.000,197,+27
4,0,26679,Kevin Stadler,41' 11",8639.000,206,+29
5,0,01313,Steve Elkington,42' 1",7072.167,168,+13
5,0,24502,Adam Scott,42' 1",5720.250,136,+9
7,0,07867,Woody Austin,42' 8",9634.750,226,+29
8,0,02239,Scott Verplank,42' 10",6333.833,148,+11
9,0,22582,Kyle Thompson,42' 11",7768.000,181,+44
10,0,21961,Charles Howell III,43' 0",13457.583,313,+21
11,0,23135,Tim Clark,43' 2",9237.417,214,+25
12,0,20623,Gavin Coles,43' 5",4641.250,107,+16
13,0,06575,Dudley Hart,43' 7",9496.750,218,+38
14,0,26695,Michael Letzig,43' 8",10051.250,230,+24
14,0,20645,John Senden,43' 8",9032.417,207,+36
16,0,19803,Ryan Armour,43' 9",8493.750,194,+35
16,0,24024,Zach Johnson,43' 9",7215.667,165,+15
18,0,06197,Michael Allen,43' 10",8631.750,197,+31
18,0,06573,Brandt Jobe,43' 10",7320.833,167,+22
18,0,22293,Heath Slocum,43' 10",7840.583,179,+19
21,0,20229,Stewart Cink,43' 11",9490.333,216,+19
22,0,07457,Steve Flesch,44' 0",11306.750,257,+40
22,0,21805,Harrison Frazar,44' 0",8317.500,189,+21
22,0,22348,Nick O'Hern,44' 0",6993.000,159,+31
25,0,26631,Cody Freeman,44' 1",8458.917,192,+32
25,0,12716,Charley Hoffman,44' 1",11508.000,261,+38
27,0,23541,Ben Crane,44' 2",8739.500,198,+12
27,0,21949,Joe Ogilvie,44' 2",12007.833,272,+28
27,0,25804,Bubba Watson,44' 2",13683.583,310,+14
30,0,01320,Bob Estes,44' 3",11323.250,256,+20
30,0,23788,D.J. Trahan,44' 3",10038.250,227,+50
32,0,23349,Charles Warren,44' 4",9615.000,217,+45
33,0,01035,Tommy Armour III,44' 5",8576.083,193,+31
33,0,11032,Frank Lickliter II,44' 5",12306.167,277,+49
33,0,01945,Kenny Perry,44' 5",13409.083,302,+38
33,0,21959,Ted Purdy,44' 5",8175.750,184,+32
37,0,25345,Carl Pettersson,44' 7",13871.583,311,+18
37,0,26289,Boo Weekley,44' 7",9145.250,205,+31
37,0,24663,Y.E. Yang,44' 7",10874.833,244,+53
40,0,24227,Justin Bolli,44' 9",8586.917,192,+41
40,0,06621,Joe Durant,44' 9",8463.000,189,+33
40,0,06567,Vijay Singh,44' 9",9797.583,219,+12
