RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,24138,Ian Poulter,8' 10",8.833,1,-1
2,0,01677,Tom Lehman,10' 9",10.750,1,-1
3,0,06197,Michael Allen,25' 0",49.917,2,E
4,0,25364,Paul Casey,34' 3",68.417,2,-1
5,0,01553,John Huston,41' 10",251.083,6,-1
6,0,06643,Paul Goydos,45' 8",136.917,3,-1
7,0,01810,Phil Mickelson,46' 1",414.833,9,-5
8,0,20623,Gavin Coles,47' 4",142.000,3,+1
9,0,10423,Mike Weir,47' 9",477.250,10,-3
10,0,24358,Robert Garrigus,48' 3",820.167,17,-11
11,0,23623,Bo Van Pelt,49' 6",593.833,12,-5
12,0,26679,Kevin Stadler,49' 8",646.167,13,-9
13,0,20645,John Senden,51' 5",359.667,7,-1
14,0,21949,Joe Ogilvie,53' 3",1012.000,19,-4
15,0,25720,Chad Collins,53' 5",374.083,7,E
16,0,10649,Tom Scherrer,54' 4",326.083,6,-3
17,0,22293,Heath Slocum,54' 11",329.250,6,-1
18,0,06575,Dudley Hart,55' 5",498.917,9,+3
19,0,01707,Steve Lowery,55' 7",333.333,6,E
20,0,20433,Mark Hensby,55' 10",391.083,7,-1
21,0,10885,Robert Allenby,56' 2",505.333,9,E
22,0,01226,Fred Couples,56' 6",621.667,11,-5
23,0,20382,Stephen Leaney,56' 8",226.667,4,+1
24,0,19803,Ryan Armour,57' 9",346.333,6,-2
25,0,06034,Marco Dawson,59' 3",355.417,6,E
26,0,24024,Zach Johnson,59' 7",357.333,6,-1
27,0,01035,Tommy Armour III,60' 1",300.333,5,-2
28,0,20229,Stewart Cink,60' 8",546.167,9,-1
29,0,24140,Sean O'Hair,61' 0",487.917,8,-5
30,0,25190,Jeff Quinney,61' 1",733.417,12,-1
31,0,06567,Vijay Singh,61' 5",737.167,12,-5
32,0,20378,Mathias Grönberg,62' 8",752.083,12,-4
32,0,12716,Charley Hoffman,62' 8",626.667,10,-4
