RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
1,0,08793,Tiger Woods,20.83,874.89,-626.58,746.28
2,0,10809,Jim Furyk,9.06,489.37,-226.09,477.66
3,0,01810,Phil Mickelson,7.38,302.58,-355.50,291.82
4,0,24502,Adam Scott,7.16,365.25,-234.23,365.29
5,3,06522,Ernie Els,6.21,298.26,-351.69,272.52
6,-1,20157,Retief Goosen,5.93,355.57,-342.45,268.67
7,-1,06567,Vijay Singh,5.76,351.09,-543.63,278.79
8,-1,20766,Padraig Harrington,5.67,311.77,-190.32,294.03
9,0,23983,Luke Donald,5.40,275.51,-219.07,260.65
10,0,21209,Sergio Garcia,5.26,257.67,-262.37,187.63
11,0,22046,Geoff Ogilvy,5.24,261.93,-168.36,302.56
12,0,21528,Henrik Stenson,4.69,243.93,-148.65,245.54
13,0,22378,Trevor Immelman,4.63,250.04,-122.78,263.67
14,0,25364,Paul Casey,3.86,204.59,-113.53,202.89
15,0,20608,David Howell,3.84,211.29,-195.17,172.93
16,0,01706,Davis Love III,3.77,177.00,-159.59,150.07
17,0,08635,Colin Montgomerie,3.70,214.49,-187.42,134.47
18,0,06373,José María Olazábal,3.68,191.57,-151.98,164.63
19,2,20400,Michael Campbell,3.54,183.99,-139.70,101.72
20,0,06251,Chris DiMarco,3.50,185.60,-207.14,158.93
21,-2,02206,David Toms,3.50,164.51,-212.61,166.33
22,0,22348,Nick O'Hern,3.39,169.71,-153.33,137.22
23,0,20098,Stuart Appleby,3.38,185.86,-166.98,186.02
24,0,23135,Tim Clark,3.35,187.69,-175.06,148.93
25,1,20218,Shingo Katayama,3.21,170.07,-109.47,141.46
26,1,20229,Stewart Cink,3.21,166.86,-174.47,166.05
27,-2,20848,Ángel Cabrera,3.15,157.43,-149.89,120.68
28,0,12510,Chad Campbell,3.14,163.05,-150.52,167.23
29,1,24357,K.J. Choi,3.06,186.84,-143.41,154.34
30,3,06621,Joe Durant,2.96,156.87,-57.09,147.92
31,-2,20572,Rod Pampling,2.96,162.78,-142.52,170.47
32,-1,19970,Robert Karlsson,2.95,168.00,-53.21,182.33
33,-1,24138,Ian Poulter,2.93,181.44,-122.09,180.20
34,1,24663,Y.E. Yang,2.88,138.15,-60.42,124.74
35,-1,19825,Darren Clarke,2.86,120.16,-172.24,90.77
36,1,06004,Stephen Ames,2.76,124.03,-129.21,139.13
37,1,25345,Carl Pettersson,2.75,178.69,-125.32,167.30
38,-2,23541,Ben Crane,2.63,123.74,-96.08,85.35
39,6,20686,Jeev Milkha Singh,2.63,194.45,-35.70,207.14
40,-1,25900,Lucas Glover,2.63,154.92,-100.39,144.58
41,-1,23621,Rory Sabbatini,2.60,129.90,-128.38,169.24
42,0,20628,Arron Oberholser,2.59,114.17,-86.48,137.64
43,-2,23322,Brett Wetterich,2.59,142.51,-49.81,163.22
44,2,20585,Niclas Fasth,2.56,128.02,-87.52,106.73
45,-2,10423,Mike Weir,2.54,121.78,-123.05,136.82
46,1,10944,Thomas Bjørn,2.53,131.44,-146.01,100.31
47,-3,10885,Robert Allenby,2.50,154.79,-145.52,117.38
48,0,27088,Johan Edfors,2.48,121.72,-38.30,144.69
49,0,02239,Scott Verplank,2.44,121.83,-138.16,106.30
50,0,20396,Lee Westwood,2.43,131.05,-125.99,120.69
51,1,22983,Bradley Dredge,2.39,107.48,-65.32,88.45
52,-1,22405,Justin Rose,2.39,143.12,-81.89,130.62
53,1,24024,Zach Johnson,2.32,132.47,-134.03,138.20
54,-1,01142,Bart Bryant,2.32,120.51,-125.87,69.88
55,0,01945,Kenny Perry,2.28,102.50,-145.09,47.54
56,0,01677,Tom Lehman,2.22,97.87,-105.65,98.32
57,0,26331,Charl Schwartzel,2.22,132.98,-68.47,134.74
58,0,06515,Shaun Micheel,2.09,125.63,-50.01,136.03
59,4,01226,Fred Couples,2.07,86.77,-115.43,65.10
60,-1,07749,Brett Quigley,2.06,132.15,-70.04,142.22
61,0,08191,Paul Broadhurst,2.06,107.06,-84.16,105.04
62,2,22540,Anthony Wall,2.06,106.99,-37.80,113.48
63,-1,01941,Tom Pernice Jr.,2.04,132.52,-99.33,122.44
64,-4,06527,Steve Stricker,2.04,81.44,-33.29,94.45
65,1,23353,J.J. Henry,2.03,122.02,-59.32,130.79
66,1,12782,Tim Herron,2.02,111.15,-105.59,92.15
67,-2,20569,Richard Green,2.01,102.47,-100.36,108.12
68,1,12461,Paul McGinley,1.98,102.98,-125.93,43.30
69,3,20645,John Senden,1.95,120.79,-67.12,107.30
70,0,12602,Dean Wilson,1.94,118.49,-50.49,125.03
71,1,23325,Vaughn Taylor,1.94,112.50,-90.93,103.44
72,-1,24140,Sean O'Hair,1.94,116.29,-80.48,87.63
73,-5,22621,Ben Curtis,1.89,100.04,-44.38,102.23
74,1,19958,Miguel Angel Jiménez,1.86,100.29,-145.59,100.47
75,1,01381,Fred Funk,1.85,108.88,-122.28,86.37
76,27,24511,Thongchai Jaidee,1.82,92.99,-63.08,85.52
77,1,21207,José Manuel Lara,1.81,103.04,-46.56,92.02
78,-4,26596,Ryan Moore,1.81,72.27,-32.62,61.06
79,-2,24507,Jason Bohn,1.80,102.40,-71.44,82.96
80,0,23718,Nathan Green,1.79,114.49,-38.99,129.84
81,0,27120,Troy Matteson,1.72,101.38,-19.13,97.17
82,-3,21961,Charles Howell III,1.71,100.88,-106.03,79.33
83,0,20935,Toru Taniguchi,1.70,96.90,-73.36,84.91
84,0,24957,Simon Khan,1.66,84.61,-57.78,81.42
85,-3,22117,Jyoti Randhawa,1.65,77.68,-55.67,72.15
86,-1,22371,Aaron Baddeley,1.64,90.31,-52.82,92.58
87,0,20634,Peter Lonard,1.64,94.88,-124.72,71.03
88,3,24512,Simon Dyson,1.60,102.48,-52.47,111.59
89,-1,11127,Stephen Dodd,1.59,74.75,-69.72,60.43
90,0,20773,Taichi Teshima,1.59,85.84,-35.66,68.67
91,-2,27141,J.B. Holmes,1.58,63.38,-29.89,93.27
92,0,25732,S.K. Ho,1.57,84.65,-63.00,72.88
93,0,01766,Billy Mayfair,1.56,93.40,-92.33,79.27
94,-8,20691,Greg Owen,1.53,81.13,-69.74,85.25
95,0,24925,Jonathan Byrd,1.51,77.06,-55.97,77.53
96,-2,08075,Jerry Kelly,1.50,92.88,-106.94,89.42
97,1,21187,Hidemasa Hoshino,1.49,74.43,-35.72,62.06
98,2,23043,Paul Sheehan,1.47,89.67,-66.34,75.19
99,-3,12660,Jesper Parnevik,1.47,73.41,-74.39,78.16
100,4,01928,Corey Pavin,1.46,67.12,-50.81,65.94
101,-2,06573,Brandt Jobe,1.45,79.94,-73.18,52.25
102,3,21498,Hideto Tanihara,1.45,79.53,-41.97,82.74
103,-2,23623,Bo Van Pelt,1.44,88.09,-88.74,76.35
104,-7,21959,Ted Purdy,1.44,96.71,-107.35,70.89
105,-3,25273,Andrew Buckle,1.44,74.68,-31.50,84.46
106,1,20859,Anders Hansen,1.43,70.09,-61.46,67.60
107,-1,12680,Shigeki Maruyama,1.43,84.34,-109.67,53.99
108,1,20624,David Smail,1.42,72.41,-58.50,50.32
109,-1,20832,Raphael Jacquelin,1.41,70.49,-63.50,56.50
110,0,26420,Richard Johnson,1.37,70.01,-42.36,76.42
111,7,25562,Andres Romero,1.37,60.29,-16.87,64.07
112,-1,20369,John Bickerton,1.37,77.95,-34.57,75.73
113,2,22293,Heath Slocum,1.37,80.55,-59.72,57.74
114,8,27770,Camilo Villegas,1.35,86.43,-46.14,110.59
115,2,11032,Frank Lickliter II,1.35,83.68,-32.19,84.37
116,0,22892,Jason Gore,1.34,65.88,-40.09,36.34
117,-4,02104,Jeff Sluman,1.34,76.16,-68.82,76.06
118,1,23580,Tetsuji Hiratsuka,1.33,75.72,-40.62,66.12
119,-7,24236,Nick Dougherty,1.32,80.54,-87.91,58.88
120,-6,21461,Kenneth Ferrie,1.32,69.72,-65.36,33.82
121,0,22075,Ricardo Gonzalez,1.29,53.00,-36.02,56.19
122,2,10860,Justin Leonard,1.29,65.72,-117.41,42.66
123,5,01886,Peter O'Malley,1.28,65.46,-43.24,57.77
124,-4,26679,Kevin Stadler,1.28,84.58,-43.96,98.50
125,5,25841,Marc Warren,1.28,67.79,-17.78,64.71
126,-1,25572,Graeme McDowell,1.28,69.02,-104.14,48.47
127,-1,20939,Keiichiro Fukabori,1.28,70.26,-53.17,44.43
128,-1,20574,Mathew Goggin,1.26,73.25,-31.87,67.73
129,-6,21099,David Lynn,1.26,61.76,-65.36,48.52
130,2,22913,John Rollins,1.25,73.87,-57.46,79.45
131,2,01320,Bob Estes,1.23,62.85,-60.83,59.57
132,2,01139,Olin Browne,1.23,72.68,-66.79,40.00
133,2,07867,Woody Austin,1.21,73.62,-60.09,65.26
134,4,07457,Steve Flesch,1.21,75.98,-80.11,69.07
135,6,20850,Daniel Chopra,1.20,89.13,-61.66,83.79
136,-7,25191,Gonzalo Fernandez-Castaño,1.20,65.79,-37.61,64.24
137,0,01024,Billy Andrade,1.19,59.52,-52.26,57.58
138,-2,06643,Paul Goydos,1.19,47.40,-16.31,43.99
139,3,20433,Mark Hensby,1.18,53.11,-113.20,14.79
140,3,22986,Søren Kjeldsen,1.18,64.80,-37.22,59.20
141,-1,19824,Craig Barlow,1.17,55.97,-47.21,60.61
142,7,24748,WC Liang,1.16,63.75,-33.44,58.36
143,1,01313,Steve Elkington,1.16,46.33,-55.54,13.41
144,-13,01161,Mark Calcavecchia,1.15,63.37,-75.46,34.97
145,0,21731,Freddie Jacobson,1.15,50.55,-62.62,50.97
146,1,01249,John Daly,1.14,57.25,-104.72,10.24
147,-1,20601,Gary Orr,1.14,45.74,-25.36,43.89
148,5,25198,Francesco Molinari,1.14,65.11,-24.10,69.85
149,-10,21949,Joe Ogilvie,1.14,67.26,-90.00,56.91
150,-2,01707,Steve Lowery,1.14,71.78,-60.94,65.70
151,-1,23320,Ryan Palmer,1.13,72.12,-94.96,57.63
152,2,23624,Soren Hansen,1.12,59.32,-38.27,55.89
153,-2,01666,Bernhard Langer,1.12,54.70,-70.68,36.05
154,-2,21805,Harrison Frazar,1.11,66.67,-59.64,49.06
155,9,23797,Brett Rumford,1.09,60.85,-48.57,60.04
156,0,01724,Jeff Maggert,1.08,55.32,-60.63,58.44
157,4,06431,Jean Van de Velde,1.08,43.27,-19.15,43.29
158,0,11123,Chris Couch,1.08,52.81,-26.33,58.51
159,4,22080,Prayad Marksaeng,1.08,68.92,-43.72,62.53
160,28,20721,Darren Fichardt,1.07,55.88,-36.05,57.52
161,13,22110,Thaworn Wiratchant,1.07,63.07,-44.91,44.32
162,-5,01329,Brad Faxon,1.07,52.26,-69.90,30.29
163,-4,23349,Charles Warren,1.06,61.46,-46.31,57.19
164,2,21470,Daisuke Maruyama,1.05,60.05,-35.41,48.09
165,-10,24361,Pat Perez,1.05,49.39,-65.87,38.53
166,-6,22032,Tomohiro Kondo,1.05,56.53,-38.65,54.02
167,-5,27408,Martin Kaymer,1.04,41.63,-4.07,45.70
168,-1,25539,Rafael Echenique,1.02,40.78,-5.16,45.30
169,-4,25804,Bubba Watson,1.01,57.77,-31.65,56.83
170,0,22792,Peter Hanson,1.01,49.35,-52.78,30.73
171,-2,22951,Azuma Yano,1.01,54.37,-20.16,44.04
172,-1,27095,Nick Watney,.99,59.65,-34.42,60.50
173,-1,20104,Ken Duke,.99,52.47,-15.61,58.98
174,10,24940,Edward Loar,.98,39.38,-18.97,33.72
175,-2,20213,Katsumasa Miyamoto,.97,54.58,-34.25,43.67
176,0,27072,Alvaro Quiros,.97,38.69,-5.09,43.78
177,0,07547,Craig Kanada,.97,38.68,-4.65,42.67
178,-11,21350,Ryuji Imada,.96,55.96,-38.59,56.46
179,-1,26881,Jarrod Lyle,.96,50.71,-24.95,55.31
180,0,21284,Hiroyuki Fujita,.95,52.47,-36.08,41.30
181,1,01920,Craig Parry,.95,44.78,-73.44,25.83
182,-3,20566,Kaname Yokoo,.94,55.64,-40.29,42.08
183,0,21695,Maarten Lafeber,.92,46.10,-55.46,27.11
184,1,23048,Eric Axley,.92,51.55,-7.78,50.18
185,1,23788,D.J. Trahan,.91,55.77,-28.99,46.15
186,-11,27929,Shiv Kapur,.90,44.31,-22.99,34.45
187,-6,02101,Joey Sindelar,.90,52.35,-64.78,43.35
188,1,01858,Tommy Nakajima,.90,35.89,-9.43,33.92
189,-2,19846,Brian Gay,.89,56.89,-38.68,56.25
190,2,23969,Graeme Storm,.88,52.99,-46.11,42.76
191,46,20160,Charlie Wi,.88,47.68,-26.11,58.81
192,1,19904,Paul Lawrie,.88,40.59,-33.28,27.58
193,-3,20945,Markus Brier,.88,45.67,-31.42,52.29
194,1,27349,Alex Noren,.87,34.90,-7.69,41.20
195,-4,23108,Matt Kuchar,.87,43.60,-21.76,42.71
196,21,24039,Prom Meesawat,.87,43.42,-16.71,45.17
197,12,24459,Richard Sterne,.86,43.90,-56.81,28.97
198,0,08123,Jeff Brehaut,.86,49.82,-45.14,30.17
199,0,26500,Alejandro Cañizares,.85,34.20,-3.73,37.92
200,-4,12716,Charley Hoffman,.85,47.64,-17.01,56.49
201,3,20623,Gavin Coles,.85,46.77,-16.74,47.57
202,-8,37416,T.C. Wang,.85,33.80,-19.08,36.47
203,-1,20382,Stephen Leaney,.84,50.56,-48.12,45.09
204,-3,26289,Boo Weekley,.84,38.58,-4.80,43.38
205,-8,22036,Mamo Osanai,.84,44.32,-18.47,42.67
206,-6,20394,Steve Webster,.83,34.73,-49.99,20.57
207,23,26525,Grégory Bourdy,.83,42.92,-23.91,36.66
208,-3,07363,Craig Bowden,.83,42.91,-17.68,44.59
209,-3,24781,Hunter Mahan,.82,51.91,-41.14,51.70
210,-7,20928,Kiyoshi Maita,.82,44.40,-24.02,36.92
211,-1,27118,Toshinori Muto,.82,40.03,-7.53,44.17
212,-5,24537,Philip Archer,.81,46.33,-20.04,48.37
213,87,11106,Frankie Minoza,.81,34.90,-10.44,33.13
214,-3,06575,Dudley Hart,.81,46.95,-55.34,36.63
215,-1,21753,Brian Davis,.80,49.77,-63.54,39.84
216,-3,22760,Gaurav Ghei,.79,32.57,-8.72,31.80
217,-1,27666,Johan Axgren,.79,40.43,-22.70,50.53
218,-6,02214,Kirk Triplett,.79,31.61,-56.70,35.63
219,-1,23614,Rich Beem,.79,42.64,-32.95,38.15
220,-12,23795,Nobuhiro Masuda,.79,44.77,-18.77,46.45
221,-1,12823,Carlos Franco,.78,42.97,-73.34,26.95
222,1,20831,Emanuele Canonica,.78,41.30,-33.58,33.46
223,-2,20387,Jarmo Sandelin,.78,45.16,-16.59,54.54
224,0,23712,Mark Pilkington,.78,39.68,-5.33,43.41
225,-3,25586,Takuya Taniguchi,.78,41.97,-28.09,29.54
226,3,23162,Simon Wakefield,.78,48.18,-35.01,44.22
227,-12,24080,Scott Strange,.78,34.93,-15.87,36.99
228,0,23481,Marcel Siem,.77,37.97,-28.68,37.64
229,-10,26808,Tadahiro Takayama,.77,40.99,-37.31,13.76
230,-5,21590,Damian McGrane,.77,48.66,-30.32,43.82
231,-5,21253,Tatsuhiko Ichihara,.77,30.89,-2.91,31.08
232,-5,27784,Wen-Tang Lin,.77,30.88,-6.85,28.32
233,-1,26444,Juvic Pagunsan,.75,30.12,-2.78,31.56
234,-3,01948,Tim Petrovic,.75,48.03,-70.73,31.97
235,-2,08537,J.P. Hayes,.75,31.50,-17.37,25.28
236,-1,01976,Mike Putnam,.75,29.83,-11.19,30.10
237,-3,24179,David Drysdale,.73,38.00,-20.79,38.94
238,1,26341,Wade Ormsby,.73,43.56,-24.86,37.36
239,1,12705,Cliff Kresge,.72,39.12,-11.28,44.15
240,1,26951,Johnson Wagner,.72,39.82,-12.65,46.82
241,-5,10733,Kent Jones,.72,46.29,-32.67,43.18
242,0,07013,Wes Short Jr.,.72,41.85,-39.06,13.46
243,0,06595,Kevin Sutherland,.72,39.61,-41.20,36.13
244,0,24924,Bill Haas,.72,41.74,-23.65,46.68
245,1,27649,Brandt Snedeker,.72,37.22,-10.01,39.11
246,1,28150,Chinnarat Phadungsil,.72,28.63,-7.28,29.91
247,-9,20498,Briny Baird,.71,41.39,-50.61,37.22
248,-3,01685,J.L. Lewis,.71,33.48,-46.70,20.54
249,-1,24912,Will MacKenzie,.71,41.69,-12.01,41.96
250,0,01388,Robert Gamez,.70,40.73,-40.88,24.31
251,-2,25396,Kevin Na,.70,32.18,-49.32,24.13
252,-1,28155,Jose-Filipe Lima,.70,36.14,-29.79,35.58
253,3,24083,Marcus Fraser,.68,38.23,-29.36,37.93
254,3,22307,Nozomi Kawahara,.68,33.93,-26.00,28.88
255,-1,24509,Wei-tze Yeh,.68,37.28,-23.43,35.53
256,-4,23821,Yusaku Miyazato,.67,36.32,-15.52,32.36
257,1,20094,Jonathan Kaye,.67,37.57,-63.03,28.10
258,1,20962,Keng-Chi Lin,.67,44.78,-29.10,27.25
259,-4,19991,Peter Hedblom,.67,32.59,-35.08,22.64
260,2,25190,Jeff Quinney,.66,34.89,-9.50,40.12
261,2,08385,Omar Uresti,.66,36.82,-27.29,35.26
262,3,20376,Stephen Gallacher,.65,32.61,-59.87,28.66
263,-10,22034,Yasuharu Imano,.65,36.27,-47.48,3.45
264,6,29100,Juan Parron,.65,25.90,-6.41,32.31
265,2,21806,Paul Gow,.65,38.84,-20.10,37.11
266,-2,21878,Mark Wilson,.65,32.36,-26.70,25.29
267,-6,21407,Arjun Atwal,.65,36.85,-44.71,29.86
268,-2,20381,Ryoken Kawagishi,.64,35.94,-50.69,19.30
269,-9,20701,Warren Abery,.64,25.52,-17.65,30.43
270,2,23725,Brendan Jones,.64,34.37,-37.20,34.15
271,-2,02223,Bob Tway,.64,32.45,-54.05,17.01
272,-1,27209,Adrien Mörk,.63,25.22,-3.60,28.83
