RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
69,0,24924,Bill Haas,210.0,1890,9
70,0,34431,Robert Streb,213.0,1278,6
70,0,34264,Hudson Swafford,213.0,1278,6
72,0,01706,Davis Love III,216.0,1296,6
72,0,24361,Pat Perez,216.0,1512,7
74,0,28500,Martin Flores,218.6,1530,7
75,0,32640,Troy Merritt,223.2,1116,5
76,0,27649,Brandt Snedeker,223.7,1566,7
77,0,34409,David Lingmerth,228.0,1368,6
78,0,28486,Michael Putnam,229.5,1836,8
79,0,24140,Sean O'Hair,231.0,1386,6
80,0,27436,Graham DeLaet,237.0,1422,6
81,0,25900,Lucas Glover,237.6,1188,5
82,0,12510,Chad Campbell,238.5,954,4
83,0,24357,K.J. Choi,240.0,1440,6
84,0,24507,Jason Bohn,243.0,1458,6
85,0,32366,Kevin Chappell,246.9,1728,7
86,0,34021,Bud Cauley,252.0,1008,4
86,0,24138,Ian Poulter,252.0,1008,4
86,0,29221,Webb Simpson,252.0,1512,6
89,0,28307,Matt Every,255.0,1530,6
90,0,29479,Scott Brown,257.1,1800,7
91,0,24925,Jonathan Byrd,259.2,1296,5
92,0,24846,Ricky Barnes,264.0,1584,6
92,0,33141,Keegan Bradley,264.0,1584,6
92,0,29535,Brice Garnett,264.0,1584,6
92,0,23108,Matt Kuchar,264.0,1584,6
96,0,37273,Derek Ernst,273.6,1368,5
97,0,35300,Andrew Loupe,274.5,1098,4
98,0,34098,Russell Henley,276.0,1656,6
99,0,29425,Andrew Svoboda,277.2,1386,5
100,0,27895,Jonas Blixt,279.0,1116,4
100,0,12716,Charley Hoffman,279.0,1674,6
102,0,23638,Brendon de Jonge,280.3,1962,7
103,0,24663,Y.E. Yang,280.8,1404,5
104,0,10809,Jim Furyk,288.0,1440,5
104,0,24024,Zach Johnson,288.0,1728,6
104,0,31202,William McGirt,288.0,1728,6
107,0,21878,Mark Wilson,292.5,1170,4
108,0,25349,Tim Wilkinson,295.2,1476,5
109,0,30110,Kyle Stanley,298.8,1494,5
110,0,28092,D.H. Lee,300.0,900,3
111,0,20848,Ángel Cabrera,310.5,1242,4
111,0,30750,Tommy Gainey,310.5,1242,4
113,0,31560,Brian Stuard,313.2,1566,5
114,0,01810,Phil Mickelson,319.5,1278,4
115,0,21528,Henrik Stenson,324.0,972,3
115,0,30927,Brendon Todd,324.0,1944,6
117,0,21731,Freddie Jacobson,327.6,1638,5
118,0,23800,Bryce Molder,328.5,1314,4
119,0,25720,Chad Collins,333.0,1332,4
120,0,23135,Tim Clark,337.5,1350,4
120,0,27064,Jhonattan Vegas,337.5,1350,4
120,0,27095,Nick Watney,337.5,1350,4
123,0,27770,Camilo Villegas,342.0,1710,5
124,0,25632,Jimmy Walker,345.6,1728,5
125,0,20104,Ken Duke,351.0,1404,4
126,0,31193,Jim Renner,354.0,1062,3
127,0,19846,Brian Gay,355.5,1422,4
128,0,29461,Jamie Lovemark,360.0,1080,3
128,0,32333,Kevin Tway,360.0,1080,3
130,0,23541,Ben Crane,364.5,1458,4
131,0,25191,Gonzalo Fernandez-Castaño,369.0,1476,4
132,0,02206,David Toms,372.0,1116,3
133,0,34174,John Huh,373.5,1494,4
133,0,06567,Vijay Singh,373.5,1494,4
135,0,35732,Wes Roach,378.0,1134,3
136,0,32102,Rickie Fowler,382.5,1530,4
137,0,29222,Billy Hurley III,387.0,1548,4
138,0,10423,Mike Weir,390.0,1170,3
139,0,23353,J.J. Henry,391.5,1566,4
140,0,20098,Stuart Appleby,405.0,1620,4
141,0,26329,Louis Oosthuizen,414.0,828,2
142,0,34261,Scott Langley,418.5,1674,4
143,0,26956,Bronson La'Cassie,423.0,846,2
144,0,29740,Brad Fritsch,432.0,864,2
145,0,22621,Ben Curtis,438.0,1314,3
146,0,34046,Jordan Spieth,441.0,1764,4
147,0,32150,Michael Thompson,444.0,1332,3
148,0,25444,Justin Hicks,445.5,1782,4
149,0,20498,Briny Baird,450.0,900,2
150,0,35139,Richard Lee,468.0,1404,3
150,0,28132,Tyrone Van Aswegen,468.0,1404,3
152,0,08075,Jerry Kelly,480.0,1440,3
152,0,29926,Danny Lee,480.0,1440,3
154,0,10885,Robert Allenby,486.0,1458,3
155,0,23983,Luke Donald,504.0,1008,2
155,0,34563,Chesson Hadley,504.0,1512,3
157,0,29478,Kevin Kisner,510.0,1530,3
157,0,24781,Hunter Mahan,510.0,1530,3
159,0,27330,Josh Teater,528.0,1584,3
160,0,35541,John Peterson,540.0,1080,2
161,0,27556,Ted Potter Jr.,612.0,1224,2
162,0,22293,Heath Slocum,621.0,1242,2
163,0,22371,Aaron Baddeley,648.0,1296,2
163,0,26289,Boo Weekley,648.0,1296,2
165,0,10860,Justin Leonard,675.0,1350,2
166,0,22913,John Rollins,720.0,1440,2
167,0,20593,Greg Chalmers,729.0,1458,2
168,0,27141,J.B. Holmes,774.0,1548,2
169,0,27963,Chris Stroud,792.0,1584,2
170,0,20157,Retief Goosen,810.0,1620,2
171,0,28089,Jason Day,864.0,864,1
172,0,26758,David Hearn,873.0,1746,2
173,0,01724,Jeff Maggert,972.0,972,1
174,0,07867,Woody Austin,1062.0,1062,1
174,0,27466,Spencer Levin,1062.0,1062,1
176,0,25240,D.A. Points,1314.0,1314,1
