RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
1,0,30927,Brendon Todd,15,0,1,17,2015030
2,0,32200,Roberto Castro,12,3,4,7,2015180
3,0,21753,Brian Davis,11,0,2,14,2015070
3,0,27644,Brian Harman,11,2,1,2,2015100
3,0,35300,Andrew Loupe,11,0,2,15,2015370
3,0,20572,Rod Pampling,11,0,3,7,2015180
3,0,35891,Cameron Smith,11,1,3,5,2015150
8,0,40058,Zac Blair,10,1,1,12,2015300
8,0,25274,Steven Bowditch,10,7,2,12,2015040
8,0,24925,Jonathan Byrd,10,0,2,13,2015030
8,0,23135,Tim Clark,10,10,2,18,2015400
8,0,30750,Tommy Gainey,10,10,3,18,2015260
8,0,34579,Alexander Levy,10,1,1,9,2015340
8,0,24361,Pat Perez,10,5,3,16,2015110
8,0,34360,Patrick Reed,10,0,3,18,2015150
16,0,22371,Aaron Baddeley,9,0,2,8,2015370
16,0,24357,K.J. Choi,9,0,4,8,2015280
16,0,25720,Chad Collins,9,0,1,9,2015110
16,0,23983,Luke Donald,9,1,2,13,2015190
16,0,28307,Matt Every,9,0,4,5,2015220
16,0,24024,Zach Johnson,9,1,1,1,2015220
16,0,30711,Colt Knost,9,5,2,12,2015120
16,0,24490,George McNeill,9,0,4,5,2015290
16,0,26596,Ryan Moore,9,1,2,2,2015370
16,0,33448,Justin Thomas,9,0,3,14,2015230
16,0,25841,Marc Warren,9,0,4,11,2015190
16,0,34265,Will Wilcox,9,0,4,10,2015330
28,0,32366,Kevin Chappell,8,0,2,3,2015300
28,0,34262,Jon Curran,8,0,1,11,2015140
28,0,23638,Brendon de Jonge,8,1,1,13,2015230
28,0,25369,Jamie Donaldson,8,0,2,5,2015340
28,0,06522,Ernie Els,8,1,2,17,2015210
28,0,32102,Rickie Fowler,8,0,3,7,2015130
28,0,29535,Brice Garnett,8,1,2,9,2015110
28,0,29720,Andres Gonzales,8,1,4,18,2015290
28,0,33461,Morgan Hoffmann,8,0,3,12,2015210
28,0,36801,Mark Hubbard,8,0,3,18,2015070
28,0,30852,Ryo Ishikawa,8,1,4,1,2015040
28,0,30926,Chris Kirk,8,0,1,18,2015030
28,0,23108,Matt Kuchar,8,3,4,15,2015390
28,0,34409,David Lingmerth,8,1,2,11,2015020
28,0,29461,Jamie Lovemark,8,1,4,18,2015170
28,0,23548,Bill Lunde,8,0,1,8,2015350
28,0,25396,Kevin Na,8,0,2,11,2015350
28,0,34130,Sung Joon Park,8,0,2,4,2015230
28,0,35451,Scott Pinckney,8,0,1,13,2015120
28,0,30946,Alex Prugh,8,0,1,4,2015310
28,0,34256,Andrew Putnam,8,2,4,15,2015220
28,0,23621,Rory Sabbatini,8,0,3,18,2015460
28,0,29221,Webb Simpson,8,0,3,7,2015280
28,0,02206,David Toms,8,1,2,5,2015120
28,0,36685,Cameron Wilson,8,8,1,10,2015150
53,0,20098,Stuart Appleby,7,0,1,3,2015020
53,0,21407,Arjun Atwal,7,0,1,6,2015180
53,0,23048,Eric Axley,7,1,1,18,2015030
53,0,40026,Daniel Berger,7,5,3,17,2015170
53,0,20848,Ángel Cabrera,7,0,2,7,2015210
53,0,20229,Stewart Cink,7,0,1,4,2015230
53,0,28937,George Coetzee,7,5,4,18,2015060
53,0,28751,Andrew Dodt,7,7,2,4,2015430
53,0,25686,Jason Dufner,7,0,2,2,2015120
53,0,31416,Derek Fathauer,7,1,3,18,2015150
53,0,10809,Jim Furyk,7,0,1,4,2015240
53,0,25900,Lucas Glover,7,1,3,13,2015330
53,0,34563,Chesson Hadley,7,5,4,18,2015400
53,0,33399,Adam Hadwin,7,0,3,4,2015400
53,0,20766,Padraig Harrington,7,0,3,12,2015210
53,0,34098,Russell Henley,7,0,1,18,2015250
53,0,39977,Max Homa,7,1,2,17,2015110
53,0,21350,Ryuji Imada,7,0,2,14,2015110
53,0,26300,Matt Jones,7,1,4,9,2015040
53,0,29478,Kevin Kisner,7,0,2,15,2015160
53,0,36689,Brooks Koepka,7,0,1,5,2015340
53,0,29926,Danny Lee,7,0,4,10,2015050
53,0,24781,Hunter Mahan,7,0,2,15,2015430
53,0,25198,Francesco Molinari,7,0,2,6,2015170
53,0,29289,S.Y. Noh,7,0,1,4,2015360
53,0,24140,Sean O'Hair,7,7,3,5,2015470
53,0,26329,Louis Oosthuizen,7,1,2,2,2015340
53,0,33667,Carlos Ortiz,7,0,2,12,2015220
53,0,23320,Ryan Palmer,7,0,2,7,2015060
53,0,22056,Cameron Percy,7,7,2,8,2015400
53,0,35541,John Peterson,7,0,4,6,2015070
53,0,29476,Kyle Reifers,7,0,2,18,2015450
53,0,22293,Heath Slocum,7,2,2,7,2015040
53,0,34046,Jordan Spieth,7,2,3,14,2015190
53,0,29518,Brendan Steele,7,0,2,17,2015020
53,0,06527,Steve Stricker,7,0,4,5,2015320
53,0,27963,Chris Stroud,7,0,3,2,2015180
53,0,31560,Brian Stuard,7,0,2,10,2015400
53,0,36471,Guan Tian Liang,7,0,1,3,2015040
53,0,23623,Bo Van Pelt,7,0,1,18,2015300
53,0,27064,Jhonattan Vegas,7,0,1,14,2015300
53,0,25632,Jimmy Walker,7,3,4,7,2015010
53,0,25892,Steve Wheatcroft,7,0,1,15,2015290
53,0,36836,Cory Whitsett,7,0,2,1,2015050
97,0,30978,Kiradech Aphibarnrat,6,0,2,12,2015210
97,0,19803,Ryan Armour,6,0,2,3,2015050
97,0,28259,Sangmoon Bae,6,0,2,4,2015240
97,0,24846,Ricky Barnes,6,0,3,15,2015290
97,0,27895,Jonas Blixt,6,0,4,15,2015040
97,0,24507,Jason Bohn,6,0,1,15,2015470
97,0,29479,Scott Brown,6,0,2,1,2015370
97,0,25364,Paul Casey,6,0,2,4,2015430
97,0,24494,Erik Compton,6,1,1,2,2015260
97,0,46435,Austin Cook,6,6,4,11,2015400
97,0,01249,John Daly,6,0,1,15,2015120
97,0,28089,Jason Day,6,3,1,4,2015400
97,0,27436,Graham DeLaet,6,0,2,14,2015310
97,0,29725,Tony Finau,6,1,1,8,2015310
97,0,28500,Martin Flores,6,0,1,7,2015310
97,0,21209,Sergio Garcia,6,1,2,15,2015040
97,0,08725,Tom Gillis,6,3,4,8,2015010
97,0,22892,Jason Gore,6,0,1,11,2015180
97,0,32448,James Hahn,6,0,1,12,2015300
