RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,48081,Xander Schauffele,34,2022300
2,0,46717,Viktor Hovland,27,2022440
3,0,46046,Scottie Scheffler,25,2022490
4,0,36799,Stephan Jaeger,17,2023300
5,0,47591,Eric Cole,15,2023350
6,0,34363,Tyrrell Hatton,13,2023270
7,0,32102,Rickie Fowler,11,2023340
7,0,28237,Rory McIlroy,11,2023310
7,0,40115,Adam Svensson,11,2023390
10,0,39324,J.J. Spaun,10,2023390
11,0,27644,Brian Harman,9,2023370
11,0,49771,J.T. Poston,9,2023400
11,0,34360,Patrick Reed,9,2022340
11,0,37275,Sam Ryder,9,2023450
11,0,30927,Brendon Todd,9,2023390
16,0,51766,Wyndham Clark,8,2023350
16,0,34563,Chesson Hadley,8,2023430
16,0,32797,Sanghyun Park,8,2019020
16,0,35891,Cameron Smith,8,2022420
16,0,52374,Brandon Wu,8,2023450
21,0,25203,SSP Chawrasia,7,2008140
21,0,39997,Corey Conners,7,2023380
21,0,45157,Cam Davis,7,2023450
21,0,39977,Max Homa,7,2023390
21,0,34656,Mikumu Horikawa,7,2019430
21,0,35879,Kelly Kraft,7,2023460
21,0,23108,Matt Kuchar,7,2023400
21,0,37378,Min Woo Lee,7,2023330
21,0,27129,Luke List,7,2023420
30,0,52955,Ludvig Åberg,6,2023450
30,0,33948,Byeong Hun An,6,2023400
30,0,56630,Akshay Bhatia,6,2023520
30,0,25364,Paul Casey,6,2022050
30,0,25900,Lucas Glover,6,2023460
30,0,47988,Nick Hardy,6,2023520
30,0,35461,Beau Hossler,6,2023470
30,0,55182,Tom Kim,6,2023420
30,0,49481,Tae Hee Lee,6,2019030
30,0,31202,William McGirt,6,2023410
30,0,02190,Doug Tewell,6,1999230
30,0,58168,Davis Thompson,6,2023460
30,0,51894,Vince Whaley,6,2023500
43,0,28697,Gaganjeet Bhullar,5,2014030
43,0,33974,Dean Burmester,5,2023100
43,0,34362,Laurie Canter,5,2017410
43,0,52372,Cameron Champ,5,2023520
43,0,28089,Jason Day,5,2023380
43,0,30911,Tommy Fleetwood,5,2023420
43,0,34098,Russell Henley,5,2023460
43,0,51287,Ryo Hisatsune,5,2022060
43,0,54628,Lee Hodges,5,2023450
43,0,39971,Sungjae Im,5,2023460
43,0,48117,Kurt Kitayama,5,2023420
43,0,01682,Wayne Levi,5,2001300
43,0,49947,Taylor Moore,5,2023460
43,0,27349,Alex Noren,5,2023520
43,0,26341,Wade Ormsby,5,2018200
43,0,24361,Pat Perez,5,2022290
43,0,23497,Tag Ridings,5,2017390
43,0,31569,Jason Scrivener,5,2022300
43,0,46340,Alex Smalley,5,2023470
43,0,27649,Brandt Snedeker,5,2023450
43,0,50493,Justin Suh,5,2023500
43,0,25493,Nick Taylor,5,2023470
65,0,33141,Keegan Bradley,4,2023470
65,0,47504,Sam Burns,4,2023460
65,0,35450,Patrick Cantlay,4,2023440
65,0,39524,Sean Crocker,4,2022420
65,0,34099,Harris English,4,2023460
65,0,29725,Tony Finau,4,2023450
65,0,40098,Matt Fitzpatrick,4,2023440
65,0,28500,Martin Flores,4,2018430
65,0,54591,Ben Griffin,4,2023540
65,0,39975,Michael Kim,4,2023460
65,0,32757,Patton Kizzire,4,2023530
65,0,36689,Brooks Koepka,4,2023270
65,0,32791,K.H. Lee,4,2023530
65,0,37278,Nicholas Lindheim,4,2023460
65,0,55789,Taylor Montgomery,4,2023530
65,0,26596,Ryan Moore,4,2023530
65,0,50525,Collin Morikawa,4,2023470
65,0,36871,Matt NeSmith,4,2023520
65,0,22056,Cameron Percy,4,2023520
65,0,25818,Scott Piercy,4,2023530
65,0,46970,Jon Rahm,4,2023440
65,0,45847,JC Ritchie,4,2021230
65,0,34541,Poom Saksansin,4,2018020
65,0,24502,Adam Scott,4,2023440
65,0,50095,Austin Smotherman,4,2023530
65,0,34046,Jordan Spieth,4,2023440
65,0,40006,Erik van Rooyen,4,2023500
65,0,48887,Matt Wallace,4,2023450
65,0,57366,Cameron Young,4,2023470
94,0,20098,Stuart Appleby,3,2019040
94,0,30996,Mark Baldwin,3,2021480
94,0,60004,Jacob Bridgeman,3,2022410
94,0,48084,Wesley Bryan,3,2023520
94,0,34076,Joel Dahmen,3,2023520
94,0,47959,Bryson DeChambeau,3,2023330
94,0,51349,Nico Echavarria,3,2023550
94,0,57362,Austin Eckroat,3,2023540
94,0,30736,Oscar Fraustro,3,2017060
94,0,56762,Will Gordon,3,2023540
94,0,24924,Bill Haas,3,2023300
94,0,33399,Adam Hadwin,3,2023470
94,0,32448,James Hahn,3,2023500
94,0,10117,Bob Heintz,3,2010130
94,0,49298,Kramer Hickok,3,2023550
94,0,54421,Garrick Higgo,3,2023520
94,0,52453,Nicolai Hojgaard,3,2023460
94,0,47056,Rikuya Hoshino,3,2023050
94,0,21961,Charles Howell III,3,2022360
94,0,35506,Mackenzie Hughes,3,2023540
94,0,30957,Maximilian Kieffer,3,2022420
94,0,29478,Kevin Kisner,3,2023500
94,0,33122,Russell Knox,3,2023550
94,0,37250,Romain Langasque,3,2023370
