RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
87,0,01060,Dave Barr,+.28,71.44,71.72
87,0,01093,Ronnie Black,+.28,71.45,71.73
87,0,01810,Phil Mickelson,+.28,71.61,71.89
90,0,01550,Ed Humenik,+.27,71.63,71.90
91,0,01098,Jay Don Blake,+.26,71.33,71.59
91,0,06332,Neal Lancaster,+.26,71.50,71.76
91,0,02090,Tom Sieckmann,+.26,71.60,71.86
91,0,02104,Jeff Sluman,+.26,71.60,71.86
95,0,01049,Ian Baker-Finch,+.25,72.08,72.33
96,0,02245,Grant Waite,+.24,71.75,71.99
97,0,01549,Mike Hulbert,+.23,71.74,71.97
98,0,01891,David Ogrin,+.22,71.43,71.65
99,0,01006,John Adams,+.20,71.59,71.79
99,0,02180,Harry Taylor,+.20,71.36,71.56
101,0,02131,Mike Springer,+.18,71.43,71.61
102,0,02049,Gene Sauers,+.17,71.67,71.84
103,0,06058,John Flannery,+.16,71.66,71.82
104,0,06086,Russell Beiersdorf,+.15,71.53,71.68
104,0,01129,Bill Britton,+.15,71.52,71.67
104,0,02246,Duffy Waldorf,+.15,71.97,72.12
107,0,01414,Bob Gilder,+.14,71.71,71.85
107,0,06012,Greg Kraft,+.14,71.60,71.74
107,0,02322,Richard Zokol,+.14,71.88,72.02
110,0,01444,Ken Green,+.13,72.00,72.13
110,0,01715,Mark Lye,+.13,71.80,71.93
112,0,02033,Dave Rummells,+.11,71.49,71.60
113,0,01288,Ed Dougherty,+.10,71.66,71.76
113,0,01557,John Inman,+.10,71.65,71.75
115,0,02135,Mike Standly,+.07,71.85,71.92
116,0,02007,Larry Rinker,+.05,71.78,71.83
117,0,01346,Ed Fiori,+.02,71.62,71.64
118,0,01307,Joel Edwards,-.02,71.84,71.82
119,0,01096,Phil Blackmar,-.06,72.01,71.95
119,0,01408,Kelly Gibson,-.06,71.93,71.87
119,0,02201,Jim Thorpe,-.06,71.84,71.78
122,0,06128,Steve Lamontagne,-.08,71.77,71.69
123,0,02185,Lance Ten Broeck,-.10,71.69,71.59
124,0,06044,Scott Gump,-.11,71.91,71.80
124,0,01975,Tom Purtzer,-.11,71.95,71.84
126,0,01849,Bill Murchison,-.14,72.13,71.99
127,0,06643,Paul Goydos,-.15,71.84,71.69
127,0,02218,Ted Tryba,-.15,71.97,71.82
129,0,01388,Robert Gamez,-.17,71.91,71.74
130,0,01619,Skip Kendall,-.19,72.14,71.95
131,0,01468,Gary Hallberg,-.21,72.07,71.86
132,0,01249,John Daly,-.22,72.66,72.44
132,0,06034,Marco Dawson,-.22,72.07,71.85
132,0,01938,David Peoples,-.22,71.98,71.76
135,0,01846,Jodie Mudd,-.24,71.88,71.64
135,0,01890,Brett Ogle,-.24,72.21,71.97
137,0,01116,Michael Bradley,-.25,72.06,71.81
138,0,06566,Jaime Gomez,-.28,71.95,71.67
139,0,06589,Jeff Woodland,-.31,72.04,71.73
140,0,01218,Jeff Cook,-.33,72.11,71.78
141,0,01323,Brad Fabel,-.34,72.12,71.78
142,0,02111,Mike Smith,-.35,72.12,71.77
143,0,01864,Larry Nelson,-.38,72.02,71.64
144,0,10195,Tim Conley,-.39,72.26,71.87
144,0,01284,Mike Donald,-.39,72.16,71.77
144,0,01946,Peter Persons,-.39,72.09,71.70
144,0,02206,David Toms,-.39,72.42,72.03
148,0,01374,Robin Freeman,-.41,72.13,71.72
148,0,02067,Ted Schulz,-.41,72.43,72.02
150,0,01191,Barry Cheesman,-.43,72.18,71.75
150,0,02298,Jim Woodward,-.43,72.20,71.77
152,0,01282,Trevor Dodds,-.44,72.49,72.05
153,0,06617,Brian Henninger,-.49,71.98,71.49
154,0,08045,Perry Moss,-.57,72.27,71.70
154,0,06136,Mike Schuchart,-.57,72.08,71.51
156,0,01157,Tom Byrum,-.59,72.28,71.69
157,0,02303,Robert Wrenn,-.60,72.32,71.72
158,0,06006,JC Anderson,-.62,72.36,71.74
158,0,01659,Massy Kuramoto,-.62,72.75,72.13
160,0,07569,Mark Carnevale,-.65,72.37,71.72
160,0,02223,Bob Tway,-.65,72.69,72.04
162,0,01761,Len Mattiace,-.66,72.64,71.98
163,0,01533,P.H. Horgan III,-.68,72.32,71.64
163,0,02241,Bobby Wadkins,-.68,72.43,71.75
165,0,01564,David Jackson,-.72,72.48,71.76
165,0,02170,Hal Sutton,-.72,72.42,71.70
165,0,02217,Dennis Trixler,-.72,72.37,71.65
168,0,06284,Jim Hallet,-.73,72.63,71.90
169,0,01934,Dave Peege,-.78,72.89,72.11
170,0,01035,Tommy Armour III,-.81,72.32,71.51
170,0,05319,Gene Jones,-.81,72.44,71.63
172,0,01435,Wayne Grady,-.82,72.92,72.10
173,0,06599,John Elliott,-.90,72.87,71.97
174,0,01725,John Mahaffey,-.91,72.71,71.80
175,0,10207,Jimmy Johnston,-1.00,72.99,71.99
175,0,06401,Marty Schiene,-1.00,73.21,72.21
177,0,08553,Lee Porter,-1.07,73.04,71.97
178,0,01248,Rick Dalpos,-1.12,73.10,71.98
179,0,01068,Andy Bean,-1.13,73.36,72.23
180,0,01390,Buddy Gardner,-1.14,72.58,71.44
181,0,08759,Tad Rhyan,-1.18,72.95,71.77
182,0,02255,Denis Watson,-1.20,73.19,71.99
183,0,01469,Dan Halldorson,-1.21,72.90,71.69
184,0,10795,Neale Smith,-1.32,73.14,71.82
185,0,01443,Hubert Green,-1.35,72.63,71.28
186,0,06691,Greg Cesario,-1.49,73.55,72.06
187,0,01930,Eddie Pearce,-1.53,73.76,72.23
188,0,06144,John Dowdall,-1.55,73.43,71.88
189,0,06247,David Delong,-2.26,74.31,72.05
