RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,29725,Tony Finau,12
1,0,25900,Lucas Glover,12
1,0,39971,Sungjae Im,12
1,0,39324,J.J. Spaun,12
5,0,52955,Ludvig Åberg,11
5,0,55708,Hayden Buckley,11
5,0,27644,Brian Harman,11
5,0,46717,Viktor Hovland,11
5,0,29926,Danny Lee,11
5,0,26596,Ryan Moore,11
5,0,46414,Aaron Rai,11
12,0,32102,Rickie Fowler,10
12,0,34098,Russell Henley,10
12,0,27129,Luke List,10
12,0,35449,Adam Long,10
12,0,40162,Justin Lower,10
12,0,55789,Taylor Montgomery,10
12,0,49771,J.T. Poston,10
12,0,28252,Seamus Power,10
12,0,34256,Andrew Putnam,10
12,0,30927,Brendon Todd,10
12,0,27770,Camilo Villegas,10
23,0,45157,Cam Davis,9
23,0,31646,Emiliano Grillo,9
23,0,30926,Chris Kirk,9
23,0,32791,K.H. Lee,9
23,0,32640,Troy Merritt,9
23,0,36871,Matt NeSmith,9
23,0,27349,Alex Noren,9
23,0,46970,Jon Rahm,9
23,0,48081,Xander Schauffele,9
23,0,51890,Greyson Sigg,9
23,0,48119,Ben Taylor,9
23,0,58168,Davis Thompson,9
23,0,47483,Will Zalatoris,9
36,0,33141,Keegan Bradley,8
36,0,20229,Stewart Cink,8
36,0,33653,Thomas Detry,8
36,0,57362,Austin Eckroat,8
36,0,52375,Doug Ghim,8
36,0,56762,Will Gordon,8
36,0,39977,Max Homa,8
36,0,36799,Stephan Jaeger,8
36,0,27936,Martin Laird,8
36,0,37378,Min Woo Lee,8
36,0,28237,Rory McIlroy,8
36,0,51070,Vincent Norrman,8
36,0,40250,Taylor Pendrith,8
36,0,37275,Sam Ryder,8
36,0,46046,Scottie Scheffler,8
36,0,47347,Adam Schenk,8
52,0,33948,Byeong Hun An,7
52,0,48084,Wesley Bryan,7
52,0,51766,Wyndham Clark,7
52,0,46435,Austin Cook,7
52,0,34076,Joel Dahmen,7
52,0,28089,Jason Day,7
52,0,54591,Ben Griffin,7
52,0,49298,Kramer Hickok,7
52,0,35461,Beau Hossler,7
52,0,35506,Mackenzie Hughes,7
52,0,37455,Si Woo Kim,7
52,0,32757,Patton Kizzire,7
52,0,23108,Matt Kuchar,7
52,0,23320,Ryan Palmer,7
52,0,25818,Scott Piercy,7
52,0,40115,Adam Svensson,7
52,0,51634,Sahith Theegala,7
52,0,40006,Erik van Rooyen,7
52,0,45242,Kevin Yu,7
71,0,22371,Aaron Baddeley,6
71,0,40058,Zac Blair,6
71,0,34255,Joseph Bramlett,6
71,0,28420,Ryan Brehm,6
71,0,35450,Patrick Cantlay,6
71,0,47591,Eric Cole,6
71,0,40098,Matt Fitzpatrick,6
71,0,54421,Garrick Higgo,6
71,0,54628,Lee Hodges,6
71,0,35532,Tom Hoge,6
71,0,55182,Tom Kim,6
71,0,34409,David Lingmerth,6
71,0,34466,Peter Malnati,6
71,0,51950,Max McGreevy,6
71,0,50525,Collin Morikawa,6
71,0,47983,Chad Ramey,6
71,0,22405,Justin Rose,6
71,0,24502,Adam Scott,6
71,0,49960,Sepp Straka,6
71,0,50493,Justin Suh,6
71,0,25493,Nick Taylor,6
71,0,33448,Justin Thomas,6
71,0,51894,Vince Whaley,6
71,0,52374,Brandon Wu,6
71,0,52513,Carson Young,6
96,0,45522,Christiaan Bezuidenhout,5
96,0,56630,Akshay Bhatia,5
96,0,24925,Jonathan Byrd,5
96,0,39997,Corey Conners,5
96,0,37338,Zecheng Dou,5
96,0,51349,Nico Echavarria,5
96,0,34099,Harris English,5
96,0,31577,Tano Goya,5
96,0,34563,Chesson Hadley,5
96,0,33399,Adam Hadwin,5
96,0,47988,Nick Hardy,5
96,0,12716,Charley Hoffman,5
96,0,52453,Nicolai Hojgaard,5
96,0,36801,Mark Hubbard,5
96,0,39975,Michael Kim,5
