RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,27644,Brian Harman,36
2,0,46717,Viktor Hovland,34
3,0,28237,Rory McIlroy,30
4,0,48081,Xander Schauffele,27
5,0,25900,Lucas Glover,26
6,0,55708,Hayden Buckley,25
6,0,34363,Tyrrell Hatton,25
8,0,39971,Sungjae Im,24
8,0,27129,Luke List,24
10,0,35461,Beau Hossler,23
10,0,39324,J.J. Spaun,23
12,0,22371,Aaron Baddeley,22
12,0,54421,Garrick Higgo,22
12,0,24502,Adam Scott,22
15,0,24925,Jonathan Byrd,20
15,0,35450,Patrick Cantlay,20
15,0,52375,Doug Ghim,20
15,0,33122,Russell Knox,20
15,0,46046,Scottie Scheffler,20
20,0,39067,MJ Daffue,19
20,0,32757,Patton Kizzire,19
20,0,32791,K.H. Lee,19
20,0,58168,Davis Thompson,19
24,0,47988,Nick Hardy,18
24,0,27349,Alex Noren,18
24,0,25818,Scott Piercy,18
24,0,28252,Seamus Power,18
24,0,34256,Andrew Putnam,18
29,0,52955,Ludvig Åberg,17
29,0,29725,Tony Finau,17
29,0,35310,Lanto Griffin,17
29,0,35421,Brandon Harkins,17
29,0,55182,Tom Kim,17
29,0,58696,Peter Kuest,17
29,0,49771,J.T. Poston,17
29,0,51634,Sahith Theegala,17
37,0,33141,Keegan Bradley,16
37,0,47591,Eric Cole,16
37,0,39997,Corey Conners,16
37,0,32102,Rickie Fowler,16
37,0,39058,Lucas Herbert,16
37,0,23108,Matt Kuchar,16
37,0,28775,Nate Lashley,16
37,0,37278,Nicholas Lindheim,16
37,0,26596,Ryan Moore,16
37,0,49947,Taylor Moore,16
37,0,51890,Greyson Sigg,16
37,0,40115,Adam Svensson,16
37,0,25493,Nick Taylor,16
50,0,56630,Akshay Bhatia,15
50,0,45609,Tyler Duncan,15
50,0,51414,Brent Grant,15
50,0,35532,Tom Hoge,15
50,0,35506,Mackenzie Hughes,15
50,0,36799,Stephan Jaeger,15
50,0,32816,Satoshi Kodaira,15
50,0,40162,Justin Lower,15
50,0,55789,Taylor Montgomery,15
50,0,40250,Taylor Pendrith,15
