RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,20229,Stewart Cink,17
2,0,46970,Jon Rahm,16
3,0,29970,Dylan Frittelli,15
4,0,25686,Jason Dufner,14
4,0,32102,Rickie Fowler,14
4,0,28775,Nate Lashley,14
7,0,51070,Vincent Norrman,13
7,0,47128,Richy Werenski,13
9,0,33597,Harry Higgs,12
9,0,37455,Si Woo Kim,12
9,0,55182,Tom Kim,12
9,0,49771,J.T. Poston,12
13,0,33408,Tyson Alexander,11
13,0,35450,Patrick Cantlay,11
13,0,58696,Peter Kuest,11
13,0,46340,Alex Smalley,11
13,0,58168,Davis Thompson,11
18,0,34255,Joseph Bramlett,10
18,0,31577,Tano Goya,10
18,0,54421,Garrick Higgo,10
18,0,32757,Patton Kizzire,10
18,0,32791,K.H. Lee,10
18,0,22056,Cameron Percy,10
18,0,39335,Kevin Roy,10
18,0,48867,Matti Schmid,10
18,0,33448,Justin Thomas,10
18,0,30927,Brendon Todd,10
18,0,45242,Kevin Yu,10
29,0,56630,Akshay Bhatia,9
29,0,40058,Zac Blair,9
29,0,33974,Dean Burmester,9
29,0,51766,Wyndham Clark,9
29,0,47591,Eric Cole,9
29,0,33653,Thomas Detry,9
29,0,37338,Zecheng Dou,9
29,0,47079,Harrison Endycott,9
29,0,33399,Adam Hadwin,9
29,0,50525,Collin Morikawa,9
29,0,23320,Ryan Palmer,9
29,0,25240,D.A. Points,9
29,0,46414,Aaron Rai,9
29,0,36699,Patrick Rodgers,9
29,0,22405,Justin Rose,9
29,0,46441,Robby Shelton,9
29,0,40115,Adam Svensson,9
29,0,48119,Ben Taylor,9
29,0,52411,Kyle Westmoreland,9
29,0,49964,Aaron Wise,9
49,0,48084,Wesley Bryan,8
49,0,39067,MJ Daffue,8
49,0,57362,Austin Eckroat,8
49,0,29725,Tony Finau,8
49,0,40098,Matt Fitzpatrick,8
49,0,59018,Ryan Gerard,8
49,0,56762,Will Gordon,8
49,0,51414,Brent Grant,8
49,0,34563,Chesson Hadley,8
49,0,46717,Viktor Hovland,8
49,0,35506,Mackenzie Hughes,8
49,0,36799,Stephan Jaeger,8
49,0,54813,Philip Knowles,8
49,0,23108,Matt Kuchar,8
49,0,35449,Adam Long,8
49,0,47993,Denny McCarthy,8
49,0,28237,Rory McIlroy,8
49,0,39546,Keith Mitchell,8
49,0,48822,Sebastián Muñoz,8
49,0,28521,Ryutaro Nagano,8
49,0,40250,Taylor Pendrith,8
49,0,25818,Scott Piercy,8
49,0,27556,Ted Potter Jr.,8
49,0,52287,David Ravetto,8
49,0,47347,Adam Schenk,8
49,0,34046,Jordan Spieth,8
49,0,51634,Sahith Theegala,8
49,0,35617,Martin Trainer,8
49,0,25632,Jimmy Walker,8
49,0,51894,Vince Whaley,8
49,0,47483,Will Zalatoris,8
80,0,52955,Ludvig Åberg,7
80,0,47850,John Axelsen,7
80,0,45522,Christiaan Bezuidenhout,7
80,0,33141,Keegan Bradley,7
80,0,29479,Scott Brown,7
80,0,47504,Sam Burns,7
