RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,25396,Kevin Na,27.17,652,24
2,0,33597,Harry Higgs,27.52,743,27
3,0,47504,Sam Burns,27.54,661,24
4,0,19846,Brian Gay,27.65,719,26
5,0,46717,Viktor Hovland,27.71,582,21
6,0,32757,Patton Kizzire,27.79,806,29
7,0,24138,Ian Poulter,27.85,557,20
8,0,35891,Cameron Smith,27.91,614,22
9,0,34363,Tyrrell Hatton,27.94,475,17
10,0,35461,Beau Hossler,27.96,783,28
10,0,34431,Robert Streb,27.96,755,27
12,0,34360,Patrick Reed,28.00,616,22
13,0,29725,Tony Finau,28.04,701,25
13,0,12716,Charley Hoffman,28.04,757,27
15,0,27644,Brian Harman,28.07,758,27
16,0,34099,Harris English,28.08,702,25
16,0,27942,Rob Oppenheim,28.08,702,25
18,0,40098,Matt Fitzpatrick,28.11,534,19
19,0,35617,Martin Trainer,28.12,703,25
20,0,33399,Adam Hadwin,28.18,789,28
21,0,24357,K.J. Choi,28.20,564,20
22,0,01810,Phil Mickelson,28.22,649,23
23,0,30925,Dustin Johnson,28.25,565,20
24,0,47959,Bryson DeChambeau,28.29,594,21
25,0,31560,Brian Stuard,28.30,934,33
26,0,46550,Brandon Hagy,28.31,736,26
27,0,22371,Aaron Baddeley,28.35,567,20
27,0,39977,Max Homa,28.35,737,26
29,0,34563,Chesson Hadley,28.36,709,25
29,0,33448,Justin Thomas,28.36,624,22
31,0,47993,Denny McCarthy,28.37,851,30
32,0,32839,Hideki Matsuyama,28.40,710,25
33,0,27349,Alex Noren,28.42,682,24
34,0,27141,J.B. Holmes,28.44,455,16
34,0,35506,Mackenzie Hughes,28.44,768,27
36,0,40026,Daniel Berger,28.45,626,22
36,0,34466,Peter Malnati,28.45,825,29
38,0,45526,Abraham Ancer,28.46,740,26
38,0,46442,Maverick McNealy,28.46,683,24
38,0,26331,Charl Schwartzel,28.46,740,26
41,0,32791,K.H. Lee,28.47,911,32
41,0,28252,Seamus Power,28.47,484,17
43,0,35310,Lanto Griffin,28.48,769,27
43,0,25493,Nick Taylor,28.48,769,27
43,0,25632,Jimmy Walker,28.48,712,25
43,0,47128,Richy Werenski,28.48,826,29
47,0,39546,Keith Mitchell,28.52,770,27
47,0,50525,Collin Morikawa,28.52,599,21
49,0,26329,Louis Oosthuizen,28.53,542,19
50,0,35449,Adam Long,28.55,828,29
50,0,46970,Jon Rahm,28.55,571,20
52,0,46046,Scottie Scheffler,28.56,771,27
53,0,49960,Sepp Straka,28.57,857,30
54,0,20229,Stewart Cink,28.58,743,26
55,0,26499,Rafa Cabrera Bello,28.60,715,25
56,0,23320,Ryan Palmer,28.62,601,21
57,0,35532,Tom Hoge,28.63,916,32
57,0,23621,Rory Sabbatini,28.63,687,24
57,0,46441,Robby Shelton,28.63,859,30
57,0,34046,Jordan Spieth,28.63,687,24
61,0,51766,Wyndham Clark,28.64,716,25
61,0,31420,Anirban Lahiri,28.64,630,22
63,0,36689,Brooks Koepka,28.65,573,20
63,0,29221,Webb Simpson,28.65,573,20
65,0,24024,Zach Johnson,28.67,688,24
65,0,24361,Pat Perez,28.67,860,30
67,0,23108,Matt Kuchar,28.68,631,22
67,0,32640,Troy Merritt,28.68,889,31
69,0,45157,Cam Davis,28.69,746,26
69,0,39975,Michael Kim,28.69,746,26
69,0,23325,Vaughn Taylor,28.69,746,26
72,0,26758,David Hearn,28.70,660,23
72,0,28237,Rory McIlroy,28.70,574,20
