RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,35891,Cameron Smith,27.16,516,19
2,0,34360,Patrick Reed,27.24,463,17
3,0,49766,Hank Lebioda,27.38,356,13
4,0,29974,Branden Grace,27.44,439,16
5,0,34099,Harris English,27.52,578,21
6,0,33597,Harry Higgs,27.69,360,13
7,0,31420,Anirban Lahiri,27.75,333,12
7,0,25632,Jimmy Walker,27.75,333,12
9,0,32839,Hideki Matsuyama,27.76,583,21
10,0,34363,Tyrrell Hatton,27.82,306,11
10,0,32757,Patton Kizzire,27.82,612,22
10,0,30927,Brendon Todd,27.82,473,17
13,0,19803,Ryan Armour,27.92,335,12
14,0,22371,Aaron Baddeley,28.00,196,7
14,0,24924,Bill Haas,28.00,112,4
14,0,39977,Max Homa,28.00,476,17
14,0,25396,Kevin Na,28.00,532,19
14,0,48081,Xander Schauffele,28.00,504,18
14,0,39953,Chase Seiffert,28.00,364,13
14,0,46441,Robby Shelton,28.00,280,10
14,0,29221,Webb Simpson,28.00,476,17
22,0,37455,Si Woo Kim,28.05,533,19
23,0,35450,Patrick Cantlay,28.06,477,17
24,0,39971,Sungjae Im,28.07,786,28
25,0,34466,Peter Malnati,28.09,309,11
26,0,26758,David Hearn,28.11,253,9
27,0,29535,Brice Garnett,28.12,478,17
28,0,25900,Lucas Glover,28.16,535,19
29,0,34256,Andrew Putnam,28.20,423,15
30,0,32640,Troy Merritt,28.22,508,18
31,0,45486,Joaquin Niemann,28.24,706,25
32,0,23320,Ryan Palmer,28.25,452,16
32,0,27649,Brandt Snedeker,28.25,452,16
32,0,34046,Jordan Spieth,28.25,565,20
32,0,23325,Vaughn Taylor,28.25,339,12
36,0,29478,Kevin Kisner,28.27,424,15
37,0,30926,Chris Kirk,28.28,509,18
38,0,29908,C.T. Pan,28.29,396,14
39,0,29725,Tony Finau,28.30,566,20
39,0,23623,Bo Van Pelt,28.30,283,10
41,0,56762,Will Gordon,28.33,425,15
41,0,32333,Kevin Tway,28.33,255,9
41,0,31323,Gary Woodland,28.33,340,12
44,0,45526,Abraham Ancer,28.35,652,23
44,0,28237,Rory McIlroy,28.35,482,17
46,0,46550,Brandon Hagy,28.36,312,11
47,0,35532,Tom Hoge,28.38,454,16
48,0,27349,Alex Noren,28.41,483,17
49,0,27770,Camilo Villegas,28.43,398,14
50,0,35310,Lanto Griffin,28.44,512,18
50,0,32139,Danny Willett,28.44,256,9
52,0,36689,Brooks Koepka,28.46,370,13
53,0,25818,Scott Piercy,28.50,456,16
53,0,27095,Nick Watney,28.50,114,4
55,0,52372,Cameron Champ,28.54,371,13
56,0,23108,Matt Kuchar,28.55,314,11
56,0,48822,Sebastián Muñoz,28.55,571,20
58,0,33120,Mark Anderson,28.56,257,9
58,0,30925,Dustin Johnson,28.56,457,16
60,0,45157,Cam Davis,28.57,600,21
60,0,32618,Rhein Gibson,28.57,200,7
60,0,49771,J.T. Poston,28.57,400,14
63,0,24502,Adam Scott,28.59,486,17
64,0,37189,Harold Varner III,28.61,515,18
65,0,23621,Rory Sabbatini,28.62,372,13
65,0,40006,Erik van Rooyen,28.62,372,13
67,0,26851,Marc Leishman,28.63,458,16
67,0,24138,Ian Poulter,28.63,458,16
67,0,33486,Roger Sloan,28.63,458,16
67,0,48119,Ben Taylor,28.63,229,8
67,0,32254,Xinjun Zhang,28.63,229,8
72,0,22405,Justin Rose,28.64,315,11
73,0,40026,Daniel Berger,28.65,573,20
73,0,29420,Billy Horschel,28.65,573,20
75,0,46435,Austin Cook,28.67,258,9
75,0,23983,Luke Donald,28.67,172,6
77,0,32662,Michael Gligic,28.69,373,13
78,0,40042,Tyler McCumber,28.70,287,10
79,0,27141,J.B. Holmes,28.71,201,7
79,0,26331,Charl Schwartzel,28.71,488,17
81,0,26329,Louis Oosthuizen,28.72,517,18
82,0,27064,Jhonattan Vegas,28.74,546,19
83,0,32448,James Hahn,28.75,345,12
83,0,27554,Scott Harrington,28.75,345,12
83,0,27214,Kevin Streelman,28.75,575,20
86,0,33948,Byeong Hun An,28.79,403,14
87,0,46442,Maverick McNealy,28.80,432,15
88,0,32791,K.H. Lee,28.81,605,21
88,0,29518,Brendan Steele,28.81,461,16
90,0,52375,Doug Ghim,28.82,490,17
90,0,34563,Chesson Hadley,28.82,317,11
90,0,33410,Andrew Landry,28.82,317,11
93,0,29479,Scott Brown,28.83,346,12
94,0,33490,Bo Hoag,28.86,404,14
94,0,35230,Nelson Ledesma,28.86,202,7
96,0,27129,Luke List,28.87,433,15
97,0,33667,Carlos Ortiz,28.89,549,19
98,0,46717,Viktor Hovland,28.90,578,20
98,0,33448,Justin Thomas,28.90,578,20
100,0,21961,Charles Howell III,28.93,405,14
100,0,35104,Tom Lewis,28.93,405,14
102,0,35461,Beau Hossler,28.94,463,16
102,0,36801,Mark Hubbard,28.94,521,18
104,0,33404,Chris Baker,29.00,203,7
104,0,34314,Sebastian Cappelen,29.00,174,6
104,0,34076,Joel Dahmen,29.00,464,16
104,0,47959,Bryson DeChambeau,29.00,551,19
104,0,45609,Tyler Duncan,29.00,406,14
104,0,19846,Brian Gay,29.00,261,9
104,0,33399,Adam Hadwin,29.00,464,16
104,0,30944,Jason Kokrak,29.00,551,19
104,0,33204,Shane Lowry,29.00,522,18
104,0,50525,Collin Morikawa,29.00,522,18
104,0,53165,Doc Redman,29.00,377,13
104,0,27330,Josh Teater,29.00,261,9
104,0,33419,Cameron Tringale,29.00,580,20
117,0,47993,Denny McCarthy,29.06,494,17
118,0,32102,Rickie Fowler,29.07,436,15
118,0,32150,Michael Thompson,29.07,436,15
120,0,27644,Brian Harman,29.09,669,23
121,0,29970,Dylan Frittelli,29.10,291,10
122,0,35506,Mackenzie Hughes,29.11,524,18
122,0,24024,Zach Johnson,29.11,524,18
124,0,34255,Joseph Bramlett,29.14,408,14
124,0,46046,Scottie Scheffler,29.14,641,22
124,0,47128,Richy Werenski,29.14,408,14
127,0,37275,Sam Ryder,29.15,379,13
127,0,47347,Adam Schenk,29.15,583,20
129,0,25493,Nick Taylor,29.17,525,18
130,0,56278,Matthew Wolff,29.18,321,11
131,0,20229,Stewart Cink,29.21,555,19
132,0,30911,Tommy Fleetwood,29.23,380,13
133,0,27942,Rob Oppenheim,29.25,351,12
134,0,46402,Talor Gooch,29.26,556,19
135,0,24361,Pat Perez,29.28,527,18
136,0,25364,Paul Casey,29.29,498,17
137,0,31646,Emiliano Grillo,29.32,557,19
138,0,47504,Sam Burns,29.33,528,18
138,0,51894,Vince Whaley,29.33,440,15
140,0,12716,Charley Hoffman,29.36,646,22
140,0,27974,Sung Kang,29.36,411,14
140,0,34431,Robert Streb,29.36,411,14
143,0,31560,Brian Stuard,29.37,558,19
144,0,39997,Corey Conners,29.38,705,24
144,0,33122,Russell Knox,29.38,470,16
144,0,35449,Adam Long,29.38,382,13
147,0,36699,Patrick Rodgers,29.39,529,18
148,0,47483,Will Zalatoris,29.40,588,20
149,0,28252,Seamus Power,29.42,353,12
150,0,21209,Sergio Garcia,29.43,412,14
