RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
1,0,01837,Gil Morgan,8.71,25,287
2,0,01219,John Cook,8.96,25,279
3,0,02294,Willie Wood,9.72,21,216
4,0,01968,Nick Price,10.36,26,251
5,0,06575,Dudley Hart,10.49,28,267
6,0,01306,David Edwards,11.31,31,274
7,0,01457,Jay Haas,11.46,40,349
8,0,01418,Bill Glasson,11.59,32,276
9,0,01876,Greg Norman,11.68,25,214
10,0,01823,Larry Mize,11.72,30,256
11,0,01378,David Frost,11.85,32,270
12,0,01288,Ed Dougherty,11.89,39,328
12,0,02010,Loren Roberts,11.89,34,286
14,0,01361,Dan Forsman,11.90,35,294
15,0,01553,John Huston,12.00,48,400
16,0,02033,Dave Rummells,12.02,31,258
16,0,02267,D.A. Weibring,12.02,28,233
18,0,01475,Donnie Hammond,12.03,35,291
19,0,02099,Scott Simpson,12.13,33,272
20,0,02146,Payne Stewart,12.35,41,332
21,0,01307,Joel Edwards,12.65,32,253
22,0,01381,Fred Funk,12.70,47,370
23,0,01958,Dan Pohl,12.73,21,165
24,0,01766,Billy Mayfair,12.94,44,340
25,0,01926,Steve Pate,13.11,35,267
26,0,01633,Tom Kite,13.15,33,251
27,0,02101,Joey Sindelar,13.18,29,220
28,0,01129,Bill Britton,13.21,35,265
29,0,01331,Rick Fehr,13.25,42,317
30,0,02100,Tim Simpson,13.51,35,259
31,0,01098,Jay Don Blake,13.52,38,281
31,0,01706,Davis Love III,13.52,48,355
33,0,01677,Tom Lehman,13.53,41,303
34,0,01203,Russ Cochran,13.54,47,347
35,0,01527,Scott Hoch,13.60,45,331
36,0,01218,Jeff Cook,13.65,34,249
37,0,01887,Mark O'Meara,13.73,39,284
38,0,07569,Mark Carnevale,13.81,33,239
39,0,01495,Morris Hatalsky,13.90,26,187
40,0,01346,Ed Fiori,13.94,35,251
41,0,01042,Paul Azinger,13.98,39,279
