RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,40058,Zac Blair,13' 5",3093.167,231
1,0,32150,Michael Thompson,13' 5",1647.667,123
3,0,25892,Steve Wheatcroft,12' 11",1489.167,115
4,0,25274,Steven Bowditch,12' 7",1158.750,92
5,0,29476,Kyle Reifers,12' 6",2330.750,186
6,0,29420,Billy Horschel,12' 5",2852.333,229
7,0,35545,Blayne Barber,12' 2",2796.833,230
7,0,36801,Mark Hubbard,12' 2",1871.250,154
9,0,39954,Cody Gribble,12' 0",2604.667,217
10,0,34098,Russell Henley,11' 11",3495.417,294
10,0,27095,Nick Watney,11' 11",2084.667,175
12,0,10809,Jim Furyk,11' 10",1479.583,125
12,0,23800,Bryce Molder,11' 10",2021.917,171
12,0,36699,Patrick Rodgers,11' 10",2098.250,177
15,0,27436,Graham DeLaet,11' 8",2491.917,213
15,0,34174,John Huh,11' 8",2500.083,214
15,0,29222,Billy Hurley III,11' 8",2529.333,217
15,0,37278,Nicholas Lindheim,11' 8",1613.167,138
19,0,20229,Stewart Cink,11' 7",3240.417,280
19,0,28500,Martin Flores,11' 7",2275.000,196
19,0,34466,Peter Malnati,11' 7",2724.417,236
22,0,37454,Whee Kim,11' 6",2119.750,184
22,0,23497,Tag Ridings,11' 6",1876.583,163
22,0,27770,Camilo Villegas,11' 6",2283.917,199
25,0,19803,Ryan Armour,11' 5",1659.333,145
25,0,31646,Emiliano Grillo,11' 5",2173.833,191
25,0,35506,Mackenzie Hughes,11' 5",3417.250,299
25,0,25396,Kevin Na,11' 5",2683.833,235
25,0,26329,Louis Oosthuizen,11' 5",1766.833,155
25,0,48081,Xander Schauffele,11' 5",2838.833,248
25,0,39324,J.J. Spaun,11' 5",2324.250,204
32,0,27895,Jonas Blixt,11' 4",2025.417,179
32,0,23541,Ben Crane,11' 4",2261.000,200
32,0,48822,Sebastián Muñoz,11' 4",1453.417,128
32,0,25240,D.A. Points,11' 4",1890.333,167
32,0,26951,Johnson Wagner,11' 4",1878.333,166
37,0,34099,Harris English,11' 3",2302.667,205
37,0,29478,Kevin Kisner,11' 3",2706.583,241
37,0,25572,Graeme McDowell,11' 3",1860.500,165
37,0,29485,Brett Stegmaier,11' 3",1793.667,160
41,0,35110,Brett Drewitt,11' 2",1359.750,122
41,0,33204,Shane Lowry,11' 2",1383.333,124
41,0,22046,Geoff Ogilvy,11' 2",1994.250,179
41,0,33418,Shawn Stefani,11' 2",1894.750,170
41,0,26289,Boo Weekley,11' 2",1877.500,168
46,0,35450,Patrick Cantlay,11' 1",1686.417,152
46,0,19846,Brian Gay,11' 1",2399.333,217
46,0,33461,Morgan Hoffmann,11' 1",2795.167,253
46,0,36689,Brooks Koepka,11' 1",2774.833,250
46,0,27649,Brandt Snedeker,11' 1",1669.417,151
51,0,20472,Alex Cejka,11' 0",1857.917,169
51,0,24357,K.J. Choi,11' 0",1651.250,150
51,0,26300,Matt Jones,11' 0",1663.000,151
51,0,31560,Brian Stuard,11' 0",2176.500,198
55,0,29479,Scott Brown,10' 11",2530.333,232
55,0,23983,Luke Donald,10' 11",1369.250,125
55,0,27936,Martin Laird,10' 11",2469.833,226
55,0,34409,David Lingmerth,10' 11",2477.667,227
55,0,22405,Justin Rose,10' 11",1905.917,174
60,0,12510,Chad Campbell,10' 10",2562.750,236
60,0,27974,Sung Kang,10' 10",2786.583,257
60,0,27129,Luke List,10' 10",2951.750,273
60,0,33413,Ben Martin,10' 10",2271.083,210
60,0,29289,S.Y. Noh,10' 10",2610.500,241
60,0,24140,Sean O'Hair,10' 10",2441.500,226
60,0,26476,Chez Reavie,10' 10",2903.500,269
67,0,40026,Daniel Berger,10' 9",2495.917,233
67,0,24507,Jason Bohn,10' 9",1658.167,154
67,0,33141,Keegan Bradley,10' 9",3087.500,288
67,0,35532,Tom Hoge,10' 9",1369.167,127
67,0,21961,Charles Howell III,10' 9",2097.333,195
67,0,29518,Brendan Steele,10' 9",2481.833,231
67,0,34431,Robert Streb,10' 9",2773.750,259
