RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,46970,Jon Rahm,18,2022130
2,0,48081,Xander Schauffele,11,2022300
3,0,45157,Cam Davis,10,2022340
4,0,35450,Patrick Cantlay,9,2022360
4,0,40250,Taylor Pendrith,9,2022200
6,0,55708,Hayden Buckley,8,2022380
6,0,55182,Tom Kim,8,2022380
6,0,49947,Taylor Moore,8,2022390
6,0,24502,Adam Scott,8,2022360
6,0,33870,Ashun Wu,8,2015060
11,0,25203,SSP Chawrasia,7,2008140
11,0,51766,Wyndham Clark,7,2022390
11,0,29725,Tony Finau,7,2022390
11,0,27896,Ross Fisher,7,2018300
11,0,40098,Matt Fitzpatrick,7,2022370
16,0,45522,Christiaan Bezuidenhout,6,2022400
16,0,25364,Paul Casey,6,2022050
16,0,39997,Corey Conners,6,2022420
16,0,34363,Tyrrell Hatton,6,2022380
16,0,39971,Sungjae Im,6,2022440
16,0,49481,Tae Hee Lee,6,2019030
16,0,02190,Doug Tewell,6,1999230
23,0,28697,Gaganjeet Bhullar,5,2014030
23,0,47504,Sam Burns,5,2022420
23,0,39067,MJ Daffue,5,2021440
23,0,33653,Thomas Detry,5,2022070
23,0,27644,Brian Harman,5,2022440
23,0,34656,Mikumu Horikawa,5,2019430
23,0,37455,Si Woo Kim,5,2022440
23,0,01682,Wayne Levi,5,2001300
23,0,32640,Troy Merritt,5,2022420
23,0,46601,Trey Mullinax,5,2022410
23,0,45486,Joaquin Niemann,5,2022420
23,0,26341,Wade Ormsby,5,2018200
23,0,24361,Pat Perez,5,2022290
23,0,49771,J.T. Poston,5,2022450
23,0,26476,Chez Reavie,5,2022430
23,0,34360,Patrick Reed,5,2022340
23,0,49964,Aaron Wise,5,2022440
23,0,57366,Cameron Young,5,2022440
23,0,47483,Will Zalatoris,5,2022440
42,0,20771,Steven Alker,4,2017400
42,0,26499,Rafa Cabrera Bello,4,2022370
42,0,34362,Laurie Canter,4,2017410
42,0,28500,Martin Flores,4,2018430
42,0,33399,Adam Hadwin,4,2022450
42,0,33490,Bo Hoag,4,2022430
42,0,54628,Lee Hodges,4,2022450
42,0,12716,Charley Hoffman,4,2022420
42,0,39977,Max Homa,4,2022460
42,0,46717,Viktor Hovland,4,2022440
42,0,32791,K.H. Lee,4,2022470
42,0,33204,Shane Lowry,4,2022440
42,0,56272,Wilco Nienaber,4,2021385
42,0,34256,Andrew Putnam,4,2022450
42,0,34541,Poom Saksansin,4,2018020
42,0,35891,Cameron Smith,4,2022420
42,0,51634,Sahith Theegala,4,2022460
42,0,33448,Justin Thomas,4,2022440
42,0,30927,Brendon Todd,4,2022400
61,0,33948,Byeong Hun An,3,2021500
61,0,20098,Stuart Appleby,3,2019040
61,0,45194,Marcus Armitage,3,2021450
61,0,33404,Chris Baker,3,2021460
61,0,30996,Mark Baldwin,3,2021480
61,0,32070,Rafael Campos,3,2021500
61,0,35557,Aaron Cockerill,3,2022370
61,0,30911,Tommy Fleetwood,3,2022390
61,0,25900,Lucas Glover,3,2022470
61,0,59095,Chris Gotterup,3,2022450
61,0,31646,Emiliano Grillo,3,2022450
61,0,10117,Bob Heintz,3,2010130
61,0,21961,Charles Howell III,3,2022360
61,0,36799,Stephan Jaeger,3,2022460
61,0,36326,David Lipsky,3,2022460
61,0,39546,Keith Mitchell,3,2022470
61,0,50525,Collin Morikawa,3,2022480
61,0,28723,John Parry,3,2013250
61,0,48051,Yannik Paul,3,2022410
61,0,33293,Thomas Pieters,3,2022340
61,0,47995,Davis Riley,3,2022470
61,0,37275,Sam Ryder,3,2022460
61,0,23621,Rory Sabbatini,3,2022400
61,0,48867,Matti Schmid,3,2021450
61,0,31569,Jason Scrivener,3,2022300
61,0,02084,Bob Shearer,3,1984320
61,0,39328,Conrad Shindler,3,2022330
61,0,20580,Andre Stolz,3,2011300
61,0,49960,Sepp Straka,3,2022480
61,0,06581,David Sutherland,3,2004390
61,0,40115,Adam Svensson,3,2022460
92,0,45526,Abraham Ancer,2,2022360
92,0,33120,Mark Anderson,2,2021480
92,0,30978,Kiradech Aphibarnrat,2,2022460
92,0,52096,Adri Arnaus,2,2022420
92,0,39831,Bobby Bai,2,2020090
92,0,33803,Lucas Bjerregaard,2,2022410
92,0,29479,Scott Brown,2,2022450
92,0,33974,Dean Burmester,2,2022420
92,0,39524,Sean Crocker,2,2022420
92,0,47959,Bryson DeChambeau,2,2022380
92,0,23983,Luke Donald,2,2022460
92,0,57362,Austin Eckroat,2,2022170
92,0,54655,Patrick Flavin,2,2022400
92,0,48098,Sebastian Garcia Rodriguez,2,2022410
92,0,09071,David Gilford,2,1996240
92,0,32448,James Hahn,2,2022470
92,0,46724,Jeongwoo Ham,2,2020060
92,0,10145,Tom Hearn,2,1995410
92,0,48372,Marcus Helligkilde,2,2022410
92,0,54781,Grant Hirschman,2,2018350
92,0,01527,Scott Hoch,2,2008100
92,0,35532,Tom Hoge,2,2022490
92,0,52686,Rasmus Hojgaard,2,2022420
92,0,29420,Billy Horschel,2,2022490
92,0,35461,Beau Hossler,2,2022460
92,0,20608,David Howell,2,2016050
92,0,35506,Mackenzie Hughes,2,2022480
92,0,31138,Scott Jamieson,2,2022410
92,0,30925,Dustin Johnson,2,2022380
92,0,24024,Zach Johnson,2,2022460
92,0,23802,Brad Kennedy,2,2021490
92,0,47842,Hanbyeol Kim,2,2021060
92,0,50188,S.H. Kim,2,2021060
92,0,29478,Kevin Kisner,2,2022480
92,0,22986,Søren Kjeldsen,2,2017460
92,0,32627,Espen Kofstad,2,2022410
92,0,29370,Mikko Korhonen,2,2019420
92,0,27936,Martin Laird,2,2022470
92,0,34364,David Law,2,2022420
92,0,45523,Thriston Lawrence,2,2022420
92,0,35230,Nelson Ledesma,2,2021480
92,0,26851,Marc Leishman,2,2022480
92,0,31997,Steve Lewton,2,2015040
92,0,55509,Hurly Long,2,2022410
92,0,40162,Justin Lower,2,2022460
92,0,32839,Hideki Matsuyama,2,2022490
92,0,01766,Billy Mayfair,2,2016360
92,0,47993,Denny McCarthy,2,2022480
92,0,30004,Ross McGowan,2,2010350
92,0,28237,Rory McIlroy,2,2022490
92,0,01793,Mac McLendon,2,1980430
92,0,46442,Maverick McNealy,2,2022480
92,0,29256,James Morrison,2,2022420
92,0,48822,Sebastián Muñoz,2,2022480
92,0,01866,Jack Newton,2,1982420
92,0,30163,Henrik Norlander,2,2022460
92,0,31016,Tomoharu Otsuki,2,2020070
