RANK,MOVEMENT,PLAYER_ID,PLAYER,STATUS,PAR 3 AVG,TOTAL PAR
1,0,01810,Phil Mickelson,-20,2.93,8.67
2,0,24846,Ricky Barnes,-7,2.98,11.25
3,0,34174,John Huh,-6,2.98,10.32
3,0,26329,Louis Oosthuizen,-6,2.97,6.84
5,0,20472,Alex Cejka,-5,2.98,7.95
5,0,10809,Jim Furyk,-5,2.98,6.24
7,0,24358,Robert Garrigus,-3,2.99,7.83
7,0,26596,Ryan Moore,-3,2.99,9.87
7,0,30163,Henrik Norlander,-3,2.99,8.07
10,0,24502,Adam Scott,-1,3.00,9.12
11,0,26758,David Hearn,E,3.00,11.49
11,0,26331,Charl Schwartzel,E,3.00,8.52
13,0,28089,Jason Day,+1,3.00,8.19
13,0,34563,Chesson Hadley,+1,3.00,9.63
13,0,25349,Tim Wilkinson,+1,3.00,8.19
16,0,20157,Retief Goosen,+2,3.01,6.72
16,0,30925,Dustin Johnson,+2,3.01,9.75
18,0,12510,Chad Campbell,+3,3.01,10.86
18,0,21209,Sergio Garcia,+3,3.01,6.12
18,0,33399,Adam Hadwin,+3,3.01,11.22
21,0,25720,Chad Collins,+4,3.01,8.85
22,0,08075,Jerry Kelly,+5,3.02,9.27
22,0,27936,Martin Laird,+5,3.02,9.42
22,0,27770,Camilo Villegas,+5,3.02,9.60
25,0,24924,Bill Haas,+6,3.02,9.87
25,0,33122,Russell Knox,+6,3.02,10.71
25,0,23800,Bryce Molder,+6,3.02,9.45
25,0,06527,Steve Stricker,+6,3.03,6.51
29,0,33141,Keegan Bradley,+7,3.02,9.90
29,0,29268,Bronson Burgoon,+7,3.02,9.57
29,0,20229,Stewart Cink,+7,3.03,7.41
29,0,34262,Jon Curran,+7,3.02,11.97
29,0,21731,Freddie Jacobson,+7,3.02,10.41
29,0,32839,Hideki Matsuyama,+7,3.02,8.76
35,0,25364,Paul Casey,+8,3.03,8.88
35,0,35539,Luke Guthrie,+8,3.04,6.63
35,0,32640,Troy Merritt,+8,3.03,9.21
35,0,20572,Rod Pampling,+8,3.04,6.03
35,0,26476,Chez Reavie,+8,3.02,10.47
35,0,22405,Justin Rose,+8,3.03,7.47
35,0,28114,Dawie van der Walt,+8,3.03,8.43
42,0,35545,Blayne Barber,+9,3.03,9.72
42,0,24357,K.J. Choi,+9,3.03,8.91
42,0,34360,Patrick Reed,+9,3.02,12.15
42,0,31560,Brian Stuard,+9,3.03,7.95
46,0,34098,Russell Henley,+10,3.03,9.21
46,0,27141,J.B. Holmes,+10,3.03,8.79
46,0,39975,Michael Kim,+10,3.03,11.58
46,0,34431,Robert Streb,+10,3.03,10.08
46,0,02206,David Toms,+10,3.04,7.53
51,0,30944,Jason Kokrak,+11,3.03,10.77
51,0,25240,D.A. Points,+11,3.05,6.15
51,0,32150,Michael Thompson,+11,3.04,8.19
54,0,24024,Zach Johnson,+12,3.04,10.20
54,0,37454,Whee Kim,+12,3.04,9.51
54,0,33419,Cameron Tringale,+12,3.04,9.30
54,0,21878,Mark Wilson,+12,3.05,7.56
58,0,34466,Peter Malnati,+13,3.04,10.17
58,0,27942,Rob Oppenheim,+13,3.05,7.59
58,0,26951,Johnson Wagner,+13,3.04,10.32
61,0,23983,Luke Donald,+14,3.04,9.87
