RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,10912,Craig Perks,57' 7",1670.917,29,+1
2,0,08123,Jeff Brehaut,59' 0",943.583,16,-1
3,0,21961,Charles Howell III,61' 8",2528.667,41,-12
4,0,21951,Joey Snyder III,61' 9",2284.000,37,-10
5,0,23135,Tim Clark,62' 1",2110.917,34,+3
6,0,06197,Michael Allen,62' 2",1989.500,32,-3
7,0,08931,Glen Day,62' 9",1505.500,24,-2
7,0,02206,David Toms,62' 9",1881.750,30,-6
9,0,21959,Ted Purdy,63' 2",2716.000,43,-11
10,0,01677,Tom Lehman,63' 6",1586.833,25,+7
11,0,23623,Bo Van Pelt,63' 8",2673.750,42,-4
12,0,10962,Bradley Hughes,63' 11",1469.667,23,+1
13,0,01766,Billy Mayfair,64' 1",3334.250,52,-4
14,0,20498,Briny Baird,64' 5",1482.083,23,-6
14,0,12680,Shigeki Maruyama,64' 5",3219.417,50,+1
16,0,25396,Kevin Na,64' 6",2904.167,45,-7
16,0,26679,Kevin Stadler,64' 6",3416.917,53,-4
18,0,06599,John Elliott,64' 9",1489.583,23,-1
19,0,21805,Harrison Frazar,64' 10",2333.417,36,-14
20,0,12645,Brent Geiberger,65' 0",1365.417,21,-2
21,0,10423,Mike Weir,65' 1",1105.833,17,-1
22,0,20645,John Senden,65' 4",2352.750,36,-10
23,0,24507,Jason Bohn,65' 5",2550.583,39,-9
24,0,23063,Scott Hend,65' 6",3537.333,54,-10
24,0,12662,Thomas Levet,65' 6",1768.250,27,+1
26,0,12652,Cameron Beckman,65' 8",2232.167,34,-7
27,0,25847,Rob Rashell,65' 10",2633.750,40,+7
28,0,27095,Nick Watney,66' 0",3037.417,46,-6
29,0,26287,Roland Thatcher,66' 2",1852.000,28,+3
30,0,10201,Matt Gogel,66' 3",1854.333,28,-1
31,0,01139,Olin Browne,66' 5",2457.750,37,E
31,0,06621,Joe Durant,66' 5",1925.167,29,-10
33,0,24138,Ian Poulter,66' 8",1533.500,23,+1
33,0,22295,Darron Stiles,66' 8",1533.500,23,-5
35,0,24980,Scott Gutschewski,67' 1",2884.917,43,-23
35,0,01887,Mark O'Meara,67' 1",1812.167,27,+5
37,0,01381,Fred Funk,67' 2",1679.750,25,+2
38,0,10585,Scott McCarron,67' 3",2153.250,32,-9
38,0,02214,Kirk Triplett,67' 3",1613.083,24,+1
40,0,24925,Jonathan Byrd,67' 5",3169.500,47,-8
41,0,21350,Ryuji Imada,67' 8",2840.833,42,-3
42,0,01797,Rocco Mediate,67' 10",1899.417,28,+1
43,0,24227,Justin Bolli,68' 0",1496.000,22,-4
43,0,01706,Davis Love III,68' 0",2176.083,32,-7
45,0,22371,Aaron Baddeley,68' 1",4150.667,61,-10
46,0,10809,Jim Furyk,68' 2",2249.583,33,+5
47,0,19846,Brian Gay,68' 3",2526.667,37,-3
48,0,12823,Carlos Franco,68' 4",2802.250,41,-1
49,0,01329,Brad Faxon,68' 9",2473.750,36,-1
50,0,01487,Jeff Hart,68' 10",550.417,8,+3
51,0,12826,Paul Claxton,68' 11",1653.500,24,-2
52,0,23540,Jason Allred,69' 3",3254.667,47,-10
52,0,01042,Paul Azinger,69' 3",1938.500,28,+2
54,0,08545,Glen Hnatiuk,69' 6",2016.583,29,-3
54,0,20160,Charlie Wi,69' 6",2155.417,31,E
56,0,23983,Luke Donald,69' 7",1252.917,18,+1
56,0,10733,Kent Jones,69' 7",2504.500,36,+2
58,0,07867,Woody Austin,69' 8",2718.417,39,-14
59,0,20628,Arron Oberholser,69' 9",1674.333,24,-6
60,0,21498,Hideto Tanihara,69' 10",1466.083,21,+5
61,0,01941,Tom Pernice Jr.,70' 0",3290.083,47,-8
62,0,12454,Mario Tiziani,70' 2",1403.333,20,-5
62,0,20812,Tjaart van der Walt,70' 2",1333.417,19,-2
64,0,01024,Billy Andrade,70' 4",2884.583,41,-2
65,0,01142,Bart Bryant,70' 5",1689.583,24,+2
65,0,01823,Larry Mize,70' 5",1549.000,22,+3
65,0,02239,Scott Verplank,70' 5",1690.333,24,-4
68,0,20099,Doug Barron,70' 8",1695.750,24,E
68,0,23353,J.J. Henry,70' 8",2826.417,40,-10
68,0,06332,Neal Lancaster,70' 8",2685.083,38,E
71,0,02010,Loren Roberts,70' 9",1414.917,20,+7
72,0,08725,Tom Gillis,70' 11",1984.750,28,+1
73,0,21407,Arjun Atwal,71' 0",2058.583,29,-8
74,0,23349,Charles Warren,71' 1",1990.000,28,-9
75,0,20433,Mark Hensby,71' 2",1352.917,19,-4
76,0,01157,Tom Byrum,71' 6",2358.667,33,+10
76,0,02223,Bob Tway,71' 6",2215.833,31,-5
