RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,26758,David Hearn,35' 4",65,2299.083,+15.00
2,0,01226,Fred Couples,35' 7",70,2493.500,+10.00
3,0,06567,Vijay Singh,36' 4",167,6061.083,-9.00
4,0,01487,Jeff Hart,36' 7",49,1792.083,+1.00
5,0,06034,Marco Dawson,36' 8",125,4578.833,+12.00
6,0,20812,Tjaart van der Walt,37' 1",56,2076.083,+2.00
7,0,12454,Mario Tiziani,37' 2",94,3495.083,+13.00
8,0,22295,Darron Stiles,37' 10",83,3141.083,+3.00
9,0,02010,Loren Roberts,37' 11",53,2010.500,+7.00
10,0,20099,Doug Barron,38' 0",91,3459.500,+16.00
10,0,19881,Robert Damron,38' 0",95,3607.667,+19.00
12,0,01381,Fred Funk,38' 1",90,3424.833,+14.00
13,0,24024,Zach Johnson,38' 5",116,4458.750,+25.00
14,0,01666,Bernhard Langer,38' 6",78,3005.750,-5.00
14,0,22405,Justin Rose,38' 6",170,6541.500,+17.00
16,0,24507,Jason Bohn,38' 11",138,5372.750,+8.00
17,0,20498,Briny Baird,39' 3",118,4632.083,+6.00
18,0,24138,Ian Poulter,39' 4",55,2164.583,+8.00
19,0,24925,Jonathan Byrd,39' 7",144,5704.500,+9.00
19,0,20628,Arron Oberholser,39' 7",81,3203.667,+3.00
21,0,08545,Glen Hnatiuk,39' 9",76,3022.083,-1.00
21,0,23623,Bo Van Pelt,39' 9",169,6712.917,+15.00
23,0,23614,Rich Beem,39' 11",80,3192.333,+16.00
24,0,01219,John Cook,40' 0",82,3282.833,+12.00
24,0,06332,Neal Lancaster,40' 0",167,6674.250,+25.00
24,0,21951,Joey Snyder III,40' 0",134,5360.917,+22.00
27,0,10425,Jay Williamson,40' 1",64,2563.250,+12.00
28,0,21753,Brian Davis,40' 4",57,2301.000,+12.00
28,0,01418,Bill Glasson,40' 4",80,3223.583,+13.00
