RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
1,0,01968,Nick Price,650689
2,0,01378,David Frost,471658
3,0,01219,John Cook,458959
4,0,01928,Corey Pavin,452840
5,0,01042,Paul Azinger,445200
6,0,01577,Lee Janzen,430666
7,0,01329,Brad Faxon,401000
8,0,02133,Craig Stadler,355273
9,0,01361,Dan Forsman,342840
10,0,01313,Steve Elkington,321500
11,0,01553,John Huston,312293
12,0,01876,Greg Norman,312086
13,0,01200,Keith Clearwater,265950
14,0,01249,John Daly,235500
15,0,01385,Jim Gallagher Jr.,234851
16,0,01690,Bruce Lietzke,227933
17,0,01226,Fred Couples,226914
18,0,01677,Tom Lehman,215595
19,0,02010,Loren Roberts,208338
20,0,01457,Jay Haas,203744
21,0,02101,Joey Sindelar,195920
22,0,02322,Richard Zokol,189272
23,0,01887,Mark O'Meara,161400
24,0,01306,David Edwards,153333
25,0,02246,Duffy Waldorf,149793
26,0,01132,Mark Brooks,146089
27,0,01510,Nolan Henke,142989
28,0,01468,Gary Hallberg,141666
29,0,01261,Jay Delsing,139906
30,0,01926,Steve Pate,135925
31,0,02049,Gene Sauers,133775
32,0,01706,Davis Love III,124966
33,0,02267,D.A. Weibring,124225
34,0,02146,Payne Stewart,120528
35,0,02067,Ted Schulz,118302
36,0,01633,Tom Kite,117978
37,0,01006,John Adams,116875
38,0,01724,Jeff Maggert,113389
39,0,01755,Dick Mast,113258
40,0,06575,Dudley Hart,106590
41,0,01072,Chip Beck,102396
42,0,01938,David Peoples,101750
43,0,01326,Nick Faldo,101250
44,0,02104,Jeff Sluman,101156
45,0,01723,Andrew Magee,100198
46,0,01307,Joel Edwards,95513
47,0,01444,Ken Green,95037
48,0,01355,Raymond Floyd,91088
49,0,01203,Russ Cochran,87353
50,0,01837,Gil Morgan,86629
51,0,01129,Bill Britton,85045
52,0,01549,Mike Hulbert,79638
53,0,01960,Don Pooley,79410
54,0,01797,Rocco Mediate,73507
55,0,01320,Bob Estes,70258
56,0,01323,Brad Fabel,70198
57,0,02256,Tom Watson,67325
58,0,08277,Greg Lesher,65857
59,0,01475,Donnie Hammond,65678
60,0,01946,Peter Persons,65476
61,0,02135,Mike Standly,64522
62,0,01381,Fred Funk,64323
63,0,01469,Dan Halldorson,62509
64,0,01161,Mark Calcavecchia,59661
65,0,01810,Phil Mickelson,59314
66,0,02279,Mark Wiebe,59179
67,0,01353,Bruce Fleisher,56770
68,0,02225,Howard Twitty,56040
69,0,01133,Billy Ray Brown,55666
70,0,02167,Mike Sullivan,52207
71,0,06040,John Ross,52089
72,0,01823,Larry Mize,51893
73,0,02095,Larry Silveira,49013
74,0,01024,Billy Andrade,48746
75,0,01388,Robert Gamez,47790
76,0,01196,Brian Claar,47200
77,0,01736,Roger Maltbie,46485
78,0,01374,Robin Freeman,46230
79,0,01235,Ben Crenshaw,45923
80,0,01143,Brad Bryant,45870
81,0,01331,Rick Fehr,44720
82,0,06128,Steve Lamontagne,42938
83,0,01346,Ed Fiori,42712
84,0,02090,Tom Sieckmann,42409
85,0,01550,Ed Humenik,41835
86,0,01943,Chris Perry,41803
87,0,01360,Anders Forsbrand,40000
88,0,01975,Tom Purtzer,38789
89,0,02033,Dave Rummells,38496
90,0,01435,Wayne Grady,36597
91,0,02190,Doug Tewell,36508
92,0,06072,Greg Whisman,35539
93,0,01376,Bob Friend,35122
94,0,01533,P.H. Horgan III,34775
95,0,01766,Billy Mayfair,34177
96,0,01414,Bob Gilder,33221
97,0,01569,Peter Jacobsen,33070
98,0,01527,Scott Hoch,32984
99,0,02294,Willie Wood,32375
100,0,01408,Kelly Gibson,32173
101,0,01557,John Inman,31990
